item_code,brand_x,brand_y,manufacturer,id,mrp
DEP0241,depiwhite eye contour gel 15ml,depiwhite eye contour gel 15ml,WOCKHARDT LTD,361957.0,
DER0059,dermadew caloe lotion 100ml,dermadew caloe lotion 100ml,H&H PHARMACEUTICALS LTD,163977.0,
DER0073,dermoys cream 200ml,dermoys cream 200gm,PERCOS INDIA PVT LTD,164246.0,
DER0210,dermadew shower gel 100ml,dermadew shower gel 100ml,H&H PHARMACEUTICALS LTD,362131.0,
DER0366,deriphyllin syp 200ml,deriphyllin syrup 200ml,ZYDUS CADILA HEALTHCARE LTD,163915.0,
DER0368,dermadew shampoo 80ml,dermadew shampoo 80ml,HEGDE & HEGDE PHARMACEUTICALS PVT LTD,163986.0,
DER0463,dermadew glow face wash 100ml,dermadew glow face wash 100ml,HEGDE & HEGDE PHARMACEUTICALS PVT LTD,368599.0,
DER0464,dermadew acne face wash 100ml,dermadew acne face wash 100ml,HEGDE & HEGDE PHARMACEUTICALS PVT LTD,368596.0,
DET0003,dettol antiseptic liquid 60ml,dettol antiseptic liquid 60ml,RECKITT BENCKISERÂ INDIAÂ LTD,362361.0,
DET0004,dettol antiseptic liquid 550ml,dettol antiseptic liquid 550ml,RECKITT BENCKISERÂ INDIAÂ LTD,164446.0,
DEX0014,dexona inj 2ml,dexona injection 2ml,ZYDUS CADILA HEALTHCARE LTD,368653.0,
DEX0015,dexorange syp 200ml,dexorange syrup 200ml,FRANCO INDIA PHARMACEUTICALS PVT LTD,361795.0,
DIO0005,diof suspension 30ml,diof suspension 30ml,ZUVENTUS HEALTHCARE LTD,167116.0,
DIO0127,diof-ds susp 60ml,diof ds suspension 60ml,ZUVENTUS HEALTHCARE LTD,368736.0,
DIV0177,divaa 250mg solution 100ml,divaa 250 solution 100ml,INTAS PHARMACEUTICALS LTD,167676.0,
DOL0009,dolo drops 15ml,dolo drops 15ml,MICRO LABS LTD,168672.0,
DOL0282,dolopar m susp 60 ml,dolopar m suspension 60ml,MICRO LABS LTD,168828.0,
DOL0286,dolo-120 susp 60ml,dolo 120 suspension 60ml,MICRO LABS LTD,168666.0,
DRE0061,drez gargle 100ml,drez gargle 100ml,STEDMAN PHARMACEUTICALS PVT LTD,181311.0,
DRI0059,drilerg syp 100ml,drilerg syrup 100ml,REJUVA HEALTHCARE LTD,181332.0,
DSO0009,d-sol granules 1g,d sol granules 1gm,CIPLA LTD,362098.0,
DYT0009,dytor inj 2ml,dytor injection 2ml,CIPLA LTD,183132.0,
EAS0143,easysoft body wash 150ml,easysoft body wash 150ml,ORGANIC PHARMACEUTICALS PVT LTD,183405.0,
EID0004,eido inj 2ml,eido injection 2ml,LA RENON HEALTHCARE PVT LTD,184546.0,
ELD0164,eldimmun syp 200ml,eldimmun syrup 200ml,SHERIM SQUIBSS PHARMACEUTICALS,184877.0,
ELO0021,elovera lotion 150ml,elovera lotion 150ml,GLENMARK PHARMACEUTICAL LTD,185387.0,
EMT0019,emty oral solution 100ml,emty oral solution 100ml,ALKEM LABORATORIES LTD,186208.0,
EPI0269,episoft-oc cleansing gel 125ml,episoft oc cleansing gel 125ml,GLENMARK PHARMACEUTICAL LTD,187626.0,
EPI0273,episoft cleansing lotion 250 ml,episoft cleansing lotion 250ml,GLENMARK PHARMACEUTICAL LTD,187623.0,
EPI0344,episilk bar 75gm soap,episilk soap 75gm,OLI-OLIVIA HEALTHCARE INDUSTRI,187616.0,
EPT0005,eptoin suspension 200ml,eptoin suspension 200ml,ABBOTT INDIA LIMITED,187886.0,
ERO0056,erox cv  dry syp 60ml,erox cv dry syrup 60ml,3M INDIA LTD,188298.0,
ERY0007,erytop lotion 25ml,erytop lotion 25ml,USV LTD,188392.0,
ERY0087,erypeg 100 inj 0.3ml,erypeg 100mcg injection 0.3ml,INTAS PHARMACEUTICALS LTD,188348.0,
ETH0144,ethiglo face wash 70ml,ethiglo face wash 70gm,ETHINEXT PHARMA PVT LTD,189446.0,
EVA0011,evacuol granules - 75gm,evacuol granules 75gm,FRANCO INDIA PHARMACEUTICALS PVT LTD,190336.0,
EVA0187,evaparin inj 3ml inj,evaparin injection 3ml,INTAS PHARMACEUTICALS LTD,190404.0,
EVI0018,evict syrup 100ml,evict syrup 100ml,ALBERT DAVID LTD,190556.0,
EVI0065,evict xf solution 90ml,evict xf solution 90ml,ALBERT DAVID LTD,190561.0,
EYE0003,eyemist eye drops 10ml,eyemist opthalmic solution 10ml,SUN PHARMACEUTICAL INDUSTRIES LTD,191181.0,
EYE0063,eyez gel 40 plus 15 ml,eyez gel 40 plus 15ml,SALVE PHARMACEUTICALS PVT LIMITED,191193.0,
EYE0177,eyequa 1% eye drops 10ml,eyequa 1% eye drop 10ml,KINETIC LIFESCIENCES PVT LTD,369416.0,
EZI0016,ezicas nasal spray 12ml,ezicas nasal spray 12ml,INTAS PHARMACEUTICALS LTD,191253.0,
FEB0009,febrex plus ds susp 60ml,febrex plus ds suspension 60ml,INDOCO REMEDIES LTD,192439.0,
FEB0043,febrex plus syp 100ml,febrex plus syrup 100ml,INDOCO REMEDIES LTD,192442.0,
FEM0159,femipil lotion 200ml,femipil lotion 200ml,PSYCHOTROPICS INDIA LTD,192834.0,
FIG0006,figaro olive oil 500ml,figaro olive oil 500ml,DEOLEO INDIA PRIVATE LIMITED,194302.0,
FIG0014,figolax drops 15ml,figolax drop 15ml,ADONIS LABORATORIES PVT LTD,194318.0,
FIR0081,firmer serum 10ml,firmer serum 10ml,SALVE PHARMACEUTICALS PVT LIMITED,369601.0,
FLU0844,flurcure eye drops 5ml,flurcure eye drop 5ml,OPTHO REMEDIES PVT LTD,369685.0,
FOL0274,folifast hair tincture 100ml,folifast hair tincture 100ml,INT-INTAS LABORATORIES LTD,196876.0,
FOL0383,folifast hair tincture 100ml,folifast hair tincture 100ml,INTAS PHARMACEUTICALS LTD,196876.0,
FOR0304,foracort 0.5mg respules 2ml,foracort 0.5mg respules 2ml 2ml,CIPLA LTD,197216.0,
FOR0371,formonide 1mg respules 2ml,formonide 1mg respules 2ml 1,GERMAN REMEDIES LTD,197455.0,
FOR0473,forapp plus syp 200ml,forapp plus syrup 200ml,ELDER PHARMACEUTICALS LTD,369723.0,
FUN0072,fungicide lotion 90ml,fungicide lotion 90ml,TORRENT (AZUCA),198499.0,
GAL0182,galirex syp 100ml,galirex syrup 100ml,LEEFORD HEALTH CARE LTD,199567.0,
GAS0032,gastica drops 15ml,gastica drop 15ml,MANKIND PHARMA PVT LTD,199816.0,
GAT0218,gate p eye drops 10ml,gate p eye drop 10ml,AJANTA PHARMA LTD,199970.0,
GEE0006,gee x pain relieving gel 10ml,gee x pain relieving gel 10ml,DABUR INDIA LTD,200321.0,
GEM0060,gemcal gro suspension 200ml,gemcal gro suspension 200ml,ALKEM LABORATORIES LTD,200448.0,
GEM0237,gemcal p suspension 150ml,gemcal p suspension 150ml,ALKEM LABORATORIES LTD,200452.0,
GFL0007,gflotas d eye drops 10ml,gflotas d eye drop 10ml,INTAS PHARMACEUTICALS LTD,201558.0,
GRI0003,grilinctus-bm syrup 100ml,grilinctus bm syrup 100ml,FRANCO INDIA PHARMACEUTICALS PVT LTD,205592.0,
GRI0063,grilinctus paed syp 60ml ***,grilinctus paediatric syrup 60ml,GOPALDAS VISARAM & CO.LTD,205588.0,
GUD0070,gudgesic liniment 30ml,gudgesic liniment 30ml,MAGNET LABS PVT LTD,205826.0,
GUT0093,gutgermina oral susp 5ml,gutgermina oral suspension 5ml,APEX LABORATORIES LTD,370234.0,
HAI0033,hairvital shampoo 200ml,hairvital shampoo 200ml,SALVE PHARMACEUTICALS PVT LIMITED,206367.0,
HAL0146,halox s lotion 30ml,halox s lotion 30ml,SUN PHARMACEUTICAL INDUSTRIES LTD,206551.0,
HEP0003,hepa merz syp - 60ml,hepa merz syrup 60ml,WIN MEDICARE LTD,209498.0,
HEP0357,hepameg sachet 1g,hepameg sachet 1gm,MEDLEY PHARMACEUTICALS PVT LTD,370309.0,
HEX0010,hexidine mouth  wash 160 ml,hexidine mouth wash 160ml,ICPA HEALTH PRODUCTS LTD,210340.0,
HEX0011,hexidine mouth wash 500ml,hexidine mouth wash 500ml,IPCA LABORATORIES PVT LTD,210338.0,
HEX0012,hexidine mouth wash 80ml,hexidine mouth wash 80ml,ICPA HEALTH PRODUCTS LTD,210339.0,
HIM0006,himalaya gentle baby shampoo 100 ml,himalaya gentle baby shampoo 100ml,THE HIMALAYA DRUG COMPANY-(BABY),364433.0,
HIM0027,himalaya anti dandruff hair oil 200 ml,himalaya anti dandruff hair oil 200ml,THE HIMALAYA DRUG COMPANY,210798.0,
HIM0029,himalaya baby lotion 100 ml,himalaya baby lotion 100ml,THE HIMALAYA DRUG COMPANY-(BABY),362412.0,
HIM0038,himalaya anti dandruff shampoo 200 ml,himalaya anti dandruff shampoo 200ml,THE HIMALAYA DRUG COMPANY,210801.0,
HIM0074,himalaya baby cream 50 ml,himalaya baby cream 50ml,THE HIMALAYA DRUG COMPANY-(BABY),364403.0,
HIS0010,histoglob inj 1ml,histoglob injection 1ml 1ml,BHARAT SERUMS & VACCINES LTD,211394.0,
HON0011,dabur honitus herbal cough remedy 100 ml,dabur honitus herbal cough remedy 100ml,DABUR INDIA LTD,363551.0,
HUM0003,humalog 100iu cartridge 3ml,humalog 100iu/ml cartridge 3ml,ELI LILLY & COMPANY INDIA LTD,211953.0,
HUM0004,humalog mix-25 100iu cartridge 3ml,humalog mix 25 100iu/ml cartridge 3ml,ELI LILLY & COMPANY INDIA LTD,211957.0,
HUM0006,humalog mix-50 100iu cartridge 3ml,humalog mix 50 100iu/ml cartridge 3ml,ELI LILLY & COMPANY INDIA LTD,211960.0,
HUM0030,huminsulin 30/70-100iu cartridge 3ml,huminsulin 30/70 100iu/ml cartridge 3ml 3ml,ELI LILLY & COMPANY INDIA LTD,212005.0,
HUM0073,humalog 100iu kwikpen 3ml,humalog 100iu/ml kwikpen 3ml,ELI LILLY & COMPANY INDIA LTD,211954.0,
HYC0048,hyclo 0.1% eye drops 5ml,hyclo 0.1% eye drop 5ml,SUNWAYS INDIA PVT LTD,370399.0,
HYL0006,hylur eye drop 5ml,hylur eye drop 5ml,ADONIS LABORATORIES PVT LTD,212280.0,
IMM0123,immulina liq 100ml,immulina liquid 100ml,WOCKHARDT LTD,213833.0,
IVR0003,ivrea shampoo 30ml,ivrea shampoo 30ml,AJANTA SALT,217109.0,
KAR0005,karpin lotion 25ml,karpin lotion 25ml,DAY`S MEDICAL STORES (MFG),220080.0,
KEN0073,kenz sal lotion 60ml,kenz sal lotion 60ml,KLM LABORATORIES PVT LTD,220671.0,
KER0050,kera xl hair growth serum 60ml,kera xl hair growth serum 60ml,IPCA LABORATORIES PVT LTD,220743.0,
KER0056,kerawash hair conditioning shampoo 100ml,kerawash hair conditioning shampoo 100ml,IPCA LABORATORIES PVT LTD,220992.0,
KER0107,kerashine-k lotion 100ml,kerashine k lotion 100ml,SYSCUTIS HEALTHCARE PVT LTD,370881.0,
KET0037,ketofly shampoo 75ml,ketofly shampoo 75ml,RECKITT BENCKISERÂ INDIAÂ LTD,221172.0,
KET0080,ketromin eye drops 5ml,ketromin eye drops 5ml,ZYDUS CADILA HEALTHCARE LTD,221379.0,
KET0097,ketsol d eye drops 5ml,ketsol d eye drop 5ml,KAIZEN DRUGS PVT LTD,221385.0,
KET0160,ketoday soap 75 gm,ketoday soap 75gm,ORG-ORGANIC EXTRA CARE LTD,221138.0,
KET0268,ketomox eye drops 5ml,ketomox eye drop 5ml,JAINSON BIOTECH INDIA PVT LTD,221238.0,
KET0306,ketocip shampoo 100ml,ketocip shampoo 100ml,CIPLA LTD,221129.0,
KIT0064,kitava acne buster gel 50ml,kitava acne buster gel 50ml,ADONIS LABORATORIES PVT LTD,370945.0,
KMO0002,k-moxi eye drops 5ml,k moxi eye drop 5ml,ACCURA CARE PHARMACEUTICALS PVT LTD,219206.0,
KOF0003,himalaya koflet syrup 100 ml,himalaya koflet syrup 100ml,THE HIMALAYA DRUG COMPANY-(PHARMA),364453.0,
KON0055,konaz ct lotion 60ml,konaz  ct lotion 60ml,TALENT INDIA LTD,370973.0,
KOV0005,kovite active gel 20ml,kovite active gel 20gm,LYRA LABORATORIES LTD,222953.0,
KZY0001,k-zyme syp 200ml,k zyme syrup 200ml,MEDIFAITH BIOTECH,219228.0,
LAC0165,lacrimos 0.5%eye drops 10ml,lacrimos 0.5% eye drop 10ml,LUPIN LABORATORIES LTD,224005.0,
LAC0392,lactodex-hmf sachet 1g,lactodex hmf sachet 1gm,RAPTAKOS BRETT & CO LTD,362148.0,
LAL0003,dabur lal tail 50 ml,dabur lal tail 50ml,DABUR INDIA LTD,363555.0,
LAN0008,lantus 100iu cartridge 3ml,lantus 100iu/ml cartridge 3ml,SANOFI AVENTIS INDIA LTD,224750.0,
LAN0028,lantus solostar 100iu inj 3ml,lantus solostar 100iu/ml injection 3ml,SANOFI AVENTIS INDIA LTD,224752.0,
LAX0037,laxitol syp 200ml,laxitol syrup 200ml,MACLEODS PHARMACEUTICALS LTD,225159.0,
LAX0070,laxday syp 100ml,laxday syrup 100ml,OVERSEAS HEALTH CARE PVT LTD,225113.0,
LCZ0014,lcz syrup 60ml,lcz syrup 60ml,RAPROSS PHARMACEUTICALS PVT LTD,225456.0,
LEN0030,lentisol eye drops 10ml,lentisol eye drops 10ml,ACCUREX BIOMEDICAL PVT.LTD,226156.0,
LEV0726,levotiz plus syp 60ml,levotiz plus syrup 60ml,FOREGEN HEALTHCARE LTD,227480.0,
LEV0755,levolin plus syp 100ml,levolin plus syrup 100ml,CIPLA LTD,371170.0,
LEX0048,lexanox plus oral paste 5gm,lexanox plus oral paste 5gm,MCL-MCLD OXA,227647.0,
LIS0010,listerine original mouth wash 250 ml,listerine original mouth wash 250ml,JOHNSON & JOHNSON PVT LTD,228815.0,
LOC0011,locula 30% eye drops 10ml,locula 30% eye drop 10ml,EAST INDIA PHARMACEUTICALS,229633.0,
LOG0073,logihair shampoo 100ml,logihair shampoo 100ml,CANIXA LIFE SCIENCES PVT LTD,229756.0,
LON0020,longifene syrup 200ml,longifene syrup 200ml,MANKIND PHARMA PVT LTD,229963.0,
LON0104,longifene a syp 200ml,longifene a syrup 200ml,MANKIND PHARMA PVT LTD,229967.0,
LOO0029,looz solution 200ml,looz solution 200ml,INTAS PHARMACEUTICALS LTD,230065.0,
LOO0031,looz solution 500ml,looz solution 500ml,INTAS PHARMACEUTICALS LTD,230067.0,
LOP0015,lopez 2ml inj,lopez 2mg injection 2ml,INTAS PHARMACEUTICALS LTD,230099.0,
LOT0081,lotel ls eye drops 5ml,lotel ls eye drop 5ml,AJANTA PHARMA LTD,230834.0,
LOT0698,lot eye drops 5ml,lot eye drop 5ml,ENTOD PHARMACETICALS LTD,371314.0,
LOT0760,lotebra eye drops 5ml,lotebra eye drop 5ml,ENTOD PHARMACETICALS LTD,230826.0,
LOX0002,lox 2% inj 30ml,lox 2% injection 30ml,NEON LABORATORIES LTD,371328.0,
LUB0001,lubrex eye drops 10ml,lubrex eye drop 10ml,MICRO LABS LTD,231598.0,
LUB0006,lubrex ds eye drops 10ml,lubrex ds eye drop 10ml,MICRO LABS LTD,231600.0,
LUB0008,lubistar-0.5% eye drops 10ml,lubistar 0.5% eye drop 10ml,LIFE STAR PHARMA PVT LTD,371345.0,
LUB0010,lubistar-cmc 1% eye drops 10ml,lubistar cmc 1% eye drop 10ml,LIFE STAR PHARMA PVT LTD,231593.0,
LUB0014,lubrifresh eye drops 10ml,lubrifresh eye drop 10ml,SAPAT & CO P LTD,371348.0,
LUB0090,lubistar-1% eye drops 10ml,lubistar 1% eye drop 10ml,MANKIND PHARMA PVT LTD,371346.0,
LUL0004,lulifin lotion 10ml,lulifin lotion 10ml,SUN PHARMACEUTICAL INDUSTRIES LTD,231798.0,
LUL0005,lulifin cream (20gm),lulifin cream 20gm,SUN PHARMACEUTICAL INDUSTRIES LTD,231793.0,
LUM0102,lumigan 0.01% eye drop 3ml,lumigan 0.01% eye drop 3ml,ALLERGAN IND PVT LTD,231947.0,
LUP0337,lupitros-tz eye drops 3ml,lupitros tz eye drop 3ml,LUPIN LABORATORIES LTD,371427.0,
MAC0092,macalvit syp 180ml,macalvit syrup 180ml,NOVARTIS INDIA LTD,233190.0,
MAC0313,macbery dx syp 100ml,macbery dx syrup 100ml,MACLEODS PHARMACEUTICALS LTD,233197.0,
MAR0250,marcogesic oil 60ml,marcogesic oil 60ml,MARC LABORATORIES LTD.,235008.0,
MAX0041,maxtra syrup 60ml,maxtra syrup 60ml,ZUVENTUS HEALTHCARE LTD,235776.0,
MAX0547,maxbrim eye drops 5ml,maxbrim eye drop 5ml,INTAS PHARMACEUTICALS LTD,371559.0,
MED0237,medikul eye drops 10ml,medikul eye drop 10ml,MEDIVISION LIFESCIENCES PVT LTD,236694.0,
MED1019,medpro a hair serum 60ml,medpro a hair serum 60ml,MEDISTE PHARMACEUTICALS PVT LTD,371667.0,
MED1023,medkin ad shampoo 200ml,medkin ad shampoo 200ml,MEDISTE PHARMACEUTICALS PVT LTD,236917.0,
MEF0007,meftal - p susp 60ml,meftal p suspension 60ml,BLUE CROSS LABORATORIES PVT LTD,237428.0,
MEF0101,meftagesic-p susp 60ml,meftagesic p suspension 60ml,BLUE CROSS LABORATORIES PVT LTD,237418.0,
MEF0104,meftagesic-ds susp 60ml,meftagesic ds suspension 60ml,BLUE CROSS LABORATORIES PVT LTD,237417.0,
MEG0328,meganeuron forte inj 2ml,meganeuron forte injection 2ml,ARISTO PHARMACEUTICALS PVT LTD,237676.0,
MEG0460,megaheal spray 60ml,megaheal spray 60ml,ARISTO PHARMACEUTICALS PVT LTD,237617.0,
MEL0215,melbild solution 2ml,melbild solution 2ml,ALKEM LABORATORIES LTD,238029.0,
MER0020,merizyme drops 15ml,merizyme drop 15ml,MERCURY HEALTH CARE PVT LTD,238642.0,
MES0070,mesodew  soap 75gm,mesodew soap 75gm,MESOVA PHARMACEUTICALS PVT LTD,239069.0,
MET0025,methycobal 500mcg inj 1ml,methycobal 500mcg injection 1ml,WOCKHARDT LTD,239599.0,
MET0088,metrogyl susp 60ml,metrogyl suspension 60ml,J B CHEMICALS & PHARMACEUTICALS LTD,240046.0,
MEZ0008,mezolam  5ml inj,mezolam 5mg injection 5ml,NEON LABORATORIES LTD,240347.0,
MFL0019,mflotas-lp e/d 5ml,mflotas lp eye drop 5ml,INTAS PHARMACEUTICALS LTD,240389.0,
MIL0053,mildy shampoo 100ml,mildy shampoo 100ml,INT-INTAS LABORATORIES LTD,241240.0,
MIL0193,milflodex bkc free eye drop 5ml,milflodex bkc free eye drop 5ml,SUN PHARMACEUTICAL INDUSTRIES LTD,241247.0,
MIN0021,mintop 2% solution 60ml,mintop 2% solution 60ml,DR REDDY'S LABORATORIES,241676.0,
MIN0127,mintop 2% solution 60ml ***,mintop 2% solution 60ml,DR REDDY'S LABORATORIES,241676.0,
MIN0472,minichek anti-hair loss shampoo 100ml,minichek anti hair loss shampoo 100ml,ABBOTT INDIA LIMITED,371901.0,
MIS0038,misty eye drop 10ml,misty eye drop 10ml,AKUMENTIS HEALTHCARE LTD,242269.0,
MIS0065,misty gel 10ml,misty gel 10ml,NRI VISION CARE PVT LTD,242271.0,
MIS0091,misty fresh eye drop 10ml,misty fresh eye drop 10ml,NRI VISION CARE PVT LTD,242270.0,
MIX0034,mixbiotic-ac ear drops 5ml,mixbiotic ac ear drop 5ml,NRI VISION CARE PVT LTD,242393.0,
MLO0012,mlobe-dx eye drops 5ml,mlobe dx eye drop 5ml,OPTHO REMEDIES PVT LTD,242474.0,
MOI0001,moisol eye drops 5ml,moisol eye drop 5ml,FDC LTD,242835.0,
MOI0053,moistane eye drops 10ml,moistane eye drop 10ml,MICRO LABS LTD,242853.0,
MOM0013,momeflo nasal spray 10ml,momeflo nasal spray 10ml,LUPIN LABORATORIES LTD,243063.0,
MOM0106,momate lotion 30ml,momate lotion 30ml,GLENMARK PHARMACEUTICAL LTD,243036.0,
MON0371,monticope susp 60 ml,monticope suspension 60ml,MANKIND PHARMA PVT LTD,243776.0,
MON0388,montair lc kid syrup 60ml,montair lc kid syrup 60ml,CIPLA LTD,243594.0,
MON0551,montemac l syp 60ml,montemac l syrup 60ml,MACLEODS PHARMACEUTICALS LTD,243709.0,
MON0593,montemac-fx susp 60ml,montemac fx suspension 60ml,MACLEODS PHARMACEUTICALS LTD,243706.0,
MOR0043,morr 3% solution 60ml,morr 3% solution 60ml,INTAS PHARMACEUTICALS LTD,244278.0,
MOR0109,morr f 5% solution 60ml,morr f 5% solution 60ml,INTAS PHARMACEUTICALS LTD,244283.0,
MOR0135,morr f 3% solution 60ml,morr f 3% solution 60ml,INTAS PHARMACEUTICALS LTD,244282.0,
MOS0007,moss eye drops 10ml,moss eye drop 10ml,SYNTHO PHARMACEUTICALS PVT LTD,244375.0,
MOS0010,mosi-d eye drops 5ml,mosi d eye drop 5ml,FDC LTD,244344.0,
MOS0095,mosi-d eye drops 10ml,mosi d eye drop 10ml,FDC LTD,372048.0,
MOT0010,motinorm drops 5ml,motinorm drops 5ml,MEDLEY PHARMACEUTICALS PVT LTD,244509.0,
MOX0043,moxicip eye drops - 5ml,moxicip eye drop 5ml,CIPLA LTD,244804.0,
MOX0222,moxicip kt eye drops  5ml,moxicip kt eye drop 5ml,CIPLA LTD,244807.0,
MOX0308,moxigram-lx eye drops 5ml,moxigram lx eye drop 5ml,MICRO LABS LTD,244904.0,
MOX0471,moxoft-lp eye drops 5ml,moxoft lp eye drop 5ml,ALEMBIC LTD,245194.0,
MOX0593,moxigram-d eye drops 5ml,moxigram d eye drop 5ml,MICRO LABS LTD,244898.0,
MUC0014,mucolite syrup 100ml,mucolite syrup 100ml,DR REDDY'S LABORATORIES,245734.0,
MUC0072,mucomelt xp syrup 100ml,mucomelt xp syrup 100ml,ABBOTT INDIA LIMITED,245741.0,
MUC0232,mucolite ls syrup 100ml,mucolite ls syrup 100ml,DR REDDY S (ONCOLOGY),372102.0,
MUG0005,mugli ghutti 555 60ml,mugli ghutti 555 60ml,SHR-SHRI SHARMA AYURVEDIC PHAM,372108.0,
NAS0222,nasoclear mist nasal spray 100ml,nasoclear mist nasal spray 100ml,GERMAN REMEDIES LTD,248489.0,
NAZ0011,nazomac-f nasal spray 12ml,nazomac f nasal spray 12ml,MACLEODS PHARMACEUTICALS LTD,249887.0,
NAZ0012,nazomac-af nasal spray 12ml,nazomac af nasal spray 12ml,MACLEODS PHARMACEUTICALS LTD,249885.0,
NAZ0017,nazomac-m nasal spray 12ml,nazomac m nasal spray 12ml,MACLEODS PHARMACEUTICALS LTD,249889.0,
NEA0004,neasta syp 200ml,neasta syrup 200ml,ADAMANT HEALTH CARE PVT LTD,249980.0,
NEB0091,nebracin f eye drops 5ml,nebracin f eye drop 5ml,SUNWAYS INDIA PVT LTD,250108.0,
NEB0151,nebracin-lp eye drops 5ml,nebracin lp eye drop 5ml,SUNWAYS INDIA PVT LTD,250109.0,
NEE0024,neeri syp-200ml,neeri syrup 200ml,AIMIL PHARMA INDIA PVT LTD,250271.0,
NEO0011,neogadine sg syrup 300ml,neogadine sg syrup 300ml,RAPTAKOS BRETT & CO LTD,250610.0,
NEP0018,nepalact eye drop 5ml,nepalact eye drop 5ml,SUN PHARMACEUTICAL INDUSTRIES LTD,250851.0,
NEP0045,nepatop eye drops 5ml,nepatop eye drop 5ml,ENTOD PHARMACETICALS LTD,250867.0,
NEP0053,neph m plus e/d 10 ml,neph m plus eye drop 10ml,SAPIENT PHARMACEUTICALS LTD,250889.0,
NEP0122,nepatop free eye drops 5ml,nepatop free eye drop 5ml,ENTOD PHARMACETICALS LTD,250868.0,
NEV0013,nevanac opthalmic solution-5ml,nevanac eye drop 5ml,ALCON LABORATORIES PVT LTD,251977.0,
NEV0041,nevlon caloe lotion 60ml,nevlon caloe lotion 60ml,KLM LABORATORIES PVT LTD,252012.0,
NEZ0002,nezalast nasal spray 9.8ml,nezalast nasal spray 9.8ml,SUN PHARMACEUTICAL INDUSTRIES LTD,252894.0,
NEZ0009,nezolin eye drops 10ml,nezolin eye drop 10ml,MAX CARE INDIA PVT LTD,252900.0,
NIV0005,nivea cream 30 ml,nivea creme 30ml,NIVEA INDIA PVT LTD,254901.0,
NIV0018,nivea cream 100 ml,nivea creme 100ml,NIVEA INDIA PVT LTD,254905.0,
NIZ0010,nizral 2% solution 50ml ***,nizral 2% solution 50ml,ETHNOR LTD (A DIVOF JOHNSONS PVT LTD,255056.0,
NIZ0020,nizral 2% solution 50ml,nizral 2% solution 50ml,JOHNSON & JOHNSON PVT LTD,255056.0,
NMF0013,nmf e lotion 200ml,nmf e lotion 200ml,PALSONS DERMA PVT LTD,255103.0,
NOB0009,nobel plus  susp  60ml,nobel plus suspension 60ml,MANKIND PHARMA PVT LTD,255181.0,
NOB0026,noblok drop 15ml,noblok drop 15ml,LIFESTAR PHARMA PVT LTD,255189.0,
NOB0033,noblok syrup 60ml ***,noblok syrup 60ml,MANKIND PHARMA PVT LTD,255193.0,
NOC0013,nocold syrup 60ml,nocold syrup 60ml,CIPLA LTD,255231.0,
NOR0006,norflox eye/ear drops 10ml,norflox eye/ear drops 10ml,CIPLA LTD,255697.0,
NOS0008,nosikind-p nasal spray 10ml ***,nosikind p nasal spray 10ml,MANKIND PHARMA PVT LTD,256027.0,
NOS0048,noscab lotion 50ml,noscab lotion 50ml,ETHINEXT PHARMA PVT LTD,256002.0,
NOS0069,nosikind-p nasal spray 10ml,nosikind p nasal spray 10ml,MANKIND PHARMA PVT LTD,256027.0,
NOS0070,no scars face wash 60ml,no scars face wash 60ml,TORQUE PHARMACEUTICALS PVT LTD,255138.0,
NOV0170,novaplex syrup 200ml,novaplex syrup 200ml,ZYDUS CADILA HEALTHCARE LTD,256425.0,
NUR0008,nurokind plus nf inj 2ml,nurokind plus nf injection 2ml,MANKIND PHARMA PVT LTD,257803.0,
NUT0019,nutrolin b syp - 60ml,nutrolin b syrup 60ml,CIPLA LTD,258834.0,
OBR0002,obra eye drop 5ml,obra eye drops 5ml,SYNTHO PHARMACEUTICALS PVT LTD,259451.0,
OCA0008,ocan mouth paint 10ml,ocan mouth paint 10ml,WALLACE PHARMACEUTCALS LTD,259505.0,
OCC0008,occumox-kt eye drop 5ml,occumox kt eye drop 5ml,SUNWAYS INDIA PVT LTD,259530.0,
OCU0010,ocupol-d eye drops 5ml,ocupol d eye drop 5ml,CENTAUR PHARMACETICALS PVT LTD,259811.0,
OCU0014,ocurest-ah eye drops 10ml,ocurest ah eye drop 10ml,CENTAUR PHARMACETICALS PVT LTD,259818.0,
ODI0056,odicon-k lotion 60ml,odicon  k lotion 60ml,RAPROSS PHARMACEUTICALS PVT LTD,259955.0,
OFL0024,oflox-d eye drops 10ml,oflox d eye drop 10ml,CIPLA LTD,261103.0,
OFL0419,oflomac-m forte suspension 60ml,oflomac m forte suspension 60ml,MACLEODS PHARMACEUTICALS LTD,260885.0,
OKT0002,okt eye drops 5ml,okt eye drop 5ml,MICRO LABS LTD,372802.0,
OLE0115,olemessa massage oil 100ml,olemessa massage oil 100ml,MENARINI INDIA LTD,362529.0,
OLO0014,olotak eye drops 5ml,olotak eye drop 5ml,CADEX LABORATORIES PVT LTD,262698.0,
OLO0021,olomed eye drops 5ml,olomed eye drop 5ml,ABBOTT INDIA LIMITED,262677.0,
OLO0035,olopat kt eye drops 5ml,olopat kt eye drops 5ml,AJANTA PHARMA LTD,262682.0,
OLO0042,oloday eye drop 5ml,oloday opthalmic solution 5ml,NRI VISION CARE PVT LTD,262669.0,
OLO0053,olomin eye drops 5ml,olomin eye drop 5ml,BAJAJ PHARMACEUTICAL PVT LTD,262679.0,
