item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_syp,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,exp_sku_brand5,id,brand_y,medicine_type_y,sku_brand,new_brand,new_brand2,cosine,max_cosine,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,pack,manufacturer,catg,subcatg,mrp,medicine_type_flag,count_cap,count_tab,count,mod_cosine
33890,t-98 oral suspension 15ml,,others,t 98 oral,t 98 oral suspension 15,0,t 98,t,t,t,327013.0,t minic cold oral drops 15ml,others,t,t minic cold oral drops 15,t minic cold oral drops 15ml ,0.5477225575051661,0.5999999999999999,0,t 98 oral suspension 15ml ,0.0,ml ,ml ,15ml,Mankind Pharma Ltd,,,29.99,0,,,8,0.5477225575051661
33890,t-98 oral suspension 15ml,,others,t 98 oral,t 98 oral suspension 15,0,t 98,t,t,t,361948.0,t minic oral drops 15ml orange,others,t,t minic oral drops 15 orange,t minic oral drops 15ml orange ,0.5477225575051661,0.5999999999999999,0,t 98 oral suspension 15ml ,0.0,ml ,ml ,15ml,Mankind Pharma Ltd,,,29.99,0,,,8,0.5477225575051661
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0,setu biotin,setu,setu,setu,310975.0,setu beat it capsule 30s,capsule,setu,setu beat it 30s,setu beat it capsule 30s ,0.16903085094570328,0.16903085094570328,0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1,,,12,0.1889822365046136
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0,setu biotin,setu,setu,setu,310976.0,setu counter cholesterol tablet 60s,tablet,setu,setu counter cholesterol 60s,setu counter cholesterol tablet 60s ,0.16903085094570328,0.16903085094570328,0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1,,,12,0.1889822365046136
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0,setu biotin,setu,setu,setu,310977.0,setu eye max tablet 30s,tablet,setu,setu eye max 30s,setu eye max tablet 30s ,0.16903085094570328,0.16903085094570328,0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1,,,12,0.1889822365046136
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0,setu biotin,setu,setu,setu,310979.0,setu liver lift tablet 30s,tablet,setu,setu liver lift 30s,setu liver lift tablet 30s ,0.16903085094570328,0.16903085094570328,0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1,,,12,0.1889822365046136
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0,setu biotin,setu,setu,setu,310981.0,setu pressure pal tablet 30s,tablet,setu,setu pressure pal 30s,setu pressure pal tablet 30s ,0.16903085094570328,0.16903085094570328,0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1,,,12,0.1889822365046136
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0,setu biotin,setu,setu,setu,310982.0,setu silymarin life tablet 30s,tablet,setu,setu silymarin life 30s,setu silymarin life tablet 30s ,0.16903085094570328,0.16903085094570328,0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1,,,12,0.1889822365046136
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0,setu biotin,setu,setu,setu,310983.0,setu sugar shield tablet 30s,tablet,setu,setu sugar shield 30s,setu sugar shield tablet 30s ,0.16903085094570328,0.16903085094570328,0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1,,,12,0.1889822365046136
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0,setu biotin,setu,setu,setu,310984.0,setu sugar soldier tablet 30s,tablet,setu,setu sugar soldier 30s,setu sugar soldier tablet 30s ,0.16903085094570328,0.16903085094570328,0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1,,,12,0.1889822365046136
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0,setu biotin,setu,setu,setu,310985.0,setu your gut capsule 30s,capsule,setu,setu your gut 30s,setu your gut capsule 30s ,0.16903085094570328,0.16903085094570328,0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1,,,12,0.1889822365046136
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0,setu biotin,setu,setu,setu,310974.0,setu alpha lipoic acid tablet 60s,tablet,setu,setu alpha lipoic acid 60s,setu alpha lipoic acid tablet 60s ,0.1543033499620919,0.16903085094570328,0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1,,,12,0.16903085094570328
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0,setu biotin,setu,setu,setu,310978.0,setu fish oil soft gelatin capsule 60s,capsule,setu,setu fish oil sg 60s,setu fish oil sg capsule 60s ,0.1543033499620919,0.16903085094570328,0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1,,,12,0.16903085094570328
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0,setu biotin,setu,setu,setu,310980.0,setu lutein + zeaxanthin tablet 60s,tablet,setu,setu lutein plus zeaxanthin 60s,setu lutein plus zeaxanthin tablet 60s ,0.1543033499620919,0.16903085094570328,0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1,,,12,0.16903085094570328
33341,fast&up daily protein choco 150gm,,others,fast&up daily protein chocolate,fast&up daily protein chocolate 150,0,fast&up daily protein,fast&up daily,fast&up,fast&up,363930.0,fast&up vegan sports energy gel 30gm chocolate,others,fast&up,fast&up vegan sports energy gel 30 chocolate,fast&up vegan sports energy gel 30gm chocolate ,0.43301270189221935,0.43301270189221935,0,fast&up daily protein chocolate 150gm ,0.0,gm ,gm ,150gm,AERONUTRIX SPORTS LTD,,,499,0,,,2,0.43301270189221935
33341,fast&up daily protein choco 150gm,,others,fast&up daily protein chocolate,fast&up daily protein chocolate 150,0,fast&up daily protein,fast&up daily,fast&up,fast&up,192122.0,fast&up vegan sports energy gel 150gm strawberry banana,others,fast&up,fast&up vegan sports energy gel 150 strawberry banana,fast&up vegan sports energy gel 150gm strawberry banana ,0.4082482904638631,0.43301270189221935,0,fast&up daily protein chocolate 150gm ,0.0,gm ,gm ,150gm,AERONUTRIX SPORTS LTD,,,499,0,,,2,0.4082482904638631
33423,biotique lip balm berry 4gm,,others,biotique lip balm berry,biotique lip balm berry 4,0,biotique lip balm,biotique lip,biotique,biotique,127755.0,biotique bio berry plumping lip balm 12gm,others,biotique,biotique bio berry plumping lip balm 12,biotique bio berry plumping lip balm 12gm ,0.6761234037828131,0.6761234037828131,0,biotique lip balm berry 4gm ,0.0,gm ,gm ,4gm,BIOVEDA TECHNOLOGIES,,,175,0,,,2,0.6761234037828131
33423,biotique lip balm berry 4gm,,others,biotique lip balm berry,biotique lip balm berry 4,0,biotique lip balm,biotique lip,biotique,biotique,127756.0,biotique bio berry plumping lip balm 5gm,others,biotique,biotique bio berry plumping lip balm 5,biotique bio berry plumping lip balm 5gm ,0.6761234037828131,0.6761234037828131,0,biotique lip balm berry 4gm ,0.0,gm ,gm ,4gm,BIOVEDA TECHNOLOGIES,,,175,0,,,2,0.6761234037828131
33477,dettol hand sanitizer original 25ml,,others,dettol hand sanitizer original,dettol hand sanitizer original 25,0,dettol hand sanitizer,dettol hand,dettol,dettol,164470.0,dettol instant hand sanitizer original liquid 200ml,others,dettol,dettol instant hand sanitizer original liquid 200,dettol instant hand sanitizer original liquid 200ml ,0.6761234037828131,0.6761234037828131,0,dettol hand sanitizer original 25ml ,0.0,ml ,ml ,25ml,Reckitt Benckiser (india) Ltd.,,,11,0,,,2,0.6761234037828131
33477,dettol hand sanitizer original 25ml,,others,dettol hand sanitizer original,dettol hand sanitizer original 25,0,dettol hand sanitizer,dettol hand,dettol,dettol,362360.0,dettol instant hand sanitizer original liquid 50ml,others,dettol,dettol instant hand sanitizer original liquid 50,dettol instant hand sanitizer original liquid 50ml ,0.6761234037828131,0.6761234037828131,0,dettol hand sanitizer original 25ml ,0.0,ml ,ml ,25ml,Reckitt Benckiser (india) Ltd.,,,11,0,,,2,0.6761234037828131
33605,manforce epic lube strawberry 60ml,,others,manforce epic lube strawberry,manforce epic lube strawberry 60,0,manforce epic lube,manforce epic,manforce,manforce,234794.0,manforce wild condom 20 strawberry,others,manforce,manforce wild condom 20 strawberry,manforce wild condom 20 strawberry ,0.3999999999999999,0.3999999999999999,0,manforce epic lube strawberry 60ml ,2.0,ml ,,60ml,Mankind Pharma Ltd,,,500,0,,,5,0.3999999999999999
33605,manforce epic lube strawberry 60ml,,others,manforce epic lube strawberry,manforce epic lube strawberry 60,0,manforce epic lube,manforce epic,manforce,manforce,365337.0,manforce wild condom 10 strawberry,others,manforce,manforce wild condom 10 strawberry,manforce wild condom 10 strawberry ,0.3999999999999999,0.3999999999999999,0,manforce epic lube strawberry 60ml ,2.0,ml ,,60ml,Mankind Pharma Ltd,,,500,0,,,5,0.3999999999999999
33605,manforce epic lube strawberry 60ml,,others,manforce epic lube strawberry,manforce epic lube strawberry 60,0,manforce epic lube,manforce epic,manforce,manforce,377422.0,manforce wild strawberry condom 20s,others,manforce,manforce wild strawberry condom 20s,manforce wild strawberry condom 20s ,0.3999999999999999,0.3999999999999999,0,manforce epic lube strawberry 60ml ,2.0,ml ,,60ml,Mankind Pharma Ltd,,,500,0,,,5,0.3999999999999999
33605,manforce epic lube strawberry 60ml,,others,manforce epic lube strawberry,manforce epic lube strawberry 60,0,manforce epic lube,manforce epic,manforce,manforce,377413.0,manforce epic hot dots condom 10,others,manforce,manforce epic hot dots condom 10,manforce epic hot dots condom 10 ,0.3651483716701107,0.3999999999999999,0,manforce epic lube strawberry 60ml ,2.0,ml ,,60ml,Mankind Pharma Ltd,,,500,0,,,5,0.3651483716701107
33605,manforce epic lube strawberry 60ml,,others,manforce epic lube strawberry,manforce epic lube strawberry 60,0,manforce epic lube,manforce epic,manforce,manforce,377414.0,manforce epic hot dots condoms 3s,others,manforce,manforce epic hot dots condoms 3s,manforce epic hot dots condoms 3s ,0.3651483716701107,0.3999999999999999,0,manforce epic lube strawberry 60ml ,2.0,ml ,,60ml,Mankind Pharma Ltd,,,500,0,,,5,0.3651483716701107
33683,natures gold crãme bleach 43gm,,others,natures gold crãme bleach,natures gold crãme bleach 43,0,natures gold crãme,natures gold,natures,natures,249101.0,natures velvet lifecare 100% gold standard whey protein 2lb double rich chocolate,others,natures,natures velvet lifecare 100% gold standard whey protein 2lb double rich chocolate,natures velvet lifecare 100% gold standard whey protein 2lb double rich chocolate ,0.2357022603955159,0.2357022603955159,0,natures gold crãme bleach 43gm ,2.0,gm ,,43gm,ESME CONSUMER PVT LTD,,,80,0,,,2,0.2357022603955159
33683,natures gold crãme bleach 43gm,,others,natures gold crãme bleach,natures gold crãme bleach 43,0,natures gold crãme,natures gold,natures,natures,249102.0,natures velvet lifecare 100% gold standard whey protein 1lb double rich chocolate,others,natures,natures velvet lifecare 100% gold standard whey protein 1lb double rich chocolate,natures velvet lifecare 100% gold standard whey protein 1lb double rich chocolate ,0.2357022603955159,0.2357022603955159,0,natures gold crãme bleach 43gm ,2.0,gm ,,43gm,ESME CONSUMER PVT LTD,,,80,0,,,2,0.2357022603955159
33719,kapiva panch dal ubtan 100gm,,others,kapiva panch dal ubtan,kapiva panch dal ubtan 100,0,kapiva panch dal,kapiva panch,kapiva,kapiva,219875.0,kapiva ayurveda neem oil 100ml,others,kapiva,kapiva ayurveda neem oil 100,kapiva ayurveda neem oil 100ml ,0.3999999999999999,0.3999999999999999,0,kapiva panch dal ubtan 100gm ,1.0,gm ,ml ,100gm,Adret Retail Pvt. Ltd. (Kapiva),,,399,0,,,10,0.3999999999999999
33719,kapiva panch dal ubtan 100gm,,others,kapiva panch dal ubtan,kapiva panch dal ubtan 100,0,kapiva panch dal,kapiva panch,kapiva,kapiva,219892.0,kapiva ayurveda shankhapushpi sharbat 100ml,others,kapiva,kapiva ayurveda shankhapushpi sharbat 100,kapiva ayurveda shankhapushpi sharbat 100ml ,0.3999999999999999,0.3999999999999999,0,kapiva panch dal ubtan 100gm ,1.0,gm ,ml ,100gm,Adret Retail Pvt. Ltd. (Kapiva),,,399,0,,,10,0.3999999999999999
33719,kapiva panch dal ubtan 100gm,,others,kapiva panch dal ubtan,kapiva panch dal ubtan 100,0,kapiva panch dal,kapiva panch,kapiva,kapiva,219900.0,kapiva ayurveda sriparni tel 100ml,others,kapiva,kapiva ayurveda sriparni tel 100,kapiva ayurveda sriparni tel 100ml ,0.3999999999999999,0.3999999999999999,0,kapiva panch dal ubtan 100gm ,1.0,gm ,ml ,100gm,Adret Retail Pvt. Ltd. (Kapiva),,,399,0,,,10,0.3999999999999999
33719,kapiva panch dal ubtan 100gm,,others,kapiva panch dal ubtan,kapiva panch dal ubtan 100,0,kapiva panch dal,kapiva panch,kapiva,kapiva,219812.0,kapiva ayurveda 100% organic juice 1ltr,others,kapiva,kapiva ayurveda 100% organic juice 1ltr,kapiva ayurveda 100% organic juice 1ltr ,0.3651483716701107,0.3999999999999999,0,kapiva panch dal ubtan 100gm ,2.0,gm ,,100gm,Adret Retail Pvt. Ltd. (Kapiva),,,399,0,,,10,0.3651483716701107
33719,kapiva panch dal ubtan 100gm,,others,kapiva panch dal ubtan,kapiva panch dal ubtan 100,0,kapiva panch dal,kapiva panch,kapiva,kapiva,219826.0,kapiva ayurveda artho sure oil 100ml,others,kapiva,kapiva ayurveda artho sure oil 100,kapiva ayurveda artho sure oil 100ml ,0.3651483716701107,0.3999999999999999,0,kapiva panch dal ubtan 100gm ,1.0,gm ,ml ,100gm,Adret Retail Pvt. Ltd. (Kapiva),,,399,0,,,10,0.3651483716701107
33719,kapiva panch dal ubtan 100gm,,others,kapiva panch dal ubtan,kapiva panch dal ubtan 100,0,kapiva panch dal,kapiva panch,kapiva,kapiva,219842.0,kapiva ayurveda dhatu paushtik churna 100gm,others,kapiva,kapiva ayurveda dhatu paushtik churna 100,kapiva ayurveda dhatu paushtik churna 100gm ,0.3651483716701107,0.3999999999999999,0,kapiva panch dal ubtan 100gm ,0.0,gm ,gm ,100gm,Adret Retail Pvt. Ltd. (Kapiva),,,399,0,,,10,0.3651483716701107
33719,kapiva panch dal ubtan 100gm,,others,kapiva panch dal ubtan,kapiva panch dal ubtan 100,0,kapiva panch dal,kapiva panch,kapiva,kapiva,219868.0,kapiva ayurveda masala ayurvedic tea 100gm,others,kapiva,kapiva ayurveda masala ayurvedic tea 100,kapiva ayurveda masala ayurvedic tea 100gm ,0.3651483716701107,0.3999999999999999,0,kapiva panch dal ubtan 100gm ,0.0,gm ,gm ,100gm,Adret Retail Pvt. Ltd. (Kapiva),,,399,0,,,10,0.3651483716701107
33719,kapiva panch dal ubtan 100gm,,others,kapiva panch dal ubtan,kapiva panch dal ubtan 100,0,kapiva panch dal,kapiva panch,kapiva,kapiva,219879.0,kapiva ayurveda no stress oil 100ml,others,kapiva,kapiva ayurveda no stress oil 100,kapiva ayurveda no stress oil 100ml ,0.3651483716701107,0.3999999999999999,0,kapiva panch dal ubtan 100gm ,1.0,gm ,ml ,100gm,Adret Retail Pvt. Ltd. (Kapiva),,,399,0,,,10,0.3651483716701107
33719,kapiva panch dal ubtan 100gm,,others,kapiva panch dal ubtan,kapiva panch dal ubtan 100,0,kapiva panch dal,kapiva panch,kapiva,kapiva,219890.0,kapiva ayurveda rogan badam oil 100ml,others,kapiva,kapiva ayurveda rogan badam oil 100,kapiva ayurveda rogan badam oil 100ml ,0.3651483716701107,0.3999999999999999,0,kapiva panch dal ubtan 100gm ,1.0,gm ,ml ,100gm,Adret Retail Pvt. Ltd. (Kapiva),,,399,0,,,10,0.3651483716701107
33719,kapiva panch dal ubtan 100gm,,others,kapiva panch dal ubtan,kapiva panch dal ubtan 100,0,kapiva panch dal,kapiva panch,kapiva,kapiva,219913.0,kapiva ayurveda wheat grass powder 100gm,others,kapiva,kapiva ayurveda wheat grass powder 100,kapiva ayurveda wheat grass powder 100gm ,0.3651483716701107,0.3999999999999999,0,kapiva panch dal ubtan 100gm ,0.0,gm ,gm ,100gm,Adret Retail Pvt. Ltd. (Kapiva),,,399,0,,,10,0.3651483716701107
33831,biotique lip balm cherry 4gm,,others,biotique lip balm cherry,biotique lip balm cherry 4,0,biotique lip balm,biotique lip,biotique,biotique,127790.0,biotique bio lip sunflower lip balm 12gm,others,biotique,biotique bio lip sunflower balm 12,biotique bio lip sunflower lip balm 12gm ,0.5477225575051661,0.5477225575051661,0,biotique lip balm cherry 4gm ,0.0,gm ,gm ,4gm,BIOVEDA TECHNOLOGIES,,,175,0,,,4,0.5477225575051661
33831,biotique lip balm cherry 4gm,,others,biotique lip balm cherry,biotique lip balm cherry 4,0,biotique lip balm,biotique lip,biotique,biotique,127755.0,biotique bio berry plumping lip balm 12gm,others,biotique,biotique bio berry plumping lip balm 12,biotique bio berry plumping lip balm 12gm ,0.5070925528371099,0.5477225575051661,0,biotique lip balm cherry 4gm ,0.0,gm ,gm ,4gm,BIOVEDA TECHNOLOGIES,,,175,0,,,4,0.5070925528371099
33831,biotique lip balm cherry 4gm,,others,biotique lip balm cherry,biotique lip balm cherry 4,0,biotique lip balm,biotique lip,biotique,biotique,127756.0,biotique bio berry plumping lip balm 5gm,others,biotique,biotique bio berry plumping lip balm 5,biotique bio berry plumping lip balm 5gm ,0.5070925528371099,0.5477225575051661,0,biotique lip balm cherry 4gm ,0.0,gm ,gm ,4gm,BIOVEDA TECHNOLOGIES,,,175,0,,,4,0.5070925528371099
33831,biotique lip balm cherry 4gm,,others,biotique lip balm cherry,biotique lip balm cherry 4,0,biotique lip balm,biotique lip,biotique,biotique,127852.0,biotique bio white whitening lip balm 5gm,others,biotique,biotique bio white whitening lip balm 5,biotique bio white whitening lip balm 5gm ,0.5070925528371099,0.5477225575051661,0,biotique lip balm cherry 4gm ,0.0,gm ,gm ,4gm,BIOVEDA TECHNOLOGIES,,,175,0,,,4,0.5070925528371099
33914,mederma advance plus scar gel 5gm,,others,mederma advance plus scar,mederma advance plus scar gel 5,0,mederma advance plus,mederma advance,mederma,mederma,382301.0,mederma advanced plus gel 5gm,others,mederma,mederma advanced plus gel 5,mederma advanced plus gel 5gm ,0.7302967433402214,0.7302967433402214,0,mederma advance plus scar gel 5gm ,0.0,gm ,gm ,5mg,Win-Medicare Pvt Ltd,,,255,0,,,2,0.7302967433402214
33914,mederma advance plus scar gel 5gm,,others,mederma advance plus scar,mederma advance plus scar gel 5,0,mederma advance plus,mederma advance,mederma,mederma,381048.0,mederma advanced plus scar gel 10gm,others,mederma,mederma advanced plus scar gel 10,mederma advanced plus scar gel 10gm ,0.6666666666666667,0.7302967433402214,0,mederma advance plus scar gel 5gm ,0.0,gm ,gm ,5mg,Win-Medicare Pvt Ltd,,,255,0,,,2,0.6666666666666667
33614,manforce xotic condom strawberry 10s,,others,manforce xotic condom strawberry 10s,manforce xotic condom strawberry 10s,0,manforce xotic condom strawberry,manforce xotic condom,manforce xotic,manforce,377404.0,manforce xotic extra dotted vegan strawberry condom 10s,others,manforce,manforce xotic extra dotted vegan strawberry condom 10s,manforce xotic extra dotted vegan strawberry condom 10s ,0.7905694150420948,0.7905694150420948,0,manforce xotic condom strawberry 10s ,2.0,,,10s,Mankind Pharma Ltd,,,90,0,,,2,0.7905694150420948
33614,manforce xotic condom strawberry 10s,,others,manforce xotic condom strawberry 10s,manforce xotic condom strawberry 10s,0,manforce xotic condom strawberry,manforce xotic condom,manforce xotic,manforce,377407.0,manforce xotic premium chocolate condom 10s,others,manforce,manforce xotic premium chocolate condom 10s,manforce xotic premium chocolate condom 10s ,0.7302967433402214,0.7905694150420948,0,manforce xotic condom strawberry 10s ,2.0,,,10s,Mankind Pharma Ltd,,,90,0,,,2,0.7302967433402214
33680,natures glowing gold facial kit 60gm,,others,natures glowing gold facial kit,natures glowing gold facial kit 60,0,natures glowing gold facial,natures glowing gold,natures glowing,natures,249101.0,natures velvet lifecare 100% gold standard whey protein 2lb double rich chocolate,others,natures,natures velvet lifecare 100% gold standard whey protein 2lb double rich chocolate,natures velvet lifecare 100% gold standard whey protein 2lb double rich chocolate ,0.2357022603955159,0.2357022603955159,0,natures glowing gold facial kit 60gm ,2.0,gm ,,60gm,ESME CONSUMER PVT LTD,,,280,0,,,2,0.2357022603955159
33680,natures glowing gold facial kit 60gm,,others,natures glowing gold facial kit,natures glowing gold facial kit 60,0,natures glowing gold facial,natures glowing gold,natures glowing,natures,249102.0,natures velvet lifecare 100% gold standard whey protein 1lb double rich chocolate,others,natures,natures velvet lifecare 100% gold standard whey protein 1lb double rich chocolate,natures velvet lifecare 100% gold standard whey protein 1lb double rich chocolate ,0.2357022603955159,0.2357022603955159,0,natures glowing gold facial kit 60gm ,2.0,gm ,,60gm,ESME CONSUMER PVT LTD,,,280,0,,,2,0.2357022603955159
33681,natures brightening diamond facial kit 20gm,,others,natures brightening diamond facial kit,natures brightening diamond facial kit 20,0,natures brightening diamond facial,natures brightening diamond,natures brightening,natures,249031.0,natures aid turmeric capsule 60s,capsule,natures,natures aid turmeric 60s,natures aid turmeric capsule 60s ,0.18257418583505536,0.18257418583505536,0,natures brightening diamond facial kit 20gm ,2.0,gm ,,20gm,ESME CONSUMER PVT LTD,,,100,1,,,12,0.20412414523193154
33681,natures brightening diamond facial kit 20gm,,others,natures brightening diamond facial kit,natures brightening diamond facial kit 20,0,natures brightening diamond facial,natures brightening diamond,natures brightening,natures,248992.0,natures aid active man tablet 60s,tablet,natures,natures aid active man 60s,natures aid active man tablet 60s ,0.16666666666666669,0.18257418583505536,0,natures brightening diamond facial kit 20gm ,2.0,gm ,,20gm,ESME CONSUMER PVT LTD,,,100,1,,,12,0.18257418583505536
33681,natures brightening diamond facial kit 20gm,,others,natures brightening diamond facial kit,natures brightening diamond facial kit 20,0,natures brightening diamond facial,natures brightening diamond,natures brightening,natures,248993.0,natures aid active woman tablet 60s,tablet,natures,natures aid active woman 60s,natures aid active woman tablet 60s ,0.16666666666666669,0.18257418583505536,0,natures brightening diamond facial kit 20gm ,2.0,gm ,,20gm,ESME CONSUMER PVT LTD,,,100,1,,,12,0.18257418583505536
33681,natures brightening diamond facial kit 20gm,,others,natures brightening diamond facial kit,natures brightening diamond facial kit 20,0,natures brightening diamond facial,natures brightening diamond,natures brightening,natures,249001.0,natures aid cranberry 5000mg tablet 90s,tablet,natures,natures aid cranberry 5000 90s,natures aid cranberry 5000mg tablet 90s ,0.16666666666666669,0.18257418583505536,0,natures brightening diamond facial kit 20gm ,1.0,gm ,mg ,20gm,ESME CONSUMER PVT LTD,,,100,1,,,12,0.18257418583505536
33681,natures brightening diamond facial kit 20gm,,others,natures brightening diamond facial kit,natures brightening diamond facial kit 20,0,natures brightening diamond facial,natures brightening diamond,natures brightening,natures,249007.0,natures aid glucosamine & chondroitin tablet 90s,tablet,natures,natures aid glucosamine & chondroitin 90s,natures aid glucosamine & chondroitin tablet 90s ,0.16666666666666669,0.18257418583505536,0,natures brightening diamond facial kit 20gm ,2.0,gm ,,20gm,ESME CONSUMER PVT LTD,,,100,1,,,12,0.18257418583505536
33681,natures brightening diamond facial kit 20gm,,others,natures brightening diamond facial kit,natures brightening diamond facial kit 20,0,natures brightening diamond facial,natures brightening diamond,natures brightening,natures,249026.0,natures aid sea kelp tablet 180s,tablet,natures,natures aid sea kelp 180s,natures aid sea kelp tablet 180s ,0.16666666666666669,0.18257418583505536,0,natures brightening diamond facial kit 20gm ,2.0,gm ,,20gm,ESME CONSUMER PVT LTD,,,100,1,,,12,0.18257418583505536
33681,natures brightening diamond facial kit 20gm,,others,natures brightening diamond facial kit,natures brightening diamond facial kit 20,0,natures brightening diamond facial,natures brightening diamond,natures brightening,natures,249027.0,natures aid selenium 200ug tablet 90s,tablet,natures,natures aid selenium 200ug 90s,natures aid selenium 200ug tablet 90s ,0.16666666666666669,0.18257418583505536,0,natures brightening diamond facial kit 20gm ,2.0,gm ,,20gm,ESME CONSUMER PVT LTD,,,100,1,,,12,0.18257418583505536
33681,natures brightening diamond facial kit 20gm,,others,natures brightening diamond facial kit,natures brightening diamond facial kit 20,0,natures brightening diamond facial,natures brightening diamond,natures brightening,natures,249114.0,natures velvet lifecare bcaa powder 300gm,others,natures,natures velvet lifecare bcaa powder 300,natures velvet lifecare bcaa powder 300gm ,0.16666666666666669,0.18257418583505536,0,natures brightening diamond facial kit 20gm ,0.0,gm ,gm ,20gm,ESME CONSUMER PVT LTD,,,100,0,,,12,0.16666666666666669
33681,natures brightening diamond facial kit 20gm,,others,natures brightening diamond facial kit,natures brightening diamond facial kit 20,0,natures brightening diamond facial,natures brightening diamond,natures brightening,natures,249121.0,natures velvet lifecare creatine powder 300gm,others,natures,natures velvet lifecare creatine powder 300,natures velvet lifecare creatine powder 300gm ,0.16666666666666669,0.18257418583505536,0,natures brightening diamond facial kit 20gm ,0.0,gm ,gm ,20gm,ESME CONSUMER PVT LTD,,,100,0,,,12,0.16666666666666669
33681,natures brightening diamond facial kit 20gm,,others,natures brightening diamond facial kit,natures brightening diamond facial kit 20,0,natures brightening diamond facial,natures brightening diamond,natures brightening,natures,249133.0,natures velvet lifecare glutamine powder 300gm,others,natures,natures velvet lifecare glutamine powder 300,natures velvet lifecare glutamine powder 300gm ,0.16666666666666669,0.18257418583505536,0,natures brightening diamond facial kit 20gm ,0.0,gm ,gm ,20gm,ESME CONSUMER PVT LTD,,,100,0,,,12,0.16666666666666669
33681,natures brightening diamond facial kit 20gm,,others,natures brightening diamond facial kit,natures brightening diamond facial kit 20,0,natures brightening diamond facial,natures brightening diamond,natures brightening,natures,249170.0,natures velvet lifecare probiotic capsule 30s,capsule,natures,natures velvet lifecare probiotic 30s,natures velvet lifecare probiotic capsule 30s ,0.16666666666666669,0.18257418583505536,0,natures brightening diamond facial kit 20gm ,2.0,gm ,,20gm,ESME CONSUMER PVT LTD,,,100,1,,,12,0.18257418583505536
33681,natures brightening diamond facial kit 20gm,,others,natures brightening diamond facial kit,natures brightening diamond facial kit 20,0,natures brightening diamond facial,natures brightening diamond,natures brightening,natures,249180.0,natures velvet lifecare spirulina powder 100gm,others,natures,natures velvet lifecare spirulina powder 100,natures velvet lifecare spirulina powder 100gm ,0.16666666666666669,0.18257418583505536,0,natures brightening diamond facial kit 20gm ,0.0,gm ,gm ,20gm,ESME CONSUMER PVT LTD,,,100,0,,,12,0.16666666666666669
