item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_tab,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,category_c1,sku_brand,new_brand,medicine_type_y,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,salt_flag,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
BLT0001,b ltr tab 10's,,tablet,b ltr,b ltr 10s,1.0,b,b,b,477951.0,b-cord tablet 10s,Allopathy_RX_A,b,b cord 10s,tablet,b cord tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b ltr tablet 10s,2.0,,,2.0,,,0,10,BRIT HEALTHCARE,,,4.0,29,0.6666666666666667
BLT0001,b ltr tab 10's,,tablet,b ltr,b ltr 10s,1.0,b,b,b,548838.0,b-easy tablet 10s,Allopathy_RX_A,b,b easy 10s,tablet,b easy tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b ltr tablet 10s,2.0,,,2.0,,,0,10,BRIT HEALTHCARE,,,4.0,29,0.6666666666666667
BLT0001,b ltr tab 10's,,tablet,b ltr,b ltr 10s,1.0,b,b,b,552947.0,b-warm tablet 10s,Allopathy_RX_A,b,b warm 10s,tablet,b warm tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b ltr tablet 10s,2.0,,,2.0,,,0,10,BRIT HEALTHCARE,,,4.0,29,0.6666666666666667
BLT0001,b ltr tab 10's,,tablet,b ltr,b ltr 10s,1.0,b,b,b,604729.0,b-folic-xt tablet 10s,Allopathy_RX_A,b,b folic 10s,tablet,b folic tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b ltr tablet 10s,2.0,,,2.0,,,0,10,BRIT HEALTHCARE,,,4.0,29,0.6666666666666667
BLT0001,b ltr tab 10's,,tablet,b ltr,b ltr 10s,1.0,b,b,b,625834.0,b-2 tablet 10s,Allopathy_RX_A,b,b 2 10s,tablet,b 2 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b ltr tablet 10s,2.0,,,2.0,,,0,10,BRIT HEALTHCARE,,,4.0,29,0.6666666666666667
BLT0001,b ltr tab 10's,,tablet,b ltr,b ltr 10s,1.0,b,b,b,672699.0,b-good tablet 10s,Allopathy_RX_A,b,b good 10s,tablet,b good tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b ltr tablet 10s,2.0,,,2.0,,,0,10,BRIT HEALTHCARE,,,4.0,29,0.6666666666666667
BLT0001,b ltr tab 10's,,tablet,b ltr,b ltr 10s,1.0,b,b,b,672731.0,b-lac tablet 10s,Allopathy_RX_A,b,b lac 10s,tablet,b lac tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b ltr tablet 10s,2.0,,,2.0,,,0,10,BRIT HEALTHCARE,,,4.0,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,121799.0,b 29 tablet 10s,ALLOPATHY NON-MEDICINE,b,b 29 10s,tablet,b 29 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,121802.0,b 9 tablet 10s,AYURVEDIC,b,b 9 10s,tablet,b 9 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,121806.0,b aim tablet 10s,ALLOPATHY NON-MEDICINE,b,b aim 10s,tablet,b aim tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,121810.0,b banc tablet 10s,ALLOPATHY NON-MEDICINE,b,b banc 10s,tablet,b banc tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,121814.0,b cal tablet 10s,ALLOPATHY NON-MEDICINE,b,b cal 10s,tablet,b cal tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,121822.0,b citam tablet 10s,RX,b,b citam 10s,tablet,b citam tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,121839.0,b colen tablet 10s,ALLOPATHY NON-MEDICINE,b,b colen 10s,tablet,b colen tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,121865.0,b fit tablet 10s,RX,b,b fit 10s,tablet,b fit tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,121867.0,b fol tablet 10s,ALLOPATHY NON-MEDICINE,b,b fol 10s,tablet,b fol tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,121874.0,b hold tablet 10s,RX,b,b hold 10s,tablet,b hold tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,121884.0,b liv tablet 10s,RX,b,b liv 10s,tablet,b liv tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,121914.0,b tab tablet 10s,ALLOPATHY NON-MEDICINE,b,b tablet 10s,tablet,b tablet tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,121931.0,b zyme tablet 10s,RX,b,b zyme 10s,tablet,b zyme tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,124058.0,b cin tablet 10s,RX,b,b cin 10s,tablet,b cin tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,126082.0,b folcin tablet 10s,ALLOPATHY NON-MEDICINE,b,b folcin 10s,tablet,b folcin tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,362109.0,b active tablet 10s,ALLOPATHY NON-MEDICINE,b,b active 10s,tablet,b active tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,394542.0,b-kinase tablet 10s,Allopathy_RX_A,b,b kinase 10s,tablet,b kinase tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,406919.0,b-growth tablet 10s,Allopathy_RX_A,b,b growth 10s,tablet,b growth tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,432886.0,b-last tablet 10s,Allopathy_RX_A,b,b last 10s,tablet,b last tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,438232.0,b-360 tablet 10s,Allopathy_RX_A,b,b 360 10s,tablet,b 360 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,453706.0,b-supp tablet 10s,Allopathy_RX_A,b,b supp 10s,tablet,b supp tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,466684.0,b-immune tablet 10s,Allopathy_RX_A,b,b immune 10s,tablet,b immune tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,477951.0,b-cord tablet 10s,Allopathy_RX_A,b,b cord 10s,tablet,b cord tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,548838.0,b-easy tablet 10s,Allopathy_RX_A,b,b easy 10s,tablet,b easy tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,552947.0,b-warm tablet 10s,Allopathy_RX_A,b,b warm 10s,tablet,b warm tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,604729.0,b-folic-xt tablet 10s,Allopathy_RX_A,b,b folic 10s,tablet,b folic tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,625834.0,b-2 tablet 10s,Allopathy_RX_A,b,b 2 10s,tablet,b 2 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,672699.0,b-good tablet 10s,Allopathy_RX_A,b,b good 10s,tablet,b good tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BMO0002,b mont tab 10's,,tablet,b mont,b mont 10s,1.0,b,b,b,672731.0,b-lac tablet 10s,Allopathy_RX_A,b,b lac 10s,tablet,b lac tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b mont tablet 10s,2.0,,,2.0,,,0,10,AVIS LIFE CARE PVT LTD,,,10.5,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,121799.0,b 29 tablet 10s,ALLOPATHY NON-MEDICINE,b,b 29 10s,tablet,b 29 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,121802.0,b 9 tablet 10s,AYURVEDIC,b,b 9 10s,tablet,b 9 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,121806.0,b aim tablet 10s,ALLOPATHY NON-MEDICINE,b,b aim 10s,tablet,b aim tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,121810.0,b banc tablet 10s,ALLOPATHY NON-MEDICINE,b,b banc 10s,tablet,b banc tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,121814.0,b cal tablet 10s,ALLOPATHY NON-MEDICINE,b,b cal 10s,tablet,b cal tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,121822.0,b citam tablet 10s,RX,b,b citam 10s,tablet,b citam tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,121839.0,b colen tablet 10s,ALLOPATHY NON-MEDICINE,b,b colen 10s,tablet,b colen tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,121865.0,b fit tablet 10s,RX,b,b fit 10s,tablet,b fit tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,121867.0,b fol tablet 10s,ALLOPATHY NON-MEDICINE,b,b fol 10s,tablet,b fol tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,121874.0,b hold tablet 10s,RX,b,b hold 10s,tablet,b hold tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,121884.0,b liv tablet 10s,RX,b,b liv 10s,tablet,b liv tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,121914.0,b tab tablet 10s,ALLOPATHY NON-MEDICINE,b,b tablet 10s,tablet,b tablet tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,121931.0,b zyme tablet 10s,RX,b,b zyme 10s,tablet,b zyme tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,124058.0,b cin tablet 10s,RX,b,b cin 10s,tablet,b cin tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,126082.0,b folcin tablet 10s,ALLOPATHY NON-MEDICINE,b,b folcin 10s,tablet,b folcin tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,362109.0,b active tablet 10s,ALLOPATHY NON-MEDICINE,b,b active 10s,tablet,b active tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,394542.0,b-kinase tablet 10s,Allopathy_RX_A,b,b kinase 10s,tablet,b kinase tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,406919.0,b-growth tablet 10s,Allopathy_RX_A,b,b growth 10s,tablet,b growth tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,432886.0,b-last tablet 10s,Allopathy_RX_A,b,b last 10s,tablet,b last tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,438232.0,b-360 tablet 10s,Allopathy_RX_A,b,b 360 10s,tablet,b 360 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,453706.0,b-supp tablet 10s,Allopathy_RX_A,b,b supp 10s,tablet,b supp tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,466684.0,b-immune tablet 10s,Allopathy_RX_A,b,b immune 10s,tablet,b immune tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,477951.0,b-cord tablet 10s,Allopathy_RX_A,b,b cord 10s,tablet,b cord tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,548838.0,b-easy tablet 10s,Allopathy_RX_A,b,b easy 10s,tablet,b easy tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,552947.0,b-warm tablet 10s,Allopathy_RX_A,b,b warm 10s,tablet,b warm tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,604729.0,b-folic-xt tablet 10s,Allopathy_RX_A,b,b folic 10s,tablet,b folic tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,625834.0,b-2 tablet 10s,Allopathy_RX_A,b,b 2 10s,tablet,b 2 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,672699.0,b-good tablet 10s,Allopathy_RX_A,b,b good 10s,tablet,b good tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BNI0001,b nice tab 10's,,tablet,b nice,b nice 10s,1.0,b,b,b,672731.0,b-lac tablet 10s,Allopathy_RX_A,b,b lac 10s,tablet,b lac tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b nice tablet 10s,2.0,,,2.0,,,0,10,CRESTIGE LIFE CARE,,,12.0,29,0.6666666666666667
BRA0061,b rab 20mg tab 10's,,tablet,b rab,b rab 20 10s,1.0,b,b,b,121877.0,b joy 20mg tablet 10s,RX,b,b joy 20 10s,tablet,b joy 20mg tablet 10s,0.75,0.75,10,10,0.0,b rab 20mg tablet 10s,0.0,mg ,mg ,0.0,20,20,0,10,MACROBIOSIS LAB,,,6.5,3,0.75
BRA0061,b rab 20mg tab 10's,,tablet,b rab,b rab 20 10s,1.0,b,b,b,395069.0,b-latine-20 tablet 10s,Allopathy_RX_A,b,b latine 20 10s,tablet,b latine 20 tablet 10s,0.75,0.75,10,10,0.0,b rab 20mg tablet 10s,2.0,mg ,,2.0,20,,0,10,MACROBIOSIS LAB,,,6.5,3,0.75
BRA0061,b rab 20mg tab 10's,,tablet,b rab,b rab 20 10s,1.0,b,b,b,623437.0,b-rab dsr tablet 10s,Allopathy_RX_A,b,b rab dsr 10s,tablet,b rab dsr tablet 10s,0.75,0.75,10,10,0.0,b rab 20mg tablet 10s,2.0,mg ,,2.0,20,,0,10,MACROBIOSIS LAB,,,6.5,3,0.75
BRA0190,bravasa 1.2gm tab 10's,,tablet,bravasa 1.2gm,bravasa 1.2 10s,1.0,bravasa,bravasa,bravasa,379208.0,bravasa tablet 10s,,bravasa,bravasa 10s,tablet,bravasa tablet 10s,0.7071067811865475,0.7071067811865475,10,10,0.0,bravasa 1.2gm tablet 10s,2.0,gm ,,2.0,1.2,,0,10,SINSAN PHARMACEUTICALS PVT LTD,,,24.0,1,0.7071067811865475
BRE0084,bren-kam tab,,tablet,bren kam,bren kam,1.0,bren,bren,bren,418924.0,bren-kam tablet-ay,Allopathy_RX_A,bren,bren kam ay,tablet,bren kam tablet ay,0.8164965809277259,0.8164965809277259,,,1.0,bren kam tablet,2.0,,,2.0,,,0,1,SHA-SHARANGDHAR PHARMACUTICAL,,,2.05,1,0.8164965809277259
BRI0265,brite red tab 10's,,tablet,brite red,brite red 10s,1.0,brite,brite,brite,367383.0,brite tablet 30s,,brite,brite 30s,tablet,brite tablet 30s,0.40824829046386296,0.40824829046386296,10,30,1.0,brite red tablet 10s,2.0,,,2.0,,,0,10,ROSTRUM PHARMA LTD,,,7.9,1,0.40824829046386296
BRI0278,b rich tab 10's,,tablet,b rich,b rich 10s,1.0,b,b,b,121799.0,b 29 tablet 10s,ALLOPATHY NON-MEDICINE,b,b 29 10s,tablet,b 29 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b rich tablet 10s,2.0,,,2.0,,,0,10,BIOWELL PHARMA PVT LTD,,,25.2,29,0.6666666666666667
BRI0278,b rich tab 10's,,tablet,b rich,b rich 10s,1.0,b,b,b,121802.0,b 9 tablet 10s,AYURVEDIC,b,b 9 10s,tablet,b 9 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b rich tablet 10s,2.0,,,2.0,,,0,10,BIOWELL PHARMA PVT LTD,,,25.2,29,0.6666666666666667
BRI0278,b rich tab 10's,,tablet,b rich,b rich 10s,1.0,b,b,b,121806.0,b aim tablet 10s,ALLOPATHY NON-MEDICINE,b,b aim 10s,tablet,b aim tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b rich tablet 10s,2.0,,,2.0,,,0,10,BIOWELL PHARMA PVT LTD,,,25.2,29,0.6666666666666667
BRI0278,b rich tab 10's,,tablet,b rich,b rich 10s,1.0,b,b,b,121810.0,b banc tablet 10s,ALLOPATHY NON-MEDICINE,b,b banc 10s,tablet,b banc tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b rich tablet 10s,2.0,,,2.0,,,0,10,BIOWELL PHARMA PVT LTD,,,25.2,29,0.6666666666666667
BRI0278,b rich tab 10's,,tablet,b rich,b rich 10s,1.0,b,b,b,121814.0,b cal tablet 10s,ALLOPATHY NON-MEDICINE,b,b cal 10s,tablet,b cal tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b rich tablet 10s,2.0,,,2.0,,,0,10,BIOWELL PHARMA PVT LTD,,,25.2,29,0.6666666666666667
BRI0278,b rich tab 10's,,tablet,b rich,b rich 10s,1.0,b,b,b,121822.0,b citam tablet 10s,RX,b,b citam 10s,tablet,b citam tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,b rich tablet 10s,2.0,,,2.0,,,0,10,BIOWELL PHARMA PVT LTD,,,25.2,29,0.6666666666666667
