item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_tab,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,category_c1,sku_brand,new_brand,medicine_type_y,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,salt_flag,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
HEA0617,heal clave-625 tab 10's,,tablet,heal clave,heal clave 625 10s,1.0,heal,heal,heal,207579.0,heal up 500mg tablet 10s,RX,heal,heal up 500 10s,tablet,heal up 500mg tablet 10s,0.5,0.5,10,10,0.0,heal clave 625 tablet 10s,2.0,,mg ,2.0,,500,0,10,HEAL HEALTH BIOTECH,,,19.9,1,0.5
HEA0677,health full tab 15's,,tablet,health full,health full 15s,1.0,health,health,health,207684.0,health ok tablet 15s,ALLOPATHY NON-MEDICINE,health,health ok 15s,tablet,health ok tablet 15s,0.6666666666666667,0.6666666666666667,15,15,0.0,health full tablet 15s,2.0,,,2.0,,,0,15,KNARANKAA PHARMA,,,11.8,1,0.6666666666666667
HEA0699,health full tab 15s,,tablet,health full,health full 15s,1.0,health,health,health,207684.0,health ok tablet 15s,ALLOPATHY NON-MEDICINE,health,health ok 15s,tablet,health ok tablet 15s,0.6666666666666667,0.6666666666666667,15,15,0.0,health full tablet 15s,2.0,,,2.0,,,0,1,3M INDIA LTD,,,177.0,1,0.6666666666666667
HEM0238,hemocare pl tab 20's,,tablet,hemocare pl,hemocare pl 20s,1.0,hemocare,hemocare,hemocare,209377.0,hemocare xt tablet 10s,ALLOPATHY NON-MEDICINE,hemocare,hemocare 10s,tablet,hemocare tablet 10s,0.40824829046386296,0.40824829046386296,20,10,1.0,hemocare pl tablet 20s,2.0,,,2.0,,,0,20,MMC HEALTHCARE LTD,,,5.0,1,0.40824829046386296
HEP0360,hepa might tab 10's,,tablet,hepa might,hepa might 10s,1.0,hepa,hepa,hepa,209502.0,hepa tablet 10s,ALLOPATHY NON-MEDICINE,hepa,hepa 10s,tablet,hepa tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,hepa might tablet 10s,2.0,,,2.0,,,0,10,MACROBIOSIS LAB,,,19.9,1,0.8164965809277259
HHF0010,hhfexo m 10mg/120mg tablet,,tablet,hhfexo m,hhfexo m 10/120,1.0,hhfexo,hhfexo,hhfexo,210455.0,hhfexo m 10mg/120mg tablet 10s,RX,hhfexo,hhfexo m 10/120 10s,tablet,hhfexo m 10mg/120mg tablet 10s,0.8944271909999159,0.8944271909999159,,10,1.0,hhfexo m 10mg/120mg tablet,0.0,mg ,mg ,0.0,10,10,0,10,3M INDIA LTD,,,150.0,1,0.8944271909999159
HIG0082,high tide-10 tab 4's,,tablet,high tide,high tide 10 4s,1.0,high,high,high,615374.0,high-vit tablet 15s,Allopathy_RX_A,high,high vit 15s,tablet,high vit tablet 15s,0.2886751345948129,0.2886751345948129,4,15,1.0,high tide 10 tablet 4s,2.0,,,2.0,,,0,4,AMPS BIOTECH,,,69.25,1,0.2886751345948129
HSC0005,hs-cal tab 10's,,tablet,hs cal,hs cal 10s,1.0,hs,hs,hs,211849.0,hs 150mg tablet 10s,RX,hs,hs 150 10s,tablet,hs 150mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,hs cal tablet 10s,2.0,,mg ,2.0,,150,0,10,LEVIN LIFESCIENCES PVT LTD,,,5.9,1,0.6666666666666667
IBS0013,ib statin 40mg tab 10's,,tablet,ib statin,ib statin 40 10s,1.0,ib,ib,ib,578071.0,ib-tel-40mg tablet 10s,Allopathy_RX_A,ib,ib tel 40 10s,tablet,ib tel 40mg tablet 10s,0.75,0.75,10,10,0.0,ib statin 40mg tablet 10s,0.0,mg ,mg ,0.0,40,40,0,10,INDIABULLS PHARMACEUTICAL LTD,,,37.5,1,0.75
IBT0003,ib tel 20mg tab 10's,,tablet,ib tel,ib tel 20 10s,1.0,ib,ib,ib,578071.0,ib-tel-40mg tablet 10s,Allopathy_RX_A,ib,ib tel 40 10s,tablet,ib tel 40mg tablet 10s,0.75,0.75,10,10,0.0,ib tel 20mg tablet 10s,0.0,mg ,mg ,1.0,20,40,0,10,INDIABULLS PHARMACEUTICAL LTD,,,33.0,1,0.75
IGD0001,ig d3 tab,,tablet,ig d3,ig d3,1.0,ig,ig,ig,451456.0,ig-trix tablet 10s,Allopathy_RX_A,ig,ig trix 10s,tablet,ig trix tablet 10s,0.40824829046386296,0.40824829046386296,,10,1.0,ig d3 tablet,2.0,,,2.0,,,1,1,MANIG PHARMACEUTICALS,,,32.25,1,0.40824829046386296
IGO0009,i gold tab,,tablet,i gold,i gold,1.0,i,i,i,217084.0,i vital gold tablet 10s,ALLOPATHY NON-MEDICINE,i,i vital gold 10s,tablet,i vital gold tablet 10s,0.7071067811865475,0.7071067811865475,,10,1.0,i gold tablet,2.0,,,2.0,,,0,1,I PHARMA PVT LTD,,,13.16,1,0.7071067811865475
IMA0003,imax plus 100mg tab,,tablet,imax plus,imax plus 100,1.0,imax,imax,imax,213540.0,imax xt tablet 10s,ALLOPATHY NON-MEDICINE,imax,imax 10s,tablet,imax tablet 10s,0.40824829046386296,0.40824829046386296,plu,10,1.0,imax plus 100mg tablet,2.0,mg ,,2.0,100,,1,15,ARISTO PHARMACEUTICALS PVT LTD,,,3.6,1,0.40824829046386296
IMM0194,immuace chew tab 10's,,tablet,immuace chew,immuace chew 10s,1.0,immuace,immuace,immuace,381594.0,immuace chewable tablet 10s,,immuace,immuace chewable 10s,tablet,immuace chewable tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,immuace chew tablet 10s,2.0,,,2.0,,,0,10,ALNICHE LIFE SCIENCES PVT LTD,,,9.0,1,0.6666666666666667
IN10001,in 10's tab 10's,,tablet,in 10s,in 10s,1.0,in,in,in,385124.0,in heal tablet 10s,,in,in heal 10s,tablet,in heal tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,in 10s tablet 10s,2.0,,,2.0,,,0,10,SUNMAX LABORATORIES PVT LTD,,,9.99,1,0.8164965809277259
INE0015,in easy tab 10's,,tablet,in easy,in easy 10s,1.0,in,in,in,385124.0,in heal tablet 10s,,in,in heal 10s,tablet,in heal tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,in easy tablet 10s,2.0,,,2.0,,,0,10,ALBERT DAVID LTD,,,12.85,1,0.6666666666666667
INL0026,inlife antioxidants 60 tablets,,tablet,inlife antioxidants,inlife antioxidants 60,1.0,inlife,inlife,inlife,214978.0,inlife antioxidants tablet 60s,ALLOPATHY NON-MEDICINE,inlife,inlife antioxidants 60s,tablet,inlife antioxidants tablet 60s,0.6666666666666667,0.6666666666666667,antioxidant,60,1.0,inlife antioxidants 60 tablet,2.0,,,2.0,,,0,1,INLIFE PHARMA PVT LTD,,,720.0,1,0.6666666666666667
INO0042,inocal plus tab 10's,,tablet,inocal plus,inocal plus 10s,1.0,inocal,inocal,inocal,215199.0,inocal d3 tablet 10s,ALLOPATHY NON-MEDICINE,inocal,inocal d3 10s,tablet,inocal d3 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,inocal plus tablet 10s,2.0,,,2.0,,,1,10,SUPERMAX DRUGS & PHARMACEUTICALS PVT LTD,,,15.8,1,0.6666666666666667
ITL0009,it leo 200mg tablet,,tablet,it leo,it leo 200,1.0,it,it,it,216440.0,it lock 200mg tablet 10s,RX,it,it lock 200 10s,tablet,it lock 200mg tablet 10s,0.5773502691896258,0.5773502691896258,,10,1.0,it leo 200mg tablet,0.0,mg ,mg ,0.0,200,200,0,1,3M INDIA LTD,,,260.0,1,0.5773502691896258
JAN0060,janumet xr cp 100/1000mg tab 14s,,tablet,janumet cp,janumet cp 100/1000 14s,1.0,janumet,janumet,janumet,217375.0,janumet xr cp tablet 14s,RX,janumet,janumet cp 14s,tablet,janumet cp tablet 14s,0.7745966692414834,0.7745966692414834,14,14,0.0,janumet cp 100/1000mg tablet 14s,2.0,mg ,,2.0,100/1000,,0,14,3M INDIA LTD,,,289.0,1,0.7745966692414834
JOI0003,jointace cal tab 6's,,tablet,jointace cal,jointace cal 6s,1.0,jointace,jointace,jointace,384050.0,jointace forte tablet 6s,,jointace,jointace forte 6s,tablet,jointace forte tablet 6s,0.6666666666666667,0.6666666666666667,6,6,0.0,jointace cal tablet 6s,2.0,,,2.0,,,0,6,MEYER ORGANICS PVT LTD,,,18.0,1,0.6666666666666667
K2C0001,k2 cal tab 10's,,tablet,k2 cal,k2 cal 10s,1.0,k2,k2,k2,565607.0,k2-plus tablet 10s,Allopathy_RX_A,k2,k2 plus 10s,tablet,k2 plus tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,k2 cal tablet 10s,2.0,,,2.0,,,0,10,MCGILL ASTRA HEALTHCARE PVT LTD,,,12.9,1,0.6666666666666667
K2F0002,k2 flik tab 10's,,tablet,k2 flik,k2 flik 10s,1.0,k2,k2,k2,565607.0,k2-plus tablet 10s,Allopathy_RX_A,k2,k2 plus 10s,tablet,k2 plus tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,k2 flik tablet 10s,2.0,,,2.0,,,0,10,4 CARE LIFE SCIENCES PVT LTD,,,19.9,1,0.6666666666666667
KAL0144,kalbase total tab 10's,,tablet,kalbase total,kalbase total 10s,1.0,kalbase,kalbase,kalbase,385116.0,kalbase tablet 10s,,kalbase,kalbase 10s,tablet,kalbase tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,kalbase total tablet 10s,2.0,,,2.0,,,0,10,BIOBERICA LABS INDIA PVT LTD,,,17.4,1,0.8164965809277259
KIN0146,kindfit nt tab 10's,,tablet,kindfit nt,kindfit nt 10s,1.0,kindfit,kindfit,kindfit,378922.0,kindfit nt 75mg/10mg/1500mcg tablet 10s,,kindfit,kindfit nt 75/10/1500 10s,tablet,kindfit nt 75mg/10mg/1500mcg tablet 10s,0.7071067811865476,0.7071067811865476,10,10,0.0,kindfit nt tablet 10s,2.0,,mcg ,2.0,,75mg/10mg/1500,0,10,KINDSPIRIT PHARMACEUTICALS,,,34.0,1,0.7071067811865476
KNE0323,k nerve tab 10's,,tablet,k nerve,k nerve 10s,1.0,k,k,k,464650.0,k-nerve pg er 75mg tablet 10s,Allopathy_RX_A,k,k nerve pg 75 10s,tablet,k nerve pg 75mg tablet 10s,0.7745966692414834,0.7745966692414834,10,10,0.0,k nerve tablet 10s,2.0,,mg ,2.0,,75,0,10,KOTAK LIFE SCIENCES,,,12.0,1,0.7745966692414834
LAZ0028,laz plus 250mg tab 10's ***,,tablet,laz plus,laz plus 250 10s,1.0,laz,laz,laz,225254.0,laz plus 200 mg/250 mg tablet 10s,RX,laz,laz plus 200/250 10s,tablet,laz plus 200mg/250mg tablet 10s,0.8944271909999159,0.8944271909999159,10,10,0.0,laz plus 250mg tablet 10s,0.0,mg ,mg ,1.0,250,200,0,10,GENIX LIFESCIENCE PVT LTD,,,16.9,1,0.8944271909999159
LAZ0030,laz plus 125mg tab 10's ***,,tablet,laz plus,laz plus 125 10s,1.0,laz,laz,laz,225253.0,laz plus 100 mg/125 mg tablet 10s,RX,laz,laz plus 100/125 10s,tablet,laz plus 100mg/125mg tablet 10s,0.8944271909999159,0.8944271909999159,10,10,0.0,laz plus 125mg tablet 10s,0.0,mg ,mg ,1.0,125,100,0,10,HETERO DRUGS LTD,,,9.9,1,0.8944271909999159
LBT0002,l btone tab 10's,,tablet,l btone,l btone 10s,1.0,l,l,l,223582.0,l & l tablet 10s,RX,l,l & 10s,tablet,l & l tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,l btone tablet 10s,2.0,,,2.0,,,0,10,AUSTERE PHARMACEUTICALS,,,4.8,1,0.8164965809277259
LCA0007,l cal tab 10's,,tablet,l cal,l cal 10s,1.0,l,l,l,223582.0,l & l tablet 10s,RX,l,l & 10s,tablet,l & l tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,l cal tablet 10s,2.0,,,2.0,,,0,10,LA MED HEALTHCARE PVT LTD,,,4.4,1,0.8164965809277259
LCE0015,l cetihist tab 10's,,tablet,l cetihist,l cetihist 10s,1.0,l,l,l,223582.0,l & l tablet 10s,RX,l,l & 10s,tablet,l & l tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,l cetihist tablet 10s,2.0,,,2.0,,,0,10,QUALITY PHARMA PRODUCTS PVT LTD,,,4.0,1,0.8164965809277259
LDN0002,l dnil  5mg tab 10's,,tablet,l dnil,l dnil 5 10s,1.0,l,l,l,223586.0,l 5mg tablet 10s,RX,l,l 5 10s,tablet,l 5mg tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,l dnil 5mg tablet 10s,0.0,mg ,mg ,0.0,5,5,0,10,MSN LABORATORIES LTD,,,3.9,1,0.8660254037844387
LDO0003,l dose tab 10's,,tablet,l dose,l dose 10s,1.0,l,l,l,223582.0,l & l tablet 10s,RX,l,l & 10s,tablet,l & l tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,l dose tablet 10s,2.0,,,2.0,,,0,10,ABS REMEDIES,,,3.05,1,0.8164965809277259
LEM0101,lemon c 500mg orange flav chew tab 10's,,tablet,lemon c,lemon c 500 orange flav chew 10s,1.0,lemon,lemon,lemon,469255.0,lemon c 500mg orange chew tablet 10s,Allopathy_RX_A,lemon,lemon c 500 orange chew 10s,tablet,lemon c 500mg orange chew tablet 10s,0.9258200997725514,0.9258200997725514,10,10,0.0,lemon c 500mg orange flav chew tablet 10s,0.0,mg ,mg ,0.0,500,500,0,10,UNIVERSAL LIFECARE,,,5.4,1,0.9258200997725514
LET0094,letcee chew tab 10's,,tablet,letcee chew,letcee chew 10s,1.0,letcee,letcee,letcee,385146.0,letcee orange chewable tablet 10s,,letcee,letcee orange chewable 10s,tablet,letcee orange chewable tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,letcee chew tablet 10s,2.0,,,2.0,,,0,10,MAXXLIFE FORMULATION,,,6.3,1,0.5773502691896258
LIF0248,lifenor plus tab 10's,,tablet,lifenor plus,lifenor plus 10s,1.0,lifenor,lifenor,lifenor,385769.0,lifenor fm tablet 10s,,lifenor,lifenor fm 10s,tablet,lifenor fm tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,lifenor plus tablet 10s,2.0,,,2.0,,,1,10,CLARIBEL PHARMACEUTICALS PVTS PVT LTD,,,9.8,1,0.6666666666666667
LIP0144,lipicure tg 140mg tab 10's,,tablet,lipicure tg,lipicure tg 140 10s,1.0,lipicure,lipicure,lipicure,228557.0,lipicure tg 10mg/80mg tablet 10s,RX,lipicure,lipicure tg 10/80 10s,tablet,lipicure tg 10mg/80mg tablet 10s,0.6708203932499369,0.6708203932499369,10,10,0.0,lipicure tg 140mg tablet 10s,0.0,mg ,mg ,1.0,140,10,0,10,INTAS PHARMACEUTICALS LTD,,,16.4,1,0.6708203932499369
LIV0580,livz m 10/5mg tab 10's (auspharma),,tablet,livz m,livz m 10/5 10s auspharma,1.0,livz,livz,livz,383946.0,livz 5mg tablet 10s,,livz,livz 5 10s,tablet,livz 5mg tablet 10s,0.7071067811865476,0.7071067811865476,au,10,1.0,livz m 10/5mg tablet 10s auspharma,0.0,mg ,mg ,1.0,10/5,5,1,10,AUSPHARMA PVT LTD,,,17.06,1,0.7071067811865476
LKA0002,l kare 5mg  tab 10's,,tablet,l kare,l kare 5 10s,1.0,l,l,l,223586.0,l 5mg tablet 10s,RX,l,l 5 10s,tablet,l 5mg tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,l kare 5mg tablet 10s,0.0,mg ,mg ,0.0,5,5,0,10,3M INDIA LTD,,,2.5,1,0.8660254037844387
LND0012,lndip beta 25/10mg tab 10's,,tablet,lndip beta,lndip beta 25/10 10s,1.0,lndip,lndip,lndip,229484.0,lndip 10mg tablet 10s,RX,lndip,lndip 10 10s,tablet,lndip 10mg tablet 10s,0.7745966692414834,0.7745966692414834,10,10,0.0,lndip beta 25/10mg tablet 10s,0.0,mg ,mg ,1.0,25/10,10,0,10,FUSION HEALTH CARE PVT LTD,,,9.9,1,0.7745966692414834
LND0015,lndip beta 50/10mg tab 10's,,tablet,lndip beta,lndip beta 50/10 10s,1.0,lndip,lndip,lndip,229484.0,lndip 10mg tablet 10s,RX,lndip,lndip 10 10s,tablet,lndip 10mg tablet 10s,0.7745966692414834,0.7745966692414834,10,10,0.0,lndip beta 50/10mg tablet 10s,0.0,mg ,mg ,1.0,50/10,10,0,10,FUSION HEALTH CARE PVT LTD,,,12.9,1,0.7745966692414834
LNI0001,l nit tab 10's,,tablet,l nit,l nit 10s,1.0,l,l,l,223582.0,l & l tablet 10s,RX,l,l & 10s,tablet,l & l tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,l nit tablet 10s,2.0,,,2.0,,,0,10,QCHECK PHARMACEUTICALS PVT LTD,,,18.0,1,0.8164965809277259
LOW0040,lowkal sugarless tablets 150's,,tablet,lowkal sugarless,lowkal sugarless 150s,1.0,lowkal,lowkal,lowkal,231052.0,lowkal stevia tablet 150s,AYURVEDIC,lowkal,lowkal stevia 150s,tablet,lowkal stevia tablet 150s,0.6666666666666667,0.6666666666666667,150,150,0.0,lowkal sugarless tablet 150s,2.0,,,2.0,,,0,1,LOW-LOWKAL HEALTHCARE PRIVATE,,,200.0,1,0.6666666666666667
LOY0025,loymax joint tab 10's,,tablet,loymax joint,loymax joint 10s,1.0,loymax,loymax,loymax,231179.0,loymax tablet 10s,ALLOPATHY NON-MEDICINE,loymax,loymax 10s,tablet,loymax tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,loymax joint tablet 10s,2.0,,,2.0,,,0,10,LLOYD HEALTHCARE PVT LTD,,,19.9,1,0.8164965809277259
LOY0030,loymax joint tab 15's,,tablet,loymax joint,loymax joint 15s,1.0,loymax,loymax,loymax,231179.0,loymax tablet 10s,ALLOPATHY NON-MEDICINE,loymax,loymax 10s,tablet,loymax tablet 10s,0.40824829046386296,0.40824829046386296,15,10,1.0,loymax joint tablet 15s,2.0,,,2.0,,,0,15,LLOYD HEALTHCARE PVT LTD,,,24.9,1,0.40824829046386296
LPR0002,l pride tab 10's,,tablet,l pride,l pride 10s,1.0,l,l,l,223582.0,l & l tablet 10s,RX,l,l & 10s,tablet,l & l tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,l pride tablet 10s,2.0,,,2.0,,,0,10,MARC LABORATORIES LTD.,,,5.5,1,0.8164965809277259
LTR0004,l tryp tab 10's,,tablet,l tryp,l tryp 10s,1.0,l,l,l,223582.0,l & l tablet 10s,RX,l,l & 10s,tablet,l & l tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,l tryp tablet 10s,2.0,,,2.0,,,0,10,LONGWAY HEALTHCARE LTD,,,15.9,1,0.8164965809277259
LYC0035,lyco  q tab,,tablet,lyco q,lyco q,1.0,lyco,lyco,lyco,384572.0,lyco q tablet 10s,,lyco,lyco q 10s,tablet,lyco q tablet 10s,0.8164965809277259,0.8164965809277259,,10,1.0,lyco q tablet,2.0,,,2.0,,,0,1,TTK HEALTHCARE LTD,,,54.0,1,0.8164965809277259
MAG0417,magna heal 400mg tab 60's,,tablet,magna heal,magna heal 400 60s,1.0,magna,magna,magna,381243.0,magna heal tablet 60s,,magna,magna heal 60s,tablet,magna heal tablet 60s,0.8660254037844387,0.8660254037844387,60,60,0.0,magna heal 400mg tablet 60s,2.0,mg ,,2.0,400,,0,1,CELLGEN BIOPHARMA LLP,,,1650.0,1,0.8660254037844387
MAG0451,magix-v tab 30's (owshadh),,tablet,magix v,magix v 30s owshadh,1.0,magix,magix,magix,469233.0,magix cdz tablet 30s,Allopathy_RX_A,magix,magix cdz 30s,tablet,magix cdz tablet 30s,0.5773502691896258,0.5773502691896258,ow,30,1.0,magix v tablet 30s owshadh,2.0,,,2.0,,,0,1,OWSHADH PHARMACEUTICALS,,,330.0,1,0.5773502691896258
MED0968,medomol ace tab 10's,,tablet,medomol ace,medomol ace 10s,1.0,medomol,medomol,medomol,236979.0,medomol ace 100mg/325mg tablet 10s,RX,medomol,medomol ace 100/325 10s,tablet,medomol ace 100mg/325mg tablet 10s,0.7745966692414834,0.7745966692414834,10,10,0.0,medomol ace tablet 10s,2.0,,mg ,2.0,,100,0,10,MEDO PHARMA,,,5.27,1,0.7745966692414834
MEG0002,mega shelcal tab,,tablet,mega shelcal,mega shelcal,1.0,mega,mega,mega,237485.0,mega tablet 8s,ALLOPATHY MEDICINE,mega,mega 8s,tablet,mega tablet 8s,0.4999999999999999,0.4999999999999999,,8,1.0,mega shelcal tablet,2.0,,,2.0,,,0,20,ELDER PHARMACEUTICALS LTD,,,4.9,1,0.4999999999999999
MEG0074,megaclav  c.v 625 tab,,tablet,megaclav c.v,megaclav c.v 625,1.0,megaclav,megaclav,megaclav,577070.0,megaclav cv 625 tablet,Allopathy_RX_A,megaclav,megaclav cv 625,tablet,megaclav cv 625 tablet,0.5773502691896258,0.5773502691896258,,,1.0,megaclav c.v 625 tablet,2.0,,,2.0,,,0,5,ALEMBIC LTD,,,17.9,1,0.5773502691896258
MEG0367,mega 100 - 60 tab,,tablet,mega 100,mega 100 60,1.0,mega,mega,mega,237485.0,mega tablet 8s,ALLOPATHY MEDICINE,mega,mega 8s,tablet,mega tablet 8s,0.40824829046386296,0.40824829046386296,,8,1.0,mega 100 60 tablet,2.0,,,2.0,,,0,1,MICROTECH ADVANCE NUTRITIO,,,1149.0,1,0.40824829046386296
MEK0005,mek alpha tab 10's,,tablet,mek alpha,mek alpha 10s,1.0,mek,mek,mek,385438.0,mek forte tablet 10s,,mek,mek forte 10s,tablet,mek forte tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,mek alpha tablet 10s,2.0,,,2.0,,,0,10,RAC-RACKSHIEY HERBAL LAB,,,10.05,1,0.6666666666666667
MEN0043,himalaya menosan tablets 10's,,tablet,himalaya menosan,himalaya menosan 10s,1.0,himalaya,himalaya,himalaya,210978.0,himalaya menosan tablet 60s,AYURVEDIC,himalaya,himalaya menosan 60s,tablet,himalaya menosan tablet 60s,0.6666666666666667,0.6666666666666667,10,60,1.0,himalaya menosan tablet 10s,2.0,,,2.0,,,0,1,THE HIMALAYA DRUG COMPANY-(PHARMA),,,3.67,1,0.6666666666666667
MEN0053,mensovit forte tab 10's,,tablet,mensovit forte,mensovit forte 10s,1.0,mensovit,mensovit,mensovit,238329.0,mensovit forte tablet 1s,RX,mensovit,mensovit forte 1s,tablet,mensovit forte tablet 1s,0.6666666666666667,0.6666666666666667,10,1,1.0,mensovit forte tablet 10s,2.0,,,2.0,,,0,10,SHREE PHARMACEUTICALS,,,8.85,1,0.6666666666666667
MET0054,metrogyl compund tab,,tablet,metrogyl compund,metrogyl compund,1.0,metrogyl,metrogyl,metrogyl,240041.0,metrogyl er tablet 10s,RX,metrogyl,metrogyl 10s,tablet,metrogyl tablet 10s,0.4999999999999999,0.4999999999999999,,10,1.0,metrogyl compund tablet,2.0,,,2.0,,,0,15,J B CHEMICALS & PHARMACEUTICALS LTD,,,6.88,1,0.4999999999999999
MET0241,met xl r 50mg tab 10's,,tablet,met r,met r 50 10s,1.0,met,met,met,239166.0,met xl r 50/5 tablet 10s,RX,met,met r 50/5 10s,tablet,met r 50/5 tablet 10s,0.8944271909999159,0.8944271909999159,10,10,0.0,met r 50mg tablet 10s,2.0,mg ,,2.0,50,,0,10,AJANTA PHARMA LTD,,,15.3,1,0.8944271909999159
MET0322,met india 1gm tab 10's,,tablet,met india,met india 1000 10s,1.0,met,met,met,239103.0,met 1000mg tablet sr 10s,RX,met,met 1000 10s,tablet,met 1000mg tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,met india 1000mg tablet 10s,0.0,mg ,mg ,0.0,1000,1000,0,10,32 DENTAL CARE PVT. LTD,,,3.0,1,0.8660254037844387
MET0501,met dm 1000 xl tab,,tablet,met dm,met dm 1000,1.0,met,met,met,239113.0,met dm 1000 xl tablet 10s,RX,met,met dm 1000 10s,tablet,met dm 1000 tablet 10s,0.8660254037844387,0.8660254037844387,,10,1.0,met dm 1000 tablet,2.0,,,2.0,,,0,1,SHRRISHTI HEALTH CARE PRODUCTS PVT LTD,,,2.8,1,0.8660254037844387
MET0676,met xl - o 25mg  tab 10's,,tablet,met o,met o 25 10s,1.0,met,met,met,239159.0,met xl o 20mg/25mg tablet 10s,RX,met,met o 20/25 10s,tablet,met o 20mg/25mg tablet 10s,0.8944271909999159,0.8944271909999159,10,10,0.0,met o 25mg tablet 10s,0.0,mg ,mg ,1.0,25,20,0,10,AJANTA PHARMA LTD,,,8.5,1,0.8944271909999159
MET0677,met xl - o 50 mg tab 10's,,tablet,met o,met o 50 10s,1.0,met,met,met,239160.0,met xl o 20mg/50mg tablet 10s,RX,met,met o 20/50 10s,tablet,met o 20mg/50mg tablet 10s,0.8944271909999159,0.8944271909999159,10,10,0.0,met o 50mg tablet 10s,0.0,mg ,mg ,1.0,50,20,0,10,DUMMY,,,9.8,1,0.8944271909999159
MET1464,metoshine am 50mg tab 10's,,tablet,metoshine am,metoshine am 50 10s,1.0,metoshine,metoshine,metoshine,239911.0,metoshine 50mg tablet xl 10s,RX,metoshine,metoshine 50 10s,tablet,metoshine 50mg tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,metoshine am 50mg tablet 10s,0.0,mg ,mg ,0.0,50,50,1,10,PILLIX HEALTHCARE PVT LTD,,,8.0,1,0.8660254037844387
MET2100,metlin m 75 tab 15's,,tablet,metlin m,metlin m 75 15s,1.0,metlin,metlin,metlin,384143.0,metlin nt 75 tablet 15s,,metlin,metlin nt 75 15s,tablet,metlin nt 75 tablet 15s,0.75,0.75,15,15,0.0,metlin m 75 tablet 15s,2.0,,,2.0,,,1,15,ALTEUS BIOGENICS PVT LTD,,,16.48,1,0.75
MFI0006,m fill-2mg tab 10's,,tablet,m fill,m fill 2 10s,1.0,m,m,m,245461.0,m pride 2 tablet sr 10s,RX,m,m pride 2 10s,tablet,m pride 2 tablet 10s,0.75,0.75,10,10,0.0,m fill 2mg tablet 10s,2.0,mg ,,2.0,2,,0,10,FILLIS PHARMACEUTICALS PVT LTD,,,3.5,1,0.75
MIL0115,milovit-lb tab,,tablet,milovit lb,milovit lb,1.0,milovit,milovit,milovit,578182.0,milovit tablet 10s,Allopathy_RX_A,milovit,milovit 10s,tablet,milovit tablet 10s,0.4999999999999999,0.4999999999999999,,10,1.0,milovit lb tablet,2.0,,,2.0,,,0,10,ADONIS LABORATORIES PVT LTD,,,4.0,1,0.4999999999999999
MIN0338,mini forte tab 10's,,tablet,mini forte,mini forte 10s,1.0,mini,mini,mini,241450.0,mini 100mg tablet 10s,RX,mini,mini 100 10s,tablet,mini 100mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,mini forte tablet 10s,2.0,,mg ,2.0,,100,1,10,HMB BIOTECH,,,15.0,1,0.6666666666666667
MIN0529,minmin-pb tab 15's (rpg),,tablet,minmin pb,minmin pb 15s rpg,1.0,minmin,minmin,minmin,241531.0,minmin pb tablet 15s,AYURVEDIC,minmin,minmin pb 15s,tablet,minmin pb tablet 15s,0.8660254037844387,0.8660254037844387,15,15,0.0,minmin pb tablet 15s rpg,2.0,,,2.0,,,0,15,RPG LIFESCIENCES LTD,,,34.98,1,0.8660254037844387
