item_code,brand_x,brand_y,manufacturer,id,mrp
SPU0003,sputer   syp,sputer syrup,ABBOTT INDIA LIMITED,602517.0,65.0
STA0092,stamaril  vaccine ( yellow fever),stamaril vaccine yellow fever,SANOFI AVENTIS INDIA LTD,676936.0,1850.0
STA0366,stalkof expt   100ml,stalkof expectorant 100ml,SAINT MORGAN PHARMACEUTICALS,656050.0,48.0
STR0566,stren pro kit lotion 100ml,stren pro kit lotion 100ml,STRENUOUS HEALTHCARE PVT LTD,378468.0,2199.0
SUB0045,subtears gel  eye drops 10ml,subtears gel eye drops 10ml,MACROBIOSIS LAB,648601.0,160.0
SUL0047,sulbanex-1gm  inj,sulbanex-1gm injection,ZYDUS CADILA HEALTHCARE LTD,602534.0,109.38
SUL0078,sulone  ear drops,sulone ear drops,ZEE LABORATORIES LTD,608625.0,46.0
SUL0083,sulpha trim 30 ml   inj,sulpha trim 30 ml injection,PRA-PRASHANT,586253.0,100.0
SUM0082,sumovet  bolus,sumovet bolus,LEVIN LIFESCIENCES PVT LTD,586279.0,44.0
SUP0156,suppol baby 80mg suppositories 5s,suppol baby 80mg suppositories 5s,MERIDIAN HEALTHCARE,670532.0,38.85
SUP0170,superhist syp ***,superhist syrup,ACCARDION PHARMA LTD,589837.0,61.5
SUP0224,suppol child 170mg suppositories 5s,suppol child 170mg suppositories 5s,MERION HEALTHCARE,656146.0,9.0
SUP0225,suppol 250mg suppositories 5s,suppol 250mg suppositories 5s,MERIDIAN HEALTHCARE,670601.0,13.0
SWI0017,swizole  40mg inj,swizole 40mg injection,SWISS PHARMACEUTICALS,676915.0,43.29
SWI0030,switch-xp 1grm  inj,switch-xp 1grm injection,ALKEM LABORATORIES LTD,604975.0,182.5
SYN0181,synolife one  6ml,synolife one 6ml,RELIANCE LIFE SCIENCES,570021.0,12500.0
SYS0094,systocillin  inj 1ml,systocillin injection 1ml,SYSTOCHEM LABORATORIES LTD,535308.0,16.0
T980007,t-98 plus syp ***,t-98 plus syrup,ADVANCED BIOTECH PRODUCTS P LTD,615547.0,35.0
TAC0023,tacof-d   syp,tacof-d syrup,BIOSTRASS HEALTH SCIENCES PVT LTD,623797.0,60.0
TEA0016,tearshell eye  drops,tearshell eye drops,ESSENTIAL PHARMACEUTICALS,590607.0,120.0
TER0085,terbolax pd syp ***,terbolax pd syrup,ACCRA PAC PVT LTD,589942.0,42.0
TER0293,terbokab-s  syp 100ml,terbokab-s syrup 100ml,RALOLANCER PHHARMACEUTICALS,651424.0,18.85
TGK0001,tgkem 50mg inj,tgkem 50mg injection,ALKEM LABORATORIES LTD,677155.0,3400.0
THE0180,themiset 250mcg  5ml inj,themiset 250mcg 5ml injection,THEMIS PHARMACEUTICALS LTD,570088.0,155.0
TIC0006,ticogem 200mg  inj,ticogem 200mg injection,LUPIN LABORATORIES LTD,570044.0,825.68
TOL0108,tolaz spr sach  (powder),tolaz spr sach (powder),TORRENT PHARMACEUTICALS LTD,677133.0,5.45
TON0037,tonoferon  syp 400ml,tonoferon syrup 400ml,EAST INDIA PHARMACEUTICALS,670822.0,156.0
TOP0284,topomin inj  5ml,topomin injection 5ml,TAMMAN TITOE PHARMA PVT LTD,602627.0,32.5
TOP0412,topnerve 500mcg/ml  inj,topnerve 500mcg/ml injection,VASU HEALTHCARE PVT.LTD.,548192.0,96.3
TOR0109,torex sf 100ml cough syp ***,torex sf 100ml cough syrup 100ml,TORQUE PHARMACEUTICALS PVT LTD,648299.0,81.0
TOR0375,torsepure 10mg inj 2ml,torsepure 10mg injection 2ml,AAA PHARMA TRADE PVT LTD,378615.0,21.77
TOU0015,touch tear  eye drops 10ml,touch tear eye drops 10ml,SUNTEC PHARMA PVT LTD,587847.0,100.0
TRA0112,tramadar 2ml   inj,tramadar 2ml injection,SONEX PHARMA,602667.0,26.18
TRI0609,triatussic  syp,triatussic syrup,WANDER MEDICARE PVT LTD,609453.0,45.0
TRI1146,tricomax ag scalp lotion 60ml,tricomax ag scalp lotion 60ml,NEWTRIMED HEALTHCARE PVT LTD,329570.0,540.0
TRI1228,tricomax scalp 60ml lotion,tricomax scalp 60ml lotion 60ml,BON-BONN SCHTERING BIO SCIENCE,329567.0,490.0
TRI1524,tri-activ disinfectant spray 230ml,tri activ disinfectant spray 230ml,PIRAMAL PHARMA LIMITED,380636.0,159.0
TRO0045,tropicamet-1 drops   5ml,tropicamet-1 drops 5ml,SUN PHARMACEUTICAL INDUSTRIES LTD,562797.0,54.0
TRO0193,trofentyl  500mcg/10ml inj.,trofentyl 500mcg/10ml injection,TROIKAA PHARMACEUTICALS,602704.0,133.0
TRO0234,troyzide 1g  inj,troyzide 1g injection,TRIOKK CARDIAC CARE LTD,608683.0,238.0
TUS0001,tuspel px   syp ***,tuspel px syrup,INDOCO REMEDIES LTD,677206.0,19.0
TYP0044,type  2d protein 200gm,type 2d protein 200gm,3M INDIA LTD,418532.0,498.0
ULT0310,ultraglow face wash 100ml,ultraglow face wash 100ml,CUTE CARE LIFE SCIENCE PVT LTD,377132.0,370.0
UNI0289,uniferon plus  5ml inj,uniferon plus 5ml injection,UNICHEM LABORATORIES LTD.,607077.0,155.0
UR10003,u.r.10 cream 80gm,u.r.10 cream 80gm,SURYAVEDA COSMECEUTICALS PVT LTD,381155.0,225.0
URE0014,urea 20% lotion 50ml,urea 20% lotion 50ml,PARKER ROBINSON PVT LTD,385633.0,37.0
URS0047,ursa-cmc 1%w/v  eye drops 10ml,ursa-cmc 1%w/v eye drops 10ml,URSAPHARM INDIA PVT LTD,563258.0,130.0
V070014,v0709 tub anklet  small,v0709 tub anklet small,3M INDIA LTD,418113.0,340.0
V070037,v0706 hinge k caplarge,v0706 hinge k capsule large,3M INDIA LTD,418109.0,487.0
V070042,v0706 hinge k capxxl,v0706 hinge k capsule xxl,3M INDIA LTD,418110.0,575.0
VER0152,verfen  50mcg/2ml inj,verfen 50mcg/2ml injection,VERVE HEATLH CARE LTD,602777.0,42.0
VIL0041,viltacef 750  inj,viltacef 750 injection,VIILBERY HEALTHCARE PVT LTD,648924.0,135.0
VIN0124,vinsun  spf 50 lotion,vinsun spf 50 lotion,ZEE LABORATORIES LTD,610878.0,310.0
VIS0020,visipaque  320mg/100ml inj,visipaque 320mg/100ml injection,GE HEALTH CARE,567349.0,2750.0
VIS0160,visofresh  eye drop 10ml,visofresh eye drop 10ml,VISSY HEALTH CARE PVT LTD,648973.0,100.0
VIS0245,vista ha 0.1% eye drops 10ml,vista ha 0.1% eye drop 10ml,CADILA HEALTHCARE LTD,378205.0,245.0
VIT0554,vitazyme syrup 60ml,vitazyme syrup 60ml,EAST INDIA PHARMACEUTICALS,339235.0,55.0
VOM0014,vomiteb syp 60ml ***,vomiteb syrup 60ml,CHARAK PHARMA PVT LTD,378401.0,36.0
VOM0124,vomihalt 5ml  inj,vomihalt 5ml injection,IPCA LABORATORIES PVT LTD,570160.0,164.95
VOZ0016,vozole  30mg  eye drops,vozole 30mg eye drops,AURO LABORATORIES PVT LTD,677266.0,250.0
VTB0002,vtbion-l  syrup,vtbion-l syrup,3M INDIA LTD,432869.0,150.0
WAV0007,wave  conditioner lotion 200ml,wave conditioner lotion 200ml,GEOLIFE SCIENCE,590214.0,138.0
WAY0037,wayferol oral suspension 200ml,wayferol oral suspension 200ml,WAYLON BIOTECH PVT LTD,381068.0,210.0
WEL0303,weltone gold syrup 200ml,weltone gold syrup 200ml,AKUMENTIS HEALTHCARE LTD,379309.0,187.0
WIN0173,wintus syp ***,wintus syrup,WIN MEDICARE LTD,602845.0,59.5
WIN0254,wincobal  2ml inj,wincobal 2ml injection,VENBRISS HEALTHCARE PVT LTD,564769.0,39.0
WOF0011,wofer s   5ml inj,wofer s 5ml injection,WOCKHARDT LTD,657526.0,270.0
WOS0010,wosulin-30/70  dispo pen,wosulin-30/70 dispo pen,WOCKHARDT LTD,671217.0,300.0
XEO0001,xeomin 50units  inj,xeomin 50units injection,MERZ PHARMACEUTICALS,578164.0,22790.0
XEO0002,xeomin 100units  inj,xeomin 100units injection,MERZ PHARMACEUTICALS,578094.0,22790.0
XFO0003,xfolia hair growth serum 60ml,xfolia hair growth serum 60ml,GENO PHARMACEUTICALS LTD,378680.0,795.0
XON0007,xontaz 1gm  inj,xontaz 1gm injection,FUSION HEALTH CARE PVT LTD,671166.0,142.0
XYL0091,xylopen paediatric  nasal drops  10ml,xylopen paediatric nasal drops 10ml,MOREPEN LABORATORIES LTD,648992.0,42.0
ZAC0048,zacco-gold  inj,zacco-gold injection,HADLEY PHARMACEUTICALS,523882.0,69.9
ZAN0012,zandu balm 25 ml,zandu balm 25ml,EMAMI LTD,345766.0,95.0
ZAN0194,zandu vishtinduk vati 40's,zandu vishtinduk vati 40s,EMAMI LTD,345835.0,28.0
ZEC0042,ze-cetam  inj,ze-cetam injection,H&I CRITICAL CARE,604996.0,95.0
ZEE0065,zeecobal od 2ml  inj,zeecobal od 2ml injection,ZEE LABORATORIES LTD,623333.0,75.0
ZET0092,zether 2ml  inj,zether 2ml injection,ZEE LABORATORIES LTD,657495.0,99.0
ZIN0048,zincold-pd drops  15ml,zincold-pd drops 15ml,MED MANOR ORGANICS,671354.0,47.0
ZIN0230,zinco l syrup 200ml,zinco-l syrup 200ml,RANBAXY LABORATORIES,651526.0,110.0
ZOB0013,zobra  eye drops,zobra eye drops,HICARE PHARMA PVT LTD,651537.0,55.3
ZOF0073,zoffy  1ml inj,zoffy 1ml injection,ACEKINETICS PVT LTD,591039.0,20.0
ZON0056,zoneph  e drop 10ml,zoneph e drop 10ml,NRI VISION CARE PVT LTD,651549.0,50.0
ZYM0053,zymobest  syp 200 ml,zymobest syrup 200ml,BIOCHEM PHARMACEUTICAL INDUSTRIES LTD,657621.0,95.0
ABC0008,abclox cap 10's ***,abclox capsule 10s,MAX INDIA LTD,657659.0,17.14
ADM0044,admoxy-d cap 10's ***,admoxy-d capsule 10s,NRI VISION CARE PVT LTD,657748.0,7.0
ADV0083,advagraf 3mg pr cap 10's,advagraf 3mg pr capsule 10s,ASTELLAS PHARMA INDIA PVT LTD,381726.0,270.0
ADX0001,adx  cap 10's ***,adx capsule 10s,BIOCHEM PHARMACEUTICAL INDUSTRIES LTD,657742.0,6.6
AFI0027,afitra-sb 50 cap 10's,afitra-sb 50 capsule 10s,RAPROSS PHARMACEUTICALS PVT LTD,380532.0,15.0
AGN0014,ag nol softgel cap 30's,ag nol softgel capsule 30s,AGI-AGIM BIOTECH,378332.0,17950.0
AGV0001,ag vitpro softgel cap 10's,ag vitpro softgel capsule 10s,AGI-AGIM BIOTECH,378333.0,49.9
ALA0082,alameth-pn softgel cap 10's,alameth-pn softgel capsule 10s,AUREATE HEALTHCARE PVT LTD,378409.0,26.9
ALB0089,albact 250mg  cap 10's,albact 250mg capsule 10s,PAN-PANBROSS PHL,575262.0,40.0
ALD0048,aldol  c cap 10's,aldol c capsule 10s,TETRAMED BIOTECH PVT LTD,569003.0,6.5
ALD0081,aldico-d cap 10's ***,aldico-d capsule 10s,ARONEX LIFESCIENCES PVT LTD,657774.0,0.89
ALV0009,alvit   cap 10's,alvit capsule 10s,SAPAT & CO P LTD,649483.0,9.0
AMP0045,ampoxin plus cap 10's ***,ampoxin plus capsule 10s,UNICHEM LABORATORIES LTD.,672541.0,8.75
AMP0227,amplobat cap 10's,amplobat capsule 10s,YENISOWL PHARMACEUTICALS,382848.0,235.0
AMX0007,amx-dc cap 10's ***,amx-dc capsule 10s,GNC-GENERICS,672545.0,6.6
ANT0118,anti cc cap 10's ***,anti cc capsule 10s,D D PHARMACEUTICAL LTD,651696.0,3.15
APE0071,apexitra sb 65 cap 10's,apexitra sb 65mg capsule 10s,APEX LABORATORIES LTD,381546.0,14.0
APE0072,apexitra sb 130 cap 10's,apexitra sb 130mg capsule 10s,APEX LABORATORIES LTD,379288.0,25.0
APR0026,aprelief  kit  125/80mg cap 10's,aprelief kit 125/80mg capsule 10s,GLENMARK PHARMACEUTICAL LTD,603138.0,1320.0
ARI0091,aripant dsr  cap 10's,aripant dsr capsule 10s,ARION HEALTH CARE,587437.0,7.5
ARN0011,arnopen cap 30's,arnopen capsule 30s,ADONIS LABORATORIES PVT LTD,115230.0,2.5
ART0003,arthocare  10's cap 10's,arthocare 10s capsule 10s,GLAND PHARMA LTD,672572.0,9.9
ASC0092,ascomin-l  cap 10's,ascomin-l capsule 10s,ASA BIOTECH,649637.0,11.8
AST0023,astymin forte cap 10's,astymin forte capsule 10s,TABLETS INDIA LTD,382245.0,9.6
AST0298,astagluon cap 30's,astagluon capsule 30s,MEDARMI BIOPHAR PVT LTD,378449.0,18975.0
AST0303,astymin forte cap 15's,astymin forte capsule 15s,TABLETS INDIA LTD,380199.0,11.45
ASV0006,asvital gold  cap 10's,asvital gold capsule 10s,AST-ASTER ZENITH,628911.0,14.9
ATC0040,atchol gold 20 cap 15's,atchol gold 20mg capsule 15s,ARISTO PHARMACEUTICALS PVT LTD,377839.0,6.28
AXI0089,axiotem 100mg cap 5's,axiotem 100mg capsule 5s,AXIOMMAX ONCOLOGY PVT LTD,378609.0,9306.0
AXI0091,axiotem 20mg cap 5's,axiotem 20mg capsule 5s,AXIOMMAX ONCOLOGY PVT LTD,378603.0,2520.0
AZE0117,azel 80 cap 14's,azel 80 capsule 14s,DR REDDY'S LABORATORIES,380304.0,621.42
BAL0033,balacol  cap 10's,balacol capsule 10s,TORRENT PHARMACEUTICALS LTD,672631.0,12.5
BED0056,bedom  20mg+30mg cap 10's,bedom 20mg+30mg capsule 10s,MARLINE BIO CARE,566909.0,7.5
BEN0529,benfoceum cap 10's,benfoceum capsule 10s,LYCEUM LIFE SCIENCES PVT LTD,382094.0,25.0
BIO0230,bioplus  cap 10's,bioplus capsule 10s,ADONIS LABORATORIES PVT LTD,592368.0,19.9
BIO0936,bional garlic cap 30s,bional garlic capsule 30s,MODI OMEGA PHARMA INDIA PVT LTD,127492.0,120.0
CAL1673,caltate-k2  cap 15's,caltate-k2 capsule 15s,ORIGIN HEALTH CARE PVT.,566591.0,21.0
CAL1925,calpin-ct softgel  cap 10's,calpin-ct softgel capsule 10s,AVONIC LIFESCIENCES PVT LTD,535114.0,12.0
CAN0087,cansoft cap 6's ***,cansoft capsule 6s,SUN PHARMACEUTICAL INDUSTRIES LTD,672809.0,8.9
CAR0284,cartiform  forte cap 10's,cartiform forte capsule 10s,HEALERS NUTRACEUTICALS PVT LTD,592487.0,8.0
CAR1288,carelipid cap 10's,carelipid capsule 10s,HIM-HIMERUS MEDICAL SOLUTIONS,381211.0,21.0
CEF0020,cefdiel 300mg cap 10's,cefdiel 300 cap 10s,RANBAXY LABORATORIES,376649.0,38.85
CHL0010,chloromycetin 250mg cap 10's,chloromycetin 250 mg cap 10s,PFIZER LTD,376647.0,6.6
CLA0509,clavax-d cap 10's ***,clavax-d capsule 10s,ROUZEL PHARMA PVT LTD,659545.0,7.2
CLI0414,clinsee 300mg  cap 10's,clinsee 300mg capsule 10s,PRIORITY PHARMACEUTICALS PVT LTD,629227.0,39.0
CLY0002,clynox cap 10's ***,clynox capsule 10s,EROS PHARMA LTD,659598.0,5.7
CMI0003,cmialgia  cap 10's,cmialgia capsule 10s,CARE BIOCHMICALS PVT LTD,607344.0,9.9
COB0055,cobatea cap 10's,cobatea capsule 10s,AARGE DRUGS PVT LTD,381266.0,12.0
COG0090,cogen q10 softgel cap 10's,cogen q10 softgel capsule 10s,ALBAGEN LIFESCIENCES PVT LTD,381913.0,45.8
COL0579,cold  cap 10's,cold capsule 10s,MEDITECH PHARMA,592637.0,3.0
COL0894,colostra  cap 10's,colostra capsule 10s,GEN PHARMA INTERNATIONAL PVT LTD,157013.0,10.0
COM0192,combitone cap 6s,combitone capsule 6s,ADONIS LABORATORIES PVT LTD,157215.0,17.41
COS0224,cosatyl 1000mg softgel cap 10's,cosatyl 1gm softgel capsule 10s,INMED THERAPEUTICS,382471.0,24.0
CUR0259,curprime softgel cap 10's,curprime softgel capsule 10s,CRMS PHARMACEUTICALS PVT LTD,381794.0,29.9
DAY0007,dayfresh  cap 10's,dayfresh capsule 10s,DUMMY,162030.0,9.0
DEX0428,dexolan 30mg mr cap 10's,dexolan 30mg capsule 10s,WATERLEY PHARMACEUTICALS PVT LTD,382303.0,15.5
DIA0185,diadis   cap 10's,diadis capsule 10s,ABBOTT INDIA LIMITED,569267.0,4.9
DIZ0044,dizmox 500mg  cap 10's,dizmox 500mg capsule 10s,EXMED HEALTHCARE PVT LTD,659848.0,8.15
DOL0361,dolanzen-h sofgel cap 10's ***,dolanzen-h sofgel capsule 10s,AKUMENTIS HEALTHCARE LTD,659924.0,16.5
DOX0180,doxycycline hydrochloride 100mg cap 100's,doxycycline hydrochloride 100mg capsule 100s,ELDER PHARMACEUTICALS LTD,659880.0,3.88
DYC0028,dycical max  softgel cap 10's,dycical max softgel capsule 10s,DYCINE PHARMACEUTICALS LTD,551215.0,22.99
EDG0003,edge-p  cap 10's,edge-p capsule 10s,ELDER PHARMACEUTICALS LTD,592862.0,10.4
EFF0031,effenerv  pg cap 10's,effenerv pg capsule 10s,DEA DELLA LIFE SCIENCE PVT LTD,576677.0,9.0
ENI0008,enipsa od cap 10's,enipsa od capsule 10s,ASARVA LIFE SCIENCES PVT LTD,379762.0,17.8
ENZ0135,enzamide 40mg cap 28's,enzamide 40mg capsule 28s,INTAS PHARMACEUTICALS LTD,378569.0,27500.0
ESO0278,esofit it cap 15's,esofit it capsule 15s,ALTEUS BIOGENICS PVT LTD,377105.0,11.13
ESP0056,espraz ls 40mg  cap 10's,espraz ls 40mg capsule 10s,BIOSYS MEDISCIENCES LTD,604800.0,3.97
ESS0082,ess-d3  softgel cap 4's,ess-d3 softgel capsule 4s,TRIMARK PHARMACEUTICALS PVT LTD,574832.0,24.0
EST0054,estachlor  cap 10's,estachlor capsule 10s,EASTERAN HEALTHCARE,653390.0,1.8
EVI0024,evion  omega 200mg cap 10's,evion omega 200mg capsule 10s,MERCK LTD,660146.0,1.44
EVI0061,evillin 400 soft  cap 10's,evillin 400 soft capsule 10s,MERIDIAN HEALTHCARE,649546.0,9.9
EXU0002,exult   cap 10's,exult capsule 10s,ADONIS LABORATORIES PVT LTD,592974.0,7.5
FAS0148,fast&up plant based b12 + b-complex cap 60's,fast&up plant based b12 + b-complex capsule 60s,AERONUTRIX SPORTS PRODUCTS PVT LTD,419676.0,875.0
FEF0004,fefol cap 15's ***,fefol capsule 15s,GLAXO SMITHKLINE PHARMACEUTICALS LTD,660214.0,4.47
FEM0135,femarelle cap 30s,femarelle capsule 30s,SIGMA LABORATORIES PVT LTD,192769.0,24.2
FER0187,ferochelate-z   cap 10's,ferochelate-z capsule 10s,ALBERT DAVID LTD,576753.0,7.64
FES0028,fesovit spansule cap 30's,fesovit spansule capsule 30s,GLAXO SMITHKLINE PHARMACEUTICALS LTD,193795.0,4.72
FLU0458,flumeg 20mg  cap 10's,flumeg 20mg capsule 10s,TANMED PHARMACEUTICALS PVT LTD,593068.0,3.6
FOL0652,folmeth o cap 10's,folmeth o capsule 10s,THOERIS LIFESCIENCES,381538.0,13.0
FOR0515,forisil veg cap 20's,forisil veg capsule 20s,PHARAMANOVA SPECIALITIES PVT LTD,379528.0,25.0
FOR0526,fortisil osa 100 veg cap 10's,fortisil osa 100mg veg capsule 10s,ADROIT HEALTHCARE PVT LTD,381701.0,69.9
FRI0037,frisscal  cap 10's,frisscal capsule 10s,TEXAS PHARMACEUTICALS PVT LTD,649087.0,7.7
FUL0164,fullest gold  softgel cap 10's,fullest gold softgel capsule 10s,ENERGIZE PHARMACEUTICALS PVT LTD,552253.0,18.5
FUN0220,funzi it sb 65mg cap 10's,funzi it sb 65mg capsule 10s,CORONA REMEDIES PVT LTD,383070.0,14.64
FUN0221,funzi it sb 130mg cap 10's,funzi it sb 130mg capsule 10s,CORONA REMEDIES PVT LTD,383071.0,23.0
G2V0001,g2v3 cap 10's,g2v3 capsule 10s,CENTAUR PHARMACETICALS PVT LTD,378812.0,24.0
GAM0080,gamadox forte cap 10's ***,gamadox forte capsule 10s,GEN-GENESES,653576.0,7.0
GAR0191,garcini cap 10's,garcini capsule 10s,A.V.GUPTA & CO.PVT.LTD.,199708.0,1.08
GAR0377,garlic pearls  cap 10's,garlic pearls capsule 10s,SUNPHARMACEUTICALINDUSTRIESOTC,199725.0,1.5
GAS0131,gascid   20mg cap 10's,gascid 20mg capsule 10s,FINECURE PHARMACEUTICALS PVT LTD,649456.0,7.5
GEM0183,gemfit max  cap 10's,gemfit max capsule 10s,OLAMIC PHARMA PVT LTD,674549.0,17.9
GEO0047,geo d3 cap 4 s,geo d3 capsule 4 s,TRI PHARMA LTD,649903.0,12.0
GIM0013,gimilox cap 10's ***,gimilox capsule 10s,BIOMAX MEDICARE PVT LTD,660500.0,7.0
GLI0168,gliva plus cap 10's ***,gliva plus capsule 10s,MOVA PHARMACEUTICALS PVT LTD,674580.0,4.49
GRA0142,grapenz  cap 10's,grapenz capsule 10s,DUMMY,576864.0,10.0
GRA0344,gramodox cap 10's,gramodox capsule 10s,OXIRLCH HEALTHCARE PVT LTD,378765.0,9.9
GUD0017,himalaya guduchi capsules 60's,himalaya guduchi capsule 60s,THE HIMALAYA DRUG COMPANY-(WELLNESS),376922.0,100.0
HEP0409,hepazox  softgel cap 10's,hepazox softgel capsule 10s,ASCENTRA HEALTHCARE PVT LTD,422856.0,32.0
HIB0020,hibmd  cap 10's,hibmd capsule 10s,SONRISA PHARMA,604604.0,15.5
HIC0080,hi-cobal  forte cap 10's,hi-cobal forte capsule 10s,SAF FERMION LTD,525001.0,16.0
HIF0076,hi-five d  cap 10's,hi-five d capsule 10s,AKUMENTIS HEALTHCARE LTD,649958.0,10.9
HIM0191,himalaya gokshura capsules 60's,himalaya gokshura capsule 60s,THE HIMALAYA DRUG COMPANY-(WELLNESS),380999.0,152.0
HIM0218,himalaya sunthi capsules 60's,himalaya sunthi capsule 60s,THE HIMALAYA DRUG COMPANY-(WELLNESS),211071.0,100.2
HIO0002,hi-oxy   cap 10's,hi-oxy capsule 10s,EAST INDIA PHARMACEUTICALS,603225.0,7.9
HKV0001,hk vitals b-complex cap 60's,hk vitals b-complex capsule 60s,BRIGHT LIFECARE PVT LTD,419701.0,599.0
HOD0002,hodrex 500mg cap 10's,hodrex 500mg capsule 10s,AXIOMMAX ONCOLOGY PVT LTD,379372.0,13.4
HOS0044,host-d3 60k  softgel cap 4's,host-d3 60k softgel capsule 4s,EUB-EUBIO,563372.0,27.25
IBR0005,ibrunat 140mg cap 30's,ibrunat 140mg capsule 30s,NATCO PHARMA LTD,380426.0,9500.0
IMU0095,imuxtra cap 60's,imuxtra capsule 60s,AUREATE HEALTHCARE PVT LTD,378352.0,2690.0
INL0003,inloxy lb cap 10's ***,inloxy lb capsule 10s,INTRA LABS INDIA PVT LTD,666774.0,5.45
INT0325,intragesic r  cap 10's,intragesic r capsule 10s,INTRA LABS INDIA PVT LTD,622839.0,6.5
ITR0029,itrasys 200mg cap 2's,itrasys 200 capsule 2s,H&H PHARMACEUTICALS LTD,216786.0,18.0
ITR0049,itrabond 100 cap 4's,itrabond 100 capsule 4s,BRINTON PHARMACEUTICAL PVT LTD,216615.0,4.9
ITR0409,itradus 200mg cap 10's,itradus 200mg capsule 10s,ZYDUS PHARMA LTD,381902.0,43.75
JUS0016,jusgopian   cap 10's,jusgopian capsule 10s,IND SWIFT LTD,666828.0,6.57
KAL0025,kalpadyn - mc   cap 10's,kalpadyn- mc capsule 10s,ABBOTT INDIA LIMITED,594385.0,11.0
KER0138,kerashine new softgel cap 15's,kerashine new softgel capsule 15s,SYSCUTIS HEALTHCARE PVT LTD,380679.0,21.33
KNE0091,kneesafe  cap 10's,kneesafe capsule 10s,MEVERICK PHARMA PVT LTD,609025.0,8.92
KOQ0002,koq cap 10's,koq capsule 10s,BIOBERICA LABS INDIA PVT LTD,378978.0,39.9
LCE0011,l-cetron a   cap 10's,l-cetron a capsule 10s,COSME FARMA LTD,594446.0,11.7
LEN0112,lenvatol 10 cap 10's,lenvatol 10mg capsule 10s,CIPLA LTD,380337.0,399.5
LEN0128,lenva 4mg cap 10's,lenva 4mg capsule 10s,HETERO HEALTHCARE LTD,382465.0,220.0
LUP0266,lupin's katadol cap 10's ***,lupins katadol capsule 10s,LUPIN LABORATORIES LTD,650033.0,7.85
LUT0004,lutivit cap 10's,lutivit capsule 10s,MICRO LABS LTD,382122.0,17.2
LYC0020,lyco 4 cap 10's,lyco 4 capsule 10s,ADONIS LABORATORIES PVT LTD,232530.0,9.45
LYC0484,lycoric-30  cap 10's,lycoric-30 capsule 10s,AMROCK HEALTH CARE,650041.0,9.4
LYC0513,lycoman-z  soft gel cap 10's,lycoman-z soft gel capsule 10s,SOJUS HEALTHCARE,626735.0,11.9
MAN0146,manyoo  cap 10's,manyoo capsule 10s,VICCO LABORATORIES,594591.0,3.5
MAX0110,maxivit   cap 10's,maxivit capsule 10s,MANEESH PHARMACEUTICALS LTD,675027.0,9.9
MAX0349,maxkool dsr  cap 10's,maxkool dsr capsule 10s,RHYTHM PHARMA INDIA PVT LTD,594586.0,6.0
MAX0503,maxbon-xt softgel  cap 10's,maxbon-xt softgel capsule 10s,NUBONNE PHARMACEUTICALS PVT LTD,553722.0,13.0
MBA0001,mba forte  cap 10's,mba forte capsule 10s,ALAPATI PHARMA,654118.0,12.0
MEC0090,mecla  ap cap 10's,mecla ap capsule 10s,H & CARE INCORP.,613453.0,10.5
MEC0250,mecovit  pg cap 10's,mecovit pg capsule 10s,NOVAGEN PHARMA LTD,608496.0,9.9
MEC0343,mecanza pg  cap 10's,mecanza pg capsule 10s,SENSES PHARMACEUTICALSS PVT LTD,667120.0,14.0
MEC0409,meck-pg  cap 10's,meck-pg capsule 10s,ARROW INTERNATIONAL,650063.0,13.0
MEG0147,mega-q  cap 10's,mega-q capsule 10s,ZEE LABORATORIES LTD,649292.0,16.0
MET0312,metilda plus   cap 10's,metilda plus capsule 10s,LUPIN LABORATORIES LTD,594657.0,7.4
MET0339,met-stamlo 50mg cap 10's ***,met-stamlo 50mg capsule 10s,DR REDDY'S LABORATORIES,649376.0,8.4
MIT0136,mitostar softgel cap 10's,mitostar softgel capsule 10s,HIMEROS PHARMACEUTICALS PVT LTD,381873.0,64.0
MOL0103,molnaflu 200mg cap 40's,molnaflu 200mg capsule 40s,AUROBINDO PHARMA,381655.0,1999.0
MOL0114,molnudac 200 cap 40's,molnudac 200mg capsule 40s,ZYDUS PHARMA LTD,380316.0,1399.0
MOV0139,movfor 200mg cap 40's,movfor 200mg capsule 40s,HETERO DRUGS LTD,380663.0,2490.0
MOX0513,moxylox plus cap 10's ***,moxylox plus capsule 10s,CURE QUICK PHARMACEUTICALS LTD,667309.0,8.3
MUL0307,multifine  cap 10's,multifine capsule 10s,LEVIN LIFESCIENCES PVT LTD,594739.0,10.0
MYZ0010,myzotem 250mg cap  5's,myzotem 250mg capsule 5s,MYLAN PHARMACEUTICALS PVT LTD,555983.0,20000.0
NAT0067,naturose  e 1000  cap 10's,naturose e 1000 capsule 10s,UNICHEM LABORATORIES LTD.,570815.0,11.0
NER0066,nervital  plus   cap 10's,nervital plus capsule 10s,ADONIS LABORATORIES PVT LTD,606688.0,14.0
NER0110,nervic 1500mcg cap 10's ***,nervic 1500mcg capsule 10s,UNIMARCK HEALTHCARE LTD,667414.0,10.28
NER0213,nerwis-100mg  cap 10's,nerwis-100mg capsule 10s,BIOMAARKS DRUGS INDIA PVT LTD,594807.0,12.5
NER0259,nervefine  cap 10's,nervefine capsule 10s,DUMMY,571347.0,10.0
NEU0187,neuroxon-pg  cap 10's,neuroxon-pg capsule 10s,LTC LIMITED,594849.0,14.5
