item_code,brand_x,brand_y,manufacturer,id,mrp,count
24604,com-6 10c,com 6 capsule 10s,SANSTUTI PHARMACEUTICALS,368117.0,170.0,1
24791,vcitra-l 15s,vcitra l tablet 10s,Voiceover Pharmaceuticals,375748.0,220.0,1
24889,ozpex-10 10s,ozpex 5 scored tablet 10s,NEUROPEX PHARMACEUTICAL,373046.0,80.0,1
24890,ozpex-5 10s,ozpex 5 scored tablet 10s,NEUROPEX PHARMACEUTICAL,373046.0,50.0,1
25199,matigesic pain relif oil 60ml,matigesic pain relief oil 60ml,ASARVA LIFESCIENCES,377736.0,149.0,1
25264,caroshan k2 10s,caroshan k2 softgel capsule 10s,DRIGHYAM PHARMACEUTICALS,367659.0,240.0,1
25454,diovol la mint syp 200ml,diovol la suspension mint sugar free 200ml,WALLACE PHARMA,368743.0,131.88,1
26253,u v lube 10 ml 10ml,u sore gel 10gm,FDC LTD.,334479.0,275.0,1
27086,fixderma shadow a gel spf 30 75ml,fixderma shadow spf 30 gel 75ml,FIXDERMA INDIA PVT LTD,194778.0,435.0,1
27108,tacrotor 0.03% oint 15gm,tacrotor 0.03% ointment 10gm,TORRENT,321118.0,225.05,1
27197,pregapex-75 10s,pregapex nt tablet 10s,NEUROPEX PHARMACEUTICAL,373450.0,165.0,1
27365,oflomac m forte 60ml,oflomac m forte suspension 60ml,MACLEODS,260885.0,80.3,1
27452,kairfoll anti hairloss capillar lot.spry 100ml,kairfoll anti harloss lotion 100ml,FIXDERMA INDIA PVT LTD,379939.0,975.0,1
27462,salyzap face cleanser 60gm,salyzap daily face cleanser for acne 60gm,FIXDERMA INDIA PVT LTD,379934.0,260.0,1
27488,skin brightening complex 30ml,skin mist cream 30gm,FIXDERMA INDIA PVT LTD,313279.0,2125.0,1
27510,light weight spf80 lotion 50ml,light cuf syrup 100ml,FIXDERMA INDIA PVT LTD,228115.0,1075.0,1
27517,similac total comfort 350gm,similac total comfort infant formula 350gm,ABBOTT NUTRA,312225.0,850.0,1
27561,tone n glo 100 gm 100gm,tone up syrup 200ml,INTAS PHARMACEUTICALS,327502.0,338.0,1
27603,mox 250 redimix 30ml,mox p 250mg redimix suspension 30ml,RANBAXY,244678.0,50.1,1
27759,serenace (haloperidol ip) 10mg 10s,serenace 10 tablet 10s,ZYDUS CADILA HEALTHCARE LTD,310313.0,49.35,1
27802,threptin micromix  (vanilla) 200gm,threptin micromix powder 200gm vanilla,RAPTAKOS BRETT & CO LTD,326069.0,432.0,1
27920,ig-fit 10s,ig up capsule 10s,HEALTHICA PHARMACEUTICALS,213393.0,270.0,1
28182,hakosil 8 10c,hakosil 8 capsule 10s,YTILIGA PHARMACEUTICALS,206373.0,345.0,1
28324,nasivion 0.5% adult 10ml,nasivion classic adult 0.05% nasal spray 10ml,PROCTER AND GAMBLE HEALTHCARE LTD,362502.0,96.3,1
28384,ac-foe night gel 15gm,ac sera 100 mg/325 mg/15 mg tablet 10s,INSUTIK PHARMACEUTICALS PVT.LT,101243.0,150.0,1
28419,tik liv-m 60ml,tik dom 10mg/20mg tablet 15s,INSUTIK PHARMACEUTICALS PVT.LT,326544.0,75.0,1
28434,takfa forte oint.0.1% 10gm,takfa forte ointment 10gm,INTAS PHARMACEUTICALS,321321.0,398.0,1
28617,dabur grip water 125ml,dabur gripe water 125ml,DABUR INDIA LTD.,362473.0,50.0,1
28836,doze t eye drop 5ml,doze capsule 10s,RAYMED PHARMACEUTICALS LTD,170214.0,289.0,1
29201,hayo-5 eye drop 5ml,hayo eye drop 10ml,OCURIS PHARMA,370285.0,0.0,1
29269,human mixtard 50 40iu 10ml,human mixtard 50 injection 40iu/ml 10ml,ABBOTT HEALTH CARE,211979.0,241.58,1
2936,z&d ds 20 susp. 20ml,z&d ds 20 suspension 15ml,J.B.CHEMICALS & PHARMACEUTICAL,361976.0,106.75,1
2940,pecef 100 oral syp 30ml,pecef 100 powder for oral suspension 30ml,DR. REDDY LABORATORIES LTD,273545.0,220.0,1
29641,calnano-d3 shot 4.5ml,calnano d3 oral suspension 5ml butterscotch,AKCENT HEALTHCARE,144338.0,98.0,1
29779,olemessa baby massage oil 100ml,olemessa massage oil 100ml,MENARINI INDIA PVT LTD,362529.0,150.0,1
29788,salytar t saop 100gm,salytar t soap 100gm,MENARINI INDIA PVT LTD,296151.0,71.0,1
29890,diprovate g plus 30gm,diprovate plus g cream 30gm,RANBAXY,382220.0,99.0,1
30094,ensure diabetic vanilla 400gm jar,ensure powder 400gm vanilla,ABBOTT NUTRA,362433.0,850.0,1
30119,pernex ac 2.5% 20gm,pernex ac 2.5% gel 20gm,Oaknet Healthcare Pvt Ltd,274999.0,58.33,1
30193,nasivion (mini) 0.01%drops 10ml,nasivion mini 0.01% nasal drops 10ml,PROCTER AND GAMBLE HEALTHCARE LTD,248460.0,75.6,1
30218,glucy nano  shot 5ml,glucy shot glutathione with vitamin c oral solution 5ml,MEDISTE PHARMA,370118.0,155.0,1
30249,septran paediatric sus 60ml,septran paediatric oral suspension 60ml,KOYE PHARMACEUTICALS PVT.LTD,378002.0,24.86,1
30394,healacid o syo 170ml,healacid o oral suspension refreshing tangy sugar free 170ml,Ultimate Healthcare,370290.0,116.5,1
30398,u-cox mr 10s,u cox 90 tablet 10s,Ultimate Healthcare,375564.0,168.0,1
30490,acne uv spf30  30gm,acne uv gel 30gm,IPCA LABORATORIES LTD,102963.0,450.0,1
30600,sitaglo msr forte 100mg/1000mg 15tab 15s,sitaglo m sr forte 100mg/1000mg tablet 15s,ARISTO,383150.0,208.5,1
30732,calcito-s 10s,calcito s 100iu injection 1ml,AAA PHARMATRADE PVT LTD,378407.0,295.0,1
30744,sitaxa m xr 100+500,sitaxa m xr 100mg/500mg tablet 10s,TORRENT,377471.0,159.0,1
316931105,l-cin-oz-syp 60ml,l cin syrup 60ml,LUPIN LTD,225422.0,164.9,1
317730854,ampoxin cv forte 30ml,ampoxin cv forte dry syrup 30ml,TORRENT,112019.0,153.15,1
318331195,new olesoft max cream 300gm,new olesoft max cream 150gm,ALKEM,372412.0,715.0,1
318331196,olesoft  ph 5.5 soap 75gm,olesoft 5.5 moisturizing soap 75gm,ALKEM,383276.0,180.0,1
333431061,ubd max 10,ubd max softgel capsule 10s,RESOLUTE HEALTHCARE,385884.0,650.0,1
339230253,majik gold 15s,majik capsule 10s,IND SWIFT LABORATORIES LTD,234065.0,163.35,1
339931010,aquaray forte eye drop 10ml,aquaray eye drop 10ml,RAYMED PHARMACEUTICALS LTD,114410.0,200.0,1
350631168,moforx - kt eye drop 5ml,moforx eye drop 5ml,IRX PHARMACEUTICALS PVT. LTD.,371943.0,170.0,1
3752,monocef o cv 100 syp 30ml,monocef o cv dry syrup 30ml,ARISTO,243332.0,165.0,1
4135,refzil o oral drop 10ml,refzil o 50mg drop 10ml,RANBAXY,288347.0,146.0,1
6246,clarina face wash 60ml,clarina antiacne face wash 60ml,HIMALAYA DRUG CO.,382441.0,110.0,1
7244,anaboom hair serum 60ml,anaboom anti hair fall serum 60ml,RANBAXY,112537.0,1310.0,1
7350,depiwhite masque f/p 40ml,depiwhite masque 40ml,DR. REDDY LABORATORIES LTD,163697.0,1072.0,1
7817,cetaphil dam 100g 100gm,cetaphil dam lotion 100gm,GALDERMA,150159.0,518.0,1
8021,uriliser oral sol. 200ml,uriliser oral solution 200ml,WATER BUSHNELL,334216.0,186.76,1
8283,pataday opthalmic sol. 2.5ml,pataday opthalmic solution 2.5ml,ALCON,272255.0,436.0,1
8894,mox 125 dry syp 30ml,mox 125mg suspension 30ml,RANBAXY,376990.0,29.5,1
8895,mox 250 redimix 60ml,mox 250mg suspension 60ml,RANBAXY,378165.0,100.25,1
8912,la shield ir gel spf30 60gm,la shield ir sunscreen gel spf 30 60gm,Glenmark Pharmaceuticals Ltd,223754.0,930.0,1
9076,simyl mct pow 400gm,simyl mct powder 400gm,FDC LTD.,362295.0,510.0,1
925,tacko-m 10s,tacko m 20mg tablet 10s,SYSTOPIC,321026.0,27.5,1
9415,o lyte ors 200ml,o lyte liquid 200ml apple,ARISTO,259210.0,32.56,1
9602,rb tone rapid syp 225ml,rb red xt syrup 150ml,MEDLEY PHARMACEUTICALS LTD,287415.0,249.0,1
9656,oflomac oral sol. 30ml,oflomac oral solution 30ml,MACLEODS,260878.0,39.6,1
11285,sensodyne repair & protect 70gm,sensodyne repair & protect toothpaste 70gm,GALAXO SMITH KLINE OTC,309920.0,185.0,1
1270,senquel f medicated oral gel 100gm,senquel  f toothpaste 100gm,DR. REDDY LABORATORIES LTD,361883.0,160.75,1
12701,sensodyne repair & protect 100gm,sensodyne repair & protect toothpaste 100gm,GALAXO SMITH KLINE OTC,309923.0,235.0,1
1271,senquel f medicated oral gel 50gm,senquel  f toothpaste 50gm,DR. REDDY LABORATORIES LTD,309827.0,103.5,1
14729,olmark-h 40tab 15s,olmark h tablet 15s,INTAS PHARMACEUTICALS,372817.0,350.0,1
15139,pred forte opthalmic sol. 10ml,pred forte eye drop 10ml,ALLERGAN INDIA PVT LTD,279301.0,62.46,1
15769,whisper choice ultra 6psc,whisper choice ultra sanitary pads 20 xl,PROCTER AND GAMBLE,342650.0,45.0,1
15845,sensodyne tp frsh mint 75 gm,sensodyne toothpaste 75gm fresh mint,COSMETIC ITEM,309933.0,110.0,1
16352,stayfree secure 6xl 6pcs,stayfree secure with wings xl 20s,JOHNSON & JOHNSON CONSUMER CAR,374710.0,36.0,1
17317,liquid based hand sanitizer 100ml,liquid parafin 100ml,OTHERS,228733.0,0.01,1
18243,formoflo forte r/c 1c,formoflo forte transcaps 30s,LUPIN LTD,197448.0,517.0,1
19730,prohance hp vanilla pow. 400gm,prohance hp vanilla powder 400gm,RANBAXY,281054.0,977.0,1
20369,morr pro hair serum 60ml,morr pro serum 60ml,INTAS PHARMACEUTICALS,244286.0,930.0,1
21206,niine dry comfort 1pcs,niine sanitary napkins with free disposable bag 7,PROCTER AND GAMBLE,253378.0,35.0,1
21209,niine ultra 275.mm 1pcs,niine sanitary napkins with free disposable bag 7,PROCTER AND GAMBLE,253378.0,40.0,1
21382,sarvguard hand rub mist 100ml,sarvguard handrub mist 100ml,ASARVA LIFESCIENCES,377260.0,50.0,1
21631,taxim o forte d/s 60ml,taxim o forte dry syrup 60ml,ALKEM,374952.0,139.19,1
21726,prohance junior choco pow. 400gm,prohance junior chocolate powder 400gm,RANBAXY,373515.0,590.0,1
21959,olay te nrm uv 20gm,olay 20mg tablet 10s,PROCTER AND GAMBLE,261879.0,99.0,1
21978,pampers pants lg 11,pampers splashers disposable swim pants diaper 11 m l,PROCTER AND GAMBLE,269952.0,399.0,1
22312,niine ultra ns 1pcs,niine sanitary napkins with free disposable bag 7,PROCTER AND GAMBLE,253378.0,45.0,1
22806,pudina hara 10 10s,pudina softgel capsule 10s,DABUR INDIA LTD.,382118.0,25.0,1
22931,comfort fab condit 1s,comfort dry syrup 60ml,SURGICAL ITEM,157275.0,56.0,1
23235,migrawave plus 5 10s,migrawave plus 40mg/5mg tablet 10s,AXONWAVE PHARMACEUTICALS,371888.0,90.0,1
23490,pediflor kidz natural orange 70gm,pediflor kidz toothpaste 70gm,GROUP PHARMACEUTICALS,273675.0,105.0,1
23549,sarvguard hand rub mist 60ml,sarvguard handrub mist 60ml,ASARVA LIFESCIENCES,377259.0,30.0,1
23954,whisper choice xl 6 6pcs,whisper choice wings sanitary pads 6 xl,PROCTER AND GAMBLE,362390.0,38.0,1
24471,new adesam 200 10s,new nusam 200 tablet 10s,SUN PHARMA 2,372407.0,444.0,1
24616,to grow hair serum 50ml,to grow hair regrowth serum 50ml,SANSTUTI PHARMACEUTICALS,375295.0,660.0,1
25941,vaseline int. care deep moist 400 ml 400ml,vaseline lip care 10gm,HINDUSTAN UNILIVER LTD,335904.0,575.0,1
26217,pylokit ac kit 7kits,pylokit ac kit 6s,CIPLA LTD,373593.0,173.25,1
26375,naprosyn 250 plus 15s,naprosyn 250mg tablet 15s,RPG LIFE SCIENCE LIMITED,376787.0,63.75,1
27000,glow & lovely winter cream 80 gm,glow lite cream 20gm,HINDUSTAN UNILIVER LTD,203338.0,210.0,1
28115,ensure high protein choco 200gm bib,ensure high protein chocolate refill powder 200gm,ABBOTT NUTRA,379947.0,350.0,1
28117,ensure high protein vanilla 200gm bib,ensure high protein powder vanilla 200gm,ABBOTT NUTRA,378085.0,350.0,1
28156,sebamed olive facebody wash 200ml,sebamed olive face & body wash 200ml,SEBAMED,309284.0,663.0,1
28984,divawave od 250 10s,divawave od 500 tablet er 10s,AXONWAVE PHARMACEUTICALS,368768.0,0.0,1
29425,combimist-l inhaler 120md,combimist l cfc free inhaler 200mdi,ZYDUS CADILA HEALTHCARE LTD,157154.0,330.0,1
29742,u.v avo 25 plus lotion spf o 75gm,u.v stop spf 34+ sunscreen lotion 60ml,MENARINI INDIA PVT LTD,332410.0,463.5,1
29743,u.v avo 25 plus lotion oil f 30gm,u.v dew gel 30gm,MENARINI INDIA PVT LTD,332409.0,285.0,1
29791,u.v avo pro 30spf gel 50gm,u.v dew gel 30gm,MENARINI INDIA PVT LTD,332409.0,750.0,1
29868,maxicef o 100 os 30ml,maxicef o 100mg oral syrup 30ml,ARISTO,382391.0,80.3,1
30314,d3 sure nano shot 5ml,d3 sure nano shot oral solution 5ml 4,AAREEN HEALTHCARE PVT LTD,161124.0,76.89,1
30365,fixderma shadow 30 plus gel 75gm,fixderma shadow spf 30 gel 75ml,FIXDERMA INDIA PVT LTD,194778.0,385.0,1
30395,levotropium 5 resplues 2.5*5ml,levotropium respules (2.5ml each) 5ml,Ultimate Healthcare,371192.0,76.0,1
30478,rozucor ez 20tab 10s,rozucor ez tablet 10s,TORRENT,374263.0,359.0,1
30747,klm klin aha foming gel 100gm,klm klin face wash 100ml,KLM LABORATORIES,222408.0,245.0,1
30797,lupizyme plus pine apple syp 200ml,lupizyme plus syrup 200ml,LUPIN LTD,232275.0,137.4,1
319130951,valprid cr 200 15tab 15s,valprid cr 200 tablet 10s,MICRO,335598.0,103.5,1
319131070,valprid cr 300 15tab 15s,valprid cr 300 tablet 10s,MICRO,335599.0,117.42,1
319431067,mox cv ds cp syp 30ml,mox cv ds 457mg powder for oral suspension 30ml,RANBAXY,362500.0,155.0,1
319431093,riconia lp bottle 30s,riconia lp tablet 15s,RANBAXY,291154.0,176.0,1
323830833,castus denture brusk 1unit,castus denture brush 1s,GROUP PHARMACEUTICALS,381116.0,99.0,1
323831090,pediflor kidz bubble gum 70gm,pediflor kidz toothpaste 70gm,GROUP PHARMACEUTICALS,273675.0,115.0,1
325131071,zapiz 0.25 20tab 20s,zapiz 0.25 tablet 10s,INTAS PHARMACEUTICALS,345934.0,34.48,1
327431021,cinod t 20/40 15s,cinod t 20 tablet 15s,AJANTA PHARMA LTD,152274.0,280.0,1
328331150,klm klin fash wash 100ml,klm klin face wash 100ml,KLM LABORATORIES,222408.0,275.0,1
331030548,pediasure zero sucrose-vanilla 400gmbib,pediasure zero sucrose added powder vanilla 400gm,ABBOTT NUTRA,378084.0,595.0,1
332429997,admol jr 125 dt 10s,admol junior 125mg tablet 10s,KEPLER,105502.0,19.25,1
8787,oflomac forte oral sol. 30ml,oflomac forte oral solution 30ml,MACLEODS,260872.0,71.25,1
8840,new hair 4u 5% solution 60ml,new hair 4u 2% solution 60ml,Glenmark Pharmaceuticals Ltd,372393.0,736.0,1
9506,pediflor kidz red paste 70gm,pediflor kidz toothpaste 70gm,GROUP PHARMACEUTICALS,273675.0,115.0,1
9507,pediflor kidz green apple 70gm,pediflor kidz toothpaste 70gm green apple,GROUP PHARMACEUTICALS,273673.0,115.0,1
14070,bro-zedex ls 0.5 expectorant 60ml,bro zedex ls 0.5 expectorant raspberry 60ml,DR. REDDY LABORATORIES LTD,367458.0,72.5,1
15834,nivea body ltn aloe 75 ml,nivea aloe hydration body lotion 75ml,NIVEA,254885.0,95.0,1
16031,durex 10 pc mut.org 10pcs,durex performa condom 10,RECKIT BENCKISER INDIA PVT LTD,182479.0,360.0,1
16517,godrej hair color black 21,godrej buzz off anti mosquito skin spray 30ml,GODREJ HOMECARE,364048.0,144.0,1
16899,super manforce condoms (litchi) 10pcs,super manforce 20mg tablet 4s,MANKIND OTC,319201.0,80.0,1
17163,super manforce condoms (litchi) 3pcs,super manforce 20mg tablet 4s,MANKIND OTC,319201.0,25.0,1
21208,niine dry comfort 100 100pcs,niine sanitary napkins with free disposable bag 7,PROCTER AND GAMBLE,253378.0,100.0,1
21380,sarvguard hand rub bagula lavender 500ml,sarvguard instant handrub with ethanol 500ml,ASARVA LIFESCIENCES,374386.0,250.0,1
21383,sarvguard hand rub pump rose 100ml,sarvguard handrub mist 100ml,ASARVA LIFESCIENCES,377260.0,50.0,1
22307,accu check instant 10 10pcs,accu chek instant test strip 10,SURGICAL ITEM,101343.0,425.0,1
23272,biogermina os 2billion spores 6*5ml,biogermina oral suspension (5ml each) 6n,ARISTO,367231.0,190.44,1
23917,jungle for lot roll on 50ml,jungle formula maximum roll on 50ml,WIN MEDICARE,219001.0,110.0,1
24096,pro pl protien pow. cardamom 500gm,pro pl powder 500gm cardamom,BRITISH BIOLOGICAL,281420.0,588.0,1
25678,manforce condoms (ultrafree) 3s 3pcs,manforce epic hot dots condoms 3s,MANKIND OTC,377414.0,50.0,1
25789,lakme sun expert spf24 s/l 60ml,lakme peach milk moisturiser all skin types 200ml,HINDUSTAN UNILIVER LTD,371042.0,225.0,1
25921,lamino-gi (cherry flv)200g 200gm,lamino gi powder 200gm,LA RENON HEALTHCARE,224507.0,449.0,1
26279,manforce condom(strawberry+vanilla)10s 10pcs,manforce strawberry & vanilla dotted ring cocktail condom 10s,MANKIND OTC,377429.0,90.0,1
26508,manforce epic condoms (pleasure) 10pcs,manforce epic hot dots condoms 3s,MANKIND OTC,377414.0,240.0,1
26681,tynor anklebinder  l d 01,tynor d 01 ankle binder 1 l,TYNOR LTD,331978.0,320.0,1
28141,sebamed anti age q10 prot 50ml,sebamed anti age q10 protection cream 50ml,USV,378095.0,1423.0,1
28142,sebamed antiage q-10 eye cream 15ml,sebamed anti aging q10 lifting eye cream 15ml,USV,309235.0,760.0,1
28871,fixderma shadow spf 50 + cream 75gm,fixderma shadow cream 75gm,FIXDERMA INDIA PVT LTD,194775.0,550.0,1
29197,revital (w)free(4`s) 4s,revital liquid 100ml,SUN PHARMA OTC,290329.0,1.0,1
29711,lamino she jeera flavour 40dis,lamino she diskette jeera 40s,LA RENON HEALTHCARE,371045.0,499.0,1
30366,fixderma shadow spf 50 plus gel 75gm,fixderma shadow spf 30 gel 75ml,FIXDERMA INDIA PVT LTD,194778.0,525.0,1
30768,crocin cold n flu 10s,crocin cold & flu max tablet 15s,GALAXO SMITH KLINE OTC,362193.0,60.31,1
13123,nervmax cap 10c,nervmax capsule 10s,ALKEM,251073.0,209.0,1
15146,airz cap 50mcg (1x30) 30c,airz capsule 30s,Glenmark Pharmaceuticals Ltd,106853.0,537.0,1
18778,mebiz sr capsule 10c,mebiz sr capsule 10s,SUN PHARMA 2,236151.0,236.0,1
22397,tramazac cap 10c,tramazac capsule 10s,ZYDUS CADILA HEALTHCARE LTD,328626.0,56.06,1
24632,conawin cap 100mg,conawin 100mg capsule 10s,SANSTUTI PHARMACEUTICALS,368128.0,180.0,1
27078,simrose 1000 cap 15c,simrose  1000 soft gelatin capsule 10s,SERUM INSTITUTE OF INDIA LTD,312372.0,208.0,1
28487,menopace cap 30s,menopace plus capsule 30s,MEYER,238289.0,395.0,1
28995,tecpiles cap 30c,tecpiles capsule 30s,TECHNO PHARMA PVT LTD,322698.0,245.0,1
30466,cariquel 3 cap 10c,cariquel 3 capsule 10s,TORRENT,383476.0,160.0,1
6047,gemneuron cap 10c,gemneuron capsule 10s,DEPRI PHARMA,369898.0,160.0,1
7381,bornvit cap 30c,bornvit capsule 30s,SUNCURE,141309.0,499.0,1
7645,silodal 8 cap 10c,silodal 8 capsule 10s,RANBAXY,312030.0,299.0,1
8251,orcerin cap 10c,orcerin capsule 10s,MACLEODS,265688.0,140.0,1
8541,maxiflo 250 rotacap 30c,maxiflo 250 rotacaps 30s,CIPLA LTD,235565.0,452.71,1
10305,clavix  gold 20 cap 15c,clavix gold 20 capsule 15s,INTAS PHARMACEUTICALS,153987.0,109.0,1
10396,pantium dsr cap 10c,pantium dsr capsule 10s,INTAS PHARMACEUTICALS,270987.0,161.0,1
10583,r-cinex cap 10c,r cinex capsule 10s,LUPIN LTD,287454.0,113.5,1
10590,clopitab-a-75 cap 15c,clopitab a 75 capsule 15s,LUPIN LTD,155378.0,100.3,1
11348,prostagard d4 cap 10c,prostagard d4 capsule 10s,ARISTO,281564.0,158.0,1
11439,piza dsr cap 10c,piza dsr capsule 10s,UNIMARK HEALTHCARE LTD,277064.0,110.0,1
13115,t heal cap 10c,t heal capsule 10s,ALKEM,325633.0,271.0,1
14119,thyrowel softgel cap 10c,thyrowel softgel capsule 10s,ABBOTT INDIA LIMITED,361849.0,152.84,1
14270,myelogen forte cap 10c,myelogen forte capsule 10s,MANKIND,247004.0,183.0,1
14433,calcitas d3 cap 4c,calcitas  d3 soft gelatin capsule 4s,INTAS PHARMACEUTICALS,143951.0,139.86,1
15304,modlip asg 75 cap 10c,new modlip asg 75 capsule 10s,TORRENT,252199.0,41.15,1
16130,rabesec ls cap 10c,rabesec ls capsule 10s,CIPLA GENRIC,284882.0,199.65,1
18624,vb7 forte capsule 15c,vb7 forte capsule 10s,INTAS PHARMACEUTICALS,336181.0,195.0,1
20508,protera-i cap 10c,protera i capsule sr 10s,LUPIN LTD,281749.0,292.0,1
22318,esmopex dsr cap 10c,esmopex dsr capsule 10s,NEUROPEX PHARMACEUTICAL,369228.0,132.0,1
22355,rabelute l cap 10c,rabelute l capsule sr 10s,RESOLUTE HEALTHCARE,373687.0,235.0,1
22828,airz f cap 30c,airz f capsule 30s,Glenmark Pharmaceuticals Ltd,106854.0,379.0,1
23114,pop dsr cap 10c,pop dsr 30mg/40mg capsule 10s,WINSOME BIOCEUTICALS,278157.0,85.0,1
23245,rabwave d cap 10c,rabwave d 30mg/20mg capsule 10s,AXONWAVE PHARMACEUTICALS,373760.0,128.0,1
26176,vrpz dsr cap 10c,vrpz dsr capsule 10s,V R MED HEALTHCARE,341345.0,129.0,1
26742,glycohale fb rotacap 10c,glycohale fb rotacap 10s,CIPLA LTD,370154.0,503.73,1
30313,d3 sure capsule 4c,d3 sure soft gelatin capsule 4s,AAREEN HEALTHCARE PVT LTD,161151.0,119.9,1
30465,cariquel 1.5 cap 10c,cariquel 1.5 capsule 10s,TORRENT,383477.0,99.0,1
30597,cariquel 4.5 cap 10c,cariquel 1.5 capsule 10s,TORRENT,383477.0,230.0,1
321431025,osteofit max  cap 10c,osteofit max soft gelatin capsule 10s,ALEMBIC PHARMACEUTICALS LTD,267368.0,292.8,1
351430247,san-rd cap 10s,san pm capsule 10s,SANSTUTI PHARMACEUTICALS,296411.0,98.0,1
5176,met stamlo cap 10c,met stamlo capsule er 10s,DR. REDDY LABORATORIES LTD,239134.0,134.0,1
6482,sysfol active cap 15c,sysfol active capsule 10s,SYSTOPIC,382247.0,156.0,1
7225,astin cv 20 cap 10c,astin cv 20 capsule 10s,MICRO,116892.0,136.0,1
7725,prostagard d8 cap 10c,prostagard d8 capsule 10s,ARISTO,281565.0,217.5,1
8032,ocid dsr cap 10c,ocid dsr capsule 15s,ZYDUS CADILA HEALTHCARE LTD,372751.0,240.9,1
10951,spasmo proxyvon plus cap 8c,spasmo proxyvon plus capsule 8s,WOCKHARDT LTD.,315724.0,73.5,1
11038,rabonik 40 plus cap 10c,rabonik 40 plus capsule sr 10s,ERIS PHARMA,285543.0,258.74,1
17232,renerve plus softgel cap 15c,renerve plus softgel capsule 15s,ERIS PHARMA,289136.0,277.0,1
17488,sm fibro softgel cap 20s,sm fibro soft gelatin capsule 20s,INDOCO REMEDIES LTD,313541.0,270.0,1
18946,eido -fe forte capsule 10c,eido  fe forte capsule 10s,LA RENON HEALTHCARE,184545.0,193.0,1
18965,spirex plus softgel cap 10c,spirex plus softgel capsule 10s,AN PHARMACEUTICALS,316060.0,294.0,1
20,mega-3 softgel cap 30c,mega  3 soft gelatin capsule 30s,DR. REDDY LABORATORIES LTD,237465.0,394.75,1
318331180,nervmax d 75/20 cap 10c,nervmax d-75/20 capsule 10s,ALKEM,382786.0,198.0,1
8980,uprise d3 2k cap 10c,uprise d3 2k soft gelatin capsule 10s,ALKEM,361804.0,144.0,1
9839,lycostar-new rf cap 10c,lycostar new capsule 10s,MANKIND,232683.0,159.9,1
9928,nurokind gold rf cap 10c,nurokind  gold rf capsule 10s,MANKIND,362521.0,99.9,1
10851,letpro tab 10s,letpro 2.5mg tablet 5s,ARISTO,226525.0,146.44,1
13140,evacure  4 tab 15s,evacure tablet 15s,ALKEM,381731.0,235.0,1
14388,freedase 30 tab 10s,freedase 30 tablet 21s,SUN PHARMA 2,197931.0,520.0,1
14400,xarelto 15 tab 28s,xarelto 15mg tablet fc 28s,Bayer Pharmaceuticals Pvt Ltd,343850.0,2030.0,1
16906,digene tab assorted flavour 15s,digene assorted tablet 15s,ABBOTT INDIA LIMITED,376908.0,21.95,1
17987,sertima 50 tab 15s,sertima 50 tablet 10s,INTAS PHARMACEUTICALS,310747.0,105.0,1
18137,sedogest 300mg tablet  10 1s,sedogest 300mg tablet 10s,LA RENON HEALTHCARE,309420.0,353.0,1
18266,richar cr 75mg tab 1s,richar cr 75mg tablet 10s,ALEMBIC PHARMACEUTICALS LTD,291071.0,180.1,1
19633,aprezo 10 tablet 10s,aprezo tablet 10s,Glenmark Pharmaceuticals Ltd,114189.0,295.5,1
20100,risofos 150 tab 10c,risofos 150 tablet 1s,CIPLA LTD,291833.0,261.36,1
21391,ultramol 650 tab 10s,ultramol rf 650mg tablet 10s,ARISTO,375603.0,20.61,1
22319,migpex tab 10s,migpex 10mg/40mg tablet 10s,NEUROPEX PHARMACEUTICAL,371884.0,130.0,1
23508,zeebee tab 10s,zeebee 400mg tablet 1s,RANABXY GENRIC,346314.0,8.45,1
23744,densive tab 30s,densive denture cleanser tablet 6,GROUP PHARMACEUTICALS,368578.0,24.0,1
24606,fdine tab 10tab 10s,fdine 180mg tablet 10s,SANSTUTI PHARMACEUTICALS,369475.0,120.0,1
25492,coehb tab 15s,coehb xt tablet 10s,KOYE PHARMACEUTICALS PVT.LTD,368063.0,207.9,1
25611,repalol 5  tab 10s,repalol tablet 10s,SUN PHARMA 2,289433.0,143.0,1
27140,britzilam 25 tab 10s,britzilam 25 tablet 14s,TORRENT,367388.0,136.9,1
28173,sodinor tab 10s,sodinor 500mg tablet 10s,YTILIGA PHARMACEUTICALS,313997.0,39.0,1
28180,niftura tab 10s,niftura 100 tablet 10s,YTILIGA PHARMACEUTICALS,253340.0,80.0,1
29314,tofadoz 5mg tablet 10s,tofadoz tablet 10s,MSN LABORATORIES,375309.0,407.0,1
29439,tofe 5mg tab 10s,tofe tablet 10s,ALKEM,366112.0,429.0,1
29766,cpm tab 1000tablet,cpm 4mg tablet 1000s,MENARINI INDIA PVT LTD,158986.0,89.8,1
30250,anin 20 tab 10s,anin tablet 10s,IND SWIFT LABORATORIES LTD,113138.0,192.5,1
30271,dynapar  tab 15tab 15s,dynapar 50mg/325mg tablet 15s,TROIKAA PHARMACEUTICALS LTD,384666.0,106.35,1
30611,daze-ap tab 10s,daze forte tablet 10s,MEDSHINE PHARMACEUTICALS,162061.0,125.0,1
30639,menoguard tab 10s,menoguard 250 mg/250 mg tablet 10s,IND SWIFT LABORATORIES LTD,238272.0,262.6,1
30730,parkin tab 15tab 15s,parkin tablet 10s,MICRO,272083.0,22.68,1
