item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_tab,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,category_c1,sku_brand,new_brand,medicine_type_y,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,salt_flag,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
AML0028,amlo l tab 10's,,tablet,amlo l,ao l 10s,1.0,amlo,amlo,amlo,384657.0,amlo 5mg tablet 10s,,amlo,ao 5 10s,tablet,amlo 5mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,amlo l tablet 10s,2.0,,mg ,2.0,,5,1,10,MANO PHARMA PVT LTD,,,5.4,4,0.6666666666666667
AML0028,amlo l tab 10's,,tablet,amlo l,ao l 10s,1.0,amlo,amlo,amlo,111252.0,amlo l 5 mg/5 mg tablet 10s,RX,amlo,ao l 5/5 10s,tablet,amlo l 5mg/5mg tablet 10s,0.6546536707079772,0.6666666666666667,10,10,0.0,amlo l tablet 10s,2.0,,mg ,2.0,,5,0,10,MANO PHARMA PVT LTD,,,5.4,4,0.6546536707079772
AMP0157,am pm tab 10's,,tablet,am pm,am pm 10s,1.0,am,am,am,110036.0,am 5mg tablet 10s,RX,am,am 5 10s,tablet,am 5mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,am pm tablet 10s,2.0,,mg ,2.0,,5,0,10,ISCON LABORATORIES PVT LTD,,,13.0,4,0.6666666666666667
AMP0157,am pm tab 10's,,tablet,am pm,am pm 10s,1.0,am,am,am,462499.0,am-ch tablet 10s,Allopathy_RX_A,am,am ch 10s,tablet,am ch tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,am pm tablet 10s,2.0,,,2.0,,,0,10,ISCON LABORATORIES PVT LTD,,,13.0,4,0.6666666666666667
AMP0157,am pm tab 10's,,tablet,am pm,am pm 10s,1.0,am,am,am,556469.0,am-lox tablet 10s,Allopathy_RX_A,am,am lox 10s,tablet,am lox tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,am pm tablet 10s,2.0,,,2.0,,,0,10,ISCON LABORATORIES PVT LTD,,,13.0,4,0.6666666666666667
AMP0157,am pm tab 10's,,tablet,am pm,am pm 10s,1.0,am,am,am,605123.0,am-t tablet 10s,Allopathy_RX_A,am,am t 10s,tablet,am t tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,am pm tablet 10s,2.0,,,2.0,,,0,10,ISCON LABORATORIES PVT LTD,,,13.0,4,0.6666666666666667
AND0070,andro forte tab 10's,,tablet,andro forte,andro forte 10s,1.0,andro,andro,andro,112824.0,andro young tablet 10s,ALLOPATHY NON-MEDICINE,andro,andro young 10s,tablet,andro young tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,andro forte tablet 10s,2.0,,,2.0,,,1,10,INNOSTAR PHARMACEUTICALS,,,40.0,2,0.6666666666666667
AND0070,andro forte tab 10's,,tablet,andro forte,andro forte 10s,1.0,andro,andro,andro,112844.0,andro q tablet 10s,ALLOPATHY NON-MEDICINE,andro,andro q 10s,tablet,andro q tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,andro forte tablet 10s,2.0,,,2.0,,,1,10,INNOSTAR PHARMACEUTICALS,,,40.0,2,0.6666666666666667
APA0062,ap augchoice 625mg tab,,tablet,ap augchoice,ap augchoice 625,1.0,ap,ap,ap,113831.0,ap 2mg tablet 10s,RX,ap,ap 2 10s,tablet,ap 2mg tablet 10s,0.33333333333333337,0.33333333333333337,,10,1.0,ap augchoice 625mg tablet,0.0,mg ,mg ,1.0,625,2,0,6,MALIK LIFESCIENCES PVT LTD,,,16.67,12,0.33333333333333337
APA0062,ap augchoice 625mg tab,,tablet,ap augchoice,ap augchoice 625,1.0,ap,ap,ap,113832.0,ap 3 tablet 10s,RX,ap,ap 3 10s,tablet,ap 3 tablet 10s,0.33333333333333337,0.33333333333333337,,10,1.0,ap augchoice 625mg tablet,2.0,mg ,,2.0,625,,0,6,MALIK LIFESCIENCES PVT LTD,,,16.67,12,0.33333333333333337
APA0062,ap augchoice 625mg tab,,tablet,ap augchoice,ap augchoice 625,1.0,ap,ap,ap,113837.0,ap fast mr tablet 10s,RX,ap,ap fast 10s,tablet,ap fast tablet 10s,0.33333333333333337,0.33333333333333337,,10,1.0,ap augchoice 625mg tablet,2.0,mg ,,2.0,625,,0,6,MALIK LIFESCIENCES PVT LTD,,,16.67,12,0.33333333333333337
APA0062,ap augchoice 625mg tab,,tablet,ap augchoice,ap augchoice 625,1.0,ap,ap,ap,113894.0,ap den tablet 10s,RX,ap,ap den 10s,tablet,ap den tablet 10s,0.33333333333333337,0.33333333333333337,,10,1.0,ap augchoice 625mg tablet,2.0,mg ,,2.0,625,,0,6,MALIK LIFESCIENCES PVT LTD,,,16.67,12,0.33333333333333337
APA0062,ap augchoice 625mg tab,,tablet,ap augchoice,ap augchoice 625,1.0,ap,ap,ap,407792.0,ap smile tablet 10s,Allopathy_RX_A,ap,ap smile 10s,tablet,ap smile tablet 10s,0.33333333333333337,0.33333333333333337,,10,1.0,ap augchoice 625mg tablet,2.0,mg ,,2.0,625,,0,6,MALIK LIFESCIENCES PVT LTD,,,16.67,12,0.33333333333333337
APA0062,ap augchoice 625mg tab,,tablet,ap augchoice,ap augchoice 625,1.0,ap,ap,ap,555882.0,ap champ tablet 10s,Allopathy_RX_A,ap,ap champ 10s,tablet,ap champ tablet 10s,0.33333333333333337,0.33333333333333337,,10,1.0,ap augchoice 625mg tablet,2.0,mg ,,2.0,625,,0,6,MALIK LIFESCIENCES PVT LTD,,,16.67,12,0.33333333333333337
APA0062,ap augchoice 625mg tab,,tablet,ap augchoice,ap augchoice 625,1.0,ap,ap,ap,591179.0,ap multi tablet 100s,Allopathy_RX_A,ap,ap multi 100s,tablet,ap multi tablet 100s,0.33333333333333337,0.33333333333333337,,100,1.0,ap augchoice 625mg tablet,2.0,mg ,,2.0,625,,0,6,MALIK LIFESCIENCES PVT LTD,,,16.67,12,0.33333333333333337
APA0062,ap augchoice 625mg tab,,tablet,ap augchoice,ap augchoice 625,1.0,ap,ap,ap,677417.0,ap atorvachoice 10 tablet,Allopathy_RX_A,ap,ap atorvachoice 10,tablet,ap atorvachoice 10 tablet,0.33333333333333337,0.33333333333333337,,,1.0,ap augchoice 625mg tablet,2.0,mg ,,2.0,625,,0,6,MALIK LIFESCIENCES PVT LTD,,,16.67,12,0.33333333333333337
APA0062,ap augchoice 625mg tab,,tablet,ap augchoice,ap augchoice 625,1.0,ap,ap,ap,677419.0,ap amlochoice 5 tablet,Allopathy_RX_A,ap,ap aochoice 5,tablet,ap amlochoice 5 tablet,0.33333333333333337,0.33333333333333337,,,1.0,ap augchoice 625mg tablet,2.0,mg ,,2.0,625,,0,6,MALIK LIFESCIENCES PVT LTD,,,16.67,12,0.33333333333333337
APA0062,ap augchoice 625mg tab,,tablet,ap augchoice,ap augchoice 625,1.0,ap,ap,ap,677420.0,ap amoxychoice 500mg tablet,Allopathy_RX_A,ap,ap amoxychoice 500,tablet,ap amoxychoice 500mg tablet,0.33333333333333337,0.33333333333333337,,,1.0,ap augchoice 625mg tablet,0.0,mg ,mg ,1.0,625,500,0,6,MALIK LIFESCIENCES PVT LTD,,,16.67,12,0.33333333333333337
APA0062,ap augchoice 625mg tab,,tablet,ap augchoice,ap augchoice 625,1.0,ap,ap,ap,677421.0,ap amoxychoice 250mg tablet,Allopathy_RX_A,ap,ap amoxychoice 250,tablet,ap amoxychoice 250mg tablet,0.33333333333333337,0.33333333333333337,,,1.0,ap augchoice 625mg tablet,0.0,mg ,mg ,1.0,625,250,0,6,MALIK LIFESCIENCES PVT LTD,,,16.67,12,0.33333333333333337
APA0062,ap augchoice 625mg tab,,tablet,ap augchoice,ap augchoice 625,1.0,ap,ap,ap,677428.0,ap glimichoice m2 tablet,Allopathy_RX_A,ap,ap glimichoice m2,tablet,ap glimichoice m2 tablet,0.33333333333333337,0.33333333333333337,,,1.0,ap augchoice 625mg tablet,2.0,mg ,,2.0,625,,0,6,MALIK LIFESCIENCES PVT LTD,,,16.67,12,0.33333333333333337
APD0027,ap diclochoiceplus tab 10's,,tablet,ap diclochoiceplus,ap diclochoiceplus 10s,1.0,ap,ap,ap,113831.0,ap 2mg tablet 10s,RX,ap,ap 2 10s,tablet,ap 2mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,ap diclochoiceplus tablet 10s,2.0,,mg ,2.0,,2,0,10,APOLLO HOSPITALS ENTERPRIS LTD,,,1.5,6,0.6666666666666667
APD0027,ap diclochoiceplus tab 10's,,tablet,ap diclochoiceplus,ap diclochoiceplus 10s,1.0,ap,ap,ap,113832.0,ap 3 tablet 10s,RX,ap,ap 3 10s,tablet,ap 3 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,ap diclochoiceplus tablet 10s,2.0,,,2.0,,,0,10,APOLLO HOSPITALS ENTERPRIS LTD,,,1.5,6,0.6666666666666667
APD0027,ap diclochoiceplus tab 10's,,tablet,ap diclochoiceplus,ap diclochoiceplus 10s,1.0,ap,ap,ap,113837.0,ap fast mr tablet 10s,RX,ap,ap fast 10s,tablet,ap fast tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,ap diclochoiceplus tablet 10s,2.0,,,2.0,,,0,10,APOLLO HOSPITALS ENTERPRIS LTD,,,1.5,6,0.6666666666666667
APD0027,ap diclochoiceplus tab 10's,,tablet,ap diclochoiceplus,ap diclochoiceplus 10s,1.0,ap,ap,ap,113894.0,ap den tablet 10s,RX,ap,ap den 10s,tablet,ap den tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,ap diclochoiceplus tablet 10s,2.0,,,2.0,,,0,10,APOLLO HOSPITALS ENTERPRIS LTD,,,1.5,6,0.6666666666666667
APD0027,ap diclochoiceplus tab 10's,,tablet,ap diclochoiceplus,ap diclochoiceplus 10s,1.0,ap,ap,ap,407792.0,ap smile tablet 10s,Allopathy_RX_A,ap,ap smile 10s,tablet,ap smile tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,ap diclochoiceplus tablet 10s,2.0,,,2.0,,,0,10,APOLLO HOSPITALS ENTERPRIS LTD,,,1.5,6,0.6666666666666667
APD0027,ap diclochoiceplus tab 10's,,tablet,ap diclochoiceplus,ap diclochoiceplus 10s,1.0,ap,ap,ap,555882.0,ap champ tablet 10s,Allopathy_RX_A,ap,ap champ 10s,tablet,ap champ tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,ap diclochoiceplus tablet 10s,2.0,,,2.0,,,0,10,APOLLO HOSPITALS ENTERPRIS LTD,,,1.5,6,0.6666666666666667
APG0061,ap glycaxp tab 90's,,tablet,ap glycaxp,ap glycaxp 90s,1.0,ap,ap,ap,113831.0,ap 2mg tablet 10s,RX,ap,ap 2 10s,tablet,ap 2mg tablet 10s,0.33333333333333337,0.33333333333333337,90,10,1.0,ap glycaxp tablet 90s,2.0,,mg ,2.0,,2,0,1,ZEON LIFESCIENCES,,,700.0,12,0.33333333333333337
APG0061,ap glycaxp tab 90's,,tablet,ap glycaxp,ap glycaxp 90s,1.0,ap,ap,ap,113832.0,ap 3 tablet 10s,RX,ap,ap 3 10s,tablet,ap 3 tablet 10s,0.33333333333333337,0.33333333333333337,90,10,1.0,ap glycaxp tablet 90s,2.0,,,2.0,,,0,1,ZEON LIFESCIENCES,,,700.0,12,0.33333333333333337
APG0061,ap glycaxp tab 90's,,tablet,ap glycaxp,ap glycaxp 90s,1.0,ap,ap,ap,113837.0,ap fast mr tablet 10s,RX,ap,ap fast 10s,tablet,ap fast tablet 10s,0.33333333333333337,0.33333333333333337,90,10,1.0,ap glycaxp tablet 90s,2.0,,,2.0,,,0,1,ZEON LIFESCIENCES,,,700.0,12,0.33333333333333337
APG0061,ap glycaxp tab 90's,,tablet,ap glycaxp,ap glycaxp 90s,1.0,ap,ap,ap,113894.0,ap den tablet 10s,RX,ap,ap den 10s,tablet,ap den tablet 10s,0.33333333333333337,0.33333333333333337,90,10,1.0,ap glycaxp tablet 90s,2.0,,,2.0,,,0,1,ZEON LIFESCIENCES,,,700.0,12,0.33333333333333337
APG0061,ap glycaxp tab 90's,,tablet,ap glycaxp,ap glycaxp 90s,1.0,ap,ap,ap,407792.0,ap smile tablet 10s,Allopathy_RX_A,ap,ap smile 10s,tablet,ap smile tablet 10s,0.33333333333333337,0.33333333333333337,90,10,1.0,ap glycaxp tablet 90s,2.0,,,2.0,,,0,1,ZEON LIFESCIENCES,,,700.0,12,0.33333333333333337
APG0061,ap glycaxp tab 90's,,tablet,ap glycaxp,ap glycaxp 90s,1.0,ap,ap,ap,555882.0,ap champ tablet 10s,Allopathy_RX_A,ap,ap champ 10s,tablet,ap champ tablet 10s,0.33333333333333337,0.33333333333333337,90,10,1.0,ap glycaxp tablet 90s,2.0,,,2.0,,,0,1,ZEON LIFESCIENCES,,,700.0,12,0.33333333333333337
APG0061,ap glycaxp tab 90's,,tablet,ap glycaxp,ap glycaxp 90s,1.0,ap,ap,ap,591179.0,ap multi tablet 100s,Allopathy_RX_A,ap,ap multi 100s,tablet,ap multi tablet 100s,0.33333333333333337,0.33333333333333337,90,100,1.0,ap glycaxp tablet 90s,2.0,,,2.0,,,0,1,ZEON LIFESCIENCES,,,700.0,12,0.33333333333333337
APG0061,ap glycaxp tab 90's,,tablet,ap glycaxp,ap glycaxp 90s,1.0,ap,ap,ap,677417.0,ap atorvachoice 10 tablet,Allopathy_RX_A,ap,ap atorvachoice 10,tablet,ap atorvachoice 10 tablet,0.33333333333333337,0.33333333333333337,90,,1.0,ap glycaxp tablet 90s,2.0,,,2.0,,,0,1,ZEON LIFESCIENCES,,,700.0,12,0.33333333333333337
APG0061,ap glycaxp tab 90's,,tablet,ap glycaxp,ap glycaxp 90s,1.0,ap,ap,ap,677419.0,ap amlochoice 5 tablet,Allopathy_RX_A,ap,ap aochoice 5,tablet,ap amlochoice 5 tablet,0.33333333333333337,0.33333333333333337,90,,1.0,ap glycaxp tablet 90s,2.0,,,2.0,,,0,1,ZEON LIFESCIENCES,,,700.0,12,0.33333333333333337
APG0061,ap glycaxp tab 90's,,tablet,ap glycaxp,ap glycaxp 90s,1.0,ap,ap,ap,677420.0,ap amoxychoice 500mg tablet,Allopathy_RX_A,ap,ap amoxychoice 500,tablet,ap amoxychoice 500mg tablet,0.33333333333333337,0.33333333333333337,90,,1.0,ap glycaxp tablet 90s,2.0,,mg ,2.0,,500,0,1,ZEON LIFESCIENCES,,,700.0,12,0.33333333333333337
APG0061,ap glycaxp tab 90's,,tablet,ap glycaxp,ap glycaxp 90s,1.0,ap,ap,ap,677421.0,ap amoxychoice 250mg tablet,Allopathy_RX_A,ap,ap amoxychoice 250,tablet,ap amoxychoice 250mg tablet,0.33333333333333337,0.33333333333333337,90,,1.0,ap glycaxp tablet 90s,2.0,,mg ,2.0,,250,0,1,ZEON LIFESCIENCES,,,700.0,12,0.33333333333333337
APG0061,ap glycaxp tab 90's,,tablet,ap glycaxp,ap glycaxp 90s,1.0,ap,ap,ap,677428.0,ap glimichoice m2 tablet,Allopathy_RX_A,ap,ap glimichoice m2,tablet,ap glimichoice m2 tablet,0.33333333333333337,0.33333333333333337,90,,1.0,ap glycaxp tablet 90s,2.0,,,2.0,,,0,1,ZEON LIFESCIENCES,,,700.0,12,0.33333333333333337
API0083,ap immunochoice tab,,tablet,ap immunochoice,ap immunochoice,1.0,ap,ap,ap,113831.0,ap 2mg tablet 10s,RX,ap,ap 2 10s,tablet,ap 2mg tablet 10s,0.40824829046386296,0.40824829046386296,,10,1.0,ap immunochoice tablet,2.0,,mg ,2.0,,2,0,1,APOLLO HOSPITALS ENTERPRIS LTD,,,15.0,12,0.40824829046386296
API0083,ap immunochoice tab,,tablet,ap immunochoice,ap immunochoice,1.0,ap,ap,ap,113832.0,ap 3 tablet 10s,RX,ap,ap 3 10s,tablet,ap 3 tablet 10s,0.40824829046386296,0.40824829046386296,,10,1.0,ap immunochoice tablet,2.0,,,2.0,,,0,1,APOLLO HOSPITALS ENTERPRIS LTD,,,15.0,12,0.40824829046386296
API0083,ap immunochoice tab,,tablet,ap immunochoice,ap immunochoice,1.0,ap,ap,ap,113837.0,ap fast mr tablet 10s,RX,ap,ap fast 10s,tablet,ap fast tablet 10s,0.40824829046386296,0.40824829046386296,,10,1.0,ap immunochoice tablet,2.0,,,2.0,,,0,1,APOLLO HOSPITALS ENTERPRIS LTD,,,15.0,12,0.40824829046386296
API0083,ap immunochoice tab,,tablet,ap immunochoice,ap immunochoice,1.0,ap,ap,ap,113894.0,ap den tablet 10s,RX,ap,ap den 10s,tablet,ap den tablet 10s,0.40824829046386296,0.40824829046386296,,10,1.0,ap immunochoice tablet,2.0,,,2.0,,,0,1,APOLLO HOSPITALS ENTERPRIS LTD,,,15.0,12,0.40824829046386296
API0083,ap immunochoice tab,,tablet,ap immunochoice,ap immunochoice,1.0,ap,ap,ap,407792.0,ap smile tablet 10s,Allopathy_RX_A,ap,ap smile 10s,tablet,ap smile tablet 10s,0.40824829046386296,0.40824829046386296,,10,1.0,ap immunochoice tablet,2.0,,,2.0,,,0,1,APOLLO HOSPITALS ENTERPRIS LTD,,,15.0,12,0.40824829046386296
API0083,ap immunochoice tab,,tablet,ap immunochoice,ap immunochoice,1.0,ap,ap,ap,555882.0,ap champ tablet 10s,Allopathy_RX_A,ap,ap champ 10s,tablet,ap champ tablet 10s,0.40824829046386296,0.40824829046386296,,10,1.0,ap immunochoice tablet,2.0,,,2.0,,,0,1,APOLLO HOSPITALS ENTERPRIS LTD,,,15.0,12,0.40824829046386296
API0083,ap immunochoice tab,,tablet,ap immunochoice,ap immunochoice,1.0,ap,ap,ap,591179.0,ap multi tablet 100s,Allopathy_RX_A,ap,ap multi 100s,tablet,ap multi tablet 100s,0.40824829046386296,0.40824829046386296,,100,1.0,ap immunochoice tablet,2.0,,,2.0,,,0,1,APOLLO HOSPITALS ENTERPRIS LTD,,,15.0,12,0.40824829046386296
API0083,ap immunochoice tab,,tablet,ap immunochoice,ap immunochoice,1.0,ap,ap,ap,677417.0,ap atorvachoice 10 tablet,Allopathy_RX_A,ap,ap atorvachoice 10,tablet,ap atorvachoice 10 tablet,0.40824829046386296,0.40824829046386296,,,1.0,ap immunochoice tablet,2.0,,,2.0,,,0,1,APOLLO HOSPITALS ENTERPRIS LTD,,,15.0,12,0.40824829046386296
API0083,ap immunochoice tab,,tablet,ap immunochoice,ap immunochoice,1.0,ap,ap,ap,677419.0,ap amlochoice 5 tablet,Allopathy_RX_A,ap,ap aochoice 5,tablet,ap amlochoice 5 tablet,0.40824829046386296,0.40824829046386296,,,1.0,ap immunochoice tablet,2.0,,,2.0,,,0,1,APOLLO HOSPITALS ENTERPRIS LTD,,,15.0,12,0.40824829046386296
API0083,ap immunochoice tab,,tablet,ap immunochoice,ap immunochoice,1.0,ap,ap,ap,677420.0,ap amoxychoice 500mg tablet,Allopathy_RX_A,ap,ap amoxychoice 500,tablet,ap amoxychoice 500mg tablet,0.40824829046386296,0.40824829046386296,,,1.0,ap immunochoice tablet,2.0,,mg ,2.0,,500,0,1,APOLLO HOSPITALS ENTERPRIS LTD,,,15.0,12,0.40824829046386296
API0083,ap immunochoice tab,,tablet,ap immunochoice,ap immunochoice,1.0,ap,ap,ap,677421.0,ap amoxychoice 250mg tablet,Allopathy_RX_A,ap,ap amoxychoice 250,tablet,ap amoxychoice 250mg tablet,0.40824829046386296,0.40824829046386296,,,1.0,ap immunochoice tablet,2.0,,mg ,2.0,,250,0,1,APOLLO HOSPITALS ENTERPRIS LTD,,,15.0,12,0.40824829046386296
API0083,ap immunochoice tab,,tablet,ap immunochoice,ap immunochoice,1.0,ap,ap,ap,677428.0,ap glimichoice m2 tablet,Allopathy_RX_A,ap,ap glimichoice m2,tablet,ap glimichoice m2 tablet,0.40824829046386296,0.40824829046386296,,,1.0,ap immunochoice tablet,2.0,,,2.0,,,0,1,APOLLO HOSPITALS ENTERPRIS LTD,,,15.0,12,0.40824829046386296
APJ0006,ap jointxp tab 60's,,tablet,ap jointxp,ap jointxp 60s,1.0,ap,ap,ap,113831.0,ap 2mg tablet 10s,RX,ap,ap 2 10s,tablet,ap 2mg tablet 10s,0.33333333333333337,0.33333333333333337,60,10,1.0,ap jointxp tablet 60s,2.0,,mg ,2.0,,2,0,1,ZEON LIFESCIENCES,,,900.0,12,0.33333333333333337
APJ0006,ap jointxp tab 60's,,tablet,ap jointxp,ap jointxp 60s,1.0,ap,ap,ap,113832.0,ap 3 tablet 10s,RX,ap,ap 3 10s,tablet,ap 3 tablet 10s,0.33333333333333337,0.33333333333333337,60,10,1.0,ap jointxp tablet 60s,2.0,,,2.0,,,0,1,ZEON LIFESCIENCES,,,900.0,12,0.33333333333333337
APJ0006,ap jointxp tab 60's,,tablet,ap jointxp,ap jointxp 60s,1.0,ap,ap,ap,113837.0,ap fast mr tablet 10s,RX,ap,ap fast 10s,tablet,ap fast tablet 10s,0.33333333333333337,0.33333333333333337,60,10,1.0,ap jointxp tablet 60s,2.0,,,2.0,,,0,1,ZEON LIFESCIENCES,,,900.0,12,0.33333333333333337
APJ0006,ap jointxp tab 60's,,tablet,ap jointxp,ap jointxp 60s,1.0,ap,ap,ap,113894.0,ap den tablet 10s,RX,ap,ap den 10s,tablet,ap den tablet 10s,0.33333333333333337,0.33333333333333337,60,10,1.0,ap jointxp tablet 60s,2.0,,,2.0,,,0,1,ZEON LIFESCIENCES,,,900.0,12,0.33333333333333337
APJ0006,ap jointxp tab 60's,,tablet,ap jointxp,ap jointxp 60s,1.0,ap,ap,ap,407792.0,ap smile tablet 10s,Allopathy_RX_A,ap,ap smile 10s,tablet,ap smile tablet 10s,0.33333333333333337,0.33333333333333337,60,10,1.0,ap jointxp tablet 60s,2.0,,,2.0,,,0,1,ZEON LIFESCIENCES,,,900.0,12,0.33333333333333337
APJ0006,ap jointxp tab 60's,,tablet,ap jointxp,ap jointxp 60s,1.0,ap,ap,ap,555882.0,ap champ tablet 10s,Allopathy_RX_A,ap,ap champ 10s,tablet,ap champ tablet 10s,0.33333333333333337,0.33333333333333337,60,10,1.0,ap jointxp tablet 60s,2.0,,,2.0,,,0,1,ZEON LIFESCIENCES,,,900.0,12,0.33333333333333337
APJ0006,ap jointxp tab 60's,,tablet,ap jointxp,ap jointxp 60s,1.0,ap,ap,ap,591179.0,ap multi tablet 100s,Allopathy_RX_A,ap,ap multi 100s,tablet,ap multi tablet 100s,0.33333333333333337,0.33333333333333337,60,100,1.0,ap jointxp tablet 60s,2.0,,,2.0,,,0,1,ZEON LIFESCIENCES,,,900.0,12,0.33333333333333337
APJ0006,ap jointxp tab 60's,,tablet,ap jointxp,ap jointxp 60s,1.0,ap,ap,ap,677417.0,ap atorvachoice 10 tablet,Allopathy_RX_A,ap,ap atorvachoice 10,tablet,ap atorvachoice 10 tablet,0.33333333333333337,0.33333333333333337,60,,1.0,ap jointxp tablet 60s,2.0,,,2.0,,,0,1,ZEON LIFESCIENCES,,,900.0,12,0.33333333333333337
APJ0006,ap jointxp tab 60's,,tablet,ap jointxp,ap jointxp 60s,1.0,ap,ap,ap,677419.0,ap amlochoice 5 tablet,Allopathy_RX_A,ap,ap aochoice 5,tablet,ap amlochoice 5 tablet,0.33333333333333337,0.33333333333333337,60,,1.0,ap jointxp tablet 60s,2.0,,,2.0,,,0,1,ZEON LIFESCIENCES,,,900.0,12,0.33333333333333337
APJ0006,ap jointxp tab 60's,,tablet,ap jointxp,ap jointxp 60s,1.0,ap,ap,ap,677420.0,ap amoxychoice 500mg tablet,Allopathy_RX_A,ap,ap amoxychoice 500,tablet,ap amoxychoice 500mg tablet,0.33333333333333337,0.33333333333333337,60,,1.0,ap jointxp tablet 60s,2.0,,mg ,2.0,,500,0,1,ZEON LIFESCIENCES,,,900.0,12,0.33333333333333337
APJ0006,ap jointxp tab 60's,,tablet,ap jointxp,ap jointxp 60s,1.0,ap,ap,ap,677421.0,ap amoxychoice 250mg tablet,Allopathy_RX_A,ap,ap amoxychoice 250,tablet,ap amoxychoice 250mg tablet,0.33333333333333337,0.33333333333333337,60,,1.0,ap jointxp tablet 60s,2.0,,mg ,2.0,,250,0,1,ZEON LIFESCIENCES,,,900.0,12,0.33333333333333337
APJ0006,ap jointxp tab 60's,,tablet,ap jointxp,ap jointxp 60s,1.0,ap,ap,ap,677428.0,ap glimichoice m2 tablet,Allopathy_RX_A,ap,ap glimichoice m2,tablet,ap glimichoice m2 tablet,0.33333333333333337,0.33333333333333337,60,,1.0,ap jointxp tablet 60s,2.0,,,2.0,,,0,1,ZEON LIFESCIENCES,,,900.0,12,0.33333333333333337
APN0009,ap nimochoice -100 tab,,tablet,ap nimochoice,ap nimochoice 100,1.0,ap,ap,ap,113830.0,ap 100mg/325mg tablet 10s,RX,ap,ap 100/325 10s,tablet,ap 100mg/325mg tablet 10s,0.5773502691896258,0.5773502691896258,,10,1.0,ap nimochoice 100 tablet,2.0,,mg ,2.0,,100,0,10,APOLLO HOSPITALS ENTERPRIS LTD,,,2.5,2,0.5773502691896258
APN0009,ap nimochoice -100 tab,,tablet,ap nimochoice,ap nimochoice 100,1.0,ap,ap,ap,677414.0,ap aceclochoice 100mg tablet 10s,Allopathy_RX_A,ap,ap aceclochoice 100 10s,tablet,ap aceclochoice 100mg tablet 10s,0.5773502691896258,0.5773502691896258,,10,1.0,ap nimochoice 100 tablet,2.0,,mg ,2.0,,100,0,10,APOLLO HOSPITALS ENTERPRIS LTD,,,2.5,2,0.5773502691896258
APO0031,a pol mr tab 10's,,tablet,a pol,a pol 10s,1.0,a,a,a,100616.0,a nil tablet 10s,RX,a,a nil 10s,tablet,a nil tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,a pol tablet 10s,2.0,,,2.0,,,0,10,NETTLE PHARMACEUTICALS LTD,,,5.9,6,0.6666666666666667
APO0031,a pol mr tab 10's,,tablet,a pol,a pol 10s,1.0,a,a,a,114071.0,a plus tablet 10s,ALLOPATHY NON-MEDICINE,a,a plus 10s,tablet,a plus tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,a pol tablet 10s,2.0,,,2.0,,,0,10,NETTLE PHARMACEUTICALS LTD,,,5.9,6,0.6666666666666667
APO0031,a pol mr tab 10's,,tablet,a pol,a pol 10s,1.0,a,a,a,567477.0,a-kare tablet 10s,Allopathy_RX_A,a,a kare 10s,tablet,a kare tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,a pol tablet 10s,2.0,,,2.0,,,0,10,NETTLE PHARMACEUTICALS LTD,,,5.9,6,0.6666666666666667
APO0031,a pol mr tab 10's,,tablet,a pol,a pol 10s,1.0,a,a,a,585339.0,a-flox tablet 10s,Allopathy_RX_A,a,a flox 10s,tablet,a flox tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,a pol tablet 10s,2.0,,,2.0,,,0,10,NETTLE PHARMACEUTICALS LTD,,,5.9,6,0.6666666666666667
APO0031,a pol mr tab 10's,,tablet,a pol,a pol 10s,1.0,a,a,a,626070.0,a-star tablet 10s,Allopathy_RX_A,a,a star 10s,tablet,a star tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,a pol tablet 10s,2.0,,,2.0,,,0,10,NETTLE PHARMACEUTICALS LTD,,,5.9,6,0.6666666666666667
