item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_syp,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,exp_sku_brand5,id,brand_y,sku_brand,new_brand,medicine_type_y,new_brand2,cosine,max_cosine,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,pack,manufacturer,catg,subcatg,mrp,medicine_type_flag,count_cap,count_tab,count,mod_cosine
1081458,lorsave 25mg 1*10,,others,lorsave,lorsave 25 10s,0,lorsave,lorsave,lorsave,lorsave,230546.0,lorsave 25 tablet 10s,lorsave,lorsave 25 10s,tablet,lorsave 25 tablet 10s ,0.8660254037844387,0.8660254037844387,0,lorsave 25mg 10s ,2.0,mg ,,,ERIS-{ PHARMA },,,46.51,1,,,1,1.0000000000000002
1081459,lorsave 50mg 1*10,,others,lorsave,lorsave 50 10s,0,lorsave,lorsave,lorsave,lorsave,230548.0,lorsave 50 tablet 10s,lorsave,lorsave 50 10s,tablet,lorsave 50 tablet 10s ,0.8660254037844387,0.8660254037844387,0,lorsave 50mg 10s ,2.0,mg ,,,ERIS-{ PHARMA },,,88.05,1,,,1,1.0000000000000002
1081501,apruv 2.5 mg 1*10,,others,apruv,apruv 2.5 10s,0,apruv,apruv,apruv,apruv,114242.0,apruv f tablet 10s,apruv,apruv f 10s,tablet,apruv f tablet 10s ,0.5,0.5,0,apruv 2.5mg 10s ,2.0,mg ,,,ZUVENTUS HEALTHCARE LTD,,,31.0,1,,,1,0.5773502691896258
1081503,apruv 5mg 1*10,,others,apruv,apruv 5 10s,0,apruv,apruv,apruv,apruv,114242.0,apruv f tablet 10s,apruv,apruv f 10s,tablet,apruv f tablet 10s ,0.5773502691896258,0.5773502691896258,0,apruv 5mg 10s ,2.0,mg ,,,ZUVENTUS HEALTHCARE LTD,,,53.1,1,,,1,0.6666666666666667
1081548,melanorm 30gm,,others,melanorm,melanorm 30,0,melanorm,melanorm,melanorm,melanorm,237990.0,melanorm cream 30gm,melanorm,melanorm cream 30,others,melanorm cream 30gm ,0.8164965809277259,0.8164965809277259,0,melanorm 30gm ,0.0,gm ,gm ,,SUNPHARMA V (OLD),,,116.0,0,,,1,0.8164965809277259
1081641,dom-dt 20 mg 1*10,,others,dom,dom 20 10s,0,dom,dom,dom,dom,169061.0,dom dt 20 tablet 10s,dom,dom 20 10s,tablet,dom 20 tablet 10s ,0.8660254037844387,0.8660254037844387,0,dom 20mg 10s ,2.0,mg ,,,MOREPAN LAB LTD,,,70.35,1,,,1,1.0000000000000002
1081673,proxecef 400mg 1*6,,others,proxecef,proxecef 400 6s,0,proxecef,proxecef,proxecef,proxecef,282081.0,proxecef 400mg tablet 6s,proxecef,proxecef 400 6s,tablet,proxecef 400mg tablet 6s ,0.8660254037844387,0.8660254037844387,0,proxecef 400mg 6s ,0.0,mg ,mg ,,AJANTA-[ AUREUS ],,,390.0,1,,,1,1.0000000000000002
1081684,ropimate 25mg 1*10,,others,ropimate,ropimate 25 10s,0,ropimate,ropimate,ropimate,ropimate,293021.0,ropimate 25 mg tablet 10s,ropimate,ropimate 25 10s,tablet,ropimate 25 mg tablet 10s ,0.8660254037844387,0.8660254037844387,0,ropimate 25mg 10s ,0.0,mg ,mg ,,SUN PHARMA=[ SOLUS-CARE ],,,49.0,1,,,1,1.0000000000000002
1081685,ropimate 50mg,,others,ropimate,ropimate 50,0,ropimate,ropimate,ropimate,ropimate,293022.0,ropimate 50 mg tablet 10s,ropimate,ropimate 50 10s,tablet,ropimate 50 mg tablet 10s ,0.7071067811865475,0.7071067811865475,0,ropimate 50mg ,0.0,mg ,mg ,,SUN PHARMA=[ SOLUS-CARE ],,,99.0,1,,,1,0.8164965809277259
1081686,ropimate 100mg,,others,ropimate,ropimate 100,0,ropimate,ropimate,ropimate,ropimate,293020.0,ropimate 100 mg tablet 10s,ropimate,ropimate 100 10s,tablet,ropimate 100 mg tablet 10s ,0.7071067811865475,0.7071067811865475,0,ropimate 100mg ,0.0,mg ,mg ,,SUN PHARMA=[ SOLUS-CARE ],,,187.0,1,,,1,0.8164965809277259
1081692,folitrax-inj 7.5 1ml,,injection,folitrax,folitrax injection 7.5 1,0,folitrax,folitrax,folitrax,folitrax,197016.0,folitrax 7.5mg injection 1ml,folitrax,folitrax 7.5 injection 1,injection,folitrax 7.5mg injection 1ml ,0.9999999999999998,0.9999999999999998,0,folitrax injection 7.5 1ml ,0.0,ml ,ml ,,IPCA=( ACTIVA ),,,26.4,0,,,1,0.9999999999999998
1081696,suprazi 250tab 1*6,,others,suprazi,suprazi 250tab 6s,0,suprazi,suprazi,suprazi,suprazi,319436.0,suprazi 250mg tablet 6s,suprazi,suprazi 250 6s,tablet,suprazi 250mg tablet 6s ,0.5773502691896258,0.5773502691896258,0,suprazi 250tab 6s ,2.0,,mg ,,PHARMED (TISKON),,,59.0,1,,,1,0.6666666666666667
1081697,suprazi 500tab 1*3,,others,suprazi,suprazi 500tab 3s,0,suprazi,suprazi,suprazi,suprazi,319437.0,suprazi 500mg tablet 3s,suprazi,suprazi 500 3s,tablet,suprazi 500mg tablet 3s ,0.5773502691896258,0.5773502691896258,0,suprazi 500tab 3s ,2.0,,mg ,,PHARMED (TISKON),,,59.0,1,,,1,0.6666666666666667
1081720,diprobec lotion 30ml,,others,diprobec,diprobec lotion 30,0,diprobec,diprobec,diprobec,diprobec,167381.0,diprobec 0.025% lotion 30ml,diprobec,diprobec 0.025% lotion 30,others,diprobec 0.025% lotion 30ml ,0.7745966692414834,0.7745966692414834,0,diprobec lotion 30ml ,0.0,ml ,ml ,,SUN PHARMA=[ PRIMALANDS ],,,84.5,0,,,1,0.7745966692414834
1081728,exel cream 16gm,,others,exel,exel cream 16,0,exel,exel,exel,exel,190781.0,exel skin cream 16gm,exel,exel skin cream 16,others,exel skin cream 16gm ,0.8660254037844387,0.8660254037844387,0,exel cream 16gm ,0.0,gm ,gm ,,SUNPHARMA(ORTUS),,,46.0,0,,,1,0.8660254037844387
1081730,gentalene(+10gm) 10gm,,others,gentalene,gentalene +10 10,0,gentalene,gentalene,gentalene,gentalene,200922.0,gentalene cream 10gm,gentalene,gentalene cream 10,others,gentalene cream 10gm ,0.7745966692414834,0.7745966692414834,0,gentalene +10gm 10gm ,0.0,gm ,gm ,,SUN PHARMA=[ CROSSLAND-1 ],,,68.0,0,,,1,0.7745966692414834
1081731,gentalene(+20gm) 20gm,,others,gentalene,gentalene +20 20,0,gentalene,gentalene,gentalene,gentalene,200924.0,gentalene plus cream 20gm,gentalene,gentalene plus cream 20,others,gentalene plus cream 20gm ,0.6708203932499369,0.6708203932499369,0,gentalene +20gm 20gm ,0.0,gm ,gm ,,SUN PHARMA=[ CROSSLAND-1 ],,,119.0,0,,,1,0.6708203932499369
1081743,moisturex cream [100] 100gm,,others,moisturex,moisturex cream [100] 100,0,moisturex,moisturex,moisturex,moisturex,242867.0,moisturex cream 100gm,moisturex,moisturex cream 100,others,moisturex cream 100gm ,0.9428090415820636,0.9428090415820636,0,moisturex cream [100] 100gm ,0.0,gm ,gm ,,SUN PHARMA=[ CROSSLAND-1 ],,,251.0,0,,,1,0.9428090415820636
1081746,silverex(24gm)cr 24gm,,others,silverex,silverex 24,0,silverex,silverex,silverex,silverex,312137.0,silverex ionic gel 24gm,silverex,silverex ionic gel 24,others,silverex ionic gel 24gm ,0.7071067811865475,0.7071067811865475,0,silverex 24gm 24gm ,0.0,gm ,gm ,,SUN PHARMA=[ CROSSLAND-1 ],,,64.79,0,,,1,0.7071067811865475
1081751,teczine-5mg 1*10,,others,teczine,teczine 5 10s,0,teczine,teczine,teczine,teczine,322717.0,teczine instab 5mg tablet 10s,teczine,teczine instab 5 10s,tablet,teczine instab 5mg tablet 10s ,0.7745966692414834,0.7745966692414834,0,teczine 5mg 10s ,0.0,mg ,mg ,,SUN PHARMA=[ CROSSLAND-1 ],,,92.0,1,,,1,0.8660254037844387
1081784,eveglow cr 15gm,,others,eveglow,eveglow 15,0,eveglow,eveglow,eveglow,eveglow,190447.0,eveglow cream 15gm,eveglow,eveglow cream 15,others,eveglow cream 15gm ,0.8164965809277259,0.8164965809277259,0,eveglow 15gm ,0.0,gm ,gm ,,UNICHEM-[ UNIKARE ],,,142.5,0,,,1,0.8164965809277259
1081799,momoz 10gm 10gm,,others,momoz,momoz 10,0,momoz,momoz,momoz,momoz,243119.0,momoz cream 10gm,momoz,momoz cream 10,others,momoz cream 10gm ,0.8164965809277259,0.8164965809277259,0,momoz 10gm 10gm ,0.0,gm ,gm ,,TORRENT (DERMA),,,165.05,0,,,1,0.8164965809277259
1081813,salvosh 30gm 30gm,,others,salvosh,salvosh 30,0,salvosh,salvosh,salvosh,salvosh,296142.0,salvosh cream 30gm,salvosh,salvosh cream 30,others,salvosh cream 30gm ,0.8164965809277259,0.8164965809277259,0,salvosh 30gm 30gm ,0.0,gm ,gm ,,UNICHEM LAB,,,60.1,0,,,1,0.8164965809277259
1081814,sunkare 100ml,,others,sunkare,sunkare 100,0,sunkare,sunkare,sunkare,sunkare,319060.0,sunkare aqua gel 100gm,sunkare,sunkare aqua gel 100,others,sunkare aqua gel 100gm ,0.7071067811865475,0.7071067811865475,0,sunkare 100ml ,1.0,ml ,gm ,,UNICHEM-[ UNIKARE ],,,215.0,0,,,1,0.7071067811865475
1081815,supacor 15gm,,others,supacor,supacor 15,0,supacor,supacor,supacor,supacor,319153.0,supacor cream 15gm,supacor,supacor cream 15,others,supacor cream 15gm ,0.8164965809277259,0.8164965809277259,0,supacor 15gm ,0.0,gm ,gm ,,UNICHEM LAB,,,90.0,0,,,1,0.8164965809277259
1081824,soltop 15gm,,others,soltop,soltop 15,0,soltop,soltop,soltop,soltop,374628.0,soltop plus cream 15gm,soltop,soltop plus cream 15,others,soltop plus cream 15gm ,0.7071067811865475,0.7071067811865475,0,soltop 15gm ,0.0,gm ,gm ,,IPCA=( BIONOVA ),,,65.0,0,,,1,0.7071067811865475
1081833,ketogate 5ml,,others,ketogate,ketogate 5,0,ketogate,ketogate,ketogate,ketogate,221198.0,ketogate eye drop 5ml,ketogate,ketogate eye drops 5,others,ketogate eye drops 5ml ,0.7071067811865475,0.7071067811865475,0,ketogate 5ml ,0.0,ml ,ml ,,AJANTA-[ ILLUMA ],,,153.0,0,,,1,0.7071067811865475
1081852,netromax 25mg inj 1vial,,injection,netromax,netromax 25 injection 1vial,0,netromax,netromax,netromax,netromax,251286.0,netromax 25mg injection 1ml,netromax,netromax 25 injection 1,injection,netromax 25mg injection 1ml ,0.75,0.75,0,netromax 25mg injection 1vial ,1.0,mg ,ml ,,ZUVENTUS HEALTHCARE LTD,,,59.1,0,,,1,0.75
1081878,lorfit-4 mg 1*10t,,others,lorfit,lorfit 4 1 10t,0,lorfit,lorfit,lorfit,lorfit,230404.0,lorfit p tablet 10s,lorfit,lorfit p 10s,tablet,lorfit p tablet 10s ,0.25,0.25,0,lorfit 4mg 1 10t ,2.0,mg ,,,ALEMBIC-( OSTEOFIT ),,,37.0,1,,,1,0.2886751345948129
1081925,laxobig susp. 150ml,,others,laxobig,laxobig 150,0,laxobig,laxobig,laxobig,laxobig,225184.0,laxobig syrup 150ml,laxobig,laxobig 150,syrup,laxobig syrup 150ml ,0.6666666666666667,0.6666666666666667,0,laxobig suspension 150ml ,0.0,ml ,ml ,,FOREGEN (GENASIA BIOTECH),,,126.5,1,,,1,0.9999999999999998
1081942,denzo gel 30g,,others,denzo,denzo gel 30g,0,denzo,denzo,denzo,denzo,163581.0,denzo gel 30gm,denzo,denzo gel 30,others,denzo gel 30gm ,0.6666666666666667,0.6666666666666667,0,denzo gel 30g ,2.0,,gm ,,ALGEN HEALTHCARE,,,89.9,0,,,1,0.6666666666666667
1081956,lorfit-8 mg 1*10t,,others,lorfit,lorfit 8 1 10t,0,lorfit,lorfit,lorfit,lorfit,230404.0,lorfit p tablet 10s,lorfit,lorfit p 10s,tablet,lorfit p tablet 10s ,0.25,0.25,0,lorfit 8mg 1 10t ,2.0,mg ,,,ALEMBIC-( OSTEOFIT ),,,59.0,1,,,1,0.2886751345948129
1082008,donep (syp). 60ml,,syrup,donep,donep syrup . 60,1,donep,donep,donep,donep,169458.0,donep syrup 60ml,donep,donep syrup 60,syrup,donep syrup 60ml ,1.0000000000000002,1.0000000000000002,0,donep syrup . 60ml ,0.0,ml ,ml ,,ALKEM-(*PENTACARE ),,,163.5,0,,,1,1.0000000000000002
1082075,freeup er 15cap,,others,freeup,freeup 15cap,0,freeup,freeup,freeup,freeup,197992.0,freeup 600mg tablet er 10s,freeup,freeup 600 10s,tablet,freeup 600mg tablet 10s ,0.3535533905932737,0.3535533905932737,0,freeup 15cap ,2.0,,mg ,,UNIVERSAL,,,109.0,1,,,1,0.40824829046386296
1082118,omnix 200mg 1*10,,others,omnix,omnix 200 10s,0,omnix,omnix,omnix,omnix,263690.0,omnix 200 dt tablet 10s,omnix,omnix 200 10s,tablet,omnix 200 tablet 10s ,0.8660254037844387,0.8660254037844387,0,omnix 200mg 10s ,2.0,mg ,,,CIPLA CRESTA,,,100.89,1,,,1,1.0000000000000002
1082191,yugard cream 30gm,,others,yugard,yugard cream 30,0,yugard,yugard,yugard,yugard,345303.0,yugard anti ageing cream 30gm,yugard,yugard anti ageing cream 30,others,yugard anti ageing cream 30gm ,0.7745966692414834,0.7745966692414834,0,yugard cream 30gm ,0.0,gm ,gm ,,SUN PHARMA RIGEL,,,1570.0,0,,,1,0.7745966692414834
1082200,clavam drop 10ml,,others,clavam,clavam drops 10,0,clavam,clavam,clavam,clavam,153871.0,clavam paediatric oral suspension 10ml,clavam,clavam paediatric oral suspension 10,others,clavam paediatric oral suspension 10ml ,0.5163977794943222,0.5163977794943222,0,clavam drops 10ml ,0.0,ml ,ml ,,ALKEM (AURA MAGNA),,,100.0,0,,,1,0.5163977794943222
1082237,provera 10mg 1*10,,others,provera,provera 10 10s,0,provera,provera,provera,provera,282013.0,provera 10mg tablet 10s,provera,provera 10 10s,tablet,provera 10mg tablet 10s ,0.8660254037844387,0.8660254037844387,0,provera 10mg 10s ,0.0,mg ,mg ,,PFIZER-( UROGYNAE ),,,60.54,1,,,1,1.0000000000000002
1082259,fastclav 125 syp 30ml,,syrup,fastclav,fastclav 125 syrup 30,1,fastclav,fastclav,fastclav,fastclav,192138.0,fastclav 125 mg/31.25 mg dry syrup 30ml,fastclav,fastclav 125 /31.25 dry syrup 30,syrup,fastclav 125 mg/31.25 mg dry syrup 30ml ,0.7559289460184544,0.7559289460184544,0,fastclav 125 syrup 30ml ,0.0,ml ,ml ,,IPCA=( ALTUS ),,,183.0,0,,,1,0.7559289460184544
1082349,ivagest-200cap 1*10,,others,ivagest,ivagest 200cap 10s,0,ivagest,ivagest,ivagest,ivagest,216936.0,ivagest tablet 10s,ivagest,ivagest 10s,tablet,ivagest tablet 10s ,0.6666666666666667,0.6666666666666667,0,ivagest 200cap 10s ,2.0,,,,ALGEN HEALTHCARE,,,190.0,1,,,1,0.8164965809277259
1082365,crixan syp 125mg 30ml,,syrup,crixan,crixan syrup 125 30,1,crixan,crixan,crixan,crixan,159315.0,crixan 125mg granules 30ml,crixan,crixan 125 granules 30,others,crixan 125mg granules 30ml ,0.75,0.75,0,crixan syrup 125mg 30ml ,0.0,ml ,ml ,,SUN PHARMA=[ RESPIRATORY ],,,160.75,1,,,1,0.75
1082374,magpot 200ml 200ml,,others,magpot,magpot 200,0,magpot,magpot,magpot,magpot,233816.0,magpot syrup 200ml,magpot,magpot syrup 200,syrup,magpot syrup 200ml ,0.8164965809277259,0.8164965809277259,0,magpot 200ml 200ml ,0.0,ml ,ml ,,AJANTA-[ ALMIRON ],,,69.0,1,,,1,0.8164965809277259
1082397,mucocoat 200ml,,others,mucocoat,mucocoat 200,0,mucocoat,mucocoat,mucocoat,mucocoat,245707.0,mucocoat suspension 200ml,mucocoat,mucocoat suspension 200,others,mucocoat suspension 200ml ,0.8164965809277259,0.8164965809277259,0,mucocoat 200ml ,0.0,ml ,ml ,,NEXGEN-ESSENTIA DIV,,,140.0,0,,,1,0.8164965809277259
1082443,suncros (aquagel) 100gm,,others,suncros,suncros aquagel 100,0,suncros,suncros,suncros,suncros,319001.0,suncros gel 100gm,suncros,suncros gel 100,others,suncros gel 100gm ,0.6666666666666667,0.6666666666666667,0,suncros aquagel 100gm ,0.0,gm ,gm ,,SUN PHARMA RIGEL,,,475.0,0,,,1,0.6666666666666667
1082461,omnix 100mg 1.10,,others,omnix,omnix 100 1.10,0,omnix,omnix,omnix,omnix,263689.0,omnix 100mg tablet 10s,omnix,omnix 100 10s,tablet,omnix 100mg tablet 10s ,0.5,0.5,0,omnix 100mg 1.10 ,0.0,mg ,mg ,,CIPLA CRESTA,,,58.8,1,,,1,0.5773502691896258
1082470,ibugesic spray,,others,ibugesic,ibugesic spray,0,ibugesic,ibugesic,ibugesic,ibugesic,212958.0,ibugesic ap tablet 10s,ibugesic,ibugesic 10s,tablet,ibugesic tablet 10s ,0.40824829046386296,0.40824829046386296,0,ibugesic spray ,2.0,,,,CIPLA-( IMPULSE ),,,85.0,1,,,1,0.4999999999999999
1082548,diprobate-g[+]cream 30gm,,others,diprobate,diprobate g[+]cream 30,0,diprobate,diprobate,diprobate,diprobate,167374.0,diprobate g plus cream 30gm,diprobate,diprobate g plus cream 30,others,diprobate g plus cream 30gm ,0.8944271909999159,0.8944271909999159,0,diprobate g[+]cream 30gm ,0.0,gm ,gm ,,SUN PHARMA=[ CROSSLAND-1 ],,,99.0,0,,,1,0.8944271909999159
1082576,pacroma cream 10g 10gm,,others,pacroma,pacroma cream 10g 10,0,pacroma,pacroma,pacroma,pacroma,269475.0,pacroma cream 10gm,pacroma,pacroma cream 10,others,pacroma cream 10gm ,0.8660254037844387,0.8660254037844387,0,pacroma cream 10g 10gm ,0.0,gm ,gm ,,AJANTA-[ AVECIA ],,,679.0,0,,,1,0.8660254037844387
1082592,trulimax 500 mg 1*3,,others,trulimax,trulimax 500 3s,0,trulimax,trulimax,trulimax,trulimax,331029.0,trulimax 500mg tablet 3s,trulimax,trulimax 500 3s,tablet,trulimax 500mg tablet 3s ,0.8660254037844387,0.8660254037844387,0,trulimax 500mg 3s ,0.0,mg ,mg ,,PFIZER-( PROXIMA ),,,62.7,1,,,1,1.0000000000000002
1082593,trulimax 250 mg 1*6,,others,trulimax,trulimax 250 6s,0,trulimax,trulimax,trulimax,trulimax,331028.0,trulimax 250mg tablet 6s,trulimax,trulimax 250 6s,tablet,trulimax 250mg tablet 6s ,0.8660254037844387,0.8660254037844387,0,trulimax 250mg 6s ,0.0,mg ,mg ,,PFIZER-( PROXIMA ),,,57.08,1,,,1,1.0000000000000002
1092608,teczine (syp). 60ml,,syrup,teczine,teczine syrup . 60,1,teczine,teczine,teczine,teczine,322722.0,teczine syrup 60ml,teczine,teczine syrup 60,syrup,teczine syrup 60ml ,1.0000000000000002,1.0000000000000002,0,teczine syrup . 60ml ,0.0,ml ,ml ,,SUN PHARMA=[ CROSSLAND-1 ],,,115.0,0,,,1,1.0000000000000002
1092630,neuronox inj,,injection,neuronox,neuronox injection,0,neuronox,neuronox,neuronox,neuronox,251750.0,neuronox 100iu injection 1,neuronox,neuronox 100iu injection 1,injection,neuronox 100iu injection 1 ,0.7071067811865475,0.7071067811865475,0,neuronox injection ,2.0,,iu ,,SUNPHARMA(ORTUS),,,15500.0,0,,,1,0.7071067811865475
1092669,nebipil 2.5 mg 1*10,,others,nebipil,nebipil 2.5 10s,0,nebipil,nebipil,nebipil,nebipil,250048.0,nebipil 2.5 tablet 10s,nebipil,nebipil 2.5 10s,tablet,nebipil 2.5 tablet 10s ,0.8944271909999159,0.8944271909999159,0,nebipil 2.5mg 10s ,2.0,mg ,,,ALKEM-(*MEDIVA ),,,88.0,1,,,1,1.0
1092739,synasma inj-100mg 1vial,,injection,synasma,synasma injection 100 1vial,0,synasma,synasma,synasma,synasma,320428.0,synasma syrup 60ml,synasma,synasma syrup 60,syrup,synasma syrup 60ml ,0.2886751345948129,0.2886751345948129,0,synasma injection 100mg 1vial ,1.0,mg ,ml ,,SUN PHARMA=[ PHARMA-LIFE ],,,16.43,1,,,1,0.2886751345948129
1092808,allsuth 100ml,,others,allsuth,allsuth 100,0,allsuth,allsuth,allsuth,allsuth,108837.0,allsuth lotion 100ml,allsuth,allsuth lotion 100,others,allsuth lotion 100ml ,0.8164965809277259,0.8164965809277259,0,allsuth 100ml ,0.0,ml ,ml ,,IPCA BIONOVA ACE,,,212.1,0,,,1,0.8164965809277259
1092813,salisia shampoo 60ml,,others,salisia,salisia shampoo 60,0,salisia,salisia,salisia,salisia,296023.0,salisia kt new shampoo 60ml,salisia,salisia kt new shampoo 60,others,salisia kt new shampoo 60ml ,0.7745966692414834,0.7745966692414834,0,salisia shampoo 60ml ,0.0,ml ,ml ,,AJANTA-[ ZILLION ],,,140.0,0,,,1,0.7745966692414834
1092826,bispec-5 mg 1*15,,others,bispec,bispec 5 15s,0,bispec,bispec,bispec,bispec,128263.0,bispec 5 tablet 15s,bispec,bispec 5 15s,tablet,bispec 5 tablet 15s ,0.8660254037844387,0.8660254037844387,0,bispec 5mg 15s ,2.0,mg ,,,DR.REDDY^S LABORATORIES LTD.,,,585.5,1,,,1,1.0000000000000002
1092829,ticocin 400inj 1*1,,others,ticocin,ticocin 400 injection 1s,0,ticocin,ticocin,ticocin,ticocin,326397.0,ticocin 400 injection 10ml,ticocin,ticocin 400 injection 10,injection,ticocin 400 injection 10ml ,0.75,0.75,0,ticocin 400 injection 1s ,2.0,,ml ,,CIPLA-( NURTURE-1 ),,,1685.5,1,,,1,0.75
1092875,fulsed inj 10ml,,injection,fulsed,fulsed injection 10,0,fulsed,fulsed,fulsed,fulsed,198422.0,fulsed 1mg injection 10ml,fulsed,fulsed 1 injection 10,injection,fulsed 1mg injection 10ml ,0.8660254037844387,0.8660254037844387,0,fulsed injection 10ml ,0.0,ml ,ml ,,SUN PHARMA=[ SOLUS-M ],,,60.79,0,,,1,0.8660254037844387
1092889,nepaflam 5ml 5ml,,others,nepaflam,nepaflam 5,0,nepaflam,nepaflam,nepaflam,nepaflam,250846.0,nepaflam eye drop 5ml,nepaflam,nepaflam eye drops 5,others,nepaflam eye drops 5ml ,0.7071067811865475,0.7071067811865475,0,nepaflam 5ml 5ml ,0.0,ml ,ml ,,AJANTA-[ ILLUMA ],,,178.0,0,,,1,0.7071067811865475
1092897,netromax 50mg inj,,injection,netromax,netromax 50 injection,0,netromax,netromax,netromax,netromax,251288.0,netromax 50mg injection 1ml,netromax,netromax 50 injection 1,injection,netromax 50mg injection 1ml ,0.8660254037844387,0.8660254037844387,0,netromax 50mg injection ,1.0,mg ,ml ,,ZUVENTUS HEALTHCARE LTD,,,106.1,0,,,1,0.8660254037844387
1092905,furobid 250mg 1*4,,others,furobid,furobid 250 4s,0,furobid,furobid,furobid,furobid,198696.0,furobid 250mg tablet 4s,furobid,furobid 250 4s,tablet,furobid 250mg tablet 4s ,0.8660254037844387,0.8660254037844387,0,furobid 250mg 4s ,0.0,mg ,mg ,,ALEMBIC-( MAXICA ),,,68.85,1,,,1,1.0000000000000002
1092906,furobid 500mg 1*4,,others,furobid,furobid 500 4s,0,furobid,furobid,furobid,furobid,198697.0,furobid 500mg tablet 4s,furobid,furobid 500 4s,tablet,furobid 500mg tablet 4s ,0.8660254037844387,0.8660254037844387,0,furobid 500mg 4s ,0.0,mg ,mg ,,ALEMBIC-( MAXICA ),,,135.15,1,,,1,1.0000000000000002
1092923,tezolil inj 1,,injection,tezolil,tezolil injection 1,0,tezolil,tezolil,tezolil,tezolil,325224.0,tezolil 4.5gm injection 1,tezolil,tezolil 4.5 injection 1,injection,tezolil 4.5gm injection 1 ,0.7745966692414834,0.7745966692414834,0,tezolil injection 1 ,2.0,,gm ,,ALGEN HEALTHCARE,,,388.0,0,,,1,0.7745966692414834
1092992,doxure 30gm 30gm,,others,doxure,doxure 30,0,doxure,doxure,doxure,doxure,170104.0,doxure cream 30gm,doxure,doxure cream 30,others,doxure cream 30gm ,0.8164965809277259,0.8164965809277259,0,doxure 30gm 30gm ,0.0,gm ,gm ,,UNISEARCH CD,,,79.0,0,,,1,0.8164965809277259
1093059,alovent 5mg 1*10,,others,alovent,alovent 5 10s,0,alovent,alovent,alovent,alovent,109265.0,alovent 5mg tablet 10s,alovent,alovent 5 10s,tablet,alovent 5mg tablet 10s ,0.8660254037844387,0.8660254037844387,0,alovent 5mg 10s ,0.0,mg ,mg ,,SUN PHARMA=[ PHARMA-LIFE ],,,63.0,1,,,1,1.0000000000000002
1093063,nokifer (syp). 150ml,,syrup,nokifer,nokifer syrup . 150,1,nokifer,nokifer,nokifer,nokifer,255373.0,nokifer syrup 150ml,nokifer,nokifer syrup 150,syrup,nokifer syrup 150ml ,1.0000000000000002,1.0000000000000002,0,nokifer syrup . 150ml ,0.0,ml ,ml ,,RONYD,,,99.9,0,,,1,1.0000000000000002
1093103,ondy syrup 30ml,,syrup,ondy,ondy syrup 30,1,ondy,ondy,ondy,ondy,264312.0,ondy 2mg/5ml syrup 30ml,ondy,ondy 2/5 syrup 30,syrup,ondy 2mg/5ml syrup 30ml ,0.7745966692414834,0.7745966692414834,0,ondy syrup 30ml ,1.0,ml ,mg/5ml ,,RONYD,,,32.0,0,,,1,0.7745966692414834
1093117,supacor 30gm 30gm,,others,supacor,supacor 30,0,supacor,supacor,supacor,supacor,319155.0,supacor cream 30gm,supacor,supacor cream 30,others,supacor cream 30gm ,0.8164965809277259,0.8164965809277259,0,supacor 30gm 30gm ,0.0,gm ,gm ,,UNICHEM LAB,,,125.0,0,,,1,0.8164965809277259
1093120,fortify softgel 1,,others,fortify,fortify softgel 1,0,fortify,fortify,fortify,fortify,197578.0,fortify softgel 10s,fortify,fortify softgel 10s,others,fortify softgel 10s ,0.6666666666666667,0.6666666666666667,0,fortify softgel 1 ,2.0,,,,UNIVERSAL,,,80.0,0,,,1,0.6666666666666667
1093132,ursomax 150mg 1*10,,others,ursomax,ursomax 150 10s,0,ursomax,ursomax,ursomax,ursomax,334428.0,ursomax 150 tablet 10s,ursomax,ursomax 150 10s,tablet,ursomax 150 tablet 10s ,0.8660254037844387,0.8660254037844387,0,ursomax 150mg 10s ,2.0,mg ,,,ZUVENTUS-( GROMAXX ),,,149.9,1,,,1,1.0000000000000002
1093133,ursomax 300mg 1*10,,others,ursomax,ursomax 300 10s,0,ursomax,ursomax,ursomax,ursomax,334429.0,ursomax 300 tablet 10s,ursomax,ursomax 300 10s,tablet,ursomax 300 tablet 10s ,0.8660254037844387,0.8660254037844387,0,ursomax 300mg 10s ,2.0,mg ,,,ZUVENTUS-( GROMAXX ),,,296.6,1,,,1,1.0000000000000002
1093140,enoxsave 20mg 0.2ml 2ml,,others,enoxsave,enoxsave 20 0.2 2,0,enoxsave,enoxsave,enoxsave,enoxsave,186915.0,enoxsave 20mg injection 0.2ml,enoxsave,enoxsave 20 injection 0.2,injection,enoxsave 20mg injection 0.2ml ,0.8451542547285165,0.8451542547285165,0,enoxsave 20mg 0.2ml 2ml ,0.0,ml ,ml ,,ERIS-{ PHARMA },,,155.78,1,,,1,0.8451542547285165
1093190,flexiglim-0.5 mg 1*10t,,others,flexiglim,flexiglim 0.5 1 10t,0,flexiglim,flexiglim,flexiglim,flexiglim,195319.0,flexiglim 0.5 tablet 10s,flexiglim,flexiglim 0.5 10s,tablet,flexiglim 0.5 tablet 10s ,0.5999999999999999,0.5999999999999999,0,flexiglim 0.5mg 1 10t ,2.0,mg ,,,UNISEARCH CD,,,54.35,1,,,1,0.6708203932499369
