item_code,brand_x,brand_y,manufacturer,id,mrp
1222812,minoz 50 1*10,minoz 50 tablet 10s,(RANBAXY),241634.0,265.0
1222814,minoz er-65 1*10,minoz er 65 tablet 10s,(SUN),241636.0,400.0
1222826,teczine-m 1*10,teczine m tablet 10s,(RANBAXY),322720.0,127.0
1222828,zanocin-oz 1*10,zanocin oz tablet 10s,(RANBAXY),345884.0,140.5
1222834,tellzy am 1*15,tellzy am tablet 15s,(ALEMBIC),323222.0,247.7
1222860,profine sr-300 1*10,profine sr 300 tablet 10s,ARISTO MF-3,373504.0,500.0
1222861,profine sr-400 1*10,profine sr 400 tablet 10s,ARISTO MF-3,373505.0,600.0
1222865,ursomax sr-450 1*10,ursomax 450mg sr tablet 10s,ZUVENTUS-( GROMAXX ),380408.0,439.6
1222897,urimax 0.2 1*10,urimax 0.2 capsule mr 10s,(CIP),334228.0,154.71
1222913,gabafix nt 1*10,gabafix nt tablet 10s,AAREN HEALTHCARE PVT LTD,199223.0,189.0
1222915,gabafix plus 1*10,gabafix plus capsule 10s,AAREN HEALTHCARE PVT LTD,199224.0,169.0
1222919,rosulip 40 1*10,rosulip 40 tablet 10s,(CIP),293564.0,0.0
1222929,tazzle-5 1*10,tazzle 5 tablet 10s,(DRL),322432.0,217.75
1232981,glimulin-4 1*15,glimulin 4 tablet 15s,(GLENMARK),202775.0,211.0
1233011,telmed-20 1*10,telmed 20 tablet 10s,(MEDLEY),323301.0,39.2
1233013,telmed-40 1*10,telmed 40 tablet 10s,(MEDLEY),323302.0,71.15
1233015,telmed-am 1*10,telmed am tablet 10s,(MEDLEY),323307.0,136.0
1233071,roles d 1*10,roles d capsule sr 10s,(RANBAXY),292590.0,121.0
1233128,reclimet-xr forte 1*15,reclimet xr forte tablet 15s,DR.REDDY^S LABORATORIES LTD.,373854.0,263.0
1233144,cinod-10 1*20,cinod 10 tablet 20s,(AJANTA),367879.0,237.0
1233148,atorfit 10 1*15,atorfit 10 tablet 15s,(AJANTA),117800.0,87.35
1233164,pan mps-o susp 200ml,pan mps o oral suspension 200ml,ALKEM-(*ACE ),270002.0,137.0
1233231,glytrin-met 1*10,glytrin met tablet er 10s,(MEDLEY),204234.0,133.0
1233233,nortipan-m 1*10,nortipan m tablet sr 10s,(MEDLEY),255957.0,247.0
1233235,telmed-ah 1*10,telmed ah tablet 10s,(MEDLEY),323315.0,156.0
1233237,telmed-h 1*10,telmed h tablet 10s,(MEDLEY),323313.0,128.0
1233263,ultramed-d 1*10,ultramed d tablet 10s,(PHARMED),333139.0,129.0
1233269,azulix-1 1*10,azulix 1 tablet 10s,(TORRENT),121677.0,44.47
1233278,modlip-10 1*10,modlip 10 tablet 10s,(TORRENT),242668.0,90.1
1233280,modlip-20 1*10,modlip 20 tablet 10s,(TORRENT),242671.0,218.55
1233284,tozaar-50 1*10,tozaar 50 tablet 10s,(TORRENT),328366.0,69.5
1233286,losar beta 1*10,losar beta tablet 10s,(UNICHEM),230682.0,228.5
1233320,itratuf-200 1*7,itratuf 200 capsule 7s,ALKEM (*ALPHA MAX),216800.0,397.5
1233324,valembic-40 1*10,valembic 40mg tablet 10s,(ALEMBIC),335427.0,0.0
1233404,crevast-10 1*15,crevast 10mg tablet 15s,(ERIS),377648.0,267.0
1233406,crevast-20 1*15,crevast 20mg tablet 15s,(ERIS),377772.0,161.82
1233410,eritel h 1*15,eritel h tablet 15s,(ERIS),188182.0,212.57
1233434,hosit-l 1*10,hosit l tablet 10s,(EMCURE),211739.0,378.0
1233454,etoxib-90 1*10,etoxib 90 tablet 10s,(TORRENT),189954.0,151.0
1233460,enzar 10000 1*10,enzar 10000 capsule 10s,(TORRENT),187208.0,263.85
1233465,iron-hd 1*10,iron hd tablet 10s,TBG,370588.0,149.99
1233502,richar-cr 100 1*10,richar cr 100 tablet 10s,(ALEMBIC),291070.0,165.4
1233504,calgrow-c 1*10,calgrow c capsule 10s,AAREN HEALTHCARE PVT LTD,144156.0,139.9
1233511,topfenac-sp 1*10,topfenac sp tablet 10s,AAREN HEALTHCARE PVT LTD,327691.0,84.68
1233515,bacstol-200 1*10,bacstol 200 tablet 10s,(IPCA),122187.0,126.4
1233519,telma-40 1*30,telma 40 tablet 30s,(GLENMARK),323242.0,220.75
1233528,cetanil-5 1*15,cetanil 5mg tablet 15s,(ALEMBIC),150138.0,94.8
1233576,crixan-500 1*10,crixan 500 tablet 10s,(RANBAXY),159318.0,164.16
1233602,lamitor dt-100 1*15,lamitor dt 100 tablet 15s,(TORRENT),224517.0,437.35
1233604,lamitor dt-50 1*15,lamitor dt 50 tablet 15s,(TORRENT),371048.0,242.85
1233616,mirbeg-50 1*10,mirbeg 50 tablet er 10s,(IPCA),242119.0,320.0
1233649,atorsave 20 1*15,atorsave 20 tablet 15s,(ERIS),117922.0,222.53
1233671,fitjoint max 1*10,fitjoint max capsule 10s,EMCURE:-[ XENNEX ],369607.0,824.5
1233675,rozucor ez 1*10,rozucor ez tablet 10s,TORRENT,374263.0,218.7
1233677,veloz-40 1*10,veloz 40 tablet 10s,TORRENT,375773.0,175.8
1233681,olmecip am 1*10,olmecip am tablet 10s,(CIP),262349.0,159.72
1233691,valrate cr-500 1*10,valrate cr 500 tablet 10s,(IPCA),335623.0,108.86
1233697,etorvel-60 1*10,etorvel 60 tablet 10s,ERIS-{ PHARMA },189863.0,100.1
1233704,feris-100 1*10,feris 100 tablet 10s,(ERIS),193369.0,99.82
1233710,esam at 1*10,esam at tablet 10s,(TORRENT),188421.0,94.05
1233733,tamsukem plus 1*10,tamsukem plus tablet 10s,ALKEM (*ALPHA MAX),374926.0,730.0
1233738,romilast-bl 1*10,romilast bl tablet 10s,RPG IMPULSE,374130.0,175.95
1233749,cildip-t 1*10,cildip t tablet 10s,(MEDLEY),151948.0,108.0
1233751,primodil-at 1*10,primodil at tablet 10s,(MEDLEY),280380.0,62.5
1233784,maxum men 1*10,maxum men tablet 10s,ERIS(PHOENIX),371595.0,150.0
1233785,maxum women 1*10,maxum women tablet 10s,ERIS(PHOENIX),371596.0,150.0
1233807,cartigen pro 1*10,cartigen pro tablet 10s,PHARMED (TISKON),367662.0,595.0
1233820,hyq-400 1*10,hyq 400 tablet 10s,(IPCA),212422.0,133.39
1233827,igurati-25 1*10,igurati 25mg tablet 10s,IPCA=( ACTIVA ),370476.0,236.4
1233831,fortipar-d 1*10,fortipar d tablet 10s,WINMARK,378839.0,155.0
1233851,covance at 1*10,covance at tablet 10s,(RANBAXY),158709.0,143.0
1233867,cetanil-5 1*15,cetanil 5mg tablet 15s,ALEMBIC-( SPECIA ),150138.0,94.8
1233919,bladmir-25 1*10,bladmir 25 tablet er 10s,(ALEMBIC),140101.0,229.95
1233921,bladmir-50 1*10,bladmir 50mg tablet 10s,(ALEMBIC),140102.0,350.4
1233925,tellzy-ah 1*15,tellzy ah tablet 15s,(ALEMBIC),375008.0,258.0
1233933,osteofit-hd 1*15,osteofit hd tablet 15s,ALEMBIC-( OSTEOFIT ),372969.0,358.5
1234003,symbal-40 1*10,symbal 40 tablet 10s,(TORRENT),320288.0,189.3
1234006,cildip-10 1*10,cildip 10 tablet 10s,(MEDLEY),151944.0,85.5
1234010,entaliv-0.5 1*30,entaliv 0.5 tablet 30s,(DRL),186999.0,2459.52
1234014,shelcal-500 1*15,shelcal  500 tablet 15s,(TORRENT),361767.0,98.9
1234063,revelol xl-12.5 1*15,revelol xl 12.5 tablet 15s,(IPCA),373981.0,71.7
1234092,gluvilda m+500 1*15,gluvilda m +500 tablet sr 15s,ALKEM-(CARDIOLOGY),370136.0,115.25
1234108,mirbeg-25 1*10,mirbeg 25 tablet er 10s,(IPCA),242118.0,230.0
1234206,proxym er-200 1*10,proxym er 200 tablet 10s,(EMCURE),362558.0,238.95
1234208,q-gold 1*10,q gold capsule 10s,(PHARMED),380180.0,645.0
1234210,dapalex-5 1*10,dapalex 5mg tablet 10s,AJANTA-[ NUVENTA ],368424.0,145.0
1234211,dapalex-10 1*10,dapalex 10mg tablet 10s,AJANTA-[ NUVENTA ],368423.0,155.0
1234225,altoran-40 1*10,altoran 40 tablet 10s,(ALEMBIC),109753.0,93.05
1234244,rovor-2.5 1*10,rovor 2.5mg tablet 10s,TORRENT,374245.0,126.35
1234274,tozaar-25 1*10,tozaar 25 tablet 10s,(TORRENT),328365.0,34.8
1234276,zucator 100 1*10,zucator 100 tablet 10s,(TORRENT),376608.0,138.5
1234303,colospa-x 1*15,colospa x tablet 15s,(ABOTT),157011.0,305.0
1234305,rivared-10 1*10,rivared 10 tablet 10s,DR.REDDY^S LABORATORIES LTD.,374072.0,249.0
1234307,rivared-15 1*10,rivared 15mg tablet 10s,DR.REDDY^S LABORATORIES LTD.,374073.0,299.0
1234309,rivared-20 1*10,rivared 20mg tablet 10s,DR.REDDY^S LABORATORIES LTD.,374075.0,349.0
1234322,goldcal-hd 1*10,goldcal hd tablet 10s,(RONYD),204779.0,129.0
1234337,risnia plus-md 1*10,risnia plus tablet md 10s,CIPLA ( IMPULSE-2 ),291828.0,64.54
1234341,mage-0.5 1*10,mage 0.5mg tablet 10s,ERIS(PHOENIX),371499.0,88.7
1234342,mage-1 1*10,mage 1mg tablet 10s,ERIS(PHOENIX),371500.0,145.0
1234343,mage-2 1*10,mage 2mg tablet 10s,ERIS(PHOENIX),371501.0,231.65
1234355,telmed-ct 1*10,telmed ct tablet 10s,(MEDLEY),323311.0,124.0
1234357,sonirab-dsr 1*10,sonirab dsr capsule 10s,(RONYD),314843.0,104.0
1234361,azusa-8 1*10,azusa 8mg tablet 10s,AJANTA SOLESTA,366984.0,87.5
1234399,amlosafe-5 1*15,amlosafe 5mg tablet 15s,ARISTO ( OTSIRA GENETICA ),376764.0,28.01
1234408,althrocin-250 1*10,althrocin 250 tablet 10s,(ALEMBIC),109672.0,47.2
1234416,prasita 10 1*10,prasita 10mg tablet 10s,(SUN),279007.0,238.0
1234428,cinod-20 1*15,cinod 20 tablet 15s,(AJANTA),152265.0,299.0
1234448,fitjoint max 1*10,fitjoint max capsule 10s,(EMCURE),369607.0,824.5
1234487,afogatran 110 1*10,afogatran 110 capsule 10s,(TORRENT),106415.0,331.65
1234504,respidon-1 1*10,respidon 1 tablet 10s,(TORRENT),289864.0,21.85
1234543,myoda-5 1*10,myoda 5mg tablet 10s,ERIS-{ ADURA },372167.0,80.0
1234545,sonaxa trio 1*15,sonaxa trio tablet 15s,ERIS(VICTUS),374638.0,285.0
1234568,jointace c2 1*10,jointace c2 tablet 10s,(MEYER),218556.0,330.0
1234570,liveril forte 1*15,liveril forte tablet 15s,(MEYER),229046.0,432.0
1234572,neorelax-mr-4 1*10,neorelax 4mg capsule 10s,(MEYER),250743.0,233.0
1234578,dabiclot-150 1*10,dabiclot 150mg capsule 10s,(ALKEM),161170.0,363.0
1234580,insumin forte 1*10,insumin forte capsule 10s,(ALKEM),215466.0,160.5
1234586,respidon-2 1*10,respidon 2 tablet 10s,(TORRENT),289865.0,37.3
1234594,rekool-40 1*15,rekool 40 tablet 15s,(ALEMBIC),288634.0,247.8
1234599,kneejoint care 1*10,kneejoint care tablet 10s,(RONYD),222577.0,174.0
1234608,daglupa-10 1*10,daglupa 10 tablet 10s,ELSKER[CANNCO..],368367.0,178.0
1234636,amlopres trio 1*10,amlopres trio tablet 10s,(CIP),111418.0,153.06
1234664,afogatran 150 1*10,afogatran 150 capsule 10s,(TORRENT),106416.0,398.0
1234674,adebile-300 1*10,adebile 300 tablet 10s,ADELMO HEALTHACRE,103889.0,351.0
1234686,raciper plus 1*10,raciper plus capsule sr 10s,(RANBAXY),285783.0,254.0
1234725,newcita 5 1*10,newcita 5 tablet 10s,(ALKEM),252279.0,76.78
1234739,cadyra-hd 1*10,cadyra hd tablet 10s,KAYRA INNOPHARM,382063.0,169.0
1234741,cadyra-max 1*10,cadyra max tablet 10s,KAYRA INNOPHARM,382064.0,298.0
1234749,glucoryl-1 1*10,glucoryl 1 tablet 10s,(ALKEM),203581.0,40.05
1234751,olkem 40 1*15,olkem 40 tablet 15s,(ALKEM),262249.0,358.0
1234753,wockace-sp 1*10,wockace sp tablet 10s,MEDWOCK PHARMACEUTICALS,376269.0,110.0
1234763,dabiclot-110 1*10,dabiclot 110mg capsule 10s,(ALKEM),161169.0,302.0
1234775,zomelis sr-100 1*15,zomelis sr 100mg tablet 15s,ERIS (ASPIRE),377612.0,119.9
1234787,udiliv-600 1*10,udiliv 600 tablet 10s,(ABOTT),332642.0,574.46
1234795,gluvilda m+500 1*15,gluvilda m +500 tablet sr 15s,(ALKEM),370136.0,126.0
1234813,asar-80 1*10,asar 80 tablet 10s,(GLENMARK),116173.0,174.0
1234824,cresar 80 1*10,cresar 80 tablet 10s,(CIP),159175.0,112.76
1244861,dabiclot-75 1*10,dabiclot 75mg capsule 10s,(ALKEM),161171.0,242.0
1244867,sonirab-d 1*10,sonirab d tablet 10s,(RONYD),314842.0,65.9
1244949,alerfix-m 1*15,alerfix m tablet 15s,(ERIS),107705.0,208.6
1244955,adgain plus 1*10,adgain plus capsule 10s,(CIP),105321.0,261.0
1244957,danogen-50 1*10,danogen 50 capsule 10s,(CIP),161731.0,154.39
1244973,esolembic-d 1*15,esolembic d capsule sr 15s,ALEMBIC-( OSTEOFIT ),369256.0,88.5
1244983,nebipil-h 1*10,nebipil h tablet 10s,(ALKEM),250051.0,149.0
1244998,sodisave-650 1*10,sodisave 650 tablet 10s,FOURRTS:-[ VIBRANT ],374600.0,49.0
1245064,ursokem-300 1*10,ursokem 300 tablet 10s,(ALKEM),334416.0,279.0
1245073,ivrea-12 1*2,ivrea 12mg tablet 2s,AJANTA-[ ZILLION ],370740.0,85.0
1245233,enam-2.5 1*15,enam 2.5 tablet 15s,(DRL),186274.0,31.86
1245235,enam-5 1*15,enam 5 tablet 15s,(DRL),186277.0,53.11
1245239,cinod-5 1*15,cinod 5 tablet 15s,(AJANTA),152268.0,138.0
1245241,azusa-16 1*10,azusa 16 tablet 10s,(AJANTA),366983.0,143.0
1245251,cnn-50 1*10,cnn 50 tablet 10s,(IPCA),155846.0,241.35
1245284,remylin-dx 1*10,remylin dx tablet 10s,ERIS (ASPIRE),373933.0,163.5
1245286,zomelis sg 1*10,zomelis sg tablet 10s,ERIS(PHOENIX),376572.0,140.0
1245341,zac day 1*15,zac day tablet 15s,ERIS (ASPIRE),376369.0,150.0
1245376,amlosafe-10 1*10,amlosafe 10 tablet 10s,ARISTO ( OTSIRA GENETICA ),111436.0,56.9
1245378,amlosafe-2.5 1*15,amlosafe 2.5 tablet 15s,ARISTO ( OTSIRA GENETICA ),366584.0,27.7
1245382,amlosafe-h 1*10,amlosafe h tablet 10s,ARISTO ( OTSIRA GENETICA ),111440.0,59.0
1245398,rabezol-dsr 1*10,rabezol dsr capsule 10s,ARISTO ( OTSIRA GENETICA ),285016.0,104.0
1245400,bigomet-1000 sr 1*10,bigomet  sr 1000 tablet 10s,ARISTO ( OTSIRA GENETICA ),126581.0,35.53
1245402,bigomet-250 1*10,bigomet 250 tablet 10s,ARISTO ( OTSIRA GENETICA ),126577.0,9.4
1245408,bigomet-850 1*10,bigomet 850 tablet 10s,ARISTO ( OTSIRA GENETICA ),126579.0,22.9
1245410,bigomet-m 1*10,bigomet m tablet sr 10s,ARISTO ( OTSIRA GENETICA ),126580.0,73.0
1245470,metaglez forte 1*10,metaglez forte tablet 10s,ARISTO ( NEW ),239271.0,19.4
1245474,nebi-am 1*10,nebi am tablet 10s,ARISTO ( OTSIRA GENETICA ),250001.0,115.0
1245476,nebi-h 1*10,nebi h tablet 10s,ARISTO ( OTSIRA GENETICA ),250021.0,100.0
1245519,dotzide-m 1*10,dotzide m tablet 10s,THREE DOTS,169783.0,89.9
1245525,nuclona-0.25 1*10,nuclona 0.25mg tablet 10s,THREE DOTS,257229.0,20.38
1245531,ranace-500 1*10,ranace 500mg tablet sr 10s,THREE DOTS,373784.0,119.9
1245533,subhi gold 1*10,subhi gold tablet 10s,THREE DOTS,318172.0,149.9
1245556,migrabeta-plus 1*10,migrabeta plus tablet 10s,(ALKEM),241028.0,136.0
1245558,newcita plus 1*10,newcita plus tablet 10s,(ALKEM),252281.0,149.5
1245597,deltone-30 1*10,deltone 30mg capsule 10s,(ALEMBIC),163350.0,149.1
1245599,betavert-8 1*10,betavert 8mg tablet 10s,SUN PHARMA=[ PHARMA ],125799.0,77.0
1245601,betavert-16 1*10,betavert 16 tablet 10s,SUN PHARMA=[ PHARMA ],125797.0,155.0
1245602,betavert-24 1*10,betavert 24 tablet 10s,SUN PHARMA=[ PHARMA ],125798.0,210.0
1245807,cartigen pro 1*10,cartigen pro tablet 10s,(PHARMED),367662.0,595.0
1245811,dapanorm-10 1*10,dapanorm 10 tablet 10s,(ALKEM),368432.0,175.0
1245813,daplo-10 1*10,daplo 10 tablet 10s,(DRL),368486.0,165.0
1245817,deltone-30 1*10,deltone 30mg capsule 10s,ALEMBIC ( OURON ),163350.0,149.1
1245823,bose-0.3 1*10,bose 0.3mg tablet 10s,THREE DOTS,141346.0,99.9
1245907,contiflo-t 1*10,contiflo t capsule pr 10s,SUN PHARMA=[ URO ],368149.0,310.0
1245941,absolut gold 1*10,absolut gold capsule 10s,PHARMED (TISKON),366166.0,200.0
1246002,oleptal dt-300 1*10,oleptal dt 300 tablet 10s,(TORRENT),262017.0,134.45
1246004,symbal-30 1*10,symbal 30 tablet 10s,(TORRENT),320287.0,181.15
1246015,recita 20 1*10,recita 20 tablet 10s,(IPCA),287795.0,142.91
1246019,telmed-80 1*10,telmed 80 tablet 10s,(MEDLEY),323303.0,107.0
1246023,wockgain plus 1*10,wockgain plus capsule 10s,MEDWOCK PHARMACEUTICALS,376271.0,350.0
1246044,esz-40 1*10,esz 40mg capsule 10s,TBG,189302.0,79.99
1246208,cyblex-80 1*15,cyblex 80 tablet 15s,(ERIS),160128.0,117.49
1246216,zeblong-16 1*10,zeblong 16mg tablet 10s,IPCA=( CCC ),376404.0,142.0
1246217,zeblong-8 1*10,zeblong 8mg tablet 10s,IPCA=( CCC ),376405.0,99.0
1246223,eritel-80 1*15,eritel 80 tablet 15s,(ERIS),188178.0,169.06
1246225,rosiflex-c 1*20,rosiflex c capsule 20s,(ERIS),293215.0,396.0
1246236,delpocure-200 1*10,delpocure 200mg tablet 10s,DELCURE LIFESCIENCES LTD.,163263.0,174.0
1246262,isotroin-30 1*10,isotroin 30 capsule 10s,(CIP),216353.0,332.0
1246301,ocabile-10 1*10,ocabile 10 tablet 10s,(TORRENT),372741.0,373.8
1246303,rovor-2.5 1*10,rovor 2.5mg tablet 10s,(TORRENT),374245.0,115.0
1246307,torglip-50 1*10,torglip 50 tablet 10s,(TORRENT),375361.0,53.85
1246311,tritelsar-40 1*10,tritelsar 40 tablet 10s,(TORRENT),330290.0,112.95
1246355,gluvilda m+500 1*15,gluvilda m +500 tablet sr 15s,ALKEM-(CARDIOLOGY),370136.0,126.0
1246383,azulix-3 1*10,azulix 3 tablet 10s,(TORRENT),121684.0,142.85
1246385,dilzem-60 1*10,dilzem 60 tablet cr 10s,(TORRENT),166957.0,80.15
1246387,rozucor ez 1*10,rozucor ez tablet 10s,(TORRENT),374263.0,218.7
1246430,montek-fx 1*10,montek fx tablet 10s,(SUN),243667.0,170.0
1246432,mega cartigen 1*10,mega cartigen tablet 10s,(PHARMED),237468.0,469.0
1246472,dilzem-30 1*10,dilzem 30 tablet cr 10s,(TORRENT),166954.0,39.35
1246538,rosufit-10 1*15,rosufit 10 tablet 15s,(AJANTA),293470.0,240.0
1246540,rosufit-20 1*15,rosufit 20 tablet 15s,(AJANTA),293472.0,269.0
1246550,etrik-90 1*10,etrik 90 tablet 10s,(ALEMBIC),189981.0,143.35
1246608,ronygest 200 1*10,ronygest 200mg capsule 10s,RONYD,292898.0,209.0
1246635,molnumize-200 1*10,molnumize 200mg capsule 10s,TORRENT,371960.0,690.0
1246643,carnisure-500 1*10,carnisure 500 tablet 10s,(TORRENT),145874.0,368.5
1246648,tolaz dt-10 1*10,tolaz md 10 tablet 10s,(TORRENT),327312.0,133.25
1246683,caryx-d 1*10,caryx d tablet 10s,FUSION HEALTHCARE,378730.0,150.0
1246697,oleptal dt-150 1*10,oleptal dt 150 tablet 10s,(TORRENT),262016.0,117.95
1246725,alcros-200 1*10,alcros 200 capsule 10s,(SUN),366418.0,279.0
1246741,zomelis sg 1*10,zomelis sg tablet 10s,(ERIS),376572.0,140.0
1246758,nervmax active 1*10,nervmax active capsule 10s,(ALKEM),372336.0,158.0
1246760,obetohep-10 1*10,obetohep 10mg tablet 10s,(ALKEM),372719.0,360.0
1246761,obetohep-5 1*10,obetohep 5mg tablet 10s,(ALKEM),372720.0,190.0
1246768,quicnac-ab 1*10,quicnac ab tablet 10s,(ALKEM),377206.0,135.0
1246772,vintel-cd 1*10,vintel cd tablet 10s,DIOS LIFESCIENCES,381559.0,81.0
1246779,betaloc-100 1*10,betaloc 100mg tablet 10s,(ASTRA ZENECA),125656.0,103.0
1246780,betaloc-25 1*30,betaloc 25mg tablet 30s,(ASTRA ZENECA),125657.0,109.5
1246781,betaloc-50 1*30,betaloc 50mg tablet 30s,(ASTRA ZENECA),125658.0,166.4
1246801,seloken xl-100 1*15,seloken xl 100mg tablet 15s,(ASTRA ZENECA),309652.0,306.5
1246802,seloken xl-25 1*30,seloken xl 25mg tablet 30s,(ASTRA ZENECA),309653.0,138.0
1246803,seloken xl-50 1*30,seloken xl 50mg tablet 30s,(ASTRA ZENECA),309654.0,185.1
1246807,linares-5 1*10,linares 5mg tablet 10s,ERIS (ASPIRE),378229.0,150.0
1246813,linares-m 1*10,linares m tablet 10s,ERIS (ASPIRE),378234.0,100.0
1246860,menopace-iso 1*10,menopace iso tablet 10s,(MEYER),238288.0,292.0
1246865,osteofit-hd 1*15,osteofit hd tablet 15s,(ALEMBIC),372969.0,327.4
1246871,ceham-p 1*10,ceham p tablet 10s,(ALKEM),149184.0,795.0
1246879,valembic-160 1*10,valembic 160mg tablet 10s,ALEMBIC ( OURON ),335426.0,141.5
1246881,tricinod-10/12.5 1*10,tricinod 10/12.5 tablet 10s,(AJANTA),329486.0,274.0
1246883,azeldip-16 1*10,azeldip 16 tablet 10s,GLENMARK,366940.0,153.0
1246884,azeldip-8 1*10,azeldip 8mg tablet 10s,GLENMARK,366941.0,100.5
1246888,torvate-500 1*10,torvate 500 tablet cr 10s,(TORRENT),328174.0,48.9
1246983,cortel-trio 1*15,cortel trio tablet 15s,CORONA:-(WELLNESS),158318.0,108.65
1247067,glimulin-3 1*15,glimulin 3 tablet 15s,(GLENMARK),202771.0,207.0
1247071,absolut gold 1*10,absolut gold capsule 10s,(PHARMED),366166.0,200.0
1247085,nervmax active 1*10,nervmax active capsule 10s,ALKEM (BERGEN_NOVA),372336.0,166.0
1247097,tellzy 80 1*15,tellzy 80 tablet 15s,(ALEMBIC),323216.0,169.15
1247099,remylin-ax 1*10,remylin ax tablet 10s,(ERIS),373931.0,218.9
1247148,trivoxetin-10 1*10,trivoxetin 10 tablet 10s,ERIS (ASPIRE),379846.0,160.0
1247151,trivoxetin-5 1*10,trivoxetin 5 tablet 10s,ERIS (ASPIRE),379847.0,90.0
1247181,levenue-500 1*15,levenue 500mg tablet 15s,(ALKEM),226705.0,216.01
1247187,supracal-2000 1*15,supracal 2000 tablet 15s,PHARMED (TISKON),380206.0,318.0
1247232,ocugold plus 1*10,ocugold plus tablet 10s,(AJANTA),259788.0,228.0
1247248,gestofit 300-sr 1*10,gestofit 300mg sr tablet 10s,(ALEMBIC),201446.0,584.4
1247283,becosules women 1*15,becosules women capsule 15s,( AMTEK ) MARKETING @ SERVICES,124385.0,222.21
1247286,macugold plus 1*10,macugold plus tablet 10s,(AJANTA),233445.0,254.0
1247288,asomex-tm 1*15,asomex tm tablet 15s,(EMCURE),362057.0,208.8
1247326,cardexa-50 1*10,cardexa 50mg tablet 10s,ERIS-{ ADURA },378044.0,138.99
1247328,prucros-40 1*10,prucros 40mg tablet 10s,(ALKEM),377197.0,200.0
1247332,clonogem-0.5 1*10,clonogem 0.5mg tablet 10s,(RONYD),155198.0,31.58
1247334,edinase-ds 1*10,edinase  ds tablet 10s,(RONYD),184043.0,299.0
1247338,metocard am 1*10,metocard am tablet 10s,(TORRENT),239740.0,144.2
1247350,calcimax-iso 1*15,calcimax iso capsule 15s,MEYER ORGANICS PVT LTD.,143847.0,350.0
1247379,quicnac-ab 1*10,quicnac ab tablet 10s,ALKEM (*ALPHA MAX),377206.0,135.0
1247383,dapafor-10 1*10,dapafor 10mg tablet 10s,ZUVENTUS HEALTHCARE LTD,380398.0,105.0
1247400,cyblex-40 1*15,cyblex 40 tablet 15s,(ERIS),160123.0,71.57
1247425,uniaz-8 1*10,uniaz 8mg tablet 10s,(TORRENT),375614.0,119.7
1247457,linq-10 1*10,linq 10 tablet 10s,NEXACARE LIFESCIENCES,371227.0,645.0
1247458,nexabone-m 1*15,nexabone m tablet 15s,NEXACARE LIFESCIENCES,372438.0,289.0
1247462,nexafol-d 1*10,nexafol d tablet 10s,NEXACARE LIFESCIENCES,372440.0,199.0
1247481,tendia-p 1*15,tendia p tablet 15s,ERIS(VICTUS),377947.0,165.0
1247483,tuneup-d 1*10,tuneup d tablet 10s,KEE PHARMA,331409.0,948.0
1247489,calcimax total 1*15,calcimax total tablet 15s,(MEYER),367530.0,313.0
1247496,glipy-d 1*10,glipy d tablet sr 10s,ALEMBIC-(CORAZON PHARMA),377503.0,168.0
1247513,mobizox-ld 1*10,mobizox ld tablet 10s,SUN PHARMA CLASSIC,377917.0,115.47
1247554,maxum women 1*10,maxum women tablet 10s,(ERIS),371596.0,150.0
1247624,natvie-gold 1*15,natvie gold capsule 15s,FRANCO-(FIP),372251.0,489.0
1247655,metozaar xl-25 1*10,metozaar  xl 25 tablet 10s,CORONA REMEDIES,239944.0,35.46
1247657,metozaar xl-50 1*10,metozaar xl 50 tablet 10s,CORONA REMEDIES,239945.0,39.92
1247667,prucros-40 1*10,prucros 40mg tablet 10s,ALKEM DERMAKEM*,377197.0,200.0
1247685,glura-100 1*10,glura 100mg tablet 10s,ERIS(PHOENIX),377277.0,150.0
1247686,glura-50 1*10,glura 50mg tablet 10s,ERIS(PHOENIX),377276.0,100.0
1247705,stalix-100 1*15,stalix 100mg tablet 15s,TORRENT,377900.0,223.5
1247706,stalix-25 1*15,stalix 25mg tablet 15s,TORRENT,377899.0,163.5
1247707,stalix-50 1*15,stalix 50mg tablet 15s,TORRENT,377898.0,178.5
1247715,sitalembic-100 1*15,sitalembic 100mg tablet 15s,ALEMBIC ( OURON ),377396.0,195.0
1247716,sitalembic-25 1*15,sitalembic 25mg tablet 15s,ALEMBIC ( OURON ),377395.0,130.0
1247720,sitazit-50 1*10,sitazit 50mg tablet 10s,GLENMARK-[ HEALTHEON ],377317.0,105.0
1247733,sitaxa-100 1*15,sitaxa 100mg tablet 15s,TORRENT,377344.0,223.5
1247734,sitaxa-50 1*15,sitaxa 50mg tablet 15s,TORRENT,377342.0,178.5
1247741,sitacip-100 1*10,sitacip 100mg tablet 10s,CIPLA ( IMPULSE-2 ),377356.0,129.0
1247742,sitacip-50 1*10,sitacip 50gm tablet 10s,CIPLA ( IMPULSE-2 ),377355.0,119.0
1247752,surfaz-o 1*1,surfaz o tablet 1s,FRANCO-INDIAN PHARMA,319557.0,13.25
1247774,foxstat-40 1*10,foxstat 40 tablet 10s,FRANCO-INDIAN PHARMA,197806.0,135.0
1247775,foxstat-80 1*10,foxstat 80 tablet 10s,FRANCO-INDIAN PHARMA,197807.0,211.0
1247777,finate-160 1*10,finate 160 tablet 10s,FRANCO-INDIAN PHARMA,194438.0,151.5
