item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_tab,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,sku_brand,new_brand,medicine_type_y,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,salt_flag,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
1117671,zesam tab 1*10,,tablet,zesam,zesam 10s,1.0,zesam,zesam,zesam,347492.0,zesam 200mg tablet 10s,zesam,zesam 200 10s,tablet,zesam 200mg tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,zesam tablet 10s,2.0,,mg ,2.0,,200,0,,ALKEM-(*PENTACARE ),,,250.0,2,0.8164965809277259
1117671,zesam tab 1*10,,tablet,zesam,zesam 10s,1.0,zesam,zesam,zesam,347493.0,zesam 400mg tablet 10s,zesam,zesam 400 10s,tablet,zesam 400mg tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,zesam tablet 10s,2.0,,mg ,2.0,,400,0,,ALKEM-(*PENTACARE ),,,250.0,2,0.8164965809277259
1128067,freefil sr tab 1*10,,tablet,freefil,freefil 10s,1.0,freefil,freefil,freefil,197946.0,freefil 400 mg tablet 10s,freefil,freefil 400 10s,tablet,freefil 400mg tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,freefil tablet 10s,2.0,,mg ,2.0,,400,0,,FOURRTS:-[ VIBRANT ],,,66.96,3,0.8164965809277259
1128067,freefil sr tab 1*10,,tablet,freefil,freefil 10s,1.0,freefil,freefil,freefil,197947.0,freefil 400mg tablet sr 10s,freefil,freefil 400 10s,tablet,freefil 400mg tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,freefil tablet 10s,2.0,,mg ,2.0,,400,0,,FOURRTS:-[ VIBRANT ],,,66.96,3,0.8164965809277259
1128067,freefil sr tab 1*10,,tablet,freefil,freefil 10s,1.0,freefil,freefil,freefil,197948.0,freefil m tablet 10s,freefil,freefil m 10s,tablet,freefil m tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,freefil tablet 10s,2.0,,,2.0,,,0,,FOURRTS:-[ VIBRANT ],,,66.96,3,0.8164965809277259
1128071,pulmoace tab 1*10,,tablet,pulmoace,pulmoace 10s,1.0,pulmoace,pulmoace,pulmoace,282602.0,pulmoace 100 mg/100 mg tablet 10s,pulmoace,pulmoace 100/100 10s,tablet,pulmoace 100mg/100mg tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,pulmoace tablet 10s,2.0,,mg ,2.0,,100,0,,FOURRTS:-[ VIBRANT ],,,157.0,2,0.5773502691896258
1128071,pulmoace tab 1*10,,tablet,pulmoace,pulmoace 10s,1.0,pulmoace,pulmoace,pulmoace,282603.0,pulmoace 200mg/200mg tablet 10s,pulmoace,pulmoace 200/200 10s,tablet,pulmoace 200mg/200mg tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,pulmoace tablet 10s,2.0,,mg ,2.0,,200,0,,FOURRTS:-[ VIBRANT ],,,157.0,2,0.5773502691896258
1128993,omnim-xt tab 1*10,,tablet,omnim,omnim 10s,1.0,omnim,omnim,omnim,263652.0,omnim p 100mg/325mg tablet 10s,omnim,omnim p 100/325 10s,tablet,omnim p 100mg/325mg tablet 10s,0.6324555320336759,0.6324555320336759,10,10,0.0,omnim tablet 10s,2.0,,mg ,2.0,,100,0,,CIPLA-( CRITICAL ),,,92.5,2,0.6324555320336759
1128993,omnim-xt tab 1*10,,tablet,omnim,omnim 10s,1.0,omnim,omnim,omnim,263656.0,omnim xt 100mg/1.5mg tablet 10s,omnim,omnim 100/1.5 10s,tablet,omnim 100mg/1.5mg tablet 10s,0.6324555320336759,0.6324555320336759,10,10,0.0,omnim tablet 10s,2.0,,mg ,2.0,,100,0,,CIPLA-( CRITICAL ),,,92.5,2,0.6324555320336759
1139754,stabose-0.2 tab 1*10,,tablet,s,s tabletose 0.2s 10s,2.0,s,s,s,295255.0,s 3g tablet 10s,s,s 3g 10s,tablet,s 3g tablet 10s,0.5163977794943222,0.5163977794943222,10,10,0.0,s tabletose 0.2s 10s,2.0,,,2.0,,,0,,EMCURE:-[ COMMON-2 ],,,70.2,9,0.5163977794943222
1139754,stabose-0.2 tab 1*10,,tablet,s,s tabletose 0.2s 10s,2.0,s,s,s,295256.0,s amlodipine tablet 10s,s,s aodipine 10s,tablet,s amlodipine tablet 10s,0.5163977794943222,0.5163977794943222,10,10,0.0,s tabletose 0.2s 10s,2.0,,,2.0,,,0,,EMCURE:-[ COMMON-2 ],,,70.2,9,0.5163977794943222
1139754,stabose-0.2 tab 1*10,,tablet,s,s tabletose 0.2s 10s,2.0,s,s,s,295259.0,s camlo tablet 10s,s,s cao 10s,tablet,s camlo tablet 10s,0.5163977794943222,0.5163977794943222,10,10,0.0,s tabletose 0.2s 10s,2.0,,,2.0,,,0,,EMCURE:-[ COMMON-2 ],,,70.2,9,0.5163977794943222
1139754,stabose-0.2 tab 1*10,,tablet,s,s tabletose 0.2s 10s,2.0,s,s,s,295281.0,s cold tablet 10s,s,s cold 10s,tablet,s cold tablet 10s,0.5163977794943222,0.5163977794943222,10,10,0.0,s tabletose 0.2s 10s,2.0,,,2.0,,,0,,EMCURE:-[ COMMON-2 ],,,70.2,9,0.5163977794943222
1139754,stabose-0.2 tab 1*10,,tablet,s,s tabletose 0.2s 10s,2.0,s,s,s,295489.0,s adimer tablet 10s,s,s adimer 10s,tablet,s adimer tablet 10s,0.5163977794943222,0.5163977794943222,10,10,0.0,s tabletose 0.2s 10s,2.0,,,2.0,,,0,,EMCURE:-[ COMMON-2 ],,,70.2,9,0.5163977794943222
1139754,stabose-0.2 tab 1*10,,tablet,s,s tabletose 0.2s 10s,2.0,s,s,s,319841.0,s vocita tablet 10s,s,s vocita 10s,tablet,s vocita tablet 10s,0.5163977794943222,0.5163977794943222,10,10,0.0,s tabletose 0.2s 10s,2.0,,,2.0,,,0,,EMCURE:-[ COMMON-2 ],,,70.2,9,0.5163977794943222
1139754,stabose-0.2 tab 1*10,,tablet,s,s tabletose 0.2s 10s,2.0,s,s,s,374489.0,s fulvin tablet 10s,s,s fulvin 10s,tablet,s fulvin tablet 10s,0.5163977794943222,0.5163977794943222,10,10,0.0,s tabletose 0.2s 10s,2.0,,,2.0,,,0,,EMCURE:-[ COMMON-2 ],,,70.2,9,0.5163977794943222
1139754,stabose-0.2 tab 1*10,,tablet,s,s tabletose 0.2s 10s,2.0,s,s,s,295326.0,s vocita e 0.5mg/10mg tablet 10s,s,s vocita e 0.5/10 10s,tablet,s vocita e 0.5mg/10mg tablet 10s,0.5070925528371099,0.5163977794943222,10,10,0.0,s tabletose 0.2s 10s,2.0,,mg ,2.0,,0.5,0,,EMCURE:-[ COMMON-2 ],,,70.2,9,0.5070925528371099
1139754,stabose-0.2 tab 1*10,,tablet,s,s tabletose 0.2s 10s,2.0,s,s,s,295329.0,s vocita plus 0.5 mg/10 mg tablet 10s,s,s vocita plus 0.5/10 10s,tablet,s vocita plus 0.5mg/10mg tablet 10s,0.5070925528371099,0.5163977794943222,10,10,0.0,s tabletose 0.2s 10s,2.0,,mg ,2.0,,0.5,0,,EMCURE:-[ COMMON-2 ],,,70.2,9,0.5070925528371099
1139755,stabose-0.3 tab 1*10,,tablet,s,s tabletose 0.3s 10s,2.0,s,s,s,295255.0,s 3g tablet 10s,s,s 3g 10s,tablet,s 3g tablet 10s,0.5163977794943222,0.5163977794943222,10,10,0.0,s tabletose 0.3s 10s,2.0,,,2.0,,,0,,EMCURE:-[ COMMON-2 ],,,86.0,9,0.5163977794943222
1139755,stabose-0.3 tab 1*10,,tablet,s,s tabletose 0.3s 10s,2.0,s,s,s,295256.0,s amlodipine tablet 10s,s,s aodipine 10s,tablet,s amlodipine tablet 10s,0.5163977794943222,0.5163977794943222,10,10,0.0,s tabletose 0.3s 10s,2.0,,,2.0,,,0,,EMCURE:-[ COMMON-2 ],,,86.0,9,0.5163977794943222
1139755,stabose-0.3 tab 1*10,,tablet,s,s tabletose 0.3s 10s,2.0,s,s,s,295259.0,s camlo tablet 10s,s,s cao 10s,tablet,s camlo tablet 10s,0.5163977794943222,0.5163977794943222,10,10,0.0,s tabletose 0.3s 10s,2.0,,,2.0,,,0,,EMCURE:-[ COMMON-2 ],,,86.0,9,0.5163977794943222
1139755,stabose-0.3 tab 1*10,,tablet,s,s tabletose 0.3s 10s,2.0,s,s,s,295281.0,s cold tablet 10s,s,s cold 10s,tablet,s cold tablet 10s,0.5163977794943222,0.5163977794943222,10,10,0.0,s tabletose 0.3s 10s,2.0,,,2.0,,,0,,EMCURE:-[ COMMON-2 ],,,86.0,9,0.5163977794943222
1139755,stabose-0.3 tab 1*10,,tablet,s,s tabletose 0.3s 10s,2.0,s,s,s,295489.0,s adimer tablet 10s,s,s adimer 10s,tablet,s adimer tablet 10s,0.5163977794943222,0.5163977794943222,10,10,0.0,s tabletose 0.3s 10s,2.0,,,2.0,,,0,,EMCURE:-[ COMMON-2 ],,,86.0,9,0.5163977794943222
1139755,stabose-0.3 tab 1*10,,tablet,s,s tabletose 0.3s 10s,2.0,s,s,s,319841.0,s vocita tablet 10s,s,s vocita 10s,tablet,s vocita tablet 10s,0.5163977794943222,0.5163977794943222,10,10,0.0,s tabletose 0.3s 10s,2.0,,,2.0,,,0,,EMCURE:-[ COMMON-2 ],,,86.0,9,0.5163977794943222
1139755,stabose-0.3 tab 1*10,,tablet,s,s tabletose 0.3s 10s,2.0,s,s,s,374489.0,s fulvin tablet 10s,s,s fulvin 10s,tablet,s fulvin tablet 10s,0.5163977794943222,0.5163977794943222,10,10,0.0,s tabletose 0.3s 10s,2.0,,,2.0,,,0,,EMCURE:-[ COMMON-2 ],,,86.0,9,0.5163977794943222
1139755,stabose-0.3 tab 1*10,,tablet,s,s tabletose 0.3s 10s,2.0,s,s,s,295326.0,s vocita e 0.5mg/10mg tablet 10s,s,s vocita e 0.5/10 10s,tablet,s vocita e 0.5mg/10mg tablet 10s,0.5070925528371099,0.5163977794943222,10,10,0.0,s tabletose 0.3s 10s,2.0,,mg ,2.0,,0.5,0,,EMCURE:-[ COMMON-2 ],,,86.0,9,0.5070925528371099
1139755,stabose-0.3 tab 1*10,,tablet,s,s tabletose 0.3s 10s,2.0,s,s,s,295329.0,s vocita plus 0.5 mg/10 mg tablet 10s,s,s vocita plus 0.5/10 10s,tablet,s vocita plus 0.5mg/10mg tablet 10s,0.5070925528371099,0.5163977794943222,10,10,0.0,s tabletose 0.3s 10s,2.0,,mg ,2.0,,0.5,0,,EMCURE:-[ COMMON-2 ],,,86.0,9,0.5070925528371099
1140069,delpoceft tab 1*10,,tablet,delpoceft,delpoceft 10s,1.0,delpoceft,delpoceft,delpoceft,163254.0,delpoceft 200 mg/200 mg tablet 10s,delpoceft,delpoceft 200/200 10s,tablet,delpoceft 200mg/200mg tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,delpoceft tablet 10s,2.0,,mg ,2.0,,200,0,,DELCURE LIFESCIENCES LTD.,,,119.0,2,0.5773502691896258
1140069,delpoceft tab 1*10,,tablet,delpoceft,delpoceft 10s,1.0,delpoceft,delpoceft,delpoceft,163255.0,delpoceft od 400 mg/400 mg tablet 10s,delpoceft,delpoceft od 400/400 10s,tablet,delpoceft od 400mg/400mg tablet 10s,0.5345224838248487,0.5773502691896258,10,10,0.0,delpoceft tablet 10s,2.0,,mg ,2.0,,400,0,,DELCURE LIFESCIENCES LTD.,,,119.0,2,0.5345224838248487
1150851,solvin tab 1*15,,tablet,solvin,solvin 15s,1.0,solvin,solvin,solvin,314704.0,solvin decongestant tablet 15s,solvin,solvin decongestant 15s,tablet,solvin decongestant tablet 15s,0.8164965809277259,0.8164965809277259,15,15,0.0,solvin tablet 15s,2.0,,,2.0,,,0,,(IPCA),,,70.75,2,0.8164965809277259
1150851,solvin tab 1*15,,tablet,solvin,solvin 15s,1.0,solvin,solvin,solvin,314705.0,solvin expt tablet 15s,solvin,solvin expectorant 15s,tablet,solvin expectorant tablet 15s,0.8164965809277259,0.8164965809277259,15,15,0.0,solvin tablet 15s,2.0,,,2.0,,,0,,(IPCA),,,70.75,2,0.8164965809277259
1150971,warf-2 tab 1*10,,tablet,warf,warf 2 10s,1.0,warf,warf,warf,341704.0,warf 1 tablet 10s,warf,warf 1 10s,tablet,warf 1 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,warf 2 tablet 10s,2.0,,,2.0,,,0,,(CIP),,,89.33,7,0.6666666666666667
1150971,warf-2 tab 1*10,,tablet,warf,warf 2 10s,1.0,warf,warf,warf,341705.0,warf 10mg tablet 10s,warf,warf 10 10s,tablet,warf 10mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,warf 2 tablet 10s,2.0,,mg ,2.0,,10,0,,(CIP),,,89.33,7,0.6666666666666667
1150971,warf-2 tab 1*10,,tablet,warf,warf 2 10s,1.0,warf,warf,warf,341706.0,warf 2 tablet 15s,warf,warf 2 15s,tablet,warf 2 tablet 15s,0.6666666666666667,0.6666666666666667,10,15,1.0,warf 2 tablet 10s,2.0,,,2.0,,,0,,(CIP),,,89.33,7,0.6666666666666667
1150971,warf-2 tab 1*10,,tablet,warf,warf 2 10s,1.0,warf,warf,warf,341707.0,warf 3 tablet 10s,warf,warf 3 10s,tablet,warf 3 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,warf 2 tablet 10s,2.0,,,2.0,,,0,,(CIP),,,89.33,7,0.6666666666666667
1150971,warf-2 tab 1*10,,tablet,warf,warf 2 10s,1.0,warf,warf,warf,341708.0,warf 4mg tablet 10s,warf,warf 4 10s,tablet,warf 4mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,warf 2 tablet 10s,2.0,,mg ,2.0,,4,0,,(CIP),,,89.33,7,0.6666666666666667
1150971,warf-2 tab 1*10,,tablet,warf,warf 2 10s,1.0,warf,warf,warf,341709.0,warf 5 tablet 10s,warf,warf 5 10s,tablet,warf 5 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,warf 2 tablet 10s,2.0,,,2.0,,,0,,(CIP),,,89.33,7,0.6666666666666667
1150971,warf-2 tab 1*10,,tablet,warf,warf 2 10s,1.0,warf,warf,warf,376202.0,warf 2 tablet 30s,warf,warf 2 30s,tablet,warf 2 tablet 30s,0.6666666666666667,0.6666666666666667,10,30,1.0,warf 2 tablet 10s,2.0,,,2.0,,,0,,(CIP),,,89.33,7,0.6666666666666667
1151440,vesbal-8 tab 1*10,,tablet,vesbal,vesbal 8 10s,1.0,vesbal,vesbal,vesbal,337407.0,vesbal 16mg tablet 10s,vesbal,vesbal 16 10s,tablet,vesbal 16mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,vesbal 8 tablet 10s,2.0,,mg ,2.0,,16,0,,ALKEM-(*PRIZMA ),,,45.0,2,0.6666666666666667
1151440,vesbal-8 tab 1*10,,tablet,vesbal,vesbal 8 10s,1.0,vesbal,vesbal,vesbal,377154.0,vesbal 24mg tablet 10s,vesbal,vesbal 24 10s,tablet,vesbal 24mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,vesbal 8 tablet 10s,2.0,,mg ,2.0,,24,0,,ALKEM-(*PRIZMA ),,,45.0,2,0.6666666666666667
1151627,digene tab (mix fr. 1*15,,tablet,digene,digene mix fr. 15s,1.0,digene,digene,digene,166649.0,digene tablet 15s mint,digene,digene 15s mint,tablet,digene tablet 15s mint,0.5773502691896258,0.5773502691896258,15,15,0.0,digene tablet mix fr. 15s,2.0,,,2.0,,,0,,ABBOTT INDIA LIMITED,,,21.95,3,0.5773502691896258
1151627,digene tab (mix fr. 1*15,,tablet,digene,digene mix fr. 15s,1.0,digene,digene,digene,361793.0,digene tablet 15s orange,digene,digene 15s orange,tablet,digene tablet 15s orange,0.5773502691896258,0.5773502691896258,15,15,0.0,digene tablet mix fr. 15s,2.0,,,2.0,,,0,,ABBOTT INDIA LIMITED,,,21.95,3,0.5773502691896258
1151627,digene tab (mix fr. 1*15,,tablet,digene,digene mix fr. 15s,1.0,digene,digene,digene,376908.0,digene assorted tablet 15s,digene,digene assorted 15s,tablet,digene assorted tablet 15s,0.5773502691896258,0.5773502691896258,15,15,0.0,digene tablet mix fr. 15s,2.0,,,2.0,,,0,,ABBOTT INDIA LIMITED,,,21.95,3,0.5773502691896258
1162232,seroquin-25 tab 1*10,,tablet,seroquin,seroquin 25 10s,1.0,seroquin,seroquin,seroquin,310551.0,seroquin 100 tablet 10s,seroquin,seroquin 100 10s,tablet,seroquin 100 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,seroquin 25 tablet 10s,2.0,,,2.0,,,0,,CIPLA ( IMPULSE-2 ),,,22.5,3,0.6666666666666667
1162232,seroquin-25 tab 1*10,,tablet,seroquin,seroquin 25 10s,1.0,seroquin,seroquin,seroquin,310552.0,seroquin 200mg tablet 10s,seroquin,seroquin 200 10s,tablet,seroquin 200mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,seroquin 25 tablet 10s,2.0,,mg ,2.0,,200,0,,CIPLA ( IMPULSE-2 ),,,22.5,3,0.6666666666666667
1162232,seroquin-25 tab 1*10,,tablet,seroquin,seroquin 25 10s,1.0,seroquin,seroquin,seroquin,310553.0,seroquin 50mg tablet 10s,seroquin,seroquin 50 10s,tablet,seroquin 50mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,seroquin 25 tablet 10s,2.0,,mg ,2.0,,50,0,,CIPLA ( IMPULSE-2 ),,,22.5,3,0.6666666666666667
1163096,folinal tab 1*10,,tablet,folinal,folinal 10s,1.0,folinal,folinal,folinal,196939.0,folinal 1mg tablet 10s,folinal,folinal 1 10s,tablet,folinal 1mg tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,folinal tablet 10s,2.0,,mg ,2.0,,1,0,,ALEMBIC-( ELENA ),,,82.15,2,0.8164965809277259
1163096,folinal tab 1*10,,tablet,folinal,folinal 10s,1.0,folinal,folinal,folinal,196942.0,folinal plus tablet 10s,folinal,folinal plus 10s,tablet,folinal plus tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,folinal tablet 10s,2.0,,,2.0,,,0,,ALEMBIC-( ELENA ),,,82.15,2,0.8164965809277259
1163240,glimy-1 tab 1*14,,tablet,glimy,glimy 1 14,1.0,glimy,glimy,glimy,202791.0,glimy 1 tablet 14s,glimy,glimy 1 14s,tablet,glimy 1 tablet 14s,0.6666666666666667,0.6666666666666667,,14,1.0,glimy 1 tablet 1 14,2.0,,,2.0,,,0,,(DRL),,,62.07,2,0.6666666666666667
1163240,glimy-1 tab 1*14,,tablet,glimy,glimy 1 14,1.0,glimy,glimy,glimy,202792.0,glimy 1 tablet 15s,glimy,glimy 1 15s,tablet,glimy 1 tablet 15s,0.6666666666666667,0.6666666666666667,,15,1.0,glimy 1 tablet 1 14,2.0,,,2.0,,,0,,(DRL),,,62.07,2,0.6666666666666667
1163242,glimy-2 tab 1*15t,,tablet,glimy,glimy 2 1 15t,1.0,glimy,glimy,glimy,202791.0,glimy 1 tablet 14s,glimy,glimy 1 14s,tablet,glimy 1 tablet 14s,0.5773502691896258,0.5773502691896258,,14,1.0,glimy 2 tablet 1 15t,2.0,,,2.0,,,0,,(DRL),,,98.77,4,0.5773502691896258
1163242,glimy-2 tab 1*15t,,tablet,glimy,glimy 2 1 15t,1.0,glimy,glimy,glimy,202792.0,glimy 1 tablet 15s,glimy,glimy 1 15s,tablet,glimy 1 tablet 15s,0.5773502691896258,0.5773502691896258,,15,1.0,glimy 2 tablet 1 15t,2.0,,,2.0,,,0,,(DRL),,,98.77,4,0.5773502691896258
1163242,glimy-2 tab 1*15t,,tablet,glimy,glimy 2 1 15t,1.0,glimy,glimy,glimy,202793.0,glimy 2 tablet 15s,glimy,glimy 2 15s,tablet,glimy 2 tablet 15s,0.5773502691896258,0.5773502691896258,,15,1.0,glimy 2 tablet 1 15t,2.0,,,2.0,,,0,,(DRL),,,98.77,4,0.5773502691896258
1163242,glimy-2 tab 1*15t,,tablet,glimy,glimy 2 1 15t,1.0,glimy,glimy,glimy,202794.0,glimy 2 tablet 14s,glimy,glimy 2 14s,tablet,glimy 2 tablet 14s,0.5773502691896258,0.5773502691896258,,14,1.0,glimy 2 tablet 1 15t,2.0,,,2.0,,,0,,(DRL),,,98.77,4,0.5773502691896258
1163244,glimy-4 tab  1*10t,,tablet,glimy,glimy 4 1 10t,1.0,glimy,glimy,glimy,202791.0,glimy 1 tablet 14s,glimy,glimy 1 14s,tablet,glimy 1 tablet 14s,0.5773502691896258,0.5773502691896258,,14,1.0,glimy 4 tablet 1 10t,2.0,,,2.0,,,0,,(DRL),,,162.0,3,0.5773502691896258
1163244,glimy-4 tab  1*10t,,tablet,glimy,glimy 4 1 10t,1.0,glimy,glimy,glimy,202792.0,glimy 1 tablet 15s,glimy,glimy 1 15s,tablet,glimy 1 tablet 15s,0.5773502691896258,0.5773502691896258,,15,1.0,glimy 4 tablet 1 10t,2.0,,,2.0,,,0,,(DRL),,,162.0,3,0.5773502691896258
1163244,glimy-4 tab  1*10t,,tablet,glimy,glimy 4 1 10t,1.0,glimy,glimy,glimy,202796.0,glimy 4 tablet 10s,glimy,glimy 4 10s,tablet,glimy 4 tablet 10s,0.5773502691896258,0.5773502691896258,,10,1.0,glimy 4 tablet 1 10t,2.0,,,2.0,,,0,,(DRL),,,162.0,3,0.5773502691896258
1163463,forcan 150 tab 1*1cap,,tablet,forcan,forcan 150 1 1cap,1.0,forcan,forcan,forcan,197253.0,forcan 150 tablet 1s,forcan,forcan 150 1s,tablet,forcan 150 tablet 1s,0.5773502691896258,0.5773502691896258,,1,1.0,forcan 150 tablet 1 1cap,2.0,,,2.0,,,0,,(CIP),,,12.98,2,0.5773502691896258
1163463,forcan 150 tab 1*1cap,,tablet,forcan,forcan 150 1 1cap,1.0,forcan,forcan,forcan,377993.0,forcan 150mg tablet 4s,forcan,forcan 150 4s,tablet,forcan 150mg tablet 4s,0.5773502691896258,0.5773502691896258,,4,1.0,forcan 150 tablet 1 1cap,2.0,,mg ,2.0,,150,0,,(CIP),,,12.98,2,0.5773502691896258
1163787,tolkem-150 tab 1*10,,tablet,tolkem,tolkem 150 10s,1.0,tolkem,tolkem,tolkem,327352.0,tolkem tablet 10s,tolkem,tolkem 10s,tablet,tolkem tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,tolkem 150 tablet 10s,2.0,,,2.0,,,0,,ALKEM-(*PRIZMA ),,,98.5,2,0.8164965809277259
1163787,tolkem-150 tab 1*10,,tablet,tolkem,tolkem 150 10s,1.0,tolkem,tolkem,tolkem,327353.0,tolkem d 150mg/50mg tablet 10s,tolkem,tolkem d 150/50 10s,tablet,tolkem d 150mg/50mg tablet 10s,0.7745966692414834,0.8164965809277259,10,10,0.0,tolkem 150 tablet 10s,2.0,,mg ,2.0,,150,0,,ALKEM-(*PRIZMA ),,,98.5,2,0.7745966692414834
1174219,duphaston tab 1*10,,tablet,duphaston,duphaston 10s,1.0,duphaston,duphaston,duphaston,182356.0,duphaston 10mg tablet 10s,duphaston,duphaston 10 10s,tablet,duphaston 10mg tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,duphaston tablet 10s,2.0,,mg ,2.0,,10,0,,ABBOTT INDIA LIMITED,,,754.38,2,0.8164965809277259
1174219,duphaston tab 1*10,,tablet,duphaston,duphaston 10s,1.0,duphaston,duphaston,duphaston,182357.0,duphaston 5mg tablet 10s,duphaston,duphaston 5 10s,tablet,duphaston 5mg tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,duphaston tablet 10s,2.0,,mg ,2.0,,5,0,,ABBOTT INDIA LIMITED,,,754.38,2,0.8164965809277259
1174235,colospa tab 1*15,,tablet,colospa,colospa 15s,1.0,colospa,colospa,colospa,157007.0,colospa 135mg tablet 15s,colospa,colospa 135 15s,tablet,colospa 135mg tablet 15s,0.8164965809277259,0.8164965809277259,15,15,0.0,colospa tablet 15s,2.0,,mg ,2.0,,135,0,,ABOTT GI,,,325.97,2,0.8164965809277259
1174235,colospa tab 1*15,,tablet,colospa,colospa 15s,1.0,colospa,colospa,colospa,157011.0,colospa x tablet 15s,colospa,colospa x 15s,tablet,colospa x tablet 15s,0.8164965809277259,0.8164965809277259,15,15,0.0,colospa tablet 15s,2.0,,,2.0,,,0,,ABOTT GI,,,325.97,2,0.8164965809277259
1174314,pacimol tab 1*15,,tablet,pacimol,pacimol 15s,1.0,pacimol,pacimol,pacimol,269378.0,pacimol 500 tablet 15s,pacimol,pacimol 500 15s,tablet,pacimol 500 tablet 15s,0.8164965809277259,0.8164965809277259,15,15,0.0,pacimol tablet 15s,2.0,,,2.0,,,0,,IPCA=( INTIMA ),,,15.29,2,0.8164965809277259
1174314,pacimol tab 1*15,,tablet,pacimol,pacimol 15s,1.0,pacimol,pacimol,pacimol,269379.0,pacimol 650 tablet 15s,pacimol,pacimol 650 15s,tablet,pacimol 650 tablet 15s,0.8164965809277259,0.8164965809277259,15,15,0.0,pacimol tablet 15s,2.0,,,2.0,,,0,,IPCA=( INTIMA ),,,15.29,2,0.8164965809277259
1174604,mucaryl tab 1*10,,tablet,mucaryl,mucaryl 10s,1.0,mucaryl,mucaryl,mucaryl,245653.0,mucaryl tablet 10s orange,mucaryl,mucaryl 10s orange,tablet,mucaryl tablet 10s orange,0.8164965809277259,0.8164965809277259,10,10,0.0,mucaryl tablet 10s,2.0,,,2.0,,,0,,GLENMARK,,,179.0,2,0.8164965809277259
1174604,mucaryl tab 1*10,,tablet,mucaryl,mucaryl 10s,1.0,mucaryl,mucaryl,mucaryl,378264.0,mucaryl ab tablet 10s,mucaryl,mucaryl ab 10s,tablet,mucaryl ab tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,mucaryl tablet 10s,2.0,,,2.0,,,0,,GLENMARK,,,179.0,2,0.8164965809277259
1175226,atocor-(20) tab  1*14,,tablet,atocor,atocor 20 1 14,1.0,atocor,atocor,atocor,117676.0,atocor 20 tablet 14s,atocor,atocor 20 14s,tablet,atocor 20 tablet 14s,0.5773502691896258,0.5773502691896258,,14,1.0,atocor 20 tablet 1 14,2.0,,,2.0,,,0,,(DRL),,,222.52,2,0.5773502691896258
1175226,atocor-(20) tab  1*14,,tablet,atocor,atocor 20 1 14,1.0,atocor,atocor,atocor,366834.0,atocor 20 tablet 15s,atocor,atocor 20 15s,tablet,atocor 20 tablet 15s,0.5773502691896258,0.5773502691896258,,15,1.0,atocor 20 tablet 1 14,2.0,,,2.0,,,0,,(DRL),,,222.52,2,0.5773502691896258
1175271,allerfit tab 1*10,,tablet,allerfit,allerfit 10s,1.0,allerfit,allerfit,allerfit,108719.0,allerfit 120 tablet 10s,allerfit,allerfit 120 10s,tablet,allerfit 120 tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,allerfit tablet 10s,2.0,,,2.0,,,0,,UNICON LIFESCIENCES,,,79.0,2,0.8164965809277259
1175271,allerfit tab 1*10,,tablet,allerfit,allerfit 10s,1.0,allerfit,allerfit,allerfit,108720.0,allerfit 180 tablet 10s,allerfit,allerfit 180 10s,tablet,allerfit 180 tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,allerfit tablet 10s,2.0,,,2.0,,,0,,UNICON LIFESCIENCES,,,79.0,2,0.8164965809277259
