item_code,brand_x,brand_y,manufacturer,id,mrp
CAT0187,cetaphil pro night repair hand cream 50ml,cetaphil pro night repair hand cream 50ml,GALDERMA INDIA PVT LTD,378879.0,700.0
CEF0531,cefi cv dry syp 30ml,cefi cv dry syrup 30ml,NICHOLAS PIRAMAL INDIA LTD,376911.0,35.0
CEL0073,cellcept 1gm suspension 5ml,cellcept 1gm suspension 5ml,ROCHE DIAGNOSTICS IND PVT LTD,378527.0,8000.0
CET0045,cetaphil gentle skin cleanser 125ml ***,cetaphil gentle skin cleanser 125ml,GALDERMA INDIA PVT LTD,150166.0,179.17
CET0274,cetaphil gentle skin cleanser 250ml ***,cetaphil gentle skin cleanser 250ml,GALDERMA INDIA PVT LTD,381000.0,431.0
CET0407,cetaphil gentle foaming cleanser 236ml,cetaphil gentle foaming cleanser 236ml,GALDERMA INDIA PVT LTD,377145.0,880.0
CET0408,cetaphil daily exfoliating cleanser 178ml,cetaphil daily exfoliating cleanser 178ml,GALDERMA INDIA PVT LTD,377147.0,725.0
CET0433,cetaphil sun kids spf30 lotion 100ml,cetaphil sun kids spf30 lotion 100ml,GALDERMA INDIA PVT LTD,380805.0,1650.0
CET0476,cetaphil pro face moisturizing cream 50ml,cetaphil pro face moisturizing cream 50ml,GALDERMA INDIA PVT LTD,378881.0,950.0
CET0477,cetaphil pro day protect hand cream 50ml,cetaphil pro day protect hand cream 50ml,GALDERMA INDIA PVT LTD,378880.0,700.0
CET0500,cetaphil brightness reveal creamy cleanser 100gm,cetaphil brightness reveal creamy cleanser 100gm,3M INDIA LTD,378063.0,14.9
CIT0484,citmed syrup 200ml,citmed syrup 200ml,MEDNICH PHARMACEUTICALS,379175.0,160.0
CLI0194,clinch lotion 30ml,clinch lotion 30ml,SAN-SANKILP,154378.0,95.0
CLO0929,clove oil 5gm,clove oil 5ml,PAR-PARAS,380192.0,25.0
COD0083,codimay syrup 100ml,codimay syrup 100ml,MAY & BAKER LTD,383196.0,90.0
COD0121,codipress syrup 100ml,codipress syrup 100ml,KEPLER HEALTHCARE PVT LTD,379377.0,150.0
COF0040,cofheal syrup 60ml,cofheal syrup 60ml,HETERO DRUGS LTD,156302.0,65.0
COF0081,cofstay syr 100ml ***,cofstay syrup 100ml,VOTARY LABORATORIES LTD,156367.0,60.0
COF0112,cofree d syp 100ml,cofree d syrup 100ml,STADIA BIOTECH PVT LTD,156340.0,62.0
COF0147,cofheal syrup 100ml,cofheal syrup 100ml,HEAL INDIA LABORATORIES PVT LTD,156303.0,69.5
COR0686,corbet xt susp 200ml,corbet xt suspension 200ml,SINSAN PHARMACEUTICALS PVT LTD,157955.0,118.8
COR0822,corina plus syrup 100ml,corina plus syrup 100ml,3M INDIA LTD,158166.0,90.0
COR0823,corina  plus  syrup(100ml),corina plus syrup 100ml,3M INDIA LTD,158166.0,90.0
CUP0029,cuprin mouth wash 150ml,cuprin mouth wash 150ml,AAA PHARMA TRADE PVT LTD,378679.0,345.0
CUT0193,cutegra calamine lotion 100ml,cutegra calamine lotion 100ml,CUTE CARE LIFE SCIENCE PVT LTD,377131.0,138.0
CUT0269,cutiyt g lotion 30ml,cutiyt g lotion 30ml,IPCA LABORATORIES PVT LTD,377213.0,410.0
DAB0018,dabur honey 1 kg,dabur honey 1kg,DABUR INDIA LTD,161307.0,395.0
DAB0089,dabur gripe water 100 ml,dabur gripe water 100ml,DABUR INDIA LTD,161291.0,40.0
DAB0091,dabur janma ghunti 125 ml,dabur janma ghunti 125ml,DABUR INDIA LTD,362423.0,75.0
DAN0060,danket shampoo 125ml,danket shampoo 125ml,DERMO CARE LABORATORIES,161719.0,240.0
DAS0052,kerala ayurveda dasamoolam kwath 200ml,kerala ayurveda dasamoolam kwath 200ml,KERALA AYURVEDA PHARMACY LTD,220797.0,115.0
DEG0016,deghor-120mg inj,deghor 120mg injection,GLENMARK PHARMACEUTICAL LTD,376933.0,17100.0
DEN0339,denosurel 120mg inj 1.7ml,denosurel 120mg injection 1.7ml,RELIANCE LIFE SCIENCES,380571.0,28500.0
DER0149,dermadew shower gel 250ml,dermadew shower gel 250ml,H&H PHARMACEUTICALS LTD,163987.0,490.0
DIA0236,diapepsin syrup 100ml,diapepsin syrup 100ml,ADONIS LABORATORIES PVT LTD,165741.0,49.85
DIA0237,diapepsin syrup 450ml,diapepsin syrup 450ml,ADONIS LABORATORIES PVT LTD,165740.0,135.21
DIG0074,digizyme syrup 200ml,digizyme syrup 200ml,MUR-MUR-MAK PRODUCTS,166707.0,108.0
DOR0166,dorimate 1000mg inj,dorimate 1gm injection,ZYMES BIOSCIENCE PVT LTD,380560.0,4200.0
ECB0005,ecbosure 100mcg/ml inj 1ml,ecbosure 100mcg/ml injection 1ml,TORRENT PHARMACEUTICALS LTD,378052.0,499.0
ECO0004,econorm sachet 765mg,econorm sachet 765mg,DR REDDY'S LABORATORIES,361805.0,43.75
EMG0006,emgrast 300mcg inj 0.5ml ***,emgrast 300mcg injection 0.5ml,EMCURE PHARMACEUTICALS LTD,383836.0,1700.0
EMJ0001,emjela gel 15gm,emjela gel 15gm,AMD-AMDEUS,185963.0,54.15
EMT0022,emtreo 5gm inj 100ml,emtreo 5gm injection 100ml,EMCURE PHARMACEUTICALS LTD,378606.0,20000.0
END0548,endoview emulsion 15ml,endoview emulsion 15ml,DELVIN FORMULATIONS PVT LTD,381132.0,89.0
ENZ0084,enzox liquid 200ml,enzox liquid 200ml,TIDAL PHARAMACEUTICAL LTD,187321.0,87.12
ERB0051,erbimesh cream 30 gm,erbimesh cream 30gm,3M INDIA LTD,188098.0,163.1
EUC0014,eucalyptus oil - 15ml,eucalyptus oil 15ml,3M INDIA LTD,381746.0,30.0
EVE0317,eversoft lotion 150ml,eversoft lotion 150ml,LA MED HEALTHCARE PVT LTD,380660.0,199.0
EXE0139,exelyte liquid 90ml,exelyte liquid 90ml,3M INDIA LTD,190799.0,427.11
EYE0172,eyemac 1%w/v gel eye drops 10ml,eyemac 1%w/v gel eye drops 10ml,HIS EYENESS OPHTHALMICS PVT LTD,378929.0,194.0
FEN0343,fenlong-mr roll-on liniment 50ml,fenlong roll on liniment 50ml,SKN ORGANICS PVT LTD,385967.0,95.0
FOO0086,footpro cream 75ml,footpro cream 75ml,BLUEMARK PHARMA,381777.0,185.0
FRE0115,freelac syp 200ml,freelac syrup 200ml,AARGE DRUGS PVT LTD,381326.0,285.0
GEM0287,gemset nv 1000mg inj,gemset nv 1000mg injection,AXIOMMAX ONCOLOGY PVT LTD,379358.0,5292.0
GEM0288,gemset nv 200mg inj,gemset nv 200mg injection,AXIOMMAX ONCOLOGY PVT LTD,379359.0,1224.0
GER0007,himalaya geriforte syrup 200 ml,himalaya geriforte syrup 200ml,THE HIMALAYA DRUG COMPANY-(PHARMA),376927.0,90.0
GLU0610,glu-cell intra oral spray 100ml,glu cell intra oral spray 100ml,SENECHIO PHARMA PVT LTD,378655.0,2099.0
GLU0828,glucell-peel serum 30ml,glucell-peel serum 30ml,SENECHIO PHARMA PVT LTD,380222.0,2499.0
GLU0899,glucon d powder 100gm,glucon d powder 100gm,3M INDIA LTD,203514.0,31.0
HAL0329,haldex drops 100ml,haldex drops 100ml,ZYCUS LIFE HEALTHCARE PVT LTD,380239.0,2499.0
HEA0059,healvit -m- syrup 200ml,healvit m syrup 200ml,LEVIN LIFESCIENCES PVT LTD,208954.0,97.9
HEA0608,health ok gummies 30's,health ok gummies 30s,MAN-MANKIND PHARMA PVT LTD.,380110.0,500.0
HEM0002,hemfer- a syp - 200ml,hemfer a syrup 200ml,ALKEM LABORATORIES LTD,209337.0,80.0
HEP0434,hepjaun syp 300ml,hepjaun syrup 300ml,3M INDIA LTD,209691.0,150.0
HHF0006,hhfexo-m kid suspension 60ml,hhfexo m kid suspension 60ml,HEGDE & HEGDE PHARMACEUTICALS PVT LTD,380809.0,110.0
HIC0025,hicet syrup 30ml,hicet syrup 30ml,MICRO LABS LTD,210523.0,34.02
HID0017,hidrate lotion 200ml,hidrate lotion 200ml,LABS (INDIA)PLVT LTD,210610.0,249.0
HID0019,hidraderm hyal facial cream - 50ml,hidraderm hyal facial cream 50ml,SESDERMA INDIA PVT LTD,377631.0,2600.0
HID0026,hidraderm hyal liposomal serum 30ml,hidraderm hyal liposomal serum 30ml,SESDERMA INDIA PVT LTD,378293.0,2600.0
HIG0020,higado-l syp 100ml,higado l syrup 100ml,SALUD CARE INDIA PVT LTD,210695.0,165.0
HIM0005,himalaya anti dandruff hair cream 100ml,himalaya anti dandruff hair cream 100ml,THE HIMALAYA DRUG COMPANY,362458.0,80.0
HIM0029,himalaya baby lotion 100 ml,himalaya baby lotion 100ml,THE HIMALAYA DRUG COMPANY-(BABY),362412.0,85.0
HIM0037,himalaya anti dandruff hair oil 100 ml,himalaya anti dandruff hair oil 100ml,THE HIMALAYA DRUG COMPANY,210797.0,100.0
HIM0095,himalaya oil clear lemon face wash 50 ml,himalaya oil clear lemon face wash 50ml,THE HIMALAYA DRUG COMPANY,380645.0,85.0
HIM0124,himalaya gentle baby wipes 72's,himalaya gentle baby wipes 72s,THE HIMALAYA DRUG COMPANY-(BABY),382353.0,184.0
HIM0173,himalaya nourishing baby oil 100ml,himalaya nourishing baby oil 100ml,THE HIMALAYA DRUG COMPANY-(BABY),210994.0,85.0
HIM0251,himalaya oil clear lemon face wash 50 ml,himalaya oil clear lemon face wash 50ml,THE HIMALAYA DRUG COMPANY,380645.0,63.0
HIM0340,himalaya nourishing baby oil 200ml,himalaya nourishing baby oil 200ml,THE HIMALAYA DRUG COMPANY-(BABY),210995.0,140.0
HIM0482,himalaya baby massage oil 300 ml,himalaya baby massage oil 300ml,THE HIMALAYA DRUG COMPANY,210824.0,215.0
HIM0533,himalaya natural glow fairness cream 25gm,himalaya natural glow fairness cream 25gm,THE HIMALAYA DRUG COMPANY,380596.0,40.0
HIM0642,himalaya purifying neem facial wipes 25's,himalaya purifying neem facial wipes 25s,THE HIMALAYA DRUG COMPANY,380646.0,100.0
HIM0648,himalaya winter defense moisturizing cream 50ml,himalaya winter defense moisturizing cream 50ml,THE HIMALAYA DRUG COMPANY,381241.0,75.0
HIM0684,himalaya baby hair oil 100ml,himalaya baby hair oil 100ml,THE HIMALAYA DRUG COMPANY-(BABY),210818.0,125.0
HIM0758,himalaya prickly heat baby powder 100gm,himalaya prickly heat baby powder 100gm,3M INDIA LTD,211025.0,90.0
HIM0985,himalaya natural glow  kesar face wash 100 ml,himalaya natural glow kesar face wash 100ml,3M INDIA LTD,382352.0,140.0
HIM0987,himalaya complete care tooth paste 100gm,himalaya complete care toothpaste 100gm,3M INDIA LTD,210851.0,55.0
HIS0056,histolin dx  syp 60ml,histolin dx syrup 60ml,LINUX LABORATORIES PVT LTD,211403.0,49.9
HIS0189,hisone-100mg inj,hisone 100mg injection,SAMARTH LIFESCIENCES PVT LTD,379499.0,39.98
HYM0012,hymos cleansing lotion 100ml,hymos cleansing lotion 100ml,ALKEM LABORATORIES LTD,212291.0,160.0
IMU0045,imunocin syp 200ml,imunocin syrup 200ml,GUFIC PRIVATE LTD.,214025.0,159.0
JAK0008,jakavi 20mg tab14s,jakavi 20mg tablet 14s,NOVARTIS INDIA LTD,217333.0,3750.0
JIN0005,jink syrup 60ml,jink syrup 60ml,LINUX LABORATORIES PVT LTD,217794.0,39.9
JOH0199,johnsons baby hair oil -60ml,johnsons baby hair oil 60ml,3M INDIA LTD,218485.0,65.0
JRU0002,jrumax oil 50ml,jrumax oil 50ml,JUPITER BIOLABS PVT LTD,218879.0,70.0
KAL0058,kalzin sachet 1g,kalzin sachet 1gm,UNIMARCK HEALTHCARE LTD,219574.0,23.5
KAN0101,kanorad lotion 100ml,kanorad lotion 100ml,U & V CANCURE PVT LTD,379885.0,2500.0
KEN0088,kenozole shampoo 60ml,kenozole shampoo 60ml,BRINTON PHARMACEUTICAL PVT LTD,220652.0,225.0
KET0290,ketovera-ad shampoo 100ml,ketovera ad shampoo 100ml,CUTE CARE LIFE SCIENCE PVT LTD,377130.0,250.0
KHA0080,khadi herbal face wash 210ml (khadi),khadi herbal face wash 210ml,KHA-KHADI,364952.0,185.0
KLI0073,klinique plus shampoo 100ml,klinique plus shampoo 100ml,NANSHE REMEDIES,222393.0,265.0
KOF0023,himalaya koflet lozenges 10's,himalaya koflet lozenges 10s,THE HIMALAYA DRUG COMPANY-(WELLNESS),380025.0,20.0
KOJ0015,kojiglo gel (30gm),kojiglo gel 30gm,ALKEM LABORATORIES LTD,222735.0,229.0
LAC0143,lactusafe syp 200ml,lactusafe syrup 200ml,S R PHARMACEUTICALS LTD,224257.0,210.0
LAC0181,lactusoft syrup 200ml,lactusoft syrup 200ml,PALSONS DRUGS & CHEMICAL INDUSTRIES,224259.0,240.0
LAC0194,lactusoft syrup 100ml,lactusoft syrup 100ml,PALSONS DRUGS & CHEMICAL INDUSTRIES,224260.0,100.0
LAC0216,lacto calamine classic lotion 120 ml,lacto calamine classic lotion 120ml,PIRAMAL HEALTHCARE LTD,224092.0,160.0
LAC0217,lacto calamine classic lotion 30 ml,lacto calamine classic lotion 30ml,PIRAMAL HEALTHCARE LTD,224090.0,69.0
LAV0030,lavotears eye drops 10ml,lavotears eye drop 10ml,CALYX CHEMICALS & PHARMACEUTICALS,225074.0,130.0
LEV0772,levocet-m syrup 30ml,levocet m syrup 30ml,HETERO DRUGS LTD,226942.0,38.0
LEV0949,levotiz-m kid syp 60ml,levotiz m kid syrup 60ml,FOREGEN HEALTHCARE LTD,382797.0,88.0
LIC0012,licolate inj 1ml,licolate injection 1ml,SAMARTH LIFESCIENCES PVT LTD,379493.0,12.48
LIS0004,listerine original mouth wash 80ml,listerine original mouth wash 80ml,JOHNSON & JOHNSON PVT LTD,228816.0,50.0
LON0149,longitone syrup 200ml,longitone syrup 200ml,KATHKIN LIFESCIENCES,378782.0,189.0
LOO0028,looz solution 180ml,looz solution 180ml,INTAS PHARMACEUTICALS LTD,230066.0,205.8
LOT0641,lotered eye drop 5ml,lotered eye drop 5ml,YASH PHARMA LAB PVT LTD,230858.0,98.0
LUB0016,lubryl eye drops 10ml,lubryl eye drop 10ml,AIMIL PHARMA INDIA PVT LTD,231631.0,55.0
LUB0020,lubrisol eye drops 10ml,lubrisol eye drop 10ml,BELL PHARMA PVT LTD,231626.0,50.0
LUB0036,lubrifresh gel eye drops 10ml,lubrifresh gel eye drop 10ml,SAPIENT PHARMACEUTICALS LTD,231611.0,110.0
LUL0297,lulilok s cream 15gm,lulilok-s cream 15gm,OAKNET HEALTHCARE PVT LTD,380037.0,80.0
LUP0355,lupizyme sf syrup 200ml,lupizyme sf syrup sugar free 200ml,LUPIN LABORATORIES LTD,371430.0,125.0
MAN0468,manforce epic hot dots condoms 3's,manforce epic hot dots condoms 3s,MANKIND PHARMA,377414.0,70.0
MAX0594,maxim l eye drops 5ml,maxim l eye drops 5ml,HIS EYENESS OPHTHALMICS PVT LTD,378933.0,198.0
MAX0606,maxim d eye drops 5ml,maxim d eye drops 5ml,HIS EYENESS OPHTHALMICS PVT LTD,378932.0,194.0
MED0167,mediplex syrup 200ml,mediplex syrup 200ml,ADONIS LABORATORIES PVT LTD,236807.0,34.0
MED1168,medisalic face wash 100ml,medisalic face wash 100ml,TORQUE PHARMACEUTICALS PVT LTD,380231.0,152.0
MEL0242,melbild lotion 10ml,melbild lotion 10ml,ALKEM LABORATORIES LTD,381329.0,1200.0
MEN0248,menveo inj 0.5ml,menveo injection 0.5ml,GLAXO SMITHKLINE PHARMACEUTICALS LTD,380019.0,3599.0
MET0315,metron syrup 60ml,metron syrup 60ml,ALKEM LABORATORIES LTD,240074.0,15.75
MIC0481,micafex 150mg inj,micafex 150mg injection,ZYMES BIOSCIENCE PVT LTD,380559.0,19990.0
MIN0292,minoil soap 75gm,minoil soap 75gm,NEMUS PHARMACETICALS PVT LTD,241565.0,108.0
MIN0318,min-d3 granules 1g,min d3 granules 1gm,ZYDUS CADILA HEALTHCARE LTD,241391.0,27.75
MIN0494,mindfull syrup 200ml,mindfull syrup 200ml,HOUSTON SCIENTIFIC,380863.0,1199.0
MOM0007,momate lotion 5ml,momate lotion 5ml,GLENMARK PHARMACEUTICAL LTD,243037.0,280.0
MOM0021,momate lotion 15ml,momate lotion 15ml,GLENMARK PHARMACEUTICAL LTD,243038.0,158.0
MOO0034,moov neck & shoulder gel 15gm,moov neck & shoulder gel 15gm,RECKITT BENCKISERINDIALTD,243986.0,38.0
MTL0002,mtlac syrup 200ml,mtlac syrup 200ml,COSME FARMA LTD,245606.0,174.5
MUC0270,mucomix 200mg injection 2ml,mucomix 200mg/ml injection 2ml,3M INDIA LTD,245744.0,50.27
MUL0043,multidec forte syrup 200ml,multidec forte syrup 200ml,ASHOK PHARMA LTD,245928.0,119.0
MUL0204,multigates syp 200 ml,multigates syrup 200ml,GATES BYBY PHARMACEUTICALS PVT LTD,245947.0,230.0
MYD0006,my dr pain relief oil 60ml,my dr pain relief oil 60ml,HEALING HASTHA HERBAL CONCEPTS,246716.0,169.0
NAG0027,nagarjuna gandha thailam  10ml,nagarjuna gandha thailam 10ml,NAG-NAGARJUNA HERBAL CONCENTRA,247970.0,62.0
NEO0206,neovec 4mg inj 2ml ***,neovec 4mg injection 2ml,GANESH PHARMACEUTICALS,384558.0,124.0
NGM0004,ngmine 250 inj,ngmine 250mg injection,SAMARTH LIFESCIENCES PVT LTD,379494.0,9350.6
NIC0110,nicofer syrup 300ml,nicofer syrup 300ml,ADONIS LABORATORIES PVT LTD,253079.0,70.4
NIC0308,nicotex 4mg fruit burst gum 9s,nicotex 4mg fruit burst gum 9s,3M INDIA LTD,381420.0,105.0
NMF0023,nmf e daily moisturising baby wash 200ml,nmf e daily moisturising baby wash 200ml,PALSONS DRUGS & CHEMICAL INDUSTRIES,381587.0,390.0
NOV0083,novazyme syrup 200ml,novazyme syrup 200ml,NOVOSTART LIFESCIENCES PVT LTD,256509.0,108.0
NOV0323,novale bar soap 125gm,novale bar 125gm,PALSONS DRUGS & CHEMICAL INDUSTRIES,256365.0,159.0
NUT0557,nutrivit drops 30ml,nutrivit drop 30ml,ULTRATECH PHARMACEUTICALS,258658.0,44.0
O2D0001,o2 derm cream 10 gm ***,o2 derm cream 10gm,MED-MEDLY,259260.0,49.0
OBC0010,ob cal d syp 200 ml,ob cal d syrup 200ml,OBSURGE BIOTECH PVT LTD,259316.0,69.9
OBR0013,obril gold skin serum 30ml,obril gold skin serum 30ml,BRINTON PHARMACEUTICAL PVT LTD,379757.0,799.0
OCE0007,ocepred eye drops 5ml,ocepred eye drop 5ml,SUN PHARMACEUTICAL INDUSTRIES LTD,259568.0,24.0
ODO0017,odomos naturals lotion 120 ml,odomos naturals lotion 120ml,DABUR INDIA LTD,260054.0,90.0
ONS0002,onsetrin  2ml inj,onsetrin 2mg injection 2ml,SUN PHARMACEUTICAL INDUSTRIES LTD,264718.0,32.48
OPT0212,optive fusion e/d 5ml,optive fusion eye drop 5ml,ALLERGAN IND PVT LTD,265451.0,121.7
ORA0339,ora expert anti dandruff shampoo 200ml,ora expert anti dandruff shampoo 200ml,STRENUOUS HEALTHCARE PVT LTD,378508.0,700.0
OXA0088,oxarex 100mg inj,oxarex 100mg injection,AXIOMMAX ONCOLOGY PVT LTD,379361.0,4275.0
OXA0089,oxarex 50mg inj,oxarex 50mg injection,AXIOMMAX ONCOLOGY PVT LTD,379362.0,2500.0
OXY0424,oxydex syrup 60ml,oxydex syrup 60ml,APEX LABORATORIES LTD,379294.0,90.0
PAN1260,pantabion-l ns syrup 200ml,pantabion l ns syrup 200ml,GALPHA LABORATARIES LTD,270672.0,81.0
PAR0710,paraszyme syrup 200ml,paraszyme syrup 200ml,PARAS PHARAMACEUTICALS LTD.,271885.0,70.0
PEE0071,peesafe toilet seat sanitizer spray 75ml,peesafe toilet seat sanitizer spray 75ml,3M INDIA LTD,273787.0,180.0
PEP0036,pepsigard-o suspension 100ml,pepsigard o suspension 100ml,SAF FERMION LTD,274620.0,219.0
PEP0102,peptica gel 200ml ***,peptica gel 200ml,GEO-GENO,274650.0,44.4
PEP0301,peptica gel 200ml,peptica gel 200ml,GENO PHARMACEUTICALS LTD,274650.0,84.0
PHE0161,phesgo 1200/600mg inj 15ml,phesgo 1200mg/600mg injection 15ml,ROC-ROCHE PRODUCTS LTD,380667.0,535000.0
PIG0173,pigeon  baby oil 200ml,pigeon baby oil 200ml,PIGEON INDIA PVT. LTD,275973.0,285.0
PRE1263,preda-met 500mg inj,preda met 500mg injection,AAA PHARMA TRADE PVT LTD,378304.0,665.0
PRO0367,profit syrup 450ml,profit syrup 450ml,SHD-SHANTI DENTAL & MEDICAL CO,280920.0,89.5
PRU0103,prunix lotion 25ml,prunix lotion 25ml,INZPERA HEALTH SCIENCES LTD,378874.0,249.0
PSO0065,psoratec solution 200ml,psoratec solution 200ml,CUTE CARE LIFE SCIENCE PVT LTD,377529.0,210.0
PSO0078,psorapex gel 50gm,psorapex gel 50gm,3M INDIA LTD,379280.0,160.0
RAJ0043,rajnish lotion 10ml,rajnish lotion 10ml,3M INDIA LTD,286049.0,33.0
RAN0192,rantac syrup (30ml),rantac syrup 30ml,J B CHEMICALS & PHARMACEUTICALS LTD,286823.0,38.0
REB0037,reboot drops 15ml,reboot drop 15ml,PIRAMAL HEALTHCARE LTD,287651.0,25.3
RED0274,red-iron syrup 100ml,red iron syrup 100ml,SURGE PHARMACEUTICALS PVT LTD,287974.0,47.0
RES0164,respicure p syp 60ml ***,respicure p syrup 60ml,CORONA REMEDIES LTD,289847.0,45.0
RES0376,restylane night cream 50ml,restylane night cream 50ml,GALDERMA INDIA PVT LTD,290076.0,2600.0
RES0396,restylane recover cream 15ml,restylane recover cream 15ml,GALDERMA INDIA PVT LTD,290077.0,2600.0
RES0737,resource dialysis powder 200gm,resource dialysis powder 200gm,3M INDIA LTD,289812.0,899.0
RHE0017,nagarjuna rheumat balm 20gm,nagarjuna rheumat balm 20gm,NAG-NAGARJUNA,248045.0,35.0
ROC0025,rockbon sachet 1g,rockbon sachet 1gm,NICHOLAS PIRAMAL INDIA LTD,292377.0,27.0
ROM0151,romiset 250mcg inj,romiset 250mcg injection,ALKEM LABORATORIES LTD,380279.0,2995.0
ROM0152,romiset 500mcg inj,romiset 500mcg injection,ALKEM LABORATORIES LTD,381596.0,5990.0
ROS0205,roselina drops 15ml,roselina drop 15ml,UTH HEALTHCARE LTD,293166.0,64.25
RUS0031,rusoft ultra eye drops 10ml,rusoft ultra eye drops 10ml,RUNYON PHARMACEUTICAL PVT LTD,378905.0,193.0
RUT0089,rutif-od eye drops 5ml,rutif od eye drops 5ml,RUNYON PHARMACEUTICAL PVT LTD,378903.0,143.0
RYN0012,ryno-az 9.8ml nasal spray 70md,ryno az 9.8ml nasal spray 70md,LINCOLIN PHARMACEUTICALS LTD,379059.0,439.0
SAL0446,salisia tv 2% lotion 50ml,salisia tv 2% lotion 50ml,AJANTA PHARMA LTD,296019.0,275.0
SAN0406,sanosan baby care cream 150ml,sanosan baby care cream 150ml,GLOWDERMA LAB PVT LTD,379077.0,675.0
SAN0410,sanosan baby care cream 75ml,sanosan baby care cream 75ml,GLOWDERMA LAB PVT LTD,382841.0,410.0
SAN0415,sanosan baby care oil 200ml,sanosan baby care oil 200ml,GLOWDERMA LAB PVT LTD,379078.0,600.0
SAV0046,savlon deep clean hand wash 200 ml,savlon deep clean hand wash 200ml,ITC LIMITED,377799.0,95.0
SEB0037,sebamed clear face cleansing foam 150ml ***,sebamed clear face cleansing foam 150ml,USV LTD,377794.0,630.0
SEB0040,sebamed clear face cleansing foam 150ml,sebamed clear face cleansing foam 150ml,USV LTD,377794.0,630.0
SEB0085,sebamed clear face facial toner 150ml,sebamed clear face facial toner 150ml,USV LTD,309274.0,400.0
SEB0101,sebamed baby shampoo 500ml,sebamed baby shampoo 500ml,USV LTD,381061.0,900.0
SEB0103,sebamed baby gentle wash 400ml ***,sebamed baby gentle wash 400ml,USV LTD,377791.0,850.0
SEB0150,sebamed baby face & body wash foam 400ml,sebamed baby face & body wash foam 400ml,USV LTD,379570.0,900.0
SEB0163,sebamed baby gentle wash 400ml,sebamed baby gentle wash 400ml,USV LTD,377791.0,829.0
SEP0013,septran paed oral suspension 60ml,septran paediatric oral suspension 60ml,GLAXO SMITHKLINE PHARMACEUTICALS LTD,378002.0,14.7
SHI0040,shiny cream 15gm,shiny cream 15gm,AARMAC LABS,311456.0,125.0
SHY0011,shy -or oral rinse 250ml,shy  or oral rinse 250ml,GROUP PHAMRACEUTICALS LTD,311644.0,150.0
SHY0018,shy-or oral rinse-110ml,shy  or oral rinse 110ml,3M INDIA LTD,311643.0,99.0
SKI0025,skinetics lotion 200ml,skinetics lotion 200ml,DABUR INDIA LTD,313295.0,185.0
SLI0062,slipizem 5mg suppositories,slipizem 5mg suppository 5,BLISS PHARMACEUTICALS LTD,313525.0,11.2
SMO0034,smoflipid 20% infusion 250ml,smoflipid 20% infusion 250ml,FRESENIUS KABI INDIA PVT LTD,313748.0,839.0
STR0566,stren pro kit lotion 100ml,stren pro kit lotion 100ml,STRENUOUS HEALTHCARE PVT LTD,378468.0,2199.0
SUC0015,sucral o suspension 100ml,sucral o suspension 100ml,STRASSENBURG PHARMACEUTICALS LTD,318322.0,146.5
SUN0407,sunwok lotion 50ml,sunwok lotion 50ml,WOA-WOAKES PHARMA  MARKETED,319141.0,250.0
TER0026,terpect syrup 60ml,terpect syrup 60ml,THEMIS PHARMACEUTICALS LTD,324970.0,45.0
TOB0039,tobram-d eye drops 5ml,tobram d eye drop 5ml,PHARMACARE LABORATORIES PVT LTD,327122.0,14.56
TOR0196,torrelax syp 100ml,torrelax syrup 100ml,TORRENT PHARMACEUTICALS LTD,328099.0,100.0
TOR0375,torsepure 10mg inj 2ml,torsepure 10mg injection 2ml,AAA PHARMA TRADE PVT LTD,378615.0,21.77
TRA1058,travoflo-t eye drops 3ml,travoflo-t eye drops 3ml,IPCA LABORATORIES PVT LTD,378985.0,330.0
TRI1146,tricomax ag scalp lotion 60ml,tricomax ag scalp lotion 60ml,NEWTRIMED HEALTHCARE PVT LTD,329570.0,540.0
TRI1228,tricomax scalp 60ml lotion,tricomax scalp 60ml lotion 60ml,BON-BONN SCHTERING BIO SCIENCE,329567.0,490.0
TRI1524,tri-activ disinfectant spray 230ml,tri activ disinfectant spray 230ml,PIRAMAL PHARMA LIMITED,380636.0,159.0
TRI1744,tricoshine shampoo 200ml,tricoshine shampoo 200ml,ZEDTECH PHARMA LLP,379404.0,745.0
TRO0125,tropine 0.6mg inj 1ml ***,tropine 0.6mg injection 1ml,NEON LABORATORIES LTD,330614.0,3.9
TRU0217,trump a syrup 50ml,trump a syrup 50ml,ALKEM LABORATORIES LTD,331059.0,29.9
TUL0050,dabur tulsi drops 30ml,dabur tulsi drops 30ml,DABUR INDIA LTD,382233.0,195.0
ULT0310,ultraglow face wash 100ml,ultraglow face wash 100ml,CUTE CARE LIFE SCIENCE PVT LTD,377132.0,370.0
UNI0267,unical b12 syrup 200ml,unical b12 syrup 200ml,UNICHEM LABORATORIES LTD.,333293.0,59.0
UR10003,u.r.10 cream 80gm,u.r.10 cream 80gm,SURYAVEDA COSMECEUTICALS PVT LTD,381155.0,225.0
URE0014,urea 20% lotion 50ml,urea 20% lotion 50ml,PARKER ROBINSON PVT LTD,385633.0,37.0
VIC0023,vicks vaporub 10ml,vicks vaporub 10gm,PROCTER & GAMBLE HOME PRODUCTS PRIVATE LIMITED,380648.0,35.0
VIC0025,vicks vaporub 5ml,vicks vaporub 5ml,PROCTER & GAMBLE HOME PRODUCTS PRIVATE LIMITED,380649.0,19.0
