item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_tab,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,medicine_type_y,sku_brand,new_brand,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,salt_flag,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
25523,eslo at 5mg tab 15s,,tablet,eslo at,eslo at 5 15s,1.0,eslo,eslo,eslo,188691.0,eslo 5 tablet 15s,tablet,eslo,eslo 5 15s,eslo 5 tablet 15s,0.8660254037844387,0.8660254037844387,15,15,0.0,eslo at 5mg tablet 15s,2.0,mg ,,2.0,5,,0,15s,ZUVENTUS,,,184.95,2,0.8660254037844387
25523,eslo at 5mg tab 15s,,tablet,eslo at,eslo at 5 15s,1.0,eslo,eslo,eslo,188695.0,eslo at tablet 15s,tablet,eslo,eslo at 15s,eslo at tablet 15s,0.8660254037844387,0.8660254037844387,15,15,0.0,eslo at 5mg tablet 15s,2.0,mg ,,2.0,5,,0,15s,ZUVENTUS,,,184.95,2,0.8660254037844387
27069,immunace extra tab 15s,,tablet,immunace extra,immunace extra 15s,1.0,immunace,immunace,immunace,377242.0,immunace extra tablet 30s,tablet,immunace,immunace extra 30s,immunace extra tablet 30s,0.6666666666666667,0.6666666666666667,15,30,1.0,immunace extra tablet 15s,2.0,,,2.0,,,0,15s,MEYER,,,145.0,2,0.6666666666666667
27069,immunace extra tab 15s,,tablet,immunace extra,immunace extra 15s,1.0,immunace,immunace,immunace,380175.0,immunace extra tablet 10s,tablet,immunace,immunace extra 10s,immunace extra tablet 10s,0.6666666666666667,0.6666666666666667,15,10,1.0,immunace extra tablet 15s,2.0,,,2.0,,,0,15s,MEYER,,,145.0,2,0.6666666666666667
27409,telma act tab 10s,,tablet,telma act,telma act 10s,1.0,telma,telma,telma,323266.0,telma d tablet sr 10s,tablet,telma,telma d 10s,telma d tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,telma act tablet 10s,2.0,,,2.0,,,0,10s,Glenmark Pharmaceuticals Ltd,,,164.5,4,0.6666666666666667
27409,telma act tab 10s,,tablet,telma act,telma act 10s,1.0,telma,telma,telma,323278.0,telma nb tablet 10s,tablet,telma,telma nb 10s,telma nb tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,telma act tablet 10s,2.0,,,2.0,,,0,10s,Glenmark Pharmaceuticals Ltd,,,164.5,4,0.6666666666666667
27409,telma act tab 10s,,tablet,telma act,telma act 10s,1.0,telma,telma,telma,323248.0,telma act 40mg/5mg/6.25mg tablet 10s,tablet,telma,telma act 40/5/6.25 10s,telma act 40mg/5mg/6.25mg tablet 10s,0.6546536707079772,0.6666666666666667,10,10,0.0,telma act tablet 10s,2.0,,mg ,2.0,,40,0,10s,Glenmark Pharmaceuticals Ltd,,,164.5,4,0.6546536707079772
27409,telma act tab 10s,,tablet,telma act,telma act 10s,1.0,telma,telma,telma,323249.0,telma act 80mg/5mg/6.25mg tablet 10s,tablet,telma,telma act 80/5/6.25 10s,telma act 80mg/5mg/6.25mg tablet 10s,0.6546536707079772,0.6666666666666667,10,10,0.0,telma act tablet 10s,2.0,,mg ,2.0,,80,0,10s,Glenmark Pharmaceuticals Ltd,,,164.5,4,0.6546536707079772
28866,glura m 1000 tab 10s,,tablet,glura m,glura m 1000 10s,1.0,glura,glura,glura,377275.0,glura m 50mg/1000mg tablet 15s,tablet,glura,glura m 50/1000 15s,glura m 50mg/1000mg tablet 15s,0.6708203932499369,0.6708203932499369,10,15,1.0,glura m 1000 tablet 10s,2.0,,mg ,2.0,,50,0,10s,ERIS PHARMA,,,180.0,2,0.6708203932499369
28866,glura m 1000 tab 10s,,tablet,glura m,glura m 1000 10s,1.0,glura,glura,glura,377288.0,glura m xr 50mg/1000mg tablet 15s,tablet,glura,glura m 50/1000 15s,glura m 50mg/1000mg tablet 15s,0.6708203932499369,0.6708203932499369,10,15,1.0,glura m 1000 tablet 10s,2.0,,mg ,2.0,,50,0,10s,ERIS PHARMA,,,180.0,2,0.6708203932499369
28982,ata-mont tablet 10s,,tablet,ata mont,ata mont 10s,1.0,ata,ata,ata,366820.0,ata tablet 10s,tablet,ata,ata 10s,ata tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,ata mont tablet 10s,2.0,,,2.0,,,0,10s,FDC LTD.,,,108.9,2,0.8164965809277259
28982,ata-mont tablet 10s,,tablet,ata mont,ata mont 10s,1.0,ata,ata,ata,366819.0,ata mont 20mg/10mg tablet 10s,tablet,ata,ata mont 20/10 10s,ata mont 20mg/10mg tablet 10s,0.7745966692414834,0.8164965809277259,10,10,0.0,ata mont tablet 10s,2.0,,mg ,2.0,,20,0,10s,FDC LTD.,,,108.9,2,0.7745966692414834
29268,clasifix-of tab 10s,,tablet,clasifix of,clasifix of 10s,1.0,clasifix,clasifix,clasifix,153818.0,clasifix 200mg tablet 10s,tablet,clasifix,clasifix 200 10s,clasifix 200mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,clasifix of tablet 10s,2.0,,mg ,2.0,,200,0,10s,GRANDCURE HEALTHCARE PVT LTD,,,0.0,2,0.6666666666666667
29268,clasifix-of tab 10s,,tablet,clasifix of,clasifix of 10s,1.0,clasifix,clasifix,clasifix,153820.0,clasifix of 200 mg/200 mg tablet 10s,tablet,clasifix,clasifix of 200/200 10s,clasifix of 200mg/200mg tablet 10s,0.6546536707079772,0.6666666666666667,10,10,0.0,clasifix of tablet 10s,2.0,,mg ,2.0,,200,0,10s,GRANDCURE HEALTHCARE PVT LTD,,,0.0,2,0.6546536707079772
29568,met xl h 50/12.5 mg tab 20s,,tablet,met h,met h 50/12.5 20s,1.0,met,met,met,371756.0,met xl 12.5 tablet 20s,tablet,met,met 12.5 20s,met 12.5 tablet 20s,0.8164965809277261,0.8164965809277261,20,20,0.0,met h 50/12.5mg tablet 20s,2.0,mg ,,2.0,50/12.5,,1,20s,AJANTA PHARMA LTD,,,177.0,2,0.8164965809277261
29568,met xl h 50/12.5 mg tab 20s,,tablet,met h,met h 50/12.5 20s,1.0,met,met,met,371763.0,met xl h 50 tablet 20s,tablet,met,met h 50 20s,met h 50 tablet 20s,0.8164965809277261,0.8164965809277261,20,20,0.0,met h 50/12.5mg tablet 20s,2.0,mg ,,2.0,50/12.5,,0,20s,AJANTA PHARMA LTD,,,177.0,2,0.8164965809277261
29880,alsita m 50mg tab 10s,,tablet,alsita m,alsita m 50 10s,1.0,alsita,alsita,alsita,377294.0,alsita m 50mg/500mg tablet 10s,tablet,alsita,alsita m 50/500 10s,alsita m 50mg/500mg tablet 10s,0.8944271909999159,0.8944271909999159,10,10,0.0,alsita m 50mg tablet 10s,0.0,mg ,mg ,0.0,50,50,0,10s,ALKEM,,,89.0,5,0.8944271909999159
29880,alsita m 50mg tab 10s,,tablet,alsita m,alsita m 50 10s,1.0,alsita,alsita,alsita,377295.0,alsita m 50mg forte tablet er 10s,tablet,alsita,alsita m 50 forte 10s,alsita m 50mg forte tablet 10s,0.8944271909999159,0.8944271909999159,10,10,0.0,alsita m 50mg tablet 10s,0.0,mg ,mg ,0.0,50,50,0,10s,ALKEM,,,89.0,5,0.8944271909999159
29880,alsita m 50mg tab 10s,,tablet,alsita m,alsita m 50 10s,1.0,alsita,alsita,alsita,377290.0,alsita 50mg tablet 10s,tablet,alsita,alsita 50 10s,alsita 50mg tablet 10s,0.8660254037844387,0.8944271909999159,10,10,0.0,alsita m 50mg tablet 10s,0.0,mg ,mg ,0.0,50,50,1,10s,ALKEM,,,89.0,5,0.8660254037844387
29880,alsita m 50mg tab 10s,,tablet,alsita m,alsita m 50 10s,1.0,alsita,alsita,alsita,377292.0,alsita m 50mg/500mg ir tablet 10s,tablet,alsita,alsita m 50/500 ir 10s,alsita m 50mg/500mg ir tablet 10s,0.8164965809277261,0.8944271909999159,10,10,0.0,alsita m 50mg tablet 10s,0.0,mg ,mg ,0.0,50,50,0,10s,ALKEM,,,89.0,5,0.8164965809277261
29880,alsita m 50mg tab 10s,,tablet,alsita m,alsita m 50 10s,1.0,alsita,alsita,alsita,377293.0,alsita m 50mg forte ir tablet 10s,tablet,alsita,alsita m 50 forte ir 10s,alsita m 50mg forte ir tablet 10s,0.8164965809277261,0.8944271909999159,10,10,0.0,alsita m 50mg tablet 10s,0.0,mg ,mg ,0.0,50,50,0,10s,ALKEM,,,89.0,5,0.8164965809277261
30306,arorab dsr tab 15s,,tablet,arorab dsr,arorab dsr 15s,1.0,arorab,arorab,arorab,366757.0,arorab 40mg tablet 10s,tablet,arorab,arorab 40 10s,arorab 40mg tablet 10s,0.33333333333333337,0.33333333333333337,15,10,1.0,arorab dsr tablet 15s,2.0,,mg ,2.0,,40,1,15s,AAREEN HEALTHCARE PVT LTD,,,163.5,2,0.33333333333333337
30306,arorab dsr tab 15s,,tablet,arorab dsr,arorab dsr 15s,1.0,arorab,arorab,arorab,382816.0,arorab plus tablet 10s,tablet,arorab,arorab plus 10s,arorab plus tablet 10s,0.33333333333333337,0.33333333333333337,15,10,1.0,arorab dsr tablet 15s,2.0,,,2.0,,,1,15s,AAREEN HEALTHCARE PVT LTD,,,163.5,2,0.33333333333333337
30307,arorab hd tab 10s,,tablet,arorab hd,arorab hd 10s,1.0,arorab,arorab,arorab,366757.0,arorab 40mg tablet 10s,tablet,arorab,arorab 40 10s,arorab 40mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,arorab hd tablet 10s,2.0,,mg ,2.0,,40,0,10s,AAREEN HEALTHCARE PVT LTD,,,159.0,2,0.6666666666666667
30307,arorab hd tab 10s,,tablet,arorab hd,arorab hd 10s,1.0,arorab,arorab,arorab,382816.0,arorab plus tablet 10s,tablet,arorab,arorab plus 10s,arorab plus tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,arorab hd tablet 10s,2.0,,,2.0,,,0,10s,AAREEN HEALTHCARE PVT LTD,,,159.0,2,0.6666666666666667
30318,gabafix msr 75 tab 10s,,tablet,gabafix msr,gabafix msr 75 10s,1.0,gabafix,gabafix,gabafix,199222.0,gabafix m sr tablet 10s,tablet,gabafix,gabafix m 10s,gabafix m tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,gabafix msr 75 tablet 10s,2.0,,,2.0,,,0,10s,AAREEN HEALTHCARE PVT LTD,,,164.9,2,0.5773502691896258
30318,gabafix msr 75 tab 10s,,tablet,gabafix msr,gabafix msr 75 10s,1.0,gabafix,gabafix,gabafix,199223.0,gabafix nt tablet 10s,tablet,gabafix,gabafix nt 10s,gabafix nt tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,gabafix msr 75 tablet 10s,2.0,,,2.0,,,0,10s,AAREEN HEALTHCARE PVT LTD,,,164.9,2,0.5773502691896258
30431,myospas th 4  tab 10s,,tablet,myospas th,myospas th 4 10s,1.0,myospas,myospas,myospas,372176.0,myospas tablet 10s,tablet,myospas,myospas 10s,myospas tablet 10s,0.7071067811865475,0.7071067811865475,10,10,0.0,myospas th 4 tablet 10s,2.0,,,2.0,,,0,10s,WIN MEDICARE,,,268.0,2,0.7071067811865475
30431,myospas th 4  tab 10s,,tablet,myospas th,myospas th 4 10s,1.0,myospas,myospas,myospas,247302.0,myospas et 60mg/4mg tablet 10s,tablet,myospas,myospas et 60/4 10s,myospas et 60mg/4mg tablet 10s,0.6708203932499369,0.7071067811865475,10,10,0.0,myospas th 4 tablet 10s,2.0,,mg ,2.0,,60,0,10s,WIN MEDICARE,,,268.0,2,0.6708203932499369
30456,met xl h25 tab 20s,,tablet,met h25,met h25 20s,1.0,met,met,met,371755.0,met xl 100 tablet 20s,tablet,met,met 100 20s,met 100 tablet 20s,0.6666666666666667,0.6666666666666667,20,20,0.0,met h25 tablet 20s,2.0,,,2.0,,,0,20s,AJANTA PHARMA LTD,,,177.0,3,0.6666666666666667
30456,met xl h25 tab 20s,,tablet,met h25,met h25 20s,1.0,met,met,met,371757.0,met xl 25 tablet 20s,tablet,met,met 25 20s,met 25 tablet 20s,0.6666666666666667,0.6666666666666667,20,20,0.0,met h25 tablet 20s,2.0,,,2.0,,,0,20s,AJANTA PHARMA LTD,,,177.0,3,0.6666666666666667
30456,met xl h25 tab 20s,,tablet,met h25,met h25 20s,1.0,met,met,met,371758.0,met xl 50 tablet 20s,tablet,met,met 50 20s,met 50 tablet 20s,0.6666666666666667,0.6666666666666667,20,20,0.0,met h25 tablet 20s,2.0,,,2.0,,,0,20s,AJANTA PHARMA LTD,,,177.0,3,0.6666666666666667
30584,cosklot plus tab 10s,,tablet,cosklot plus,cosklot plus 10s,1.0,cosklot,cosklot,cosklot,158532.0,cosklot 250mg tablet 10s,tablet,cosklot,cosklot 250 10s,cosklot 250mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,cosklot plus tablet 10s,2.0,,mg ,2.0,,250,1,10s,Oaknet Healthcare Pvt Ltd,,,278.19,3,0.6666666666666667
30584,cosklot plus tab 10s,,tablet,cosklot plus,cosklot plus 10s,1.0,cosklot,cosklot,cosklot,158533.0,cosklot 500 tablet 10s,tablet,cosklot,cosklot 500 10s,cosklot 500 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,cosklot plus tablet 10s,2.0,,,2.0,,,1,10s,Oaknet Healthcare Pvt Ltd,,,278.19,3,0.6666666666666667
30584,cosklot plus tab 10s,,tablet,cosklot plus,cosklot plus 10s,1.0,cosklot,cosklot,cosklot,158536.0,cosklot plus 250 mg/250 mg tablet 10s,tablet,cosklot,cosklot plus 250/250 10s,cosklot plus 250mg/250mg tablet 10s,0.6546536707079772,0.6666666666666667,10,10,0.0,cosklot plus tablet 10s,2.0,,mg ,2.0,,250,0,10s,Oaknet Healthcare Pvt Ltd,,,278.19,3,0.6546536707079772
30612,ease-np tab 10s,,tablet,ease np,ease np 10s,1.0,ease,ease,ease,183316.0,ease out 4mg tablet 10s,tablet,ease,ease out 4 10s,ease out 4mg tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,ease np tablet 10s,2.0,,mg ,2.0,,4,0,10s,MEDSHINE PHARMACEUTICALS,,,90.0,2,0.5773502691896258
30612,ease-np tab 10s,,tablet,ease np,ease np 10s,1.0,ease,ease,ease,183317.0,ease out 8mg tablet 10s,tablet,ease,ease out 8 10s,ease out 8mg tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,ease np tablet 10s,2.0,,mg ,2.0,,8,0,10s,MEDSHINE PHARMACEUTICALS,,,90.0,2,0.5773502691896258
30613,ease-th tab 10s,,tablet,ease th,ease th 10s,1.0,ease,ease,ease,183316.0,ease out 4mg tablet 10s,tablet,ease,ease out 4 10s,ease out 4mg tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,ease th tablet 10s,2.0,,mg ,2.0,,4,0,10s,MEDSHINE PHARMACEUTICALS,,,235.0,2,0.5773502691896258
30613,ease-th tab 10s,,tablet,ease th,ease th 10s,1.0,ease,ease,ease,183317.0,ease out 8mg tablet 10s,tablet,ease,ease out 8 10s,ease out 8mg tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,ease th tablet 10s,2.0,,mg ,2.0,,8,0,10s,MEDSHINE PHARMACEUTICALS,,,235.0,2,0.5773502691896258
30614,brom-rt tab 10s,,tablet,brom rt,brom rt 10s,1.0,brom,brom,brom,142016.0,brom 1.25mg tablet 10s,tablet,brom,brom 1.25 10s,brom 1.25mg tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,brom rt tablet 10s,2.0,,mg ,2.0,,1.25,0,10s,MEDSHINE PHARMACEUTICALS,,,325.0,2,0.5773502691896258
30614,brom-rt tab 10s,,tablet,brom rt,brom rt 10s,1.0,brom,brom,brom,142017.0,brom 2.5mg tablet 10s,tablet,brom,brom 2.5 10s,brom 2.5mg tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,brom rt tablet 10s,2.0,,mg ,2.0,,2.5,0,10s,MEDSHINE PHARMACEUTICALS,,,325.0,2,0.5773502691896258
30799,arophyll hd tab 10s,,tablet,arophyll hd,arophyll hd 10s,1.0,arophyll,arophyll,arophyll,366755.0,arophyll hd 10mg/120mg/200mg tablet 10s,tablet,arophyll,arophyll hd 10/120/200 10s,arophyll hd 10mg/120mg/200mg tablet 10s,0.7071067811865476,0.7071067811865476,10,10,0.0,arophyll hd tablet 10s,2.0,,mg ,2.0,,10,0,10s,AAREEN HEALTHCARE PVT LTD,,,219.0,3,0.7071067811865476
30799,arophyll hd tab 10s,,tablet,arophyll hd,arophyll hd 10s,1.0,arophyll,arophyll,arophyll,115551.0,arophyll sr 200 tablet 10s,tablet,arophyll,arophyll 200 10s,arophyll 200 tablet 10s,0.6666666666666667,0.7071067811865476,10,10,0.0,arophyll hd tablet 10s,2.0,,,2.0,,,0,10s,AAREEN HEALTHCARE PVT LTD,,,219.0,3,0.6666666666666667
30799,arophyll hd tab 10s,,tablet,arophyll hd,arophyll hd 10s,1.0,arophyll,arophyll,arophyll,366756.0,arophyll m tablet sr 10s,tablet,arophyll,arophyll m 10s,arophyll m tablet 10s,0.6666666666666667,0.7071067811865476,10,10,0.0,arophyll hd tablet 10s,2.0,,,2.0,,,0,10s,AAREEN HEALTHCARE PVT LTD,,,219.0,3,0.6666666666666667
316230945,derek l tab 10s,,tablet,derek l,derek l 10s,1.0,derek,derek,derek,163863.0,derek 10mg tablet 10s,tablet,derek,derek 10 10s,derek 10mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,derek l tablet 10s,2.0,,mg ,2.0,,10,1,10s,ALBERT DAVID,,,201.7,2,0.6666666666666667
316230945,derek l tab 10s,,tablet,derek l,derek l 10s,1.0,derek,derek,derek,163864.0,derek 20 tablet 10s,tablet,derek,derek 20 10s,derek 20 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,derek l tablet 10s,2.0,,,2.0,,,1,10s,ALBERT DAVID,,,201.7,2,0.6666666666666667
318331176,maxvoid plus 4 tab 10s,,tablet,maxvoid plus,maxvoid plus 4 10s,1.0,maxvoid,maxvoid,maxvoid,235792.0,maxvoid 4mg tablet 10s,tablet,maxvoid,maxvoid 4 10s,maxvoid 4mg tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,maxvoid plus 4 tablet 10s,2.0,,mg ,2.0,,4,1,10s,ALKEM,,,302.0,2,0.8660254037844387
318331176,maxvoid plus 4 tab 10s,,tablet,maxvoid plus,maxvoid plus 4 10s,1.0,maxvoid,maxvoid,maxvoid,235794.0,maxvoid plus 4mg/0.5mg tablet 10s,tablet,maxvoid,maxvoid plus 4/0.5 10s,maxvoid plus 4mg/0.5mg tablet 10s,0.8164965809277261,0.8660254037844387,10,10,0.0,maxvoid plus 4 tablet 10s,2.0,,mg ,2.0,,4,0,10s,ALKEM,,,302.0,2,0.8164965809277261
343230793,telmital beta 25 tab 10s,,tablet,telmital beta,telmital beta 25 10s,1.0,telmital,telmital,telmital,323620.0,telmital 40 tablet 10s,tablet,telmital,telmital 40 10s,telmital 40 tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,telmital beta 25 tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,100.0,4,0.5773502691896258
343230793,telmital beta 25 tab 10s,,tablet,telmital beta,telmital beta 25 10s,1.0,telmital,telmital,telmital,323621.0,telmital 80 tablet 10s,tablet,telmital,telmital 80 10s,telmital 80 tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,telmital beta 25 tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,100.0,4,0.5773502691896258
343230793,telmital beta 25 tab 10s,,tablet,telmital beta,telmital beta 25 10s,1.0,telmital,telmital,telmital,323622.0,telmital a tablet 10s,tablet,telmital,telmital a 10s,telmital a tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,telmital beta 25 tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,100.0,4,0.5773502691896258
343230793,telmital beta 25 tab 10s,,tablet,telmital beta,telmital beta 25 10s,1.0,telmital,telmital,telmital,323623.0,telmital ct tablet 10s,tablet,telmital,telmital ct 10s,telmital ct tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,telmital beta 25 tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,100.0,4,0.5773502691896258
343230794,telmital beta 50 tab 10s,,tablet,telmital beta,telmital beta 50 10s,1.0,telmital,telmital,telmital,323620.0,telmital 40 tablet 10s,tablet,telmital,telmital 40 10s,telmital 40 tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,telmital beta 50 tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,120.0,4,0.5773502691896258
343230794,telmital beta 50 tab 10s,,tablet,telmital beta,telmital beta 50 10s,1.0,telmital,telmital,telmital,323621.0,telmital 80 tablet 10s,tablet,telmital,telmital 80 10s,telmital 80 tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,telmital beta 50 tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,120.0,4,0.5773502691896258
343230794,telmital beta 50 tab 10s,,tablet,telmital beta,telmital beta 50 10s,1.0,telmital,telmital,telmital,323622.0,telmital a tablet 10s,tablet,telmital,telmital a 10s,telmital a tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,telmital beta 50 tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,120.0,4,0.5773502691896258
343230794,telmital beta 50 tab 10s,,tablet,telmital beta,telmital beta 50 10s,1.0,telmital,telmital,telmital,323623.0,telmital ct tablet 10s,tablet,telmital,telmital ct 10s,telmital ct tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,telmital beta 50 tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,120.0,4,0.5773502691896258
343230795,telmital ln tab 10s,,tablet,telmital ln,telmital ln 10s,1.0,telmital,telmital,telmital,323620.0,telmital 40 tablet 10s,tablet,telmital,telmital 40 10s,telmital 40 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,telmital ln tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,95.0,4,0.6666666666666667
343230795,telmital ln tab 10s,,tablet,telmital ln,telmital ln 10s,1.0,telmital,telmital,telmital,323621.0,telmital 80 tablet 10s,tablet,telmital,telmital 80 10s,telmital 80 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,telmital ln tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,95.0,4,0.6666666666666667
343230795,telmital ln tab 10s,,tablet,telmital ln,telmital ln 10s,1.0,telmital,telmital,telmital,323622.0,telmital a tablet 10s,tablet,telmital,telmital a 10s,telmital a tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,telmital ln tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,95.0,4,0.6666666666666667
343230795,telmital ln tab 10s,,tablet,telmital ln,telmital ln 10s,1.0,telmital,telmital,telmital,323623.0,telmital ct tablet 10s,tablet,telmital,telmital ct 10s,telmital ct tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,telmital ln tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,95.0,4,0.6666666666666667
5553,immunace forte tab 15s,,tablet,immunace forte,immunace forte 15s,1.0,immunace,immunace,immunace,364558.0,immunace forte tablet 6s,tablet,immunace,immunace forte 6s,immunace forte tablet 6s,0.6666666666666667,0.6666666666666667,15,6,1.0,immunace forte tablet 15s,2.0,,,2.0,,,0,15s,MEYER,,,111.0,2,0.6666666666666667
5553,immunace forte tab 15s,,tablet,immunace forte,immunace forte 15s,1.0,immunace,immunace,immunace,366088.0,immunace forte tablet 30s,tablet,immunace,immunace forte 30s,immunace forte tablet 30s,0.6666666666666667,0.6666666666666667,15,30,1.0,immunace forte tablet 15s,2.0,,,2.0,,,0,15s,MEYER,,,111.0,2,0.6666666666666667
7854,new livfit tab 10s,,tablet,new livfit,new livfit 10s,1.0,new,new,new,252190.0,new livfit od tablet 10s,tablet,new,new livfit od 10s,new livfit od tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,new livfit tablet 10s,2.0,,,2.0,,,0,10s,ALEMBIC PHARMACEUTICALS LTD,,,75.0,2,0.8660254037844387
7854,new livfit tab 10s,,tablet,new livfit,new livfit 10s,1.0,new,new,new,252594.0,new xt tablet 10s,tablet,new,new 10s,new tablet 10s,0.8164965809277259,0.8660254037844387,10,10,0.0,new livfit tablet 10s,2.0,,,2.0,,,0,10s,ALEMBIC PHARMACEUTICALS LTD,,,75.0,2,0.8164965809277259
9230,rb tone xt tab 10s,,tablet,rb tone,rb tone 10s,1.0,rb,rb,rb,287393.0,rb pride tablet 10s,tablet,rb,rb pride 10s,rb pride tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,rb tone tablet 10s,2.0,,,2.0,,,0,10s,MEDLEY PHARMACEUTICALS LTD,,,164.0,2,0.6666666666666667
9230,rb tone xt tab 10s,,tablet,rb tone,rb tone 10s,1.0,rb,rb,rb,373829.0,rb 100 tablet 10s,tablet,rb,rb 100 10s,rb 100 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,rb tone tablet 10s,2.0,,,2.0,,,0,10s,MEDLEY PHARMACEUTICALS LTD,,,164.0,2,0.6666666666666667
9881,nobel  spas tab 10s,,tablet,nobel spas,nobel spas 10s,1.0,nobel,nobel,nobel,372532.0,nobel spas new tablet 10s,tablet,nobel,nobel spas new 10s,nobel spas new tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,nobel spas tablet 10s,2.0,,,2.0,,,0,10s,MANKIND,,,78.5,3,0.8660254037844387
9881,nobel  spas tab 10s,,tablet,nobel spas,nobel spas 10s,1.0,nobel,nobel,nobel,255177.0,nobel mr tablet 10s,tablet,nobel,nobel 10s,nobel tablet 10s,0.8164965809277259,0.8660254037844387,10,10,0.0,nobel spas tablet 10s,2.0,,,2.0,,,0,10s,MANKIND,,,78.5,3,0.8164965809277259
9881,nobel  spas tab 10s,,tablet,nobel spas,nobel spas 10s,1.0,nobel,nobel,nobel,255180.0,nobel tablet 10s,tablet,nobel,nobel 10s,nobel tablet 10s,0.8164965809277259,0.8660254037844387,10,10,0.0,nobel spas tablet 10s,2.0,,,2.0,,,0,10s,MANKIND,,,78.5,3,0.8164965809277259
10995,glimisave mv 3.3 tab 15s,,tablet,glimisave mv 3.3,glimisave mv 3.3 15s,1.0,glimisave mv,glimisave,glimisave,202546.0,glimisave mv 3.3 f tablet sr 15s,tablet,glimisave,glimisave mv 3.3 f 15s,glimisave mv 3.3 f tablet 15s,0.9354143466934852,0.9354143466934852,15,15,0.0,glimisave mv 3.3 tablet 15s,2.0,,,2.0,,,0,15s,ERIS PHARMA,,,152.25,3,0.9354143466934852
10995,glimisave mv 3.3 tab 15s,,tablet,glimisave mv 3.3,glimisave mv 3.3 15s,1.0,glimisave mv,glimisave,glimisave,202547.0,glimisave mv 3.3 tablet sr 10s,tablet,glimisave,glimisave mv 3.3 10s,glimisave mv 3.3 tablet 10s,0.857142857142857,0.9354143466934852,15,10,1.0,glimisave mv 3.3 tablet 15s,2.0,,,2.0,,,0,15s,ERIS PHARMA,,,152.25,3,0.857142857142857
