item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_cap,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,medicine_type_y,sku_brand,new_brand,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
17488,sm fibro softgel cap 20s,,capsule,sm fibro softgel,sm fibro softgel 20s,1.0,sm fibro,sm,sm,313541.0,sm fibro soft gelatin capsule 20s,capsule,sm,sm fibro sg 20s,sm fibro sg capsule 20s,0.75,0.75,20,20,0.0,0.0,sm fibro softgel capsule 20s,2.0,,,2.0,,,20s,INDOCO REMEDIES LTD,,,270.0,1,0.75
18946,eido -fe forte capsule 10c,,capsule,eido fe forte,eido fe forte 10c,1.0,eido fe,eido,eido,184545.0,eido  fe forte capsule 10s,capsule,eido,eido fe forte 10s,eido fe forte capsule 10s,0.75,0.75,,10,1.0,0.0,eido fe forte capsule 10c,2.0,,,2.0,,,10c,LA RENON HEALTHCARE,,,193.0,1,0.75
18965,spirex plus softgel cap 10c,,capsule,spirex plus softgel,spirex plus softgel 10c,1.0,spirex plus,spirex,spirex,316060.0,spirex plus softgel capsule 10s,capsule,spirex,spirex plus softgel 10s,spirex plus softgel capsule 10s,0.75,0.75,,10,1.0,0.0,spirex plus softgel capsule 10c,2.0,,,2.0,,,10c,AN PHARMACEUTICALS,,,294.0,1,0.75
20,mega-3 softgel cap 30c,,capsule,mega 3 softgel,mega 3 softgel 30c,1.0,mega 3,mega,mega,237465.0,mega  3 soft gelatin capsule 30s,capsule,mega,mega 3 sg 30s,mega 3 sg capsule 30s,0.5,0.5,,30,1.0,0.0,mega 3 softgel capsule 30c,2.0,,,2.0,,,30c,DR. REDDY LABORATORIES LTD,,,394.75,1,0.5
318331180,nervmax d 75/20 cap 10c,,capsule,nervmax d 75/20,nervmax d 75/20 10c,1.0,nervmax d,nervmax,nervmax,382786.0,nervmax d-75/20 capsule 10s,capsule,nervmax,nervmax d 75/20 10s,nervmax d 75/20 capsule 10s,0.7999999999999998,0.7999999999999998,,10,1.0,1.0,nervmax d 75/20 capsule 10c,2.0,,,2.0,,,10c,ALKEM,,,198.0,1,0.7999999999999998
8980,uprise d3 2k cap 10c,,capsule,uprise d3 2k,uprise d3 2k 10c,1.0,uprise d3,uprise,uprise,361804.0,uprise d3 2k soft gelatin capsule 10s,capsule,uprise,uprise d3 2k sg 10s,uprise d3 2k sg capsule 10s,0.6708203932499369,0.6708203932499369,upri,10,1.0,0.0,uprise d3 2k capsule 10c,2.0,,,2.0,,,10c,ALKEM,,,144.0,1,0.6708203932499369
9839,lycostar-new rf cap 10c,,capsule,lycostar new rf,lycostar new rf 10c,1.0,lycostar new,lycostar,lycostar,232683.0,lycostar new capsule 10s,capsule,lycostar,lycostar new 10s,lycostar new capsule 10s,0.5773502691896258,0.5773502691896258,lyco,10,1.0,0.0,lycostar new rf capsule 10c,2.0,,,2.0,,,10c,MANKIND,,,159.9,1,0.5773502691896258
9928,nurokind gold rf cap 10c,,capsule,nurokind gold rf,nurokind gold rf 10c,1.0,nurokind gold,nurokind,nurokind,362521.0,nurokind  gold rf capsule 10s,capsule,nurokind,nurokind gold rf 10s,nurokind gold rf capsule 10s,0.75,0.75,,10,1.0,0.0,nurokind gold rf capsule 10c,2.0,,,2.0,,,10c,MANKIND,,,99.9,1,0.75
29645,murine-300 cap 10s,,capsule,murine,murine 300 10s,1.0,murine,murine,murine,246134.0,murine 300 capsule 10s,capsule,murine,murine 300 10s,murine 300 capsule 10s,,,,,,0.0,murine 300 capsule 10s,,,,,,,10s,AKCENT HEALTHCARE,,,1550.0,1,
29920,budamate 100 transcap 30s,,capsule,budamate,budamate 100 30s,1.0,budamate,budamate,budamate,142588.0,budamate 100 transcaps 30s,capsule,budamate,budamate 100 30s,budamate 100 capsule 30s,,,,,,0.0,budamate 100 capsule 30s,,,,,,,30s,LUPIN LTD,,,141.41,1,
29985,macuvon cap 10s,,capsule,macuvon,macuvon 10s,1.0,macuvon,macuvon,macuvon,233447.0,macuvon capsule 10s,capsule,macuvon,macuvon 10s,macuvon capsule 10s,,,,,,0.0,macuvon capsule 10s,,,,,,,10s,NEOMEDIX HEALTHCARE LTD.,,,245.0,1,
29992,vcofol cap 10s,,capsule,vcofol,vcofol 10s,1.0,vcofol,vcofol,vcofol,379134.0,vcofol capsule 10s,capsule,vcofol,vcofol 10s,vcofol capsule 10s,,,,,,0.0,vcofol capsule 10s,,,,,,,10s,NEOMEDIX HEALTHCARE LTD.,,,245.0,1,
25162,oxilyk cap 10s,,capsule,oxilyk,oxilyk 10s,1.0,oxilyk,oxilyk,oxilyk,373013.0,oxilyk capsule 10s,capsule,oxilyk,oxilyk 10s,oxilyk capsule 10s,,,,,,0.0,oxilyk capsule 10s,,,,,,,10s,ACCUFFY LIFESCIENCES,,,387.0,1,
325330884,palmova cap 10s,,capsule,palmova,palmova 10s,1.0,palmova,palmova,palmova,379458.0,palmova capsule 10s,capsule,palmova,palmova 10s,palmova capsule 10s,,,,,,0.0,palmova capsule 10s,,,,,,,10s,ALNICHE LIFE SCIENCES PVT LTD,,,395.0,1,
28423,suncumin cap 10s,,capsule,suncumin,suncumin 10s,1.0,suncumin,suncumin,suncumin,380759.0,suncumin capsule 10s,capsule,suncumin,suncumin 10s,suncumin capsule 10s,,,,,,0.0,suncumin capsule 10s,,,,,,,10s,A.R PHARMACEUTICALS,,,549.0,1,
17880,distone cap 24s,,capsule,distone,distone 24s,1.0,distone,distone,distone,167638.0,distone capsule 24s,capsule,distone,distone 24s,distone capsule 24s,,,,,,0.0,distone capsule 24s,,,,,,,24s,IND SWIFT LABORATORIES LTD,,,216.0,1,
29858,krimega softgel cap 10s,,capsule,krimega softgel,krimega softgel 10s,1.0,krimega,krimega,krimega,381113.0,krimega softgel capsule 10s,capsule,krimega,krimega softgel 10s,krimega softgel capsule 10s,,,,,,0.0,krimega softgel capsule 10s,,,,,,,10s,MOREPEN LABORATORIES LTD.,,,690.0,1,
24685,liqui d3 cap 4tab 4s,,capsule,liqui d3,liqui d3 4s,1.0,liqui,liqui,liqui,228734.0,liqui d3 capsule 4s,capsule,liqui,liqui d3 4s,liqui d3 capsule 4s,,,,,,0.0,liqui d3 capsule 4s 4s,,,,,,,4s,TROIKAA PHARMACEUTICALS LTD,,,146.6,1,
30367,r-site cap 10s,,capsule,r site,r site 10s,1.0,r,r,r,284460.0,r site capsule 10s,capsule,r,r site 10s,r site capsule 10s,,,,,,0.0,r site capsule 10s,,,,,,,10s,RAYMED PHARMACEUTICALS LTD,,,190.0,1,
25137,dosin-d cap 10s,,capsule,dosin d,dosin d 10s,1.0,dosin,dosin,dosin,169659.0,dosin d capsule 10s,capsule,dosin,dosin d 10s,dosin d capsule 10s,,,,,,0.0,dosin d capsule 10s,,,,,,,10s,CORONA REMIDIES PVT.LTD,,,425.9,1,
29859,rabipen plus cap 10s,,capsule,rabipen plus,rabipen plus 10s,1.0,rabipen,rabipen,rabipen,285291.0,rabipen plus capsule 10s,capsule,rabipen,rabipen plus 10s,rabipen plus capsule 10s,,,,,,0.0,rabipen plus capsule 10s,,,,,,,10s,MOREPEN LABORATORIES LTD.,,,172.7,1,
30166,supranerv cap 10s,,capsule,supranerv,supranerv 10s,1.0,supranerv,supranerv,supranerv,319405.0,supranerv capsule 10s,capsule,supranerv,supranerv 10s,supranerv capsule 10s,,,,,,0.0,supranerv capsule 10s,,,,,,,10s,Oaknet Healthcare Pvt Ltd,,,212.64,1,
10304,clavix  gold 10 cap 15s,,capsule,clavix gold,clavix gold 10 15s,1.0,clavix,clavix,clavix,153986.0,clavix gold 10 capsule 15s,capsule,clavix,clavix gold 10 15s,clavix gold 10 capsule 15s,,,,,,0.0,clavix gold 10 capsule 15s,,,,,,,15s,INTAS PHARMACEUTICALS,,,81.5,1,
