item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_syp,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,exp_sku_brand5,id,brand_y,medicine_type_y,sku_brand,new_brand,new_brand2,cosine,max_cosine,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,pack,manufacturer,catg,subcatg,mrp,medicine_type_flag,count_cap,count_tab,count,mod_cosine
320431114,claribid granules 125mg 30ml,,others,claribid,claribid granules 125 30,0,claribid,claribid,claribid,claribid,153714.0,claribid 125mg granules 30gm,others,claribid,claribid 125 granules 30,claribid 125mg granules 30gm ,1.0,1.0,0,claribid granules 125mg 30ml ,1.0,ml ,mg ,30ml,ABBOTT INDIA LIMITED,,,138.09,0,,,1,1.0
320431186,digeraft xt syp 200ml,,syrup,digeraft,digeraft 200,1,digeraft,digeraft,digeraft,digeraft,368717.0,digeraft oral suspension mint 150ml,others,digeraft,digeraft oral mint 150,digeraft oral suspension mint 150ml ,0.2581988897471611,0.2581988897471611,0,digeraft syrup 200ml ,0.0,ml ,ml ,200ml,ABBOTT INDIA LIMITED,,,210.0,1,,,2,0.35355339059327373
320431186,digeraft xt syp 200ml,,syrup,digeraft,digeraft 200,1,digeraft,digeraft,digeraft,digeraft,377702.0,digeraft xt oral suspension mint 150ml,others,digeraft,digeraft oral mint 150,digeraft oral suspension mint 150ml ,0.2581988897471611,0.2581988897471611,0,digeraft syrup 200ml ,0.0,ml ,ml ,200ml,ABBOTT INDIA LIMITED,,,210.0,1,,,2,0.35355339059327373
320631115,nindanib 100 mg 10s,,others,nindanib,nindanib 100 10s,0,nindanib,nindanib,nindanib,nindanib,372487.0,nindanib 100 soft gelatin capsule 10s,capsule,nindanib,nindanib 100 sg 10s,nindanib 100 sg capsule 10s ,0.7745966692414834,0.7745966692414834,0,nindanib 100mg 10s ,2.0,mg ,,10s,Glenmark Pharmaceuticals Ltd,,,822.0,1,,,1,0.8660254037844387
325130964,zapiz 1mg 15tab 15s,,others,zapiz,zapiz 1 15s,0,zapiz,zapiz,zapiz,zapiz,345936.0,zapiz 1mg tablet 10s,tablet,zapiz,zapiz 1 10s,zapiz 1mg tablet 10s ,0.5773502691896258,0.5773502691896258,0,zapiz 1mg 15s 15s ,0.0,mg ,mg ,15s,INTAS PHARMACEUTICALS,,,71.4,1,,,1,0.6666666666666667
325131029,mildy bar  75g 75gm,,others,mildy,mildy soap 75g 75,0,mildy,mildy,mildy,mildy,241239.0,mildy bar 75gm,others,mildy,mildy soap 75,mildy soap 75gm ,0.8660254037844387,0.8660254037844387,0,mildy soap 75g 75gm ,0.0,gm ,gm ,75gm,INTAS PHARMACEUTICALS,,,150.0,0,,,1,0.8660254037844387
326031028,nixiper creamy lotion 100ml,,others,nixiper,nixiper creamy lotion 100,0,nixiper,nixiper,nixiper,nixiper,254983.0,nixiper lotion 100ml,others,nixiper,nixiper lotion 100,nixiper lotion 100ml ,0.8660254037844387,0.8660254037844387,0,nixiper creamy lotion 100ml ,0.0,ml ,ml ,100ml,CANIXA LIFE SCIIENCES PVT LTD,,,105.0,0,,,1,0.8660254037844387
326330912,heptagon syp 200ml,,syrup,heptagon,heptagon 200,1,heptagon,heptagon,heptagon,heptagon,370320.0,heptagon oral suspension sugar free 200ml,others,heptagon,heptagon oral sf 200,heptagon oral suspension sf 200ml ,0.5163977794943222,0.5163977794943222,0,heptagon syrup 200ml ,0.0,ml ,ml ,200ml,SUN PHARMA 2,,,270.0,1,,,1,0.7071067811865475
328331033,mupisoft  5gm,,others,mupisoft,mupisoft 5,0,mupisoft,mupisoft,mupisoft,mupisoft,246112.0,mupisoft ointment 5gm,others,mupisoft,mupisoft ointment 5,mupisoft ointment 5gm ,0.8164965809277259,0.8164965809277259,0,mupisoft 5gm ,0.0,gm ,gm ,5gm,KLM LABORATORIES,,,115.0,0,,,1,0.8164965809277259
339931043,raymoxi gel 5ml,,others,raymoxi,raymoxi gel 5,0,raymoxi,raymoxi,raymoxi,raymoxi,287233.0,raymoxi eye drop 5ml,others,raymoxi,raymoxi eye drops 5,raymoxi eye drops 5ml ,0.5773502691896258,0.5773502691896258,0,raymoxi gel 5ml ,0.0,ml ,ml ,5ml,RAYMED PHARMACEUTICALS LTD,,,250.0,0,,,2,0.5773502691896258
339931043,raymoxi gel 5ml,,others,raymoxi,raymoxi gel 5,0,raymoxi,raymoxi,raymoxi,raymoxi,287234.0,raymoxi eye ointment 5gm,others,raymoxi,raymoxi eye ointment 5,raymoxi eye ointment 5gm ,0.5773502691896258,0.5773502691896258,0,raymoxi gel 5ml ,1.0,ml ,gm ,5ml,RAYMED PHARMACEUTICALS LTD,,,250.0,0,,,2,0.5773502691896258
350231005,no soap gentle skin cleanser 250ml,,others,no,no soap gentle skin cleanser 250,0,no,no,no,no,255139.0,no scars soap 150gm,others,no,no scars soap 150,no scars soap 150gm ,0.4082482904638631,0.4082482904638631,0,no soap gentle skin cleanser 250ml ,1.0,ml ,gm ,250ml,PERCOS INDIA PVT LTD,,,585.0,0,,,1,0.4082482904638631
4785,avil injection 2ml amp*2ml,,injection,avil,avil injection 2 amp,0,avil,avil,avil,avil,118987.0,avil 22.75mg injection 2ml,injection,avil,avil 22.75 injection 2,avil 22.75mg injection 2ml ,0.6708203932499369,0.6708203932499369,0,avil injection 2ml amp 2ml ,0.0,ml ,ml ,amp*2ml,AVENTIS,,,5.66,0,,,1,0.6708203932499369
50030842,isac 10mg 10s,,others,isac,isac 10 10s,0,isac,isac,isac,isac,216074.0,isac 10 capsule 10s,capsule,isac,isac 10 10s,isac 10 capsule 10s ,0.8660254037844387,0.8660254037844387,0,isac 10mg 10s ,2.0,mg ,,10s,SYSTOPIC,,,109.0,1,,,1,1.0000000000000002
6138,pmt lotion 30ml,,others,pmt,pmt lotion 30,0,pmt,pmt,pmt,pmt,277615.0,pmt anti scabies lotion 30ml,others,pmt,pmt anti scabies lotion 30,pmt anti scabies lotion 30ml ,0.7745966692414834,0.7745966692414834,0,pmt lotion 30ml ,0.0,ml ,ml ,30ml,SALVE PHARMA,,,32.0,0,,,1,0.7745966692414834
6929,qcard 100mg softgel 10c,,others,qcard,qcard 100 softgel 10c,0,qcard,qcard,qcard,qcard,362560.0,qcard 100mg soft gelatin capsule 10s,capsule,qcard,qcard 100 sg 10s,qcard 100mg sg capsule 10s ,0.4472135954999579,0.4472135954999579,0,qcard 100mg softgel 10c ,0.0,mg ,mg ,10c,GENETICA,,,140.0,1,,,1,0.5
6988,neko soap 75gm,,others,neko,neko soap 75,0,neko,neko,neko,neko,250373.0,neko bouquet soap 75gm,others,neko,neko bouquet soap 75,neko bouquet soap 75gm ,0.8660254037844387,0.8660254037844387,0,neko soap 75gm ,0.0,gm ,gm ,75gm,PIRAMAL,,,70.0,0,,,1,0.8660254037844387
7143,ddr 60mg 10s,,others,ddr,ddr 60 10s,0,ddr,ddr,ddr,ddr,162206.0,ddr 60mg capsule mr 10s,capsule,ddr,ddr 60 10s,ddr 60mg capsule 10s ,0.8660254037844387,0.8660254037844387,0,ddr 60mg 10s ,0.0,mg ,mg ,10s,MSN LABORATORIES,,,159.0,1,,,1,1.0000000000000002
7534,tacrotor cream 1% 10gm,,others,tacrotor,tacrotor cream 1% 10,0,tacrotor,tacrotor,tacrotor,tacrotor,321119.0,tacrotor 0.1% ointment 10gm,others,tacrotor,tacrotor 0.1% ointment 10,tacrotor 0.1% ointment 10gm ,0.6708203932499369,0.6708203932499369,0,tacrotor cream 1% 10gm ,0.0,gm ,gm ,10gm,TORRENT,,,615.3,0,,,1,0.6708203932499369
7594,cepodem 100mg ds susp 30ml,,others,cepodem,cepodem 100 ds suspension 30,0,cepodem,cepodem,cepodem,cepodem,149720.0,cepodem 100mg/5ml ds suspension 30ml,others,cepodem,cepodem 100/5 ds suspension 30,cepodem 100mg/5ml ds suspension 30ml ,0.9128709291752768,0.9128709291752768,0,cepodem 100mg ds suspension 30ml ,1.0,ml ,mg/5ml ,30ml,RANBAXY,,,189.0,0,,,1,0.9128709291752768
7605,keflor syp 10ml 50mg,,syrup,keflor,keflor 10 50,1,keflor,keflor,keflor,keflor,220447.0,keflor oral suspension 10ml banana,others,keflor,keflor oral 10 banana,keflor oral suspension 10ml banana ,0.4472135954999579,0.4472135954999579,0,keflor syrup 10ml 50mg ,0.0,ml ,ml ,50mg,RANBAXY,,,157.0,1,,,1,0.5773502691896258
7912,sensur 50ml lotion,,others,sensur,sensur 50 lotion,0,sensur,sensur,sensur,sensur,309965.0,sensur lotion 50ml,others,sensur,sensur lotion 50,sensur lotion 50ml ,1.0000000000000002,1.0000000000000002,0,sensur 50ml lotion ,0.0,ml ,ml ,50ml,Glenmark Pharmaceuticals Ltd,,,145.5,0,,,1,1.0000000000000002
8020,drotin syp 100ml,,syrup,drotin,drotin 100,1,drotin,drotin,drotin,drotin,181555.0,drotin suspension 100ml,others,drotin,drotin 100,drotin suspension 100ml ,0.6666666666666667,0.6666666666666667,0,drotin syrup 100ml ,0.0,ml ,ml ,100ml,WATER BUSHNELL,,,185.23,1,,,1,0.9999999999999998
8500,althrocin drop 10ml,,others,althrocin,althrocin drops 10,0,althrocin,althrocin,althrocin,althrocin,109669.0,althrocin 100mg drop 10ml,others,althrocin,althrocin 100 drops 10,althrocin 100mg drops 10ml ,0.8660254037844387,0.8660254037844387,0,althrocin drops 10ml ,0.0,ml ,ml ,10ml,ALEMBIC PHARMACEUTICALS LTD,,,46.55,0,,,1,0.8660254037844387
9617,movicol powder 13.8gm,,others,movicol,movicol powder 13.8,0,movicol,movicol,movicol,movicol,362499.0,movicol powder for oral solution 13.8gm,others,movicol,movicol powder for oral solution 13.8,movicol powder for oral solution 13.8gm ,0.7559289460184544,0.7559289460184544,0,movicol powder 13.8gm ,0.0,gm ,gm ,13.8gm,WIN MEDICARE,,,68.5,0,,,1,0.7559289460184544
10147,proluton depot inj 500mg 2ml,,injection,proluton depot,proluton depot injection 500 2,0,proluton,proluton,proluton,proluton,281202.0,proluton depot 500mg/2ml injection 2ml,injection,proluton,proluton depot 500/2 injection 2,proluton depot 500mg/2ml injection 2ml ,0.9486832980505138,0.9486832980505138,0,proluton depot injection 500mg 2ml ,1.0,ml ,mg/2ml ,2ml,CADILA HEALTHCARE LTD,,,356.9,0,,,2,0.9486832980505138
10147,proluton depot inj 500mg 2ml,,injection,proluton depot,proluton depot injection 500 2,0,proluton,proluton,proluton,proluton,281203.0,proluton depot 500mg/2ml injection 1ml,injection,proluton,proluton depot 500/2 injection 1,proluton depot 500mg/2ml injection 1ml ,0.9128709291752768,0.9486832980505138,0,proluton depot injection 500mg 2ml ,1.0,ml ,mg/2ml ,2ml,CADILA HEALTHCARE LTD,,,356.9,0,,,2,0.9128709291752768
10433,proluton depot inj 250mg 1ml,,injection,proluton depot,proluton depot injection 250 1,0,proluton,proluton,proluton,proluton,281203.0,proluton depot 500mg/2ml injection 1ml,injection,proluton,proluton depot 500/2 injection 1,proluton depot 500mg/2ml injection 1ml ,0.7302967433402214,0.7302967433402214,0,proluton depot injection 250mg 1ml ,1.0,ml ,mg/2ml ,1ml,CADILA HEALTHCARE LTD,,,230.5,0,,,1,0.7302967433402214
11087,vicks vap 5gm,,others,vicks vap,vicks vap 5,0,vicks,vicks,vicks,vicks,337753.0,vicks vaporub 5gm,others,vicks,vicks vaporub 5,vicks vaporub 5gm ,0.6666666666666667,0.6666666666666667,0,vicks vap 5gm ,0.0,gm ,gm ,5gm,PROCTER AND GAMBLE,,,21.0,0,,,2,0.6666666666666667
11087,vicks vap 5gm,,others,vicks vap,vicks vap 5,0,vicks,vicks,vicks,vicks,380649.0,vicks vaporub 5ml,others,vicks,vicks vaporub 5,vicks vaporub 5ml ,0.6666666666666667,0.6666666666666667,0,vicks vap 5gm ,1.0,gm ,ml ,5gm,PROCTER AND GAMBLE,,,21.0,0,,,2,0.6666666666666667
11088,vicks vap 10gm,,others,vicks vap,vicks vap 10,0,vicks,vicks,vicks,vicks,337749.0,vicks vaporub 10gm,others,vicks,vicks vaporub 10,vicks vaporub 10gm ,0.6666666666666667,0.6666666666666667,0,vicks vap 10gm ,0.0,gm ,gm ,10gm,PROCTER AND GAMBLE,,,40.0,0,,,2,0.6666666666666667
11088,vicks vap 10gm,,others,vicks vap,vicks vap 10,0,vicks,vicks,vicks,vicks,380648.0,vicks vaporub 10gm,others,vicks,vicks vaporub 10,vicks vaporub 10gm ,0.6666666666666667,0.6666666666666667,0,vicks vap 10gm ,0.0,gm ,gm ,10gm,PROCTER AND GAMBLE,,,40.0,0,,,2,0.6666666666666667
11125,cremaffin plain 225ml,,others,cremaffin plain,cremaffin plain 225,0,cremaffin,cremaffin,cremaffin,cremaffin,159128.0,cremaffin plus syrup 225ml,syrup,cremaffin,cremaffin plus syrup 225,cremaffin plus syrup 225ml ,0.5773502691896258,0.5773502691896258,0,cremaffin plain 225ml ,0.0,ml ,ml ,225ml,ABBOTT INDIA LIMITED,,,255.33,1,,,2,0.5773502691896258
11125,cremaffin plain 225ml,,others,cremaffin plain,cremaffin plain 225,0,cremaffin,cremaffin,cremaffin,cremaffin,159135.0,cremaffin syrup 225ml mint,syrup,cremaffin,cremaffin syrup 225 mint,cremaffin syrup 225ml mint ,0.5773502691896258,0.5773502691896258,0,cremaffin plain 225ml ,0.0,ml ,ml ,225ml,ABBOTT INDIA LIMITED,,,255.33,1,,,2,0.5773502691896258
11569,parachute  hot oil 190ml,,others,parachute hot,parachute hot oil 190,0,parachute,parachute,parachute,parachute,271667.0,parachute ayurvedic hair oil 190ml,others,parachute,parachute ayurvedic hair oil 190,parachute ayurvedic hair oil 190ml ,0.6708203932499369,0.6708203932499369,0,parachute hot oil 190ml ,0.0,ml ,ml ,190ml,OTHERS,,,110.0,0,,,1,0.6708203932499369
12089,pediasure choco 400gm jar,,others,pediasure chocolate,pediasure chocolate 400 jar,0,pediasure,pediasure,pediasure,pediasure,376799.0,pediasure chocolate jar 400gm,others,pediasure,pediasure chocolate jar 400,pediasure chocolate jar 400gm ,1.0,1.0,0,pediasure chocolate 400gm jar ,0.0,gm ,gm ,400gm,ABBOTT NUTRA,,,725.0,0,,,1,1.0
12099,pediasure vanilla 200gm jar /in24,,others,pediasure vanilla,pediasure vanilla 200 jar /in24,0,pediasure,pediasure,pediasure,pediasure,379537.0,pediasure refill vanilla 200gm,others,pediasure,pediasure refill vanilla 200,pediasure refill vanilla 200gm ,0.6708203932499369,0.6708203932499369,0,pediasure vanilla 200gm jar /in24 ,0.0,gm ,gm ,200gm,ABBOTT NUTRA,,,390.0,0,,,1,0.6708203932499369
12179,colgate max 80gm,,others,colgate max,colgate max 80,0,colgate,colgate,colgate,colgate,156725.0,colgate sensitive toothpaste 80gm,others,colgate,colgate sensitive toothpaste 80,colgate sensitive toothpaste 80gm ,0.5773502691896258,0.5773502691896258,0,colgate max 80gm ,0.0,gm ,gm ,80gm,COLGATE PALMOLIVE COMPANY LTD,,,55.0,0,,,1,0.5773502691896258
12844,listerine mint 80ml,,others,listerine mint,listerine mint 80,0,listerine,listerine,listerine,listerine,228812.0,listerine mouth wash 80ml cool mint,others,listerine,listerine mouth wash 80 cool mint,listerine mouth wash 80ml cool mint ,0.7071067811865476,0.7071067811865476,0,listerine mint 80ml ,0.0,ml ,ml ,80ml,JOHNSON & JOHNSON CONSUMER CAR,,,50.0,0,,,1,0.7071067811865476
13668,sizodon oral syp 60ml,,syrup,sizodon oral,sizodon oral syrup 60,1,sizodon,sizodon,sizodon,sizodon,313209.0,sizodon oral solution 60ml,others,sizodon,sizodon oral solution 60,sizodon oral solution 60ml ,0.75,0.75,0,sizodon oral syrup 60ml ,0.0,ml ,ml ,60ml,SUN PHARMA 2,,,132.38,1,,,1,0.75
1396,azilide 200 susp 15ml,,others,azilide 200,azilide 200 suspension 15,0,azilide,azilide,azilide,azilide,120608.0,azilide 200mg/5ml suspension 15ml,others,azilide,azilide 200/5 suspension 15,azilide 200mg/5ml suspension 15ml ,0.8944271909999159,0.8944271909999159,0,azilide 200 suspension 15ml ,1.0,ml ,mg/5ml ,15ml,MICRO,,,51.86,0,,,1,0.8944271909999159
14093,pediasure vanilla 1kg bib,,others,pediasure vanilla,pediasure vanilla 1 bib,0,pediasure,pediasure,pediasure,pediasure,273631.0,pediasure powder 1kg vanilla delight,others,pediasure,pediasure powder 1 vanilla delight,pediasure powder 1kg vanilla delight ,0.6708203932499369,0.6708203932499369,0,pediasure vanilla 1kg bib ,2.0,,,1kg,ABBOTT NUTRA,,,1375.0,0,,,3,0.6708203932499369
14093,pediasure vanilla 1kg bib,,others,pediasure vanilla,pediasure vanilla 1 bib,0,pediasure,pediasure,pediasure,pediasure,273621.0,pediasure complete powder bib 400gm vanilla,others,pediasure,pediasure complete powder bib 400 vanilla,pediasure complete powder bib 400gm vanilla ,0.6123724356957946,0.6708203932499369,0,pediasure vanilla 1kg bib ,2.0,,gm ,1kg,ABBOTT NUTRA,,,1375.0,0,,,3,0.6123724356957946
14093,pediasure vanilla 1kg bib,,others,pediasure vanilla,pediasure vanilla 1 bib,0,pediasure,pediasure,pediasure,pediasure,273635.0,pediasure refill pack 1kg vanilla delight,others,pediasure,pediasure refill pack 1 vanilla delight,pediasure refill pack 1kg vanilla delight ,0.6123724356957946,0.6708203932499369,0,pediasure vanilla 1kg bib ,2.0,,,1kg,ABBOTT NUTRA,,,1375.0,0,,,3,0.6123724356957946
14285,metatop nasal spray 120,,others,metatop nasal,metatop nasal spray 120,0,metatop,metatop,metatop,metatop,239371.0,metatop nasal spray 120mdi,others,metatop,metatop nasal spray 120mdi,metatop nasal spray 120mdi ,0.75,0.75,0,metatop nasal spray 120 ,2.0,,,120,ZYDUS CADILA HEALTHCARE LTD,,,497.75,0,,,1,0.75
14409,unobiotics junior sachet 1000mg,,others,unobiotics paediatric,unobiotics paediatric sachet 1000,0,unobiotics,unobiotics,unobiotics,unobiotics,103460.0,activstart unobiotics sachet 1gm,others,unobiotics,activstart unobiotics sachet 1000,activstart unobiotics sachet 1000mg ,0.75,0.75,0,unobiotics paediatric sachet 1000mg ,0.0,mg ,mg ,1000mg,CIPLA LTD,,,49.0,0,,,1,0.75
14532,nebzmart fb 1mg respules 7*2ml,,others,nebzmart fb,nebzmart fb 1 respules 7 2,0,nebzmart,nebzmart,nebzmart,nebzmart,372282.0,nebzmart fb 1mg smartules 2ml 7ml,others,nebzmart,nebzmart fb 1 smartules 2 7,nebzmart fb 1mg smartules 2ml 7ml ,0.8333333333333335,0.8333333333333335,0,nebzmart fb 1mg respules 7 2ml ,0.0,ml ,ml ,7*2ml,Glenmark Pharmaceuticals Ltd,,,430.5,0,,,1,0.8333333333333335
15131,normetrogyl o syp 60ml,,syrup,normetrogyl o,normetrogyl o syrup 60,1,normetrogyl,normetrogyl,normetrogyl,normetrogyl,255854.0,normetrogyl 400mg/400mg syrup 30ml,syrup,normetrogyl,normetrogyl 400/400 syrup 30,normetrogyl 400mg/400mg syrup 30ml ,0.3779644730092272,0.3779644730092272,1,normetrogyl o syrup 60ml ,0.0,ml ,ml ,60ml,J.B.CHEMICALS & PHARMACEUTICAL,,,48.08,0,,,1,0.3779644730092272
15136,dettol  antisepetic 60ml,,others,dettol antisepetic,dettol antisepetic 60,0,dettol,dettol,dettol,dettol,362361.0,dettol antiseptic liquid 60ml,others,dettol,dettol antiseptic liquid 60,dettol antiseptic liquid 60ml ,0.5773502691896258,0.5773502691896258,0,dettol antisepetic 60ml ,0.0,ml ,ml ,60ml,RECKIT BENCKISER INDIA PVT LTD,,,0.03,0,,,1,0.5773502691896258
15140,naturolax a powder 100gm,,others,naturolax a,naturolax a powder 100,0,naturolax,naturolax,naturolax,naturolax,249348.0,naturolax  a powder 100gm orange,others,naturolax,naturolax a powder 100 orange,naturolax a powder 100gm orange ,0.8944271909999159,0.8944271909999159,0,naturolax a powder 100gm ,0.0,gm ,gm ,100gm,PIRAMAL,,,155.0,0,,,1,0.8944271909999159
15141,naturolax a powder 300gm,,others,naturolax a,naturolax a powder 300,0,naturolax,naturolax,naturolax,naturolax,249346.0,naturolax  a powder 300gm orange,others,naturolax,naturolax a powder 300 orange,naturolax a powder 300gm orange ,0.8944271909999159,0.8944271909999159,0,naturolax a powder 300gm ,0.0,gm ,gm ,300gm,PIRAMAL,,,381.0,0,,,1,0.8944271909999159
15194,similac 2 400gm bib,,others,similac 2,similac 2 400 bib,0,similac,similac,similac,similac,376894.0,similac infant formula stage 2 400gm,others,similac,similac baby formula stage 2 400,similac baby formula stage 2 400gm ,0.6123724356957946,0.6123724356957946,0,similac 2 400gm bib ,0.0,gm ,gm ,400gm,ABBOTT NUTRA,,,475.0,0,,,2,0.6123724356957946
15194,similac 2 400gm bib,,others,similac 2,similac 2 400 bib,0,similac,similac,similac,similac,312216.0,similac follow up formula stage 2 400gm,others,similac,similac follow up formula stage 2 400,similac follow up formula stage 2 400gm ,0.5669467095138409,0.6123724356957946,0,similac 2 400gm bib ,0.0,gm ,gm ,400gm,ABBOTT NUTRA,,,475.0,0,,,2,0.5669467095138409
15362,ensure choco 400gm,,others,ensure chocolate,ensure chocolate 400,0,ensure,ensure,ensure,ensure,186989.0,ensure powder 400gm chocolate,others,ensure,ensure powder 400 chocolate,ensure powder 400gm chocolate ,0.8660254037844387,0.8660254037844387,0,ensure chocolate 400gm ,0.0,gm ,gm ,400gm,ABBOTT NUTRA,,,635.0,0,,,1,0.8660254037844387
15363,pediasure choco 1kg bib,,others,pediasure chocolate,pediasure chocolate 1 bib,0,pediasure,pediasure,pediasure,pediasure,273632.0,pediasure powder 1kg premium chocolate,others,pediasure,pediasure powder 1 premium chocolate,pediasure powder 1kg premium chocolate ,0.6708203932499369,0.6708203932499369,0,pediasure chocolate 1kg bib ,2.0,,,1kg,ABBOTT NUTRA,,,1525.0,0,,,2,0.6708203932499369
15363,pediasure choco 1kg bib,,others,pediasure chocolate,pediasure chocolate 1 bib,0,pediasure,pediasure,pediasure,pediasure,273639.0,pediasure refill pack 1kg premium chocolate,others,pediasure,pediasure refill pack 1 premium chocolate,pediasure refill pack 1kg premium chocolate ,0.6123724356957946,0.6708203932499369,0,pediasure chocolate 1kg bib ,2.0,,,1kg,ABBOTT NUTRA,,,1525.0,0,,,2,0.6123724356957946
15695,seradic mr 1s,,others,seradic 1s,seradic 1s,0,seradic,seradic,seradic,seradic,310160.0,seradic gel 30gm,others,seradic,seradic gel 30,seradic gel 30gm ,0.40824829046386296,0.40824829046386296,0,seradic 1s ,2.0,,gm ,1s,OBSURGE,,,117.5,0,,,4,0.40824829046386296
15695,seradic mr 1s,,others,seradic 1s,seradic 1s,0,seradic,seradic,seradic,seradic,310162.0,seradic tablet 10s,tablet,seradic,seradic 10s,seradic tablet 10s ,0.40824829046386296,0.40824829046386296,0,seradic 1s ,2.0,,,1s,OBSURGE,,,117.5,1,,,4,0.4999999999999999
15695,seradic mr 1s,,others,seradic 1s,seradic 1s,0,seradic,seradic,seradic,seradic,310163.0,seradic ap tablet 10s,tablet,seradic,seradic 10s,seradic tablet 10s ,0.40824829046386296,0.40824829046386296,0,seradic 1s ,2.0,,,1s,OBSURGE,,,117.5,1,,,4,0.4999999999999999
15695,seradic mr 1s,,others,seradic 1s,seradic 1s,0,seradic,seradic,seradic,seradic,310165.0,seradic mr tablet 10s,tablet,seradic,seradic 10s,seradic tablet 10s ,0.40824829046386296,0.40824829046386296,0,seradic 1s ,2.0,,,1s,OBSURGE,,,117.5,1,,,4,0.4999999999999999
16378,iodex ultra gel15gm,,others,iodex ultra,iodex ultra gel15,0,iodex,iodex,iodex,iodex,215764.0,iodex ultra gel 30gm,others,iodex,iodex ultra gel 30,iodex ultra gel 30gm ,0.5773502691896258,0.5773502691896258,0,iodex ultra gel15gm ,0.0,gm ,gm ,15gm,GALAXO SMITH KLINE OTC,,,65.0,0,,,2,0.5773502691896258
16378,iodex ultra gel15gm,,others,iodex ultra,iodex ultra gel15,0,iodex,iodex,iodex,iodex,382633.0,iodex ultra gel 15gm,others,iodex,iodex ultra gel 15,iodex ultra gel 15gm ,0.5773502691896258,0.5773502691896258,0,iodex ultra gel15gm ,0.0,gm ,gm ,15gm,GALAXO SMITH KLINE OTC,,,65.0,0,,,2,0.5773502691896258
16397,sensodyne fresh gel 150gm,,others,sensodyne fresh,sensodyne fresh gel 150,0,sensodyne,sensodyne,sensodyne,sensodyne,309912.0,sensodyne fresh gel toothpaste 150gm,others,sensodyne,sensodyne fresh gel toothpaste 150,sensodyne fresh gel toothpaste 150gm ,0.8944271909999159,0.8944271909999159,0,sensodyne fresh gel 150gm ,0.0,gm ,gm ,150gm,GALAXO SMITH KLINE OTC,,,120.0,0,,,2,0.8944271909999159
16397,sensodyne fresh gel 150gm,,others,sensodyne fresh,sensodyne fresh gel 150,0,sensodyne,sensodyne,sensodyne,sensodyne,381916.0,sensodyne fresh gel 150gm (free brush),others,sensodyne,sensodyne fresh gel 150 free brush,sensodyne fresh gel 150gm free brush ,0.8164965809277261,0.8944271909999159,0,sensodyne fresh gel 150gm ,0.0,gm ,gm ,150gm,GALAXO SMITH KLINE OTC,,,120.0,0,,,2,0.8164965809277261
16878,novomix 30 100iu/ml penfill 5*3ml,,others,novomix 30,novomix 30 100 penfill 5 3,0,novomix,novomix,novomix,novomix,256650.0,novomix 30 100iu/ml penfill 5,others,novomix,novomix 30 100 penfill 5,novomix 30 100iu/ml penfill 5 ,0.9128709291752768,0.9128709291752768,0,novomix 30 100ml penfill 5 3ml ,1.0,ml ,iu/ml ,5*3ml,E-LILLY,,,4259.2,0,,,3,0.9128709291752768
16878,novomix 30 100iu/ml penfill 5*3ml,,others,novomix 30,novomix 30 100 penfill 5 3,0,novomix,novomix,novomix,novomix,256651.0,novomix 30 100iu/ml penfill 3ml,others,novomix,novomix 30 100 penfill 3,novomix 30 100iu/ml penfill 3ml ,0.9128709291752768,0.9128709291752768,0,novomix 30 100ml penfill 5 3ml ,1.0,ml ,iu/ml ,5*3ml,E-LILLY,,,4259.2,0,,,3,0.9128709291752768
16878,novomix 30 100iu/ml penfill 5*3ml,,others,novomix 30,novomix 30 100 penfill 5 3,0,novomix,novomix,novomix,novomix,256652.0,novomix 30 flexpen 100iu/ml 3ml,others,novomix,novomix 30 penfill 100 3,novomix 30 penfill 100iu/ml 3ml ,0.9128709291752768,0.9128709291752768,0,novomix 30 100ml penfill 5 3ml ,1.0,ml ,iu/ml ,5*3ml,E-LILLY,,,4259.2,0,,,3,0.9128709291752768
16923,obra  e/o  3gm,,others,obra e/o,obra e/o 3,0,obra,obra,obra,obra,259453.0,obra eye ointment 3gm,others,obra,obra eye ointment 3,obra eye ointment 3gm ,0.5,0.5,0,obra e/o 3gm ,0.0,gm ,gm ,3gm,SYNTHO,,,60.0,0,,,1,0.5
16945,tufpro nutra 5ml,,others,tufpro nutra,tufpro nutra 5,0,tufpro,tufpro,tufpro,tufpro,375517.0,tufpro ds oral suspension (5ml each) 10,others,tufpro,tufpro ds oral suspension 5 each 10,tufpro ds oral suspension 5ml each 10 ,0.4364357804719848,0.4364357804719848,0,tufpro nutra 5ml ,0.0,ml ,ml ,5ml,RANBAXY,,,46.0,0,,,1,0.4364357804719848
17200,ready care gloves 100pcs,,others,ready care,ready care gloves 100pcs,0,ready,ready,ready,ready,287525.0,ready rinse mouth wash 150ml,others,ready,ready wash mouth 150,ready wash mouth wash 150ml ,0.25,0.25,0,ready care gloves 100pcs ,2.0,,ml ,100pcs,AGGARWAL SURGICALS,,,849.0,0,,,1,0.25
