item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_tab,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,medicine_type_y,sku_brand,new_brand,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,salt_flag,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
30134,itralent sb  tab 10s,,tablet,itralent sb,itralent sb 10s,1.0,itralent,itralent,itralent,216726.0,itralent 100mg tablet 10s,tablet,itralent,itralent 100 10s,itralent 100mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,itralent sb tablet 10s,2.0,,mg ,2.0,,100,0,10s,TALENT INDIA LTD,,,139.0,1,0.6666666666666667
30135,itralent sb 100 tab 10s,,tablet,itralent sb,itralent sb 100 10s,1.0,itralent,itralent,itralent,216726.0,itralent 100mg tablet 10s,tablet,itralent,itralent 100 10s,itralent 100mg tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,itralent sb 100 tablet 10s,2.0,,mg ,2.0,,100,0,10s,TALENT INDIA LTD,,,199.0,1,0.8660254037844387
30306,arorab dsr tab 15s,,tablet,arorab dsr,arorab dsr 15s,1.0,arorab,arorab,arorab,366757.0,arorab 40mg tablet 10s,tablet,arorab,arorab 40 10s,arorab 40mg tablet 10s,0.33333333333333337,0.33333333333333337,15,10,1.0,arorab dsr tablet 15s,2.0,,mg ,2.0,,40,1,15s,AAREEN HEALTHCARE PVT LTD,,,163.5,2,0.33333333333333337
30306,arorab dsr tab 15s,,tablet,arorab dsr,arorab dsr 15s,1.0,arorab,arorab,arorab,382816.0,arorab plus tablet 10s,tablet,arorab,arorab plus 10s,arorab plus tablet 10s,0.33333333333333337,0.33333333333333337,15,10,1.0,arorab dsr tablet 15s,2.0,,,2.0,,,1,15s,AAREEN HEALTHCARE PVT LTD,,,163.5,2,0.33333333333333337
30307,arorab hd tab 10s,,tablet,arorab hd,arorab hd 10s,1.0,arorab,arorab,arorab,366757.0,arorab 40mg tablet 10s,tablet,arorab,arorab 40 10s,arorab 40mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,arorab hd tablet 10s,2.0,,mg ,2.0,,40,0,10s,AAREEN HEALTHCARE PVT LTD,,,159.0,2,0.6666666666666667
30307,arorab hd tab 10s,,tablet,arorab hd,arorab hd 10s,1.0,arorab,arorab,arorab,382816.0,arorab plus tablet 10s,tablet,arorab,arorab plus 10s,arorab plus tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,arorab hd tablet 10s,2.0,,,2.0,,,0,10s,AAREEN HEALTHCARE PVT LTD,,,159.0,2,0.6666666666666667
30312,calgrow-c tab 10s,,tablet,calgrow c,calgrow c 10s,1.0,calgrow,calgrow,calgrow,144158.0,calgrow tablet 10s,tablet,calgrow,calgrow 10s,calgrow tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,calgrow c tablet 10s,2.0,,,2.0,,,0,10s,AAREEN HEALTHCARE PVT LTD,,,139.9,1,0.8164965809277259
30317,gabafix msr 150 tab 10s,,tablet,gabafix msr,gabafix msr 150 10s,1.0,gabafix,gabafix,gabafix,369810.0,gabafix m sr 150 tablet 10s,tablet,gabafix,gabafix m 150 10s,gabafix m 150 tablet 10s,0.75,0.75,10,10,0.0,gabafix msr 150 tablet 10s,2.0,,,2.0,,,0,10s,AAREEN HEALTHCARE PVT LTD,,,219.6,1,0.75
30318,gabafix msr 75 tab 10s,,tablet,gabafix msr,gabafix msr 75 10s,1.0,gabafix,gabafix,gabafix,199222.0,gabafix m sr tablet 10s,tablet,gabafix,gabafix m 10s,gabafix m tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,gabafix msr 75 tablet 10s,2.0,,,2.0,,,0,10s,AAREEN HEALTHCARE PVT LTD,,,164.9,2,0.5773502691896258
30318,gabafix msr 75 tab 10s,,tablet,gabafix msr,gabafix msr 75 10s,1.0,gabafix,gabafix,gabafix,199223.0,gabafix nt tablet 10s,tablet,gabafix,gabafix nt 10s,gabafix nt tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,gabafix msr 75 tablet 10s,2.0,,,2.0,,,0,10s,AAREEN HEALTHCARE PVT LTD,,,164.9,2,0.5773502691896258
30320,cartimost uc tab 10s,,tablet,cartimost uc,cartimost uc 10s,1.0,cartimost,cartimost,cartimost,146035.0,cartimost gm tablet 10s,tablet,cartimost,cartimost 10s,cartimostgm tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,cartimost uc tablet 10s,2.0,,gm ,2.0,,cartimost,0,10s,AAREEN HEALTHCARE PVT LTD,,,649.0,1,0.8164965809277259
30431,myospas th 4  tab 10s,,tablet,myospas th,myospas th 4 10s,1.0,myospas,myospas,myospas,372176.0,myospas tablet 10s,tablet,myospas,myospas 10s,myospas tablet 10s,0.7071067811865475,0.7071067811865475,10,10,0.0,myospas th 4 tablet 10s,2.0,,,2.0,,,0,10s,WIN MEDICARE,,,268.0,2,0.7071067811865475
30431,myospas th 4  tab 10s,,tablet,myospas th,myospas th 4 10s,1.0,myospas,myospas,myospas,247302.0,myospas et 60mg/4mg tablet 10s,tablet,myospas,myospas et 60/4 10s,myospas et 60mg/4mg tablet 10s,0.6708203932499369,0.7071067811865475,10,10,0.0,myospas th 4 tablet 10s,2.0,,mg ,2.0,,60,0,10s,WIN MEDICARE,,,268.0,2,0.6708203932499369
30456,met xl h25 tab 20s,,tablet,met h25,met h25 20s,1.0,met,met,met,371755.0,met xl 100 tablet 20s,tablet,met,met 100 20s,met 100 tablet 20s,0.6666666666666667,0.6666666666666667,20,20,0.0,met h25 tablet 20s,2.0,,,2.0,,,0,20s,AJANTA PHARMA LTD,,,177.0,3,0.6666666666666667
30456,met xl h25 tab 20s,,tablet,met h25,met h25 20s,1.0,met,met,met,371757.0,met xl 25 tablet 20s,tablet,met,met 25 20s,met 25 tablet 20s,0.6666666666666667,0.6666666666666667,20,20,0.0,met h25 tablet 20s,2.0,,,2.0,,,0,20s,AJANTA PHARMA LTD,,,177.0,3,0.6666666666666667
30456,met xl h25 tab 20s,,tablet,met h25,met h25 20s,1.0,met,met,met,371758.0,met xl 50 tablet 20s,tablet,met,met 50 20s,met 50 tablet 20s,0.6666666666666667,0.6666666666666667,20,20,0.0,met h25 tablet 20s,2.0,,,2.0,,,0,20s,AJANTA PHARMA LTD,,,177.0,3,0.6666666666666667
30495,hopjoy eva tab 10s,,tablet,hopjoy eva,hopjoy eva 10s,1.0,hopjoy,hopjoy,hopjoy,211681.0,hopjoy tablet 10s,tablet,hopjoy,hopjoy 10s,hopjoy tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,hopjoy eva tablet 10s,2.0,,,2.0,,,0,10s,KEPLER,,,209.0,1,0.8164965809277259
30496,hopjoy man tab 10s,,tablet,hopjoy man,hopjoy man 10s,1.0,hopjoy,hopjoy,hopjoy,211681.0,hopjoy tablet 10s,tablet,hopjoy,hopjoy 10s,hopjoy tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,hopjoy man tablet 10s,2.0,,,2.0,,,0,10s,KEPLER,,,209.0,1,0.8164965809277259
30513,tissot hc tab 10s,,tablet,tissot hc,tissot hc 10s,1.0,tissot,tissot,tissot,326865.0,tissot tablet 10s,tablet,tissot,tissot 10s,tissot tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,tissot hc tablet 10s,2.0,,,2.0,,,0,10s,KEPLER,,,200.0,1,0.8164965809277259
30584,cosklot plus tab 10s,,tablet,cosklot plus,cosklot plus 10s,1.0,cosklot,cosklot,cosklot,158532.0,cosklot 250mg tablet 10s,tablet,cosklot,cosklot 250 10s,cosklot 250mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,cosklot plus tablet 10s,2.0,,mg ,2.0,,250,1,10s,Oaknet Healthcare Pvt Ltd,,,278.19,3,0.6666666666666667
30584,cosklot plus tab 10s,,tablet,cosklot plus,cosklot plus 10s,1.0,cosklot,cosklot,cosklot,158533.0,cosklot 500 tablet 10s,tablet,cosklot,cosklot 500 10s,cosklot 500 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,cosklot plus tablet 10s,2.0,,,2.0,,,1,10s,Oaknet Healthcare Pvt Ltd,,,278.19,3,0.6666666666666667
30584,cosklot plus tab 10s,,tablet,cosklot plus,cosklot plus 10s,1.0,cosklot,cosklot,cosklot,158536.0,cosklot plus 250 mg/250 mg tablet 10s,tablet,cosklot,cosklot plus 250/250 10s,cosklot plus 250mg/250mg tablet 10s,0.6546536707079772,0.6666666666666667,10,10,0.0,cosklot plus tablet 10s,2.0,,mg ,2.0,,250,0,10s,Oaknet Healthcare Pvt Ltd,,,278.19,3,0.6546536707079772
30612,ease-np tab 10s,,tablet,ease np,ease np 10s,1.0,ease,ease,ease,183316.0,ease out 4mg tablet 10s,tablet,ease,ease out 4 10s,ease out 4mg tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,ease np tablet 10s,2.0,,mg ,2.0,,4,0,10s,MEDSHINE PHARMACEUTICALS,,,90.0,2,0.5773502691896258
30612,ease-np tab 10s,,tablet,ease np,ease np 10s,1.0,ease,ease,ease,183317.0,ease out 8mg tablet 10s,tablet,ease,ease out 8 10s,ease out 8mg tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,ease np tablet 10s,2.0,,mg ,2.0,,8,0,10s,MEDSHINE PHARMACEUTICALS,,,90.0,2,0.5773502691896258
30613,ease-th tab 10s,,tablet,ease th,ease th 10s,1.0,ease,ease,ease,183316.0,ease out 4mg tablet 10s,tablet,ease,ease out 4 10s,ease out 4mg tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,ease th tablet 10s,2.0,,mg ,2.0,,4,0,10s,MEDSHINE PHARMACEUTICALS,,,235.0,2,0.5773502691896258
30613,ease-th tab 10s,,tablet,ease th,ease th 10s,1.0,ease,ease,ease,183317.0,ease out 8mg tablet 10s,tablet,ease,ease out 8 10s,ease out 8mg tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,ease th tablet 10s,2.0,,mg ,2.0,,8,0,10s,MEDSHINE PHARMACEUTICALS,,,235.0,2,0.5773502691896258
30614,brom-rt tab 10s,,tablet,brom rt,brom rt 10s,1.0,brom,brom,brom,142016.0,brom 1.25mg tablet 10s,tablet,brom,brom 1.25 10s,brom 1.25mg tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,brom rt tablet 10s,2.0,,mg ,2.0,,1.25,0,10s,MEDSHINE PHARMACEUTICALS,,,325.0,2,0.5773502691896258
30614,brom-rt tab 10s,,tablet,brom rt,brom rt 10s,1.0,brom,brom,brom,142017.0,brom 2.5mg tablet 10s,tablet,brom,brom 2.5 10s,brom 2.5mg tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,brom rt tablet 10s,2.0,,mg ,2.0,,2.5,0,10s,MEDSHINE PHARMACEUTICALS,,,325.0,2,0.5773502691896258
30622,cellforte-lc tab 10s,,tablet,cellforte lc,cellforte lc 10s,1.0,cellforte,cellforte,cellforte,149313.0,cellforte tablet 10s,tablet,cellforte,cellforte 10s,cellforte tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,cellforte lc tablet 10s,2.0,,,2.0,,,0,10s,Ultimate Healthcare,,,196.0,1,0.8164965809277259
30754,corbis t 5 tab 10s,,tablet,corbis t,corbis t 5 10s,1.0,corbis,corbis,corbis,157962.0,corbis 5 tablet 10s,tablet,corbis,corbis 5 10s,corbis 5 tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,corbis t 5 tablet 10s,2.0,,,2.0,,,1,10s,TORRENT,,,141.5,1,0.8660254037844387
30799,arophyll hd tab 10s,,tablet,arophyll hd,arophyll hd 10s,1.0,arophyll,arophyll,arophyll,366755.0,arophyll hd 10mg/120mg/200mg tablet 10s,tablet,arophyll,arophyll hd 10/120/200 10s,arophyll hd 10mg/120mg/200mg tablet 10s,0.7071067811865476,0.7071067811865476,10,10,0.0,arophyll hd tablet 10s,2.0,,mg ,2.0,,10,0,10s,AAREEN HEALTHCARE PVT LTD,,,219.0,3,0.7071067811865476
30799,arophyll hd tab 10s,,tablet,arophyll hd,arophyll hd 10s,1.0,arophyll,arophyll,arophyll,115551.0,arophyll sr 200 tablet 10s,tablet,arophyll,arophyll 200 10s,arophyll 200 tablet 10s,0.6666666666666667,0.7071067811865476,10,10,0.0,arophyll hd tablet 10s,2.0,,,2.0,,,0,10s,AAREEN HEALTHCARE PVT LTD,,,219.0,3,0.6666666666666667
30799,arophyll hd tab 10s,,tablet,arophyll hd,arophyll hd 10s,1.0,arophyll,arophyll,arophyll,366756.0,arophyll m tablet sr 10s,tablet,arophyll,arophyll m 10s,arophyll m tablet 10s,0.6666666666666667,0.7071067811865476,10,10,0.0,arophyll hd tablet 10s,2.0,,,2.0,,,0,10s,AAREEN HEALTHCARE PVT LTD,,,219.0,3,0.6666666666666667
315531138,epnone t 10 tab 10s,,tablet,epnone t,epnone t 10 10s,1.0,epnone,epnone,epnone,369182.0,epnone t 10 tablet combikit 20s,tablet,epnone,epnone t 10 combikit 20s,epnone t 10 tablet combikit 20s,0.6708203932499369,0.6708203932499369,10,20,1.0,epnone t 10 tablet 10s,2.0,,,2.0,,,0,10s,MSN LABORATORIES,,,230.58,1,0.6708203932499369
316230945,derek l tab 10s,,tablet,derek l,derek l 10s,1.0,derek,derek,derek,163863.0,derek 10mg tablet 10s,tablet,derek,derek 10 10s,derek 10mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,derek l tablet 10s,2.0,,mg ,2.0,,10,1,10s,ALBERT DAVID,,,201.7,2,0.6666666666666667
316230945,derek l tab 10s,,tablet,derek l,derek l 10s,1.0,derek,derek,derek,163864.0,derek 20 tablet 10s,tablet,derek,derek 20 10s,derek 20 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,derek l tablet 10s,2.0,,,2.0,,,1,10s,ALBERT DAVID,,,201.7,2,0.6666666666666667
317131054,jointace od tab 15s,,tablet,jointace od,jointace od 15s,1.0,jointace,jointace,jointace,218559.0,jointace od 1500mg tablet 15s,tablet,jointace,jointace od 1500 15s,jointace od 1500mg tablet 15s,0.8660254037844387,0.8660254037844387,15,15,0.0,jointace od tablet 15s,2.0,,mg ,2.0,,1500,0,15s,MEYER,,,305.0,1,0.8660254037844387
317729933,pregeb mint tab 10 tablet,,tablet,pregeb mint,pregeb mint 10s,2.0,pregeb,pregeb,pregeb,378083.0,pregeb mnt tablet 10s,tablet,pregeb,pregeb mnt 10s,pregeb mnt tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,pregeb mint tablet 10s,2.0,,,2.0,,,0,10 tablet,TORRENT,,,220.0,1,0.6666666666666667
318331176,maxvoid plus 4 tab 10s,,tablet,maxvoid plus,maxvoid plus 4 10s,1.0,maxvoid,maxvoid,maxvoid,235792.0,maxvoid 4mg tablet 10s,tablet,maxvoid,maxvoid 4 10s,maxvoid 4mg tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,maxvoid plus 4 tablet 10s,2.0,,mg ,2.0,,4,1,10s,ALKEM,,,302.0,2,0.8660254037844387
318331176,maxvoid plus 4 tab 10s,,tablet,maxvoid plus,maxvoid plus 4 10s,1.0,maxvoid,maxvoid,maxvoid,235794.0,maxvoid plus 4mg/0.5mg tablet 10s,tablet,maxvoid,maxvoid plus 4/0.5 10s,maxvoid plus 4mg/0.5mg tablet 10s,0.8164965809277261,0.8660254037844387,10,10,0.0,maxvoid plus 4 tablet 10s,2.0,,mg ,2.0,,4,0,10s,ALKEM,,,302.0,2,0.8164965809277261
329231073,bisobis t 5 tab 10s,,tablet,bisobis t,bisobis t 5 10s,1.0,bisobis,bisobis,bisobis,380441.0,bisobis 5mg tablet 10s,tablet,bisobis,bisobis 5 10s,bisobis 5mg tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,bisobis t 5 tablet 10s,2.0,,mg ,2.0,,5,1,10s,CORONA REMIDIES PVT.LTD,,,141.5,1,0.8660254037844387
343230793,telmital beta 25 tab 10s,,tablet,telmital beta,telmital beta 25 10s,1.0,telmital,telmital,telmital,323620.0,telmital 40 tablet 10s,tablet,telmital,telmital 40 10s,telmital 40 tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,telmital beta 25 tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,100.0,4,0.5773502691896258
343230793,telmital beta 25 tab 10s,,tablet,telmital beta,telmital beta 25 10s,1.0,telmital,telmital,telmital,323621.0,telmital 80 tablet 10s,tablet,telmital,telmital 80 10s,telmital 80 tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,telmital beta 25 tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,100.0,4,0.5773502691896258
343230793,telmital beta 25 tab 10s,,tablet,telmital beta,telmital beta 25 10s,1.0,telmital,telmital,telmital,323622.0,telmital a tablet 10s,tablet,telmital,telmital a 10s,telmital a tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,telmital beta 25 tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,100.0,4,0.5773502691896258
343230793,telmital beta 25 tab 10s,,tablet,telmital beta,telmital beta 25 10s,1.0,telmital,telmital,telmital,323623.0,telmital ct tablet 10s,tablet,telmital,telmital ct 10s,telmital ct tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,telmital beta 25 tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,100.0,4,0.5773502691896258
343230794,telmital beta 50 tab 10s,,tablet,telmital beta,telmital beta 50 10s,1.0,telmital,telmital,telmital,323620.0,telmital 40 tablet 10s,tablet,telmital,telmital 40 10s,telmital 40 tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,telmital beta 50 tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,120.0,4,0.5773502691896258
343230794,telmital beta 50 tab 10s,,tablet,telmital beta,telmital beta 50 10s,1.0,telmital,telmital,telmital,323621.0,telmital 80 tablet 10s,tablet,telmital,telmital 80 10s,telmital 80 tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,telmital beta 50 tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,120.0,4,0.5773502691896258
343230794,telmital beta 50 tab 10s,,tablet,telmital beta,telmital beta 50 10s,1.0,telmital,telmital,telmital,323622.0,telmital a tablet 10s,tablet,telmital,telmital a 10s,telmital a tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,telmital beta 50 tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,120.0,4,0.5773502691896258
343230794,telmital beta 50 tab 10s,,tablet,telmital beta,telmital beta 50 10s,1.0,telmital,telmital,telmital,323623.0,telmital ct tablet 10s,tablet,telmital,telmital ct 10s,telmital ct tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,telmital beta 50 tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,120.0,4,0.5773502691896258
343230795,telmital ln tab 10s,,tablet,telmital ln,telmital ln 10s,1.0,telmital,telmital,telmital,323620.0,telmital 40 tablet 10s,tablet,telmital,telmital 40 10s,telmital 40 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,telmital ln tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,95.0,4,0.6666666666666667
343230795,telmital ln tab 10s,,tablet,telmital ln,telmital ln 10s,1.0,telmital,telmital,telmital,323621.0,telmital 80 tablet 10s,tablet,telmital,telmital 80 10s,telmital 80 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,telmital ln tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,95.0,4,0.6666666666666667
343230795,telmital ln tab 10s,,tablet,telmital ln,telmital ln 10s,1.0,telmital,telmital,telmital,323622.0,telmital a tablet 10s,tablet,telmital,telmital a 10s,telmital a tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,telmital ln tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,95.0,4,0.6666666666666667
343230795,telmital ln tab 10s,,tablet,telmital ln,telmital ln 10s,1.0,telmital,telmital,telmital,323623.0,telmital ct tablet 10s,tablet,telmital,telmital ct 10s,telmital ct tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,telmital ln tablet 10s,2.0,,,2.0,,,0,10s,TALENT INDIA LTD,,,95.0,4,0.6666666666666667
357030242,hakotam-d tab 10s,,tablet,hakotam d,hakotam d 10s,1.0,hakotam,hakotam,hakotam,206374.0,hakotam tablet mr 10s,tablet,hakotam,hakotam 10s,hakotam tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,hakotam d tablet 10s,2.0,,,2.0,,,0,10s,YTILIGA PHARMACEUTICALS,,,358.0,1,0.8164965809277259
49430957,maxicef o 100 dt tab 10s,,tablet,maxicef o,maxicef o 100 10s,1.0,maxicef,maxicef,maxicef,377851.0,maxicef o 200mg tablet 10s,tablet,maxicef,maxicef o 200 10s,maxicef o 200mg tablet 10s,0.75,0.75,10,10,0.0,maxicef o 100 tablet 10s,2.0,,mg ,2.0,,200,0,10s,ARISTO,,,88.95,1,0.75
5553,immunace forte tab 15s,,tablet,immunace forte,immunace forte 15s,1.0,immunace,immunace,immunace,364558.0,immunace forte tablet 6s,tablet,immunace,immunace forte 6s,immunace forte tablet 6s,0.6666666666666667,0.6666666666666667,15,6,1.0,immunace forte tablet 15s,2.0,,,2.0,,,0,15s,MEYER,,,111.0,2,0.6666666666666667
5553,immunace forte tab 15s,,tablet,immunace forte,immunace forte 15s,1.0,immunace,immunace,immunace,366088.0,immunace forte tablet 30s,tablet,immunace,immunace forte 30s,immunace forte tablet 30s,0.6666666666666667,0.6666666666666667,15,30,1.0,immunace forte tablet 15s,2.0,,,2.0,,,0,15s,MEYER,,,111.0,2,0.6666666666666667
5563,ugesic sublingual tab 10s,,tablet,ugesic sublingual,ugesic sublingual 10s,1.0,ugesic,ugesic,ugesic,332701.0,ugesic tablet 10s,tablet,ugesic,ugesic 10s,ugesic tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,ugesic sublingual tablet 10s,2.0,,,2.0,,,0,10s,MEYER,,,126.0,1,0.8164965809277259
6239,tri-olmetor 40 tab 15s,,tablet,tri olmetor,tri olmetor 40 15s,1.0,tri,tri,tri,330051.0,tri olmetor 40 tablet 10s,tablet,tri,tri olmetor 40 10s,tri olmetor 40 tablet 10s,0.75,0.75,15,10,1.0,tri olmetor 40 tablet 15s,2.0,,,2.0,,,0,15s,TORRENT,,,280.55,1,0.75
7283,reeshape natural tab 10s,,tablet,reeshape natural,reeshape natural 10s,1.0,reeshape,reeshape,reeshape,377785.0,reeshape 120mg tablet 15s,tablet,reeshape,reeshape 120 15s,reeshape 120mg tablet 15s,0.33333333333333337,0.33333333333333337,10,15,1.0,reeshape natural tablet 10s,2.0,,mg ,2.0,,120,0,10s,MEYER,,,403.0,1,0.33333333333333337
7386,new hatric-3 tab 10s,,tablet,new hatric,new hatric 3 10s,1.0,new,new,new,252594.0,new xt tablet 10s,tablet,new,new 10s,new tablet 10s,0.7071067811865475,0.7071067811865475,10,10,0.0,new hatric 3 tablet 10s,2.0,,,2.0,,,0,10s,ARISTO,,,44.85,1,0.7071067811865475
7854,new livfit tab 10s,,tablet,new livfit,new livfit 10s,1.0,new,new,new,252190.0,new livfit od tablet 10s,tablet,new,new livfit od 10s,new livfit od tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,new livfit tablet 10s,2.0,,,2.0,,,0,10s,ALEMBIC PHARMACEUTICALS LTD,,,75.0,2,0.8660254037844387
7854,new livfit tab 10s,,tablet,new livfit,new livfit 10s,1.0,new,new,new,252594.0,new xt tablet 10s,tablet,new,new 10s,new tablet 10s,0.8164965809277259,0.8660254037844387,10,10,0.0,new livfit tablet 10s,2.0,,,2.0,,,0,10s,ALEMBIC PHARMACEUTICALS LTD,,,75.0,2,0.8164965809277259
7939,telma am 80 tab 15s,,tablet,telma am,telma am 80 15s,1.0,telma,telma,telma,323245.0,telma 80 am tablet 15s,tablet,telma,telma 80 am 15s,telma 80 am tablet 15s,1.0,1.0,15,15,0.0,telma am 80 tablet 15s,2.0,,,2.0,,,0,15s,Glenmark Pharmaceuticals Ltd,,,413.0,1,1.0
7940,telma amh 40 tab 15s,,tablet,telma amh,telma amh 40 15s,1.0,telma,telma,telma,323241.0,telma 40 tablet 15s,tablet,telma,telma 40 15s,telma 40 tablet 15s,0.8660254037844387,0.8660254037844387,15,15,0.0,telma amh 40 tablet 15s,2.0,,,2.0,,,0,15s,Glenmark Pharmaceuticals Ltd,,,279.0,1,0.8660254037844387
7943,telma amh 80 tab 15s,,tablet,telma amh,telma amh 80 15s,1.0,telma,telma,telma,323244.0,telma 80 tablet 15s,tablet,telma,telma 80 15s,telma 80 tablet 15s,0.8660254037844387,0.8660254037844387,15,15,0.0,telma amh 80 tablet 15s,2.0,,,2.0,,,0,15s,Glenmark Pharmaceuticals Ltd,,,420.0,1,0.8660254037844387
8353,new celin 500 tab 25s,,tablet,new celin,new celin 500 25s,1.0,new,new,new,372382.0,new celin chewable tablet 20s,tablet,new,new celin chewable 20s,new celin chewable tablet 20s,0.5,0.5,25,20,1.0,new celin 500 tablet 25s,2.0,,,2.0,,,0,25s,KOYE PHARMACEUTICALS PVT.LTD,,,42.84,1,0.5
86730818,stig dm 1000 tab 10s,,tablet,stig dm,stig dm 1000 10s,1.0,stig,stig,stig,377377.0,stig mt 50mg/1000mg tablet 15s,tablet,stig,stig mt 50/1000 15s,stig mt 50mg/1000mg tablet 15s,0.4472135954999579,0.4472135954999579,10,15,1.0,stig dm 1000 tablet 10s,2.0,,mg ,2.0,,50,0,10s,DR. REDDY LABORATORIES LTD,,,210.0,1,0.4472135954999579
86730819,stig dm 500 tab 10s,,tablet,stig dm,stig dm 500 10s,1.0,stig,stig,stig,377376.0,stig mt 50mg/500mg tablet 15s,tablet,stig,stig mt 50/500 15s,stig mt 50mg/500mg tablet 15s,0.4472135954999579,0.4472135954999579,10,15,1.0,stig dm 500 tablet 10s,2.0,,mg ,2.0,,50,0,10s,DR. REDDY LABORATORIES LTD,,,210.0,1,0.4472135954999579
9230,rb tone xt tab 10s,,tablet,rb tone,rb tone 10s,1.0,rb,rb,rb,287393.0,rb pride tablet 10s,tablet,rb,rb pride 10s,rb pride tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,rb tone tablet 10s,2.0,,,2.0,,,0,10s,MEDLEY PHARMACEUTICALS LTD,,,164.0,2,0.6666666666666667
9230,rb tone xt tab 10s,,tablet,rb tone,rb tone 10s,1.0,rb,rb,rb,373829.0,rb 100 tablet 10s,tablet,rb,rb 100 10s,rb 100 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,rb tone tablet 10s,2.0,,,2.0,,,0,10s,MEDLEY PHARMACEUTICALS LTD,,,164.0,2,0.6666666666666667
9516,new follihair tab 30s,,tablet,new follihair,new follihair 30s,1.0,new,new,new,252164.0,new life colostrum tablet 30s,tablet,new,new life colostrum 30s,new life colostrum tablet 30s,0.5773502691896258,0.5773502691896258,30,30,0.0,new follihair tablet 30s,2.0,,,2.0,,,0,30s,ABBOTT HEALTH CARE,,,630.0,1,0.5773502691896258
